time,ACCESS-CM2,IPSL-CM6A-LR,CESM2-WACCM,MRI-ESM2-0,ACCESS-ESM1-5,CANESM5
2098.0,3958425800000.0,5859272300000.0,2939152000000.0,6737022700000.0,4027685300000.0,6098483400000.0
2099.0,3800623200000.0,5769506000000.0,2828716000000.0,6630206300000.0,3918935600000.0,5985601000000.0
2100.0,3659537000000.0,5699562000000.0,2722698000000.0,6519448000000.0,3835573000000.0,5912788500000.0
2101.0,3526279600000.0,5622014700000.0,2621506300000.0,6372916700000.0,3709406500000.0,5835034500000.0
2102.0,3391482000000.0,5545408300000.0,2541788600000.0,6259321300000.0,3614248800000.0,5749529000000.0
2103.0,3294746000000.0,5482025000000.0,2443419000000.0,6093497400000.0,3513065000000.0,5685003700000.0
2104.0,3216506600000.0,5299335300000.0,2360549800000.0,5973197500000.0,3389781000000.0,5590894500000.0
2105.0,3122705700000.0,5160967300000.0,2285168200000.0,5841494000000.0,3298887200000.0,5465911000000.0
2106.0,3026046000000.0,5054200300000.0,2196140200000.0,5707816500000.0,3220816300000.0,5324130000000.0
2107.0,2946066800000.0,4991766000000.0,2127664400000.0,5608603400000.0,3160081700000.0,5223091300000.0
2108.0,2882838700000.0,4950870500000.0,2053486700000.0,5499867600000.0,3061240000000.0,5123215000000.0
2109.0,2794791400000.0,4807971600000.0,1987480100000.0,5455830000000.0,2970373300000.0,5032517000000.0
2110.0,2738211800000.0,4709236600000.0,1914401300000.0,5405413000000.0,2899038000000.0,4948210000000.0
2111.0,2645315600000.0,4605371000000.0,1850047700000.0,5312523000000.0,2809020300000.0,4876548000000.0
2112.0,2545039000000.0,4513957700000.0,1788038000000.0,5200028400000.0,2757686700000.0,4807407400000.0
2113.0,2448586200000.0,4378253000000.0,1734471300000.0,5078584400000.0,2672798000000.0,4721790000000.0
2114.0,2395033300000.0,4253807300000.0,1684856900000.0,4976295300000.0,2572127000000.0,4647047000000.0
2115.0,2331221000000.0,4092501000000.0,1628077700000.0,4864466000000.0,2503972000000.0,4569153000000.0
2116.0,2287754500000.0,3887809200000.0,1576172900000.0,4756930000000.0,2444053000000.0,4499248000000.0
2117.0,2215149000000.0,3767016000000.0,1515064700000.0,4687208600000.0,2398259500000.0,4423504000000.0
2118.0,2166640200000.0,3656411300000.0,1467711000000.0,4646869400000.0,2335852000000.0,4365296900000.0
2119.0,2108380500000.0,3556343500000.0,1417252600000.0,4560719000000.0,2293048000000.0,4311925000000.0
2120.0,2025465000000.0,3428311600000.0,1358495900000.0,4461710000000.0,2221391500000.0,4258890500000.0
2121.0,1946037500000.0,3346164600000.0,1308015600000.0,4330248500000.0,2173382000000.0,4185077000000.0
2122.0,1886301300000.0,3263438800000.0,1254880300000.0,4226619000000.0,2109546800000.0,4132586000000.0
2123.0,1839814700000.0,3223100000000.0,1209482000000.0,4165088800000.0,2069717800000.0,4076087800000.0
2124.0,1772220700000.0,3168636000000.0,1157098400000.0,4110212400000.0,2019725300000.0,4021084500000.0
2125.0,1718163100000.0,3056390600000.0,1124237000000.0,4028334300000.0,1970096800000.0,3953689400000.0
2126.0,1641362200000.0,2970969200000.0,1087519000000.0,3925696600000.0,1918689700000.0,3885021300000.0
2127.0,1590180800000.0,2873569600000.0,1042104500000.0,3815834000000.0,1876508700000.0,3835289400000.0
2128.0,1542883200000.0,2778985100000.0,1007262560000.0,3740120000000.0,1828790200000.0,3797506900000.0
2129.0,1489561200000.0,2689179800000.0,965846700000.0,3670973300000.0,1788659600000.0,3745217000000.0
2130.0,1432609400000.0,2615343800000.0,928153600000.0,3601667200000.0,1751435700000.0,3693082000000.0
2131.0,1392329200000.0,2545869400000.0,887212900000.0,3524255000000.0,1702783000000.0,3639838000000.0
2132.0,1337715000000.0,2455557000000.0,850130040000.0,3450214500000.0,1663585200000.0,3584879200000.0
2133.0,1310558100000.0,2343428200000.0,815208330000.0,3365128400000.0,1596603100000.0,3540054700000.0
2134.0,1273449200000.0,2266452500000.0,775859700000.0,3299437700000.0,1533963800000.0,3475007900000.0
2135.0,1229528600000.0,2177644100000.0,751135400000.0,3233410700000.0,1488458400000.0,3438460300000.0
2136.0,1180085900000.0,2087715200000.0,724089440000.0,3163024500000.0,1459865600000.0,3399575400000.0
2137.0,1155722100000.0,2030187800000.0,696325100000.0,3103118600000.0,1428948000000.0,3362504600000.0
2138.0,1100917400000.0,1962676000000.0,670966900000.0,3035855300000.0,1377340100000.0,3325477300000.0
2139.0,1078154040000.0,1908470400000.0,647474400000.0,2981644500000.0,1339063900000.0,3303494000000.0
2140.0,1028317300000.0,1846664900000.0,614402800000.0,2933319300000.0,1292955300000.0,3264993600000.0
2141.0,979776700000.0,1783146500000.0,586242460000.0,2862722300000.0,1253600800000.0,3228988600000.0
2142.0,933345100000.0,1743694000000.0,568851370000.0,2791394500000.0,1204093800000.0,3208112500000.0
2143.0,897528800000.0,1684804600000.0,548572460000.0,2744888300000.0,1157464200000.0,3181567300000.0
2144.0,863206000000.0,1623030600000.0,537607370000.0,2697359800000.0,1121557700000.0,3148735000000.0
2145.0,812793400000.0,1578813000000.0,517997820000.0,2674002200000.0,1083860900000.0,3116213700000.0
2146.0,778740200000.0,1529190500000.0,505233970000.0,2616908600000.0,1049793500000.0,3085181600000.0
2147.0,740205260000.0,1471155900000.0,493345240000.0,2565321500000.0,1015181500000.0,3055228800000.0
2148.0,711732500000.0,1412475000000.0,481331280000.0,2514224700000.0,974102130000.0,3017086300000.0
2149.0,679559950000.0,1356766500000.0,464823600000.0,2481080800000.0,931089700000.0,2987812700000.0
2150.0,648293800000.0,1313500300000.0,452984540000.0,2425599600000.0,901407970000.0,2944301800000.0
2151.0,608846000000.0,1274449600000.0,446809150000.0,2373707600000.0,871167100000.0,2921163000000.0
2152.0,577868400000.0,1212399100000.0,430586330000.0,2331385300000.0,840806560000.0,2892429500000.0
2153.0,552877000000.0,1173592300000.0,415324000000.0,2285950200000.0,819791500000.0,2862219800000.0
2154.0,509701620000.0,1110316400000.0,398493000000.0,2229519300000.0,778812260000.0,2838683200000.0
2155.0,467414600000.0,1056801100000.0,387660020000.0,2193043200000.0,743710060000.0,2806368400000.0
2156.0,444602300000.0,1006583500000.0,368095430000.0,2149951100000.0,712828060000.0,2785392000000.0
2157.0,419907930000.0,964998460000.0,349054860000.0,2106094800000.0,676536700000.0,2754953600000.0
2158.0,386949550000.0,914486070000.0,337336300000.0,2057829400000.0,640059640000.0,2729608000000.0
2159.0,361504770000.0,886110200000.0,318608970000.0,2028817100000.0,608835530000.0,2706006600000.0
2160.0,332621350000.0,846560360000.0,302356660000.0,1993001000000.0,576062400000.0,2683879000000.0
2161.0,304606770000.0,812782400000.0,286008200000.0,1957315300000.0,541279350000.0,2659637800000.0
2162.0,275661320000.0,779125600000.0,263485260000.0,1923013300000.0,510661560000.0,2634824500000.0
2163.0,260420100000.0,747697900000.0,246020010000.0,1883962200000.0,480482300000.0,2611083500000.0
2164.0,242378850000.0,717470900000.0,231406700000.0,1836132600000.0,451043500000.0,2578237400000.0
2165.0,228218770000.0,686432800000.0,213694580000.0,1799018500000.0,424025030000.0,2561973200000.0
2166.0,217893960000.0,657254700000.0,199037800000.0,1771521000000.0,392556770000.0,2533390500000.0
2167.0,208660730000.0,633881400000.0,182454100000.0,1744932800000.0,365660600000.0,2500139000000.0
2168.0,196751210000.0,608008700000.0,166994820000.0,1727659400000.0,344578850000.0,2467679400000.0
2169.0,192339760000.0,589110050000.0,153453850000.0,1693986800000.0,314373930000.0,2446497400000.0
2170.0,190949930000.0,577103500000.0,143402010000.0,1663185500000.0,293964500000.0,2412409000000.0
2171.0,187038780000.0,568054300000.0,131073230000.0,1643169200000.0,271579140000.0,2382662700000.0
2172.0,181323740000.0,559983100000.0,117841860000.0,1618054600000.0,242927900000.0,2360560600000.0
2173.0,179869710000.0,552856500000.0,108974600000.0,1587698300000.0,230118900000.0,2333275000000.0
2174.0,173447000000.0,544303840000.0,98957420000.0,1570158800000.0,209622610000.0,2285372400000.0
2175.0,170137440000.0,541892840000.0,90768790000.0,1539920800000.0,195687760000.0,2259849600000.0
2176.0,163418110000.0,540346480000.0,88971440000.0,1506112200000.0,183681900000.0,2223476300000.0
2177.0,156817210000.0,535726560000.0,87040090000.0,1478001800000.0,168819410000.0,2193998200000.0
2178.0,152791840000.0,533133800000.0,86942530000.0,1438579400000.0,161000030000.0,2177007000000.0
2179.0,146720390000.0,526804400000.0,86301730000.0,1409922900000.0,154230900000.0,2142430000000.0
2180.0,144255370000.0,522437600000.0,84110190000.0,1378223400000.0,149366330000.0,2118471500000.0
2181.0,135059055000.0,516291900000.0,82336120000.0,1346172100000.0,147936030000.0,2102083600000.0
2182.0,138451830000.0,515955000000.0,81019140000.0,1317060200000.0,144993760000.0,2075492600000.0
2183.0,137323690000.0,515778120000.0,81145920000.0,1295938900000.0,143437190000.0,2040641400000.0
2184.0,137160660000.0,512629200000.0,79540340000.0,1269389200000.0,140611530000.0,2019246900000.0
2185.0,140746000000.0,513612250000.0,77420870000.0,1246963300000.0,136528540000.0,2000480100000.0
2186.0,140581110000.0,511824170000.0,76448784000.0,1209019500000.0,136631080000.0,1980934700000.0
2187.0,140618990000.0,510862700000.0,77817545000.0,1172603900000.0,133690030000.0,1953863300000.0
2188.0,134929240000.0,508120470000.0,75280196000.0,1144069300000.0,129643340000.0,1931195000000.0
2189.0,135041290000.0,501037330000.0,73932734000.0,1120230700000.0,128796810000.0,1909055000000.0
2190.0,138315090000.0,498582200000.0,74507715000.0,1102974000000.0,126408490000.0,1894613400000.0
2191.0,135515540000.0,495909180000.0,74799830000.0,1087842100000.0,125770880000.0,1889005200000.0
2192.0,134954570000.0,491456950000.0,75209466000.0,1057345700000.0,122280714000.0,1858803500000.0
2193.0,129806230000.0,486882800000.0,74227180000.0,1032360400000.0,121924840000.0,1844493000000.0
2194.0,127827804000.0,482188720000.0,73599970000.0,1001575900000.0,122583760000.0,1835994400000.0
2195.0,126213080000.0,478087840000.0,73361580000.0,967953940000.0,122813660000.0,1818969200000.0
2196.0,124632760000.0,480559800000.0,73006900000.0,939959500000.0,122723115000.0,1805992900000.0
2197.0,127370080000.0,474724830000.0,72359820000.0,916798900000.0,122225420000.0,1788236300000.0
2198.0,129206256000.0,474876000000.0,70215250000.0,886391800000.0,123347680000.0,1777084500000.0
2199.0,125219520000.0,473533680000.0,69438070000.0,865289760000.0,122036036000.0,1764720600000.0
2200.0,123815125000.0,474074400000.0,67340206000.0,837450700000.0,118890030000.0,1749793200000.0
2201.0,123947060000.0,473417400000.0,66995210000.0,806673500000.0,115826970000.0,1742261300000.0
2202.0,124178930000.0,471212060000.0,65959674000.0,782898600000.0,120199240000.0,1735436900000.0
2203.0,122783430000.0,475612500000.0,65483310000.0,764223750000.0,120131710000.0,1728046200000.0
2204.0,123513640000.0,476940830000.0,64834146000.0,741833240000.0,118504750000.0,1709391300000.0
2205.0,116927270000.0,475877340000.0,64563233000.0,717717050000.0,117355856000.0,1696909100000.0
2206.0,118125980000.0,475931180000.0,64823394000.0,705503360000.0,116774170000.0,1691865400000.0
2207.0,120917910000.0,479243370000.0,62514983000.0,685810900000.0,116563034000.0,1677900600000.0
2208.0,116504410000.0,480583300000.0,63601955000.0,672414000000.0,116867920000.0,1668957700000.0
2209.0,118977960000.0,455343200000.0,61504680000.0,650023600000.0,113869570000.0,1647734700000.0
2210.0,115584990000.0,433682900000.0,60221583000.0,625600300000.0,115205820000.0,1632098000000.0
2211.0,113978000000.0,397293320000.0,58409095000.0,616724040000.0,116239294000.0,1617217300000.0
2212.0,116556710000.0,358412200000.0,56726553000.0,597917500000.0,115592430000.0,1597741300000.0
2213.0,115226960000.0,315414120000.0,56718954000.0,575561400000.0,113980500000.0,1590255700000.0
2214.0,112968550000.0,245445280000.0,57252660000.0,553308200000.0,112071380000.0,1579555100000.0
2215.0,115674820000.0,175835710000.0,55903920000.0,537819580000.0,110442850000.0,1577118000000.0
2216.0,113842390000.0,136232270000.0,56294457000.0,523227600000.0,110698340000.0,1567493200000.0
2217.0,110203896000.0,126617180000.0,55179313000.0,511774160000.0,108175110000.0,1558005400000.0
2218.0,108062280000.0,121442850000.0,55671000000.0,500241830000.0,109062414000.0,1554079300000.0
2219.0,108980410000.0,120067460000.0,56301416000.0,484188320000.0,108933325000.0,1548253500000.0
2220.0,111296905000.0,117950095000.0,55082615000.0,461431240000.0,109918000000.0,1541684000000.0
2221.0,109806090000.0,101882110000.0,53620294000.0,444173300000.0,109483550000.0,1532377000000.0
2222.0,111787570000.0,69416280000.0,53784736000.0,435295350000.0,110280700000.0,1528109100000.0
2223.0,109919720000.0,71514560000.0,52801974000.0,426756200000.0,110609470000.0,1527864000000.0
2224.0,110343815000.0,70778430000.0,52716460000.0,417427880000.0,113927870000.0,1518366500000.0
2225.0,111132040000.0,54980670000.0,53347670000.0,405098600000.0,110633030000.0,1522044600000.0
2226.0,109919190000.0,50663360000.0,53380780000.0,390844650000.0,109627700000.0,1512168600000.0
2227.0,108679330000.0,45505315000.0,52579316000.0,384379060000.0,105312500000.0,1494877000000.0
2228.0,107226910000.0,46681110000.0,53707244000.0,378475350000.0,104521925000.0,1487158500000.0
2229.0,108242140000.0,49501663000.0,53522874000.0,367642400000.0,101725290000.0,1476569000000.0
2230.0,106608206000.0,53980844000.0,53676770000.0,356308940000.0,99476550000.0,1482690400000.0
2231.0,104570790000.0,54499627000.0,52077180000.0,343114680000.0,98890290000.0,1474305900000.0
2232.0,103724564000.0,53134410000.0,52675084000.0,336018370000.0,99396710000.0,1461556000000.0
2233.0,101793880000.0,54928620000.0,51699864000.0,331017800000.0,97577450000.0,1455483900000.0
2234.0,98052800000.0,45135176000.0,53278482000.0,329233800000.0,100420950000.0,1438776300000.0
2235.0,98388740000.0,44361458000.0,52631510000.0,323230070000.0,97129546000.0,1427185100000.0
2236.0,97507050000.0,40723300000.0,52742230000.0,321393130000.0,97516510000.0,1408170500000.0
2237.0,97397180000.0,41274130000.0,52205953000.0,318152470000.0,95778230000.0,1398281900000.0
2238.0,101135980000.0,40052560000.0,50528680000.0,318239000000.0,98377330000.0,1380925200000.0
2239.0,99256100000.0,41232822000.0,50067526000.0,317174640000.0,95279280000.0,1362574700000.0
2240.0,99426190000.0,40288340000.0,49587050000.0,317330980000.0,94219190000.0,1351668200000.0
2241.0,97339560000.0,38828196000.0,49900280000.0,311847420000.0,94183280000.0,1327433500000.0
2242.0,98780440000.0,41245820000.0,49833177000.0,311049550000.0,91339145000.0,1310033200000.0
2243.0,94970240000.0,38464647000.0,48152480000.0,306492100000.0,90499190000.0,1304057200000.0
2244.0,93519170000.0,38865510000.0,48110785000.0,300553200000.0,87431110000.0,1294741400000.0
2245.0,92172310000.0,40668393000.0,48834460000.0,298112780000.0,89684280000.0,1285724800000.0
2246.0,90386180000.0,40630040000.0,48777736000.0,300158060000.0,85211324000.0,1288822700000.0
2247.0,88444260000.0,47087150000.0,48085733000.0,299370640000.0,83844380000.0,1280917600000.0
2248.0,88787410000.0,46495793000.0,48083320000.0,298848220000.0,84243320000.0,1273088000000.0
2249.0,87554530000.0,44090966000.0,47854120000.0,306481430000.0,84643620000.0,1271160400000.0
2250.0,88470980000.0,42096837000.0,47741075000.0,306510700000.0,84123630000.0,1278140100000.0
2251.0,89464280000.0,41755083000.0,48390996000.0,308579930000.0,83821710000.0,1272590800000.0
2252.0,86241180000.0,43392135000.0,48294270000.0,310300740000.0,84920900000.0,1260231600000.0
2253.0,84615270000.0,42490802000.0,48913510000.0,308519040000.0,84038844000.0,1252310400000.0
2254.0,84873800000.0,44675470000.0,48379640000.0,307629880000.0,84566750000.0,1250555000000.0
2255.0,85035480000.0,47826166000.0,48740920000.0,306218400000.0,84292920000.0,1244573600000.0
2256.0,84876090000.0,47499366000.0,47977020000.0,307863500000.0,86211660000.0,1235854700000.0
2257.0,82372300000.0,49599267000.0,47415394000.0,313134400000.0,88963590000.0,1230552000000.0
2258.0,83388340000.0,51944567000.0,46403630000.0,314469480000.0,88367415000.0,1216809300000.0
2259.0,84319110000.0,51980427000.0,46453924000.0,314296100000.0,88178450000.0,1201412000000.0
2260.0,86031160000.0,47938957000.0,46459000000.0,311339320000.0,88420010000.0,1195389900000.0
2261.0,87213285000.0,44779530000.0,45384470000.0,309869500000.0,89215430000.0,1186847800000.0
2262.0,87692800000.0,42366525000.0,45082070000.0,311068100000.0,89399860000.0,1171475400000.0
2263.0,87508690000.0,38457238000.0,44184540000.0,316010730000.0,87717994000.0,1160006200000.0
2264.0,90061580000.0,34591162000.0,44155048000.0,316424600000.0,86194400000.0,1152965000000.0
2265.0,90163640000.0,33096108000.0,44585026000.0,313968430000.0,85707670000.0,1151029600000.0
2266.0,93137400000.0,30935028000.0,44573594000.0,311768300000.0,87266180000.0,1149369000000.0
2267.0,90950296000.0,31566387000.0,45014475000.0,311500800000.0,86251274000.0,1134281900000.0
2268.0,89250780000.0,28558246000.0,45231845000.0,309446440000.0,85333280000.0,1122401000000.0
2269.0,88825190000.0,29936990000.0,45452366000.0,306143850000.0,87789250000.0,1116781000000.0
2270.0,86493960000.0,30005506000.0,44802974000.0,300823120000.0,84970920000.0,1114716400000.0
2271.0,85117560000.0,33777365000.0,43068047000.0,302036580000.0,84974340000.0,1107547100000.0
