time,ACCESS-ESM1-5,MRI-ESM2-0,CESM2-WACCM,CANESM5,ACCESS-CM2,IPSL-CM6A-LR
2261.0,6331963000000.0,12969654000000.0,4419189500000.0,7151749700000.0,5147705000000.0,7151200000000.0
2262.0,6381481000000.0,12997844000000.0,4412056000000.0,7138320000000.0,5145257000000.0,7180647000000.0
2263.0,6351116000000.0,12946081000000.0,4413784000000.0,7135830700000.0,5139427500000.0,7213415400000.0
2264.0,6345632000000.0,12965607000000.0,4397709000000.0,7114936000000.0,5146676300000.0,7190126000000.0
2265.0,6359082000000.0,13016707000000.0,4394941700000.0,7096192500000.0,5171006400000.0,7150132000000.0
2266.0,6393739300000.0,13031108000000.0,4407401000000.0,7086573400000.0,5153512000000.0,7152893700000.0
2267.0,6377576000000.0,13033480000000.0,4427794600000.0,7091597600000.0,5162899300000.0,7189788400000.0
2268.0,6423632000000.0,13013054000000.0,4420792000000.0,7104970000000.0,5168299500000.0,7218044000000.0
2269.0,6421288000000.0,13067044000000.0,4439217000000.0,7093638000000.0,5160611000000.0,7233267000000.0
2270.0,6426193300000.0,13131393000000.0,4451280600000.0,7094519500000.0,5131660700000.0,7258164000000.0
2271.0,6410423000000.0,13143924000000.0,4456122000000.0,7112903000000.0,5126012000000.0,7247488000000.0
2272.0,6372741000000.0,13151300000000.0,4446200000000.0,7122066600000.0,5155810000000.0,7261852300000.0
2273.0,6381649300000.0,13168211000000.0,4442545000000.0,7072210000000.0,5166199700000.0,7242421600000.0
2274.0,6412714400000.0,13169210000000.0,4418822000000.0,7080934600000.0,5162250300000.0,7222055000000.0
2275.0,6345949000000.0,13276068000000.0,4423554700000.0,7104590500000.0,5123746600000.0,7227610500000.0
2276.0,6379844700000.0,13363166000000.0,4402386600000.0,7121958600000.0,5133707500000.0,7222980500000.0
2277.0,6414675000000.0,13388446000000.0,4409064400000.0,7125995000000.0,5117845700000.0,7214017300000.0
2278.0,6427065700000.0,13429059000000.0,4415652000000.0,7118469000000.0,5085548500000.0,7206803600000.0
2279.0,6452823500000.0,13513948000000.0,4407779400000.0,7146892700000.0,5092158700000.0,7234548000000.0
2280.0,6473378000000.0,13531790000000.0,4401126000000.0,7119141600000.0,5073589500000.0,7251092300000.0
2281.0,6465892000000.0,13505351000000.0,4410622000000.0,7134254000000.0,5040947300000.0,7274013000000.0
2282.0,6453147000000.0,13497200000000.0,4390900700000.0,7137164500000.0,5035130000000.0,7275188600000.0
2283.0,6454180300000.0,13521447000000.0,4372705000000.0,7140870000000.0,5047264000000.0,7268430500000.0
2284.0,6469043000000.0,13576832000000.0,4358183300000.0,7123092600000.0,5032927300000.0,7260564600000.0
2285.0,6488028300000.0,13601244000000.0,4369467800000.0,7102715700000.0,5054770000000.0,7264006600000.0
2286.0,6474932700000.0,13646974000000.0,4374244600000.0,7091180300000.0,5037857000000.0,7306787400000.0
2287.0,6466887000000.0,13672927000000.0,4386170600000.0,7070748000000.0,5031938500000.0,7296754600000.0
2288.0,6447776700000.0,13666549000000.0,4366291700000.0,7040512000000.0,5043948400000.0,7280972500000.0
2289.0,6453495000000.0,13663450000000.0,4347408700000.0,7058387000000.0,5033751500000.0,7251366000000.0
2290.0,6446900000000.0,13681022000000.0,4350615500000.0,7052381000000.0,5017565000000.0,7233473600000.0
2291.0,6470968000000.0,13745679000000.0,4349131500000.0,7047777000000.0,5005438000000.0,7221563400000.0
2292.0,6433571600000.0,13720824000000.0,4317304800000.0,7025950500000.0,5001915700000.0,7253654000000.0
2293.0,6436591000000.0,13782580000000.0,4303339700000.0,7022969400000.0,4992939000000.0,7254309000000.0
2294.0,6406798000000.0,13782407000000.0,4292855200000.0,7028448700000.0,4962953700000.0,7222961600000.0
2295.0,6464622600000.0,13796934000000.0,4282509000000.0,7073723000000.0,4958900500000.0,7244743700000.0
2296.0,6486333300000.0,13855014000000.0,4287211200000.0,7082905400000.0,4955416000000.0,7222001700000.0
2297.0,6481847500000.0,13918542000000.0,4293954600000.0,7075278600000.0,4954704000000.0,7217221000000.0
2298.0,6451474000000.0,13886224000000.0,4302919700000.0,7122778000000.0,4952384000000.0,7185031000000.0
2299.0,6485783300000.0,13866599000000.0,4303461300000.0,7157914300000.0,4962244400000.0,7186735400000.0
2300.0,6482856000000.0,13917247000000.0,4313194700000.0,7168894400000.0,4961437500000.0,7169212700000.0
