time,CSIRO-MK3-6-0,CCSM4,MPI-ESM-LR
2217.0,218447760000.0,233853440000.0,2140071500000.0
2218.0,212438550000.0,231728580000.0,2085395200000.0
2219.0,206599590000.0,227390700000.0,2033882600000.0
2220.0,200495600000.0,224924390000.0,1990062800000.0
2221.0,195780170000.0,223115430000.0,1949267700000.0
2222.0,190832640000.0,219708360000.0,1909275500000.0
2223.0,185374950000.0,216783600000.0,1872250500000.0
2224.0,180264900000.0,214549480000.0,1846361700000.0
2225.0,176349320000.0,211016860000.0,1814684500000.0
2226.0,172150520000.0,207887470000.0,1785251900000.0
2227.0,167933020000.0,205899580000.0,1759567400000.0
2228.0,162465890000.0,203835030000.0,1729910500000.0
2229.0,157059320000.0,201811410000.0,1706766900000.0
2230.0,153620960000.0,197404660000.0,1683958800000.0
2231.0,150084450000.0,194417870000.0,1658928500000.0
2232.0,145565300000.0,192025170000.0,1640126200000.0
2233.0,141800100000.0,189229960000.0,1615927800000.0
2234.0,138066150000.0,187420850000.0,1597995100000.0
2235.0,134680370000.0,184143050000.0,1577147000000.0
2236.0,131632570000.0,181056900000.0,1562222300000.0
2237.0,128651665000.0,178064920000.0,1546407100000.0
2238.0,124319425000.0,174516960000.0,1532513200000.0
2239.0,120792050000.0,171385550000.0,1516641800000.0
2240.0,116785890000.0,169220880000.0,1502742200000.0
2241.0,113337980000.0,166353080000.0,1482990200000.0
2242.0,110778925000.0,165397990000.0,1467583800000.0
2243.0,108174690000.0,162837400000.0,1452989100000.0
2244.0,105280820000.0,161406660000.0,1437402700000.0
2245.0,102014886000.0,159376690000.0,1423215300000.0
2246.0,98260510000.0,158184210000.0,1407218900000.0
2247.0,95323580000.0,155922560000.0,1396287100000.0
2248.0,92497080000.0,153821430000.0,1382590000000.0
2249.0,90056475000.0,152963200000.0,1366127300000.0
2250.0,87733125000.0,151011890000.0,1352708800000.0
2251.0,85274124000.0,150459100000.0,1340471500000.0
2252.0,82768720000.0,149633020000.0,1326820900000.0
2253.0,81111290000.0,147821950000.0,1315368500000.0
2254.0,78859680000.0,145358500000.0,1302574700000.0
2255.0,75720070000.0,143539810000.0,1290801400000.0
2256.0,73005420000.0,141307690000.0,1283675700000.0
2257.0,70812700000.0,139234530000.0,1269217900000.0
2258.0,68775050000.0,138290180000.0,1256450300000.0
2259.0,67306520000.0,136535340000.0,1244549200000.0
2260.0,65076167000.0,135264220000.0,1235114800000.0
2261.0,63285297000.0,133051860000.0,1224651000000.0
2262.0,61765520000.0,131868295000.0,1220016200000.0
2263.0,60722430000.0,130577370000.0,1209412700000.0
2264.0,60107820000.0,129773400000.0,1200950500000.0
2265.0,59268200000.0,128779250000.0,1192353600000.0
2266.0,57945880000.0,127117070000.0,1181887800000.0
2267.0,56742515000.0,126423090000.0,1170574400000.0
2268.0,55980982000.0,124764640000.0,1157884800000.0
2269.0,55344677000.0,123313316000.0,1149847200000.0
2270.0,54889690000.0,121570350000.0,1139783900000.0
2271.0,54186020000.0,120211810000.0,1133829300000.0
2272.0,53629415000.0,118957990000.0,1124171000000.0
2273.0,52775465000.0,117245580000.0,1116314400000.0
2274.0,53051270000.0,115781460000.0,1109679700000.0
2275.0,52156584000.0,114016215000.0,1100992500000.0
2276.0,51542650000.0,113587995000.0,1093714300000.0
2277.0,50977788000.0,113168710000.0,1088591500000.0
2278.0,50765242000.0,112066580000.0,1081636100000.0
2279.0,50219340000.0,111350374000.0,1074181400000.0
2280.0,49763600000.0,110361805000.0,1069685000000.0
2281.0,49665364000.0,108691980000.0,1062110170000.0
2282.0,49602486000.0,108406940000.0,1056427340000.0
2283.0,49271493000.0,109021676000.0,1051006800000.0
2284.0,48998937000.0,108207310000.0,1046523150000.0
2285.0,48409477000.0,107351840000.0,1041094740000.0
2286.0,47814200000.0,105836134000.0,1035598300000.0
2287.0,46492058000.0,104341180000.0,1033549050000.0
2288.0,45503648000.0,103083950000.0,1033318560000.0
2289.0,45203554000.0,102413320000.0,1028802740000.0
2290.0,44456686000.0,101759500000.0,1025865100000.0
2291.0,43994817000.0,101010140000.0,1023996700000.0
2292.0,43590010000.0,100604985000.0,1020117600000.0
2293.0,42975298000.0,100113740000.0,1015220000000.0
2294.0,42098750000.0,99167180000.0,1013595000000.0
2295.0,41273057000.0,98747870000.0,1013220800000.0
2296.0,40231494000.0,97515710000.0,1011081300000.0
2297.0,39354393000.0,96793530000.0,1011842900000.0
2298.0,38678282000.0,96437710000.0,1007646930000.0
2299.0,37716623000.0,95828470000.0,1004456840000.0
2300.0,37127160000.0,95762930000.0,1001400900000.0
