time,MRI-ESM2-0,EC-EARTH3-VEG,EC-EARTH3,MPI-ESM1-2-HR,INM-CM4-8,CESM2,CESM2-WACCM,FGOALS-F3-L,CMCC-CM2-SR5,INM-CM5-0,NORESM2-MM,CAMS-CSM1-0,GFDL-ESM4,BCC-CSM2-MR
2033.0,103835770000.0,103808080000.0,103568920000.0,103595700000.0,103766530000.0,103583460000.0,103734770000.0,103769620000.0,103966120000.0,103767835000.0,103757505000.0,103809516000.0,103804700000.0,103881870000.0
2034.0,103819740000.0,103694836000.0,103587830000.0,103549840000.0,103692770000.0,103497660000.0,103637460000.0,103703580000.0,104028320000.0,103723780000.0,103716790000.0,103740850000.0,103921560000.0,103821040000.0
2035.0,103738910000.0,103630200000.0,103451075000.0,103501050000.0,103664920000.0,103413236000.0,103675765000.0,103627670000.0,104185710000.0,103715050000.0,103707870000.0,103669610000.0,103757870000.0,103851114000.0
2036.0,103684240000.0,103558530000.0,103312830000.0,103708200000.0,103620420000.0,103349010000.0,103546290000.0,103841235000.0,103835850000.0,103697590000.0,103631000000.0,103625060000.0,103789280000.0,103755080000.0
2037.0,103604445000.0,103471374000.0,103156335000.0,103502890000.0,103639340000.0,103213530000.0,103505850000.0,103558360000.0,103752450000.0,103613690000.0,103578500000.0,103586670000.0,103841620000.0,103706540000.0
2038.0,103512580000.0,103475585000.0,103075400000.0,103399390000.0,103514980000.0,103309520000.0,103488274000.0,103580100000.0,103684735000.0,103546180000.0,103487980000.0,103538926000.0,103674150000.0,103653300000.0
2039.0,103444414000.0,103358400000.0,103033905000.0,103333690000.0,103608000000.0,103083200000.0,103404650000.0,103524070000.0,103578755000.0,103580440000.0,103405490000.0,103491985000.0,103593550000.0,103611230000.0
2040.0,103399014000.0,103303315000.0,102956270000.0,103293950000.0,103416960000.0,103008560000.0,103409060000.0,103398680000.0,103550525000.0,103503110000.0,103305290000.0,103464530000.0,103551070000.0,103569900000.0
2041.0,103317010000.0,103251920000.0,102763660000.0,103180120000.0,103354110000.0,102903240000.0,103327490000.0,103300680000.0,103528010000.0,103454850000.0,103274960000.0,103397930000.0,103542770000.0,103527760000.0
2042.0,103233000000.0,103134400000.0,102582290000.0,103264270000.0,103287860000.0,102800480000.0,103395230000.0,103274940000.0,103462300000.0,103352870000.0,103191355000.0,103423115000.0,103502700000.0,103464460000.0
2043.0,103320855000.0,103004000000.0,102526050000.0,103049570000.0,103255230000.0,102733360000.0,103284720000.0,103165075000.0,103322950000.0,103317365000.0,103136740000.0,103342014000.0,103396060000.0,103426930000.0
2044.0,103197260000.0,102846190000.0,102374070000.0,102943020000.0,103162970000.0,102665060000.0,103234560000.0,103120520000.0,103218725000.0,103230276000.0,102994900000.0,103262360000.0,103308560000.0,103352164000.0
2045.0,103059870000.0,102746470000.0,102301210000.0,102886620000.0,103090660000.0,102623810000.0,103168530000.0,102998020000.0,103089910000.0,103296200000.0,102977610000.0,103198330000.0,103527580000.0,103253160000.0
2046.0,102963175000.0,102602736000.0,102125120000.0,103402080000.0,103041384000.0,102514565000.0,103006020000.0,102904455000.0,102965280000.0,103149380000.0,102874300000.0,103128710000.0,103288320000.0,103159100000.0
2047.0,102902235000.0,102484670000.0,101943340000.0,102913060000.0,102913974000.0,102419650000.0,102910720000.0,102959580000.0,102848350000.0,103079300000.0,102801760000.0,103081630000.0,103257190000.0,103107084000.0
2048.0,102733990000.0,102366536000.0,101735694000.0,102719185000.0,102830470000.0,102266030000.0,102889366000.0,102763720000.0,102682330000.0,102991405000.0,102682970000.0,102973110000.0,103227180000.0,103113750000.0
2049.0,102708510000.0,102226740000.0,101550645000.0,102591950000.0,102774180000.0,102082224000.0,102811935000.0,102663365000.0,102579840000.0,102918816000.0,102726710000.0,103165280000.0,103088810000.0,103029700000.0
2050.0,102597214000.0,102036400000.0,101404440000.0,102462450000.0,102707490000.0,101956900000.0,102614520000.0,102499434000.0,102403660000.0,102865710000.0,102557750000.0,102832840000.0,103020710000.0,102893840000.0
2051.0,102511165000.0,101921200000.0,101069190000.0,102364760000.0,102559530000.0,101777080000.0,102487350000.0,102418340000.0,102315990000.0,102759680000.0,102463490000.0,102954746000.0,103074090000.0,102835680000.0
2052.0,102467350000.0,101757534000.0,100805030000.0,102347416000.0,102589480000.0,101589600000.0,102355485000.0,102305520000.0,102190375000.0,102737930000.0,102344970000.0,102800720000.0,102871840000.0,102719850000.0
2053.0,102545695000.0,101567330000.0,100646370000.0,102212470000.0,102469435000.0,101359680000.0,102224050000.0,102223940000.0,101969110000.0,102621315000.0,102206770000.0,102771230000.0,102808730000.0,102662900000.0
2054.0,102279490000.0,101375450000.0,100353450000.0,102067820000.0,102304915000.0,101238940000.0,102095670000.0,102086650000.0,101699760000.0,102534010000.0,102162440000.0,102669170000.0,102866210000.0,102547960000.0
2055.0,102192080000.0,101181040000.0,100105190000.0,101911040000.0,102370470000.0,100896930000.0,102145016000.0,102019695000.0,101466050000.0,102496750000.0,102032120000.0,102608310000.0,102741820000.0,102432604000.0
2056.0,102041980000.0,100874270000.0,99789780000.0,101798320000.0,102151830000.0,100753130000.0,101873020000.0,101978956000.0,101296685000.0,102355500000.0,101888336000.0,102502600000.0,102578620000.0,102336130000.0
2057.0,101894990000.0,100702724000.0,99459210000.0,101714166000.0,102089620000.0,100412780000.0,101690350000.0,101767560000.0,101015536000.0,102278730000.0,101792110000.0,102416474000.0,102477380000.0,102223905000.0
2058.0,101674975000.0,100468070000.0,98983110000.0,101583560000.0,101894005000.0,100058160000.0,101495824000.0,101679530000.0,100693320000.0,102215370000.0,101938635000.0,102243380000.0,102445940000.0,102160780000.0
2059.0,101488760000.0,100142810000.0,98705180000.0,101456080000.0,101740940000.0,99902630000.0,101253570000.0,101536920000.0,100413560000.0,102057510000.0,101707670000.0,102146190000.0,102367320000.0,102033920000.0
2060.0,101338644000.0,99847260000.0,98387940000.0,101341045000.0,101668190000.0,99585680000.0,100958050000.0,101388030000.0,100149070000.0,101948170000.0,101534925000.0,102056710000.0,102423170000.0,101912960000.0
2061.0,101188100000.0,99531104000.0,97882870000.0,101229570000.0,101562890000.0,99383165000.0,100801585000.0,101268530000.0,100021576000.0,101862690000.0,101334860000.0,101930460000.0,102370930000.0,101915320000.0
2062.0,100976070000.0,99316965000.0,97405510000.0,100997720000.0,101378890000.0,99106690000.0,100524515000.0,101156430000.0,99790820000.0,101755896000.0,101180130000.0,101886950000.0,102281790000.0,101762960000.0
2063.0,100843954000.0,99039480000.0,96916340000.0,100854080000.0,101236220000.0,98845745000.0,100229865000.0,101014250000.0,99541200000.0,101726370000.0,101042930000.0,101792780000.0,102038510000.0,101613080000.0
2064.0,100689020000.0,98727895000.0,96442655000.0,100840440000.0,101218670000.0,98729770000.0,100030930000.0,100891890000.0,99571200000.0,101545880000.0,100898950000.0,101675205000.0,101926590000.0,101683536000.0
2065.0,100680880000.0,98424620000.0,95914300000.0,100556520000.0,100943544000.0,98231330000.0,99886220000.0,100774870000.0,99136550000.0,101454184000.0,100718280000.0,101529320000.0,101917204000.0,101466360000.0
2066.0,100506660000.0,98149970000.0,95557090000.0,100451066000.0,100872590000.0,97873620000.0,99801650000.0,100596425000.0,98782020000.0,101288270000.0,100632680000.0,101514576000.0,102154510000.0,101243494000.0
2067.0,100780220000.0,97784830000.0,95070765000.0,100462305000.0,100712100000.0,97549860000.0,100366480000.0,100428570000.0,98421660000.0,101160420000.0,100453700000.0,101444590000.0,101786960000.0,101077910000.0
2068.0,101042930000.0,97451990000.0,94616130000.0,100195040000.0,100532860000.0,97170416000.0,99342200000.0,100272090000.0,97954300000.0,101072630000.0,100388020000.0,101373430000.0,101635604000.0,100914545000.0
2069.0,100602970000.0,96979070000.0,94186960000.0,100557740000.0,100415500000.0,96836500000.0,99033600000.0,100102136000.0,97631370000.0,101003450000.0,100207550000.0,101238130000.0,101483130000.0,100738420000.0
2070.0,100212466000.0,96625310000.0,93714810000.0,99980485000.0,100296835000.0,96562725000.0,98691700000.0,99895110000.0,97254646000.0,100898950000.0,100063380000.0,101098684000.0,101366390000.0,100505320000.0
2071.0,100093130000.0,96219060000.0,93269080000.0,99849445000.0,100200186000.0,96234970000.0,98848420000.0,99682100000.0,97011420000.0,100746280000.0,99860030000.0,101039600000.0,101254455000.0,100411376000.0
2072.0,99818510000.0,95844370000.0,92844590000.0,99722840000.0,100041970000.0,95983305000.0,98294220000.0,99573510000.0,96468435000.0,100589990000.0,99759390000.0,100902896000.0,101215790000.0,100301100000.0
2073.0,99633000000.0,95456354000.0,92442680000.0,99627510000.0,99891450000.0,95494380000.0,98019630000.0,99325624000.0,96106830000.0,100435710000.0,99532956000.0,100784730000.0,101062610000.0,100174520000.0
2074.0,99816825000.0,95318990000.0,92197960000.0,99548970000.0,99725880000.0,95163460000.0,97667070000.0,99151410000.0,95542490000.0,100510930000.0,99410970000.0,100630200000.0,100883290000.0,99997910000.0
2075.0,99392620000.0,94933170000.0,91630190000.0,99328400000.0,99575550000.0,94708570000.0,97251205000.0,99041500000.0,95227070000.0,100211204000.0,99304450000.0,100468250000.0,100765360000.0,99783220000.0
2076.0,99283860000.0,94538020000.0,91040150000.0,99173990000.0,99401245000.0,94966890000.0,96886250000.0,99050100000.0,94819680000.0,100215914000.0,99123070000.0,100292500000.0,100565254000.0,99640470000.0
2077.0,99024570000.0,94098560000.0,90469080000.0,99028345000.0,99354040000.0,94181880000.0,96416320000.0,98766740000.0,94381064000.0,99964740000.0,98886350000.0,100149220000.0,100414480000.0,99545194000.0
2078.0,98722530000.0,93547184000.0,89787090000.0,98930794000.0,99219680000.0,93962230000.0,96866050000.0,98577360000.0,93857240000.0,99787920000.0,98654610000.0,100218544000.0,100398230000.0,99611845000.0
2079.0,98488670000.0,92974630000.0,89475840000.0,98996700000.0,99034970000.0,93665810000.0,96005505000.0,98469960000.0,93446095000.0,99644695000.0,98466070000.0,100172590000.0,100147770000.0,99493700000.0
2080.0,98214355000.0,92721470000.0,88794060000.0,99205420000.0,98804970000.0,93062590000.0,95740040000.0,98286230000.0,92907225000.0,99495300000.0,98246476000.0,99850740000.0,100070070000.0,99215880000.0
2081.0,98006960000.0,92155050000.0,88217200000.0,98483446000.0,98620730000.0,92715080000.0,95278600000.0,98109630000.0,92320410000.0,99342570000.0,98025600000.0,99705560000.0,99883840000.0,98881150000.0
2082.0,97851290000.0,91604840000.0,87916480000.0,98282720000.0,98432524000.0,92562555000.0,94696510000.0,97841725000.0,91744710000.0,99183940000.0,97915340000.0,99611010000.0,100107076000.0,98772970000.0
2083.0,98445850000.0,91176640000.0,87623170000.0,98154420000.0,98273436000.0,92374820000.0,94361580000.0,97580410000.0,91077090000.0,99062415000.0,97721704000.0,99640525000.0,99879715000.0,98484855000.0
2084.0,97588220000.0,90674690000.0,87043400000.0,97932984000.0,98013364000.0,91799945000.0,94008250000.0,97591670000.0,90344240000.0,98937450000.0,97574550000.0,99354360000.0,99768650000.0,98203270000.0
2085.0,97204380000.0,90302570000.0,86507740000.0,97742850000.0,97863410000.0,91218300000.0,93426024000.0,97241550000.0,89795010000.0,98807820000.0,97269604000.0,99536410000.0,99426260000.0,97952236000.0
2086.0,97423440000.0,89999550000.0,85834080000.0,97765240000.0,97548490000.0,90973610000.0,93053780000.0,97072320000.0,89742710000.0,98681380000.0,97051630000.0,99131920000.0,99469690000.0,97626780000.0
2087.0,96768860000.0,89381130000.0,85343830000.0,97498890000.0,97408110000.0,90405430000.0,92853840000.0,96862314000.0,88893325000.0,98519340000.0,97199220000.0,98951684000.0,99147980000.0,97466860000.0
2088.0,96448496000.0,88707520000.0,84694660000.0,97302750000.0,97435560000.0,89826380000.0,94503535000.0,96577446000.0,88309820000.0,98346344000.0,96726810000.0,98858690000.0,98917320000.0,97237590000.0
2089.0,96136020000.0,88201535000.0,84010940000.0,97094010000.0,97132180000.0,89306580000.0,92158845000.0,96280216000.0,87784340000.0,98256314000.0,96502964000.0,98750350000.0,98865980000.0,97014820000.0
2090.0,97421180000.0,87531045000.0,83536410000.0,97366770000.0,96951840000.0,88945380000.0,91553320000.0,96137350000.0,87127900000.0,98106950000.0,96719720000.0,99456025000.0,98757060000.0,97020340000.0
2091.0,95798330000.0,86894010000.0,83087280000.0,96758870000.0,96717670000.0,88599940000.0,91078296000.0,96472210000.0,86765330000.0,98041150000.0,96116280000.0,98638815000.0,98522070000.0,96717234000.0
2092.0,95468814000.0,86071796000.0,82352520000.0,96486210000.0,96491930000.0,87720165000.0,91185020000.0,96101420000.0,86244650000.0,97835024000.0,95899220000.0,98306670000.0,98280510000.0,96504730000.0
2093.0,95391450000.0,85293744000.0,81644440000.0,96323910000.0,96287270000.0,89235020000.0,90461850000.0,96022730000.0,85672880000.0,97617380000.0,95612535000.0,98145620000.0,98153590000.0,96205130000.0
2094.0,95419015000.0,84739040000.0,81044040000.0,96125520000.0,96098630000.0,87247135000.0,89685840000.0,95580040000.0,84859990000.0,97550220000.0,95434240000.0,97974310000.0,97988805000.0,96052080000.0
2095.0,94902470000.0,84274800000.0,80500000000.0,95927345000.0,95935340000.0,86651806000.0,89528160000.0,95335660000.0,84257770000.0,97345660000.0,95278825000.0,97914130000.0,97910410000.0,95729380000.0
2096.0,95621840000.0,83965075000.0,79860650000.0,95724405000.0,95791300000.0,86421180000.0,88995480000.0,95016100000.0,83623080000.0,97185150000.0,95168550000.0,97914266000.0,97590580000.0,95464090000.0
2097.0,94538050000.0,83516850000.0,79108870000.0,95644410000.0,95562555000.0,86677170000.0,88733420000.0,94868726000.0,83140665000.0,97082425000.0,94936160000.0,97902200000.0,97370630000.0,95200300000.0
2098.0,94227770000.0,82817620000.0,78529530000.0,95310790000.0,95306010000.0,86011570000.0,88168960000.0,94583370000.0,82294080000.0,96853650000.0,94738600000.0,97492080000.0,97292770000.0,94989260000.0
2099.0,94747754000.0,82243620000.0,77842735000.0,95298370000.0,95110480000.0,84815720000.0,87741020000.0,94638830000.0,81534910000.0,96608160000.0,94463975000.0,98972140000.0,97066656000.0,94714100000.0
2100.0,94062390000.0,81677850000.0,77148860000.0,95398674000.0,94925670000.0,84041925000.0,87487800000.0,94097930000.0,80518270000.0,96559850000.0,94207140000.0,97269510000.0,97007470000.0,94418010000.0
