time,IPSL-CM6A-LR,EC-EARTH3,MPI-ESM1-2-HR,CNRM-ESM2-1,UKESM1-0-LL,GFDL-ESM4,MRI-ESM2-0,KACE-1-0-G,CNRM-CM6-1,TAIESM1,CESM2-WACCM,MIROC6,CANESM5
2045.0,3387385000000.0,3400079800000.0,3696788800000.0,3488217600000.0,3338324700000.0,3571892000000.0,3725390200000.0,3609312400000.0,3340009200000.0,3285153200000.0,3395482600000.0,3609214300000.0,3315135200000.0
2046.0,3360092800000.0,3354724100000.0,3684508600000.0,3457070000000.0,3297466400000.0,3536574700000.0,3701683800000.0,3565163000000.0,3293077600000.0,3239154500000.0,3353120600000.0,3563325000000.0,3262876200000.0
2047.0,3321717900000.0,3291760300000.0,3655449200000.0,3408274000000.0,3231757600000.0,3502194000000.0,3660887600000.0,3528771200000.0,3249898300000.0,3193928400000.0,3303957600000.0,3517647700000.0,3223707200000.0
2048.0,3272221400000.0,3245441500000.0,3633141300000.0,3373273400000.0,3185285500000.0,3480007200000.0,3627752000000.0,3479454400000.0,3207752800000.0,3141226000000.0,3260291000000.0,3490676000000.0,3191173800000.0
2049.0,3237523200000.0,3202207700000.0,3582618500000.0,3350582300000.0,3137768000000.0,3448334000000.0,3613308500000.0,3435589500000.0,3150525200000.0,3108530300000.0,3231558400000.0,3457991000000.0,3148508300000.0
2050.0,3209220300000.0,3154358800000.0,3562600400000.0,3324749800000.0,3086846000000.0,3405487300000.0,3588823700000.0,3397846600000.0,3110465400000.0,3077307600000.0,3178100400000.0,3408060200000.0,3112817100000.0
2051.0,3175618000000.0,3125925000000.0,3542198000000.0,3276237000000.0,3041732900000.0,3380168400000.0,3567278000000.0,3380192700000.0,3089887000000.0,3059684000000.0,3142335000000.0,3382143600000.0,3062620000000.0
2052.0,3136179100000.0,3099337700000.0,3506749000000.0,3220435400000.0,2986623000000.0,3356112000000.0,3541848600000.0,3347339500000.0,3078120500000.0,3014737300000.0,3095416000000.0,3356358600000.0,3021860200000.0
2053.0,3098628600000.0,3064515500000.0,3475627800000.0,3190354000000.0,2940680800000.0,3341703700000.0,3532549300000.0,3306414100000.0,3036226800000.0,2944445200000.0,3031971700000.0,3298864100000.0,2992038500000.0
2054.0,3069844700000.0,3011017400000.0,3427693200000.0,3167788700000.0,2880084600000.0,3312307000000.0,3491707700000.0,3278505500000.0,2996288400000.0,2898076600000.0,3007278700000.0,3269068300000.0,2970512000000.0
2055.0,3028365600000.0,2958705800000.0,3394865700000.0,3137614600000.0,2843945500000.0,3290686800000.0,3461062000000.0,3245107300000.0,2962092500000.0,2844684500000.0,2966201600000.0,3254904700000.0,2915783100000.0
2056.0,2986434400000.0,2945609400000.0,3362713800000.0,3113485600000.0,2786084500000.0,3280603700000.0,3424730000000.0,3188556600000.0,2929960000000.0,2814649800000.0,2916087200000.0,3228140000000.0,2869068600000.0
2057.0,2948887000000.0,2909993000000.0,3324439200000.0,3082312000000.0,2748573300000.0,3255444000000.0,3397844500000.0,3146509200000.0,2879925300000.0,2769707300000.0,2864731000000.0,3193920000000.0,2846450000000.0
2058.0,2908363200000.0,2881058800000.0,3306197400000.0,3064754600000.0,2683328300000.0,3233785600000.0,3337803800000.0,3099404800000.0,2844502300000.0,2722186400000.0,2826585500000.0,3166653400000.0,2808423600000.0
2059.0,2883195200000.0,2835603500000.0,3276364800000.0,3049253500000.0,2638550000000.0,3212168400000.0,3299499300000.0,3062354000000.0,2797440000000.0,2695099000000.0,2774514300000.0,3146765800000.0,2747155300000.0
2060.0,2862230800000.0,2808140500000.0,3247158000000.0,3028014900000.0,2596174600000.0,3178513000000.0,3257510400000.0,3024888300000.0,2771188400000.0,2649767500000.0,2718406800000.0,3135487000000.0,2708269700000.0
2061.0,2843381600000.0,2767653700000.0,3219834300000.0,2991818300000.0,2558352400000.0,3152419200000.0,3241855000000.0,2977668500000.0,2741951800000.0,2607155200000.0,2687036000000.0,3105108500000.0,2668238200000.0
2062.0,2806904500000.0,2730447300000.0,3190606800000.0,2964985700000.0,2523097200000.0,3121468400000.0,3204863800000.0,2921119600000.0,2694271700000.0,2585085600000.0,2643446700000.0,3070299500000.0,2633303900000.0
2063.0,2776271000000.0,2694214000000.0,3172572600000.0,2938042600000.0,2481411000000.0,3105032200000.0,3157637700000.0,2869975300000.0,2661824000000.0,2549271500000.0,2584475600000.0,3049565200000.0,2603778800000.0
2064.0,2741806800000.0,2644350000000.0,3160219000000.0,2891644000000.0,2427940200000.0,3084677000000.0,3119630000000.0,2843507700000.0,2623326400000.0,2490304300000.0,2550918300000.0,3034564000000.0,2580640200000.0
2065.0,2717453600000.0,2619946300000.0,3133770000000.0,2862344600000.0,2385336600000.0,3064763800000.0,3082713000000.0,2789526500000.0,2594129300000.0,2458040100000.0,2520904400000.0,3004261500000.0,2540524300000.0
2066.0,2687840300000.0,2571127800000.0,3111568300000.0,2828020500000.0,2342979000000.0,3027218000000.0,3074812300000.0,2759406000000.0,2562784800000.0,2421101400000.0,2489358700000.0,2962334200000.0,2493258700000.0
2067.0,2664869000000.0,2536704600000.0,3096363000000.0,2799664600000.0,2292153600000.0,3002912200000.0,3022252000000.0,2731045000000.0,2520740000000.0,2381724300000.0,2440094300000.0,2956821300000.0,2446891200000.0
2068.0,2629735500000.0,2497766000000.0,3088031700000.0,2755944800000.0,2244559200000.0,3002323400000.0,2973921400000.0,2694953800000.0,2495438700000.0,2325039500000.0,2400054400000.0,2920919000000.0,2419970500000.0
2069.0,2604593000000.0,2472947000000.0,3058364800000.0,2711401300000.0,2201418500000.0,2968019500000.0,2935798600000.0,2662902800000.0,2469564500000.0,2279821800000.0,2370220300000.0,2896178700000.0,2368658200000.0
2070.0,2576584500000.0,2447417000000.0,3026165700000.0,2651158000000.0,2153693600000.0,2944730700000.0,2880020700000.0,2628365800000.0,2429302600000.0,2226097500000.0,2322970200000.0,2876314700000.0,2331863000000.0
2071.0,2546022200000.0,2413290800000.0,3006313000000.0,2624856800000.0,2110296700000.0,2925071000000.0,2820541500000.0,2597687400000.0,2406496300000.0,2181614000000.0,2283607200000.0,2842882700000.0,2302743000000.0
2072.0,2510236000000.0,2374082500000.0,2972808000000.0,2594666200000.0,2065871700000.0,2907402400000.0,2774409000000.0,2552285000000.0,2369391200000.0,2144845300000.0,2234930000000.0,2820130000000.0,2263617000000.0
2073.0,2480675000000.0,2335611800000.0,2949649300000.0,2556879000000.0,2026520700000.0,2883211200000.0,2733148500000.0,2506337300000.0,2340436600000.0,2110224100000.0,2196380000000.0,2812207200000.0,2223514300000.0
2074.0,2452476000000.0,2313129000000.0,2915307600000.0,2532359500000.0,1979407400000.0,2841198700000.0,2718327400000.0,2473636000000.0,2326259000000.0,2082143000000.0,2150913100000.0,2784287000000.0,2182758800000.0
2075.0,2434094000000.0,2273490200000.0,2880910000000.0,2502084500000.0,1939385600000.0,2794328700000.0,2666288600000.0,2441206600000.0,2292842000000.0,2038818400000.0,2105538800000.0,2771744500000.0,2136882700000.0
2076.0,2400089800000.0,2241743600000.0,2841386700000.0,2449767400000.0,1906422800000.0,2762196400000.0,2630753200000.0,2414918000000.0,2252362000000.0,2003925200000.0,2047790800000.0,2731241000000.0,2085292100000.0
2077.0,2382469000000.0,2202172400000.0,2800386800000.0,2412904700000.0,1859262100000.0,2736313900000.0,2613068400000.0,2374341200000.0,2219886500000.0,1967360300000.0,2003538000000.0,2707530400000.0,2051796100000.0
2078.0,2342091500000.0,2163933200000.0,2769493700000.0,2378065000000.0,1814267200000.0,2713161300000.0,2594878000000.0,2323136400000.0,2190814600000.0,1928499300000.0,1963456300000.0,2693283000000.0,2018137100000.0
2079.0,2303618000000.0,2103314500000.0,2744016400000.0,2346592500000.0,1779073300000.0,2682797700000.0,2573169900000.0,2297361900000.0,2162093300000.0,1884654700000.0,1929757500000.0,2673214500000.0,1967524500000.0
2080.0,2264838000000.0,2064782100000.0,2724217000000.0,2306102300000.0,1735960600000.0,2657911300000.0,2556494000000.0,2249022200000.0,2132918000000.0,1835902600000.0,1900052500000.0,2645110000000.0,1922156600000.0
2081.0,2222590500000.0,2017589600000.0,2711585600000.0,2271591000000.0,1697303400000.0,2625691500000.0,2526024300000.0,2210094000000.0,2103030700000.0,1801190600000.0,1870165700000.0,2610538500000.0,1876163400000.0
2082.0,2192298500000.0,1993011000000.0,2690776800000.0,2227507300000.0,1660168800000.0,2584955800000.0,2483839600000.0,2177645300000.0,2077807900000.0,1754942400000.0,1820690200000.0,2579204400000.0,1837512900000.0
2083.0,2155815400000.0,1958929000000.0,2659423000000.0,2200947400000.0,1621739600000.0,2552088800000.0,2455631800000.0,2151081200000.0,2061540900000.0,1722025900000.0,1787977500000.0,2550433600000.0,1791095300000.0
2084.0,2116284800000.0,1910452900000.0,2631116500000.0,2165438000000.0,1585446800000.0,2532453000000.0,2428344000000.0,2112646400000.0,2040149700000.0,1687464300000.0,1741283800000.0,2531868000000.0,1749835400000.0
2085.0,2082625300000.0,1866834000000.0,2600774400000.0,2136044100000.0,1534613400000.0,2516274600000.0,2400263000000.0,2100091400000.0,2005037400000.0,1648904900000.0,1702076000000.0,2508677400000.0,1708597400000.0
2086.0,2046172600000.0,1836033500000.0,2573331900000.0,2110052200000.0,1484637100000.0,2489331200000.0,2353878800000.0,2060396700000.0,1966639000000.0,1608977900000.0,1653161700000.0,2476708200000.0,1674083600000.0
2087.0,2012711600000.0,1808585600000.0,2542360900000.0,2075350000000.0,1437411000000.0,2468391400000.0,2323271400000.0,2011051300000.0,1916205900000.0,1561685300000.0,1613066800000.0,2441043200000.0,1637418800000.0
2088.0,1993577500000.0,1770161400000.0,2507106000000.0,2039399000000.0,1398376900000.0,2430300800000.0,2305399000000.0,1987465700000.0,1872082000000.0,1523436200000.0,1561607300000.0,2417561400000.0,1591580800000.0
2089.0,1965596700000.0,1733640300000.0,2495167000000.0,2009926700000.0,1367352800000.0,2396066200000.0,2275401300000.0,1939183600000.0,1837759300000.0,1495486600000.0,1512750000000.0,2374245500000.0,1555518700000.0
2090.0,1941406600000.0,1667462100000.0,2475543800000.0,1975511700000.0,1325276000000.0,2372346000000.0,2250155500000.0,1906664500000.0,1804873100000.0,1453109300000.0,1481252800000.0,2345717200000.0,1525214900000.0
2091.0,1903392700000.0,1626803500000.0,2457051300000.0,1952088200000.0,1275363700000.0,2328432700000.0,2224791700000.0,1867897600000.0,1779063600000.0,1407253700000.0,1443271800000.0,2324467500000.0,1483816600000.0
2092.0,1881994000000.0,1595247000000.0,2432798600000.0,1930263500000.0,1243866900000.0,2305520600000.0,2197524200000.0,1834210600000.0,1760437000000.0,1357258200000.0,1395509200000.0,2292376700000.0,1443067000000.0
2093.0,1849090000000.0,1564706700000.0,2396654700000.0,1896882500000.0,1202152700000.0,2278975600000.0,2166484900000.0,1805342300000.0,1726510800000.0,1330767600000.0,1360538600000.0,2255353300000.0,1401302300000.0
2094.0,1797626400000.0,1520999900000.0,2361927000000.0,1872876300000.0,1163920400000.0,2254458000000.0,2142594900000.0,1755848400000.0,1699800000000.0,1303273700000.0,1324553700000.0,2222125500000.0,1358754300000.0
2095.0,1765913300000.0,1492272000000.0,2325685500000.0,1853217800000.0,1122762100000.0,2227603000000.0,2125342600000.0,1721947400000.0,1665196000000.0,1269775100000.0,1292392500000.0,2201067000000.0,1325065300000.0
2096.0,1734629900000.0,1456163700000.0,2297090800000.0,1828680200000.0,1088117340000.0,2202691000000.0,2085207100000.0,1689575100000.0,1647230500000.0,1234367300000.0,1252174900000.0,2180390200000.0,1298756800000.0
2097.0,1700779300000.0,1420596500000.0,2257722500000.0,1801151300000.0,1053458300000.0,2179603000000.0,2049286900000.0,1662431400000.0,1607315600000.0,1204318900000.0,1205533700000.0,2153095500000.0,1264996500000.0
2098.0,1663947000000.0,1380931700000.0,2235116600000.0,1774569500000.0,1027202900000.0,2159479100000.0,2018877000000.0,1621210400000.0,1583116200000.0,1168632000000.0,1175103900000.0,2132465000000.0,1234856000000.0
2099.0,1637774100000.0,1342374700000.0,2198314700000.0,1752653600000.0,986390800000.0,2120816800000.0,1996609700000.0,1580135700000.0,1555702300000.0,1134853800000.0,1136579000000.0,2109260800000.0,1204627700000.0
2100.0,1614056300000.0,1317140700000.0,2171399300000.0,1726153100000.0,953943100000.0,2090663100000.0,1947955800000.0,1537792900000.0,1515673700000.0,1088545400000.0,1113664900000.0,2086104600000.0,1173274200000.0
