time,MRI-ESM2-0,IPSL-CM6A-LR
2000.0,4772006500000.0,4772006500000.0
2001.0,4770493400000.0,4770493400000.0
2002.0,4765737500000.0,4765737500000.0
2003.0,4771071700000.0,4771071700000.0
2004.0,4768195000000.0,4768195000000.0
2005.0,4721955300000.0,4721955300000.0
2006.0,4700449000000.0,4700449000000.0
2007.0,4679938000000.0,4679938000000.0
2008.0,4662025500000.0,4662025500000.0
2009.0,4616241000000.0,4616241000000.0
2010.0,4594485000000.0,4594485000000.0
2011.0,4580811700000.0,4580811700000.0
2012.0,4539834000000.0,4539834000000.0
2013.0,4514488000000.0,4514488000000.0
2014.0,4479932400000.0,4479932400000.0
2015.0,4477288000000.0,4477288000000.0
2016.0,4452134000000.0,4452134000000.0
2017.0,4398756400000.0,4398756400000.0
2018.0,4369841400000.0,4369841400000.0
2019.0,4327268200000.0,4327268200000.0
2020.0,4296396200000.0,4296396200000.0
2021.0,4276646800000.0,4255557400000.0
2022.0,4257883000000.0,4237264200000.0
2023.0,4209246200000.0,4216170700000.0
2024.0,4166743000000.0,4187574500000.0
2025.0,4115713000000.0,4146242300000.0
2026.0,4080009000000.0,4107715200000.0
2027.0,4068083500000.0,4071441300000.0
2028.0,4049051800000.0,4067291300000.0
2029.0,3993811300000.0,4041608300000.0
2030.0,3951914600000.0,4009004000000.0
2031.0,3929568200000.0,3977367300000.0
2032.0,3904421500000.0,3951515000000.0
2033.0,3883376000000.0,3924557600000.0
2034.0,3869697000000.0,3883266500000.0
2035.0,3840066000000.0,3849910500000.0
2036.0,3794275400000.0,3829642300000.0
2037.0,3783180200000.0,3794624000000.0
2038.0,3777537500000.0,3748331500000.0
2039.0,3749988800000.0,3715377400000.0
2040.0,3724963200000.0,3678705800000.0
2041.0,3709761200000.0,3614178000000.0
2042.0,3686323200000.0,3574124800000.0
2043.0,3630084000000.0,3529047300000.0
2044.0,3608237300000.0,3485126400000.0
2045.0,3585063300000.0,3451100300000.0
2046.0,3531746800000.0,3417407000000.0
2047.0,3525980000000.0,3386244600000.0
2048.0,3518435000000.0,3375051800000.0
2049.0,3503918200000.0,3340820300000.0
2050.0,3462194500000.0,3296795300000.0
2051.0,3440107600000.0,3264783600000.0
2052.0,3427675400000.0,3246915000000.0
2053.0,3390459600000.0,3220936300000.0
2054.0,3327483700000.0,3187676800000.0
2055.0,3294344800000.0,3158155700000.0
2056.0,3271243900000.0,3115674000000.0
2057.0,3246994500000.0,3084317000000.0
2058.0,3185122200000.0,3047968000000.0
2059.0,3162364200000.0,3009730000000.0
2060.0,3155342000000.0,2977997500000.0
2061.0,3144345000000.0,2950948700000.0
2062.0,3118431700000.0,2914057500000.0
2063.0,3085737100000.0,2882359500000.0
2064.0,3053039000000.0,2846169800000.0
2065.0,3037573400000.0,2832626000000.0
2066.0,3017809600000.0,2817734000000.0
2067.0,2978710800000.0,2788415800000.0
2068.0,2950944800000.0,2752436200000.0
2069.0,2928054400000.0,2724524500000.0
2070.0,2895654200000.0,2692730300000.0
2071.0,2854829400000.0,2667285600000.0
2072.0,2848350800000.0,2620086300000.0
2073.0,2824984600000.0,2590011300000.0
2074.0,2792484800000.0,2548058800000.0
2075.0,2760923400000.0,2508341600000.0
2076.0,2717276400000.0,2495310500000.0
2077.0,2690761600000.0,2464131800000.0
2078.0,2651200000000.0,2435827600000.0
2079.0,2626177000000.0,2403573200000.0
2080.0,2595627500000.0,2363634200000.0
2081.0,2569320800000.0,2319595900000.0
2082.0,2522420000000.0,2285614700000.0
2083.0,2487742000000.0,2252189200000.0
2084.0,2463061200000.0,2228319400000.0
2085.0,2427853200000.0,2200642000000.0
2086.0,2401505000000.0,2168053300000.0
2087.0,2381432000000.0,2142275100000.0
2088.0,2365357300000.0,2125795700000.0
2089.0,2339966600000.0,2116017200000.0
2090.0,2298920000000.0,2101886500000.0
2091.0,2265920000000.0,2076908600000.0
2092.0,2245318100000.0,2060376200000.0
2093.0,2237832000000.0,2037618200000.0
2094.0,2220924300000.0,2022042800000.0
2095.0,2201036800000.0,1987662000000.0
2096.0,2178842500000.0,1957742200000.0
2097.0,2160033700000.0,1921942300000.0
2098.0,2122815200000.0,1900655000000.0
2099.0,2109527200000.0,1873421300000.0
2100.0,2097133500000.0,1840674900000.0
