time,MRI-ESM2-0
2000.0,2737644000.0
2001.0,2764141000.0
2002.0,2736113700.0
2003.0,2713224700.0
2004.0,2716989400.0
2005.0,2703320300.0
2006.0,2719060500.0
2007.0,2693394700.0
2008.0,2723574500.0
2009.0,2704474600.0
2010.0,2684407800.0
2011.0,2684761900.0
2012.0,2687034000.0
2013.0,2699544800.0
2014.0,2672770300.0
2015.0,2661593300.0
2016.0,2726433500.0
2017.0,2658657300.0
2018.0,2669554700.0
2019.0,2640114700.0
2020.0,2642841600.0
2021.0,2625821000.0
2022.0,2623589400.0
2023.0,2622360300.0
2024.0,2616668200.0
2025.0,2600518100.0
2026.0,2581555500.0
2027.0,2569350700.0
2028.0,2590135600.0
2029.0,2544451000.0
2030.0,2529978600.0
2031.0,2521329200.0
2032.0,2510927000.0
2033.0,2491993000.0
2034.0,2474927900.0
2035.0,2459098000.0
2036.0,2435011300.0
2037.0,2413909200.0
2038.0,2396770800.0
2039.0,2371172900.0
2040.0,2338788400.0
2041.0,2314581200.0
2042.0,2284767200.0
2043.0,2249569800.0
2044.0,2219851500.0
2045.0,2185799700.0
2046.0,2130224900.0
2047.0,2101553000.0
2048.0,2061186400.0
2049.0,2024995300.0
2050.0,1963487900.0
2051.0,1919503600.0
2052.0,1893307000.0
2053.0,1852625900.0
2054.0,1814345100.0
2055.0,1775357800.0
2056.0,1754924900.0
2057.0,1693462800.0
2058.0,1663188900.0
2059.0,1617746600.0
2060.0,1573400000.0
2061.0,1538491100.0
2062.0,1500555900.0
2063.0,1467826400.0
2064.0,1493308500.0
2065.0,1427546600.0
2066.0,1389385700.0
2067.0,1355118200.0
2068.0,1314850400.0
2069.0,1293756300.0
2070.0,1264422000.0
2071.0,1244192000.0
2072.0,1219502300.0
2073.0,1192318800.0
2074.0,1176549900.0
2075.0,1156597900.0
2076.0,1134476800.0
2077.0,1128099800.0
2078.0,1096694700.0
2079.0,1073768100.0
2080.0,1050357060.0
2081.0,1049560960.0
2082.0,1023014140.0
2083.0,993921100.0
2084.0,1008095400.0
2085.0,995406400.0
2086.0,989102460.0
2087.0,939729300.0
2088.0,931428100.0
2089.0,900507800.0
2090.0,938975900.0
2091.0,877014400.0
2092.0,869577800.0
2093.0,850163650.0
2094.0,836983900.0
2095.0,815732400.0
2096.0,813234500.0
2097.0,790828100.0
2098.0,849288060.0
2099.0,777595840.0
2100.0,756920060.0
