time,IPSL-CM6A-LR,CANESM5,CESM2-WACCM,MRI-ESM2-0
2058.0,1175588100.0,895997300.0,1507357300.0,1441062800.0
2059.0,1141879300.0,850209540.0,1476151200.0,1413719300.0
2060.0,1099759700.0,807224260.0,1427222700.0,1384796800.0
2061.0,1065993540.0,773343600.0,1392041200.0,1346033800.0
2062.0,1017729500.0,744823230.0,1355526000.0,1320875000.0
2063.0,986723400.0,711184960.0,1311679000.0,1279574300.0
2064.0,956555700.0,688049600.0,1290166500.0,1270058200.0
2065.0,931240300.0,648056260.0,1260307600.0,1270721500.0
2066.0,898615600.0,625138500.0,1215321300.0,1218411100.0
2067.0,859289540.0,585843260.0,1197282600.0,1184380800.0
2068.0,829339000.0,557910340.0,1236584000.0,1155287800.0
2069.0,800061760.0,540260500.0,1177167700.0,1548506900.0
2070.0,766759300.0,519875520.0,1257517600.0,1193923700.0
2071.0,733773500.0,493901470.0,1121262700.0,1153310800.0
2072.0,704646850.0,473322880.0,1126298100.0,1086185300.0
2073.0,688981200.0,447929150.0,1091663700.0,1057455000.0
2074.0,663553860.0,429823170.0,1078471700.0,1049062340.0
2075.0,636706940.0,412223700.0,1112661900.0,1060532740.0
2076.0,621270300.0,392906370.0,1043534460.0,1030177600.0
2077.0,607493100.0,366916350.0,1069863200.0,1010138700.0
2078.0,589380500.0,346576960.0,1015158000.0,1008838400.0
2079.0,571180300.0,334424960.0,985675100.0,989931460.0
2080.0,541821500.0,325991170.0,959269000.0,968432600.0
2081.0,524084860.0,311850620.0,971228800.0,971789400.0
2082.0,501815870.0,304340300.0,932777700.0,948637300.0
2083.0,484325600.0,286428600.0,1428597800.0,939351740.0
2084.0,472461250.0,269328130.0,1270856600.0,1186893600.0
2085.0,480261570.0,250803060.0,1224808100.0,1236229100.0
2086.0,460550980.0,238656240.0,1060337700.0,1155466900.0
2087.0,442707200.0,225027550.0,977513500.0,1041437800.0
2088.0,429524740.0,211035950.0,1076119300.0,1157636500.0
2089.0,419375550.0,190233760.0,943772700.0,982753900.0
2090.0,396327000.0,178747620.0,909602050.0,1003312500.0
2091.0,375106020.0,167296400.0,1255154600.0,948960640.0
2092.0,363445220.0,158521460.0,1578694500.0,1017777660.0
2093.0,346344480.0,148750060.0,1186694900.0,918250200.0
2094.0,330244000.0,136243920.0,1044349800.0,1060821700.0
2095.0,321660130.0,129164740.0,948839740.0,944605900.0
2096.0,311777400.0,116484160.0,883656900.0,1090564500.0
2097.0,296022880.0,113036280.0,1439982100.0,967392100.0
2098.0,286826850.0,102060340.0,925590900.0,919636740.0
2099.0,278709020.0,96149030.0,993621600.0,990068350.0
2100.0,266708540.0,91777190.0,1109433700.0,855572000.0
