time,EC-EARTH3-VEG,CAMS-CSM1-0,MRI-ESM2-0,GFDL-ESM4
2057.0,1848321700.0,1546684700.0,1918192000.0,1790457200.0
2058.0,1807167700.0,1439099100.0,1800316500.0,1757535000.0
2059.0,1764008200.0,1371667200.0,2098487200.0,1743296000.0
2060.0,1721399200.0,1316068600.0,1785287600.0,1754013800.0
2061.0,1693002900.0,1290761500.0,1746199700.0,1698975500.0
2062.0,1660609000.0,1246029700.0,1721450800.0,1666656400.0
2063.0,1623852900.0,1210859600.0,1711216600.0,1636229900.0
2064.0,1596008100.0,1186944500.0,2019946400.0,1614011500.0
2065.0,1551749400.0,1148111000.0,1785162500.0,1581645700.0
2066.0,1517318500.0,1116089300.0,1673599100.0,1558913300.0
2067.0,1473347100.0,1084992500.0,1784359200.0,1532354300.0
2068.0,1450836900.0,1053108300.0,1638540800.0,1525040600.0
2069.0,1417212400.0,1075024600.0,1610036700.0,1470878100.0
2070.0,1380746800.0,1045536800.0,1599006300.0,1497541200.0
2071.0,1334429300.0,1012010000.0,1584164200.0,1522370000.0
2072.0,1299196200.0,997894850.0,1621574700.0,1440051200.0
2073.0,1283107700.0,990702200.0,1539574900.0,1444749400.0
2074.0,1256253000.0,963311500.0,1801359000.0,1401077600.0
2075.0,1236258600.0,945382340.0,1559802200.0,1481057700.0
2076.0,1205188400.0,920158700.0,1596252500.0,1541324200.0
2077.0,1324136700.0,1032600300.0,1511833100.0,1412002200.0
2078.0,1177908900.0,1002163200.0,1479474400.0,1412085500.0
2079.0,1163496600.0,944684000.0,1887190800.0,1388430600.0
2080.0,1244569900.0,893726100.0,1604465500.0,1351722900.0
2081.0,1222133100.0,979641150.0,1715971000.0,1743295100.0
2082.0,1124533100.0,902505000.0,1509663500.0,1414526200.0
2083.0,1086682900.0,980832500.0,1590558600.0,1430763300.0
2084.0,1057815400.0,856295100.0,1461842700.0,1326525800.0
2085.0,1041222300.0,828800060.0,1892083200.0,1415330700.0
2086.0,1020020500.0,850856700.0,1560716900.0,1429030400.0
2087.0,992614460.0,829191360.0,1499896000.0,1374116700.0
2088.0,970096100.0,782310300.0,2059931000.0,1447019500.0
2089.0,1055584260.0,761389440.0,1781666700.0,1299703000.0
2090.0,1008540300.0,905421700.0,1519183700.0,1469255800.0
2091.0,942184770.0,736381630.0,1969273300.0,1374194400.0
2092.0,919321200.0,1076414500.0,1761387600.0,1267834600.0
2093.0,898051840.0,906617150.0,1918368000.0,1702470000.0
2094.0,867844160.0,822786560.0,1678995500.0,1366030100.0
2095.0,845012000.0,736855940.0,1632623600.0,1434897200.0
2096.0,823731140.0,703041800.0,1534344100.0,1238318700.0
2097.0,811150340.0,688259650.0,1567367600.0,1214300800.0
2098.0,791781950.0,883297340.0,1486348300.0,1287145900.0
2099.0,961435400.0,862505340.0,2070945400.0,1236430100.0
2100.0,802471000.0,798644800.0,1806041100.0,1188895400.0
