time,CESM1-CAM5,CCSM4
2000.0,15331977000000.0,15331977000000.0
2001.0,15299929000000.0,15299929000000.0
2002.0,15270556000000.0,15270556000000.0
2003.0,15204357000000.0,15204357000000.0
2004.0,15101432000000.0,15101432000000.0
2005.0,15055764000000.0,15055764000000.0
2006.0,15014718000000.0,15014718000000.0
2007.0,14999434000000.0,14999434000000.0
2008.0,14959111000000.0,14959111000000.0
2009.0,14906986000000.0,14906986000000.0
2010.0,14824772000000.0,14824772000000.0
2011.0,14746603000000.0,14746603000000.0
2012.0,14711515000000.0,14711515000000.0
2013.0,14685102000000.0,14685102000000.0
2014.0,14671528000000.0,14671528000000.0
2015.0,14636127000000.0,14636127000000.0
2016.0,14646599000000.0,14646599000000.0
2017.0,14612340000000.0,14612340000000.0
2018.0,14596337000000.0,14596337000000.0
2019.0,14631684000000.0,14631684000000.0
2020.0,14547510000000.0,14547510000000.0
2021.0,14481737000000.0,14533154000000.0
2022.0,14392278000000.0,14491203000000.0
2023.0,14310746000000.0,14482493000000.0
2024.0,14226054000000.0,14423966000000.0
2025.0,14109897000000.0,14402165000000.0
2026.0,14005524000000.0,14347464000000.0
2027.0,13912593000000.0,14348980000000.0
2028.0,13783890000000.0,14349023000000.0
2029.0,13654555000000.0,14325019000000.0
2030.0,13527732000000.0,14290712000000.0
2031.0,13397816000000.0,14285008000000.0
2032.0,13282802000000.0,14264277000000.0
2033.0,13167528000000.0,14254391000000.0
2034.0,13047336000000.0,14215245000000.0
2035.0,12910202000000.0,14184125000000.0
2036.0,12822442000000.0,14221071000000.0
2037.0,12674364000000.0,14190919000000.0
2038.0,12526729000000.0,14168698000000.0
2039.0,12427336000000.0,14084776000000.0
2040.0,12315452000000.0,14049415000000.0
2041.0,12179847000000.0,14017237000000.0
2042.0,12030880000000.0,13925325000000.0
2043.0,11927760000000.0,13847700000000.0
2044.0,11862898000000.0,13811638000000.0
2045.0,11796951000000.0,13731763000000.0
2046.0,11683022000000.0,13657125000000.0
2047.0,11517292000000.0,13649907000000.0
2048.0,11428173000000.0,13606724000000.0
2049.0,11327077000000.0,13512826000000.0
2050.0,11194207000000.0,13423477000000.0
2051.0,11058550000000.0,13362500000000.0
2052.0,10914692000000.0,13315296000000.0
2053.0,10755184000000.0,13235820000000.0
2054.0,10656793000000.0,13137354000000.0
2055.0,10517628000000.0,13042848000000.0
2056.0,10357844000000.0,13001510000000.0
2057.0,10185542000000.0,12921776000000.0
2058.0,10061790000000.0,12838102000000.0
2059.0,9923989000000.0,12743319000000.0
2060.0,9760684000000.0,12650055000000.0
2061.0,9646413000000.0,12571725000000.0
2062.0,9495903000000.0,12464132000000.0
2063.0,9319907000000.0,12361446000000.0
2064.0,9146111000000.0,12251256000000.0
2065.0,8952427000000.0,12123680000000.0
2066.0,8726772000000.0,12042249000000.0
2067.0,8553277000000.0,11958360000000.0
2068.0,8406417000000.0,11872487000000.0
2069.0,8236961000000.0,11790553000000.0
2070.0,8067734300000.0,11749989000000.0
2071.0,7947471600000.0,11637254000000.0
2072.0,7805620000000.0,11576919000000.0
2073.0,7693080700000.0,11490341000000.0
2074.0,7548220500000.0,11443856000000.0
2075.0,7392719300000.0,11382044000000.0
2076.0,7248109000000.0,11267399000000.0
2077.0,7092530000000.0,11169649000000.0
2078.0,6975775600000.0,11058402000000.0
2079.0,6843714000000.0,10974798000000.0
2080.0,6704802000000.0,10909902000000.0
2081.0,6577457000000.0,10865557000000.0
2082.0,6464051600000.0,10742226000000.0
2083.0,6297425000000.0,10649174000000.0
2084.0,6144463000000.0,10546465000000.0
2085.0,6000739000000.0,10423438000000.0
2086.0,5876144400000.0,10352722000000.0
2087.0,5718447000000.0,10254835000000.0
2088.0,5575853000000.0,10180040000000.0
2089.0,5446976000000.0,10115037000000.0
2090.0,5346387600000.0,10048845000000.0
2091.0,5216445000000.0,9953585000000.0
2092.0,5076755700000.0,9866302000000.0
2093.0,4946795700000.0,9795310000000.0
2094.0,4848106000000.0,9680851000000.0
2095.0,4731741000000.0,9593648000000.0
2096.0,4648942000000.0,9501068000000.0
2097.0,4532858000000.0,9420839000000.0
2098.0,4411195000000.0,9357685000000.0
2099.0,4301533000000.0,9287373000000.0
2100.0,4174198000000.0,9226014000000.0
2101.0,4072588700000.0,9155653000000.0
2102.0,3962272200000.0,9102752000000.0
2103.0,3874095400000.0,8995981000000.0
2104.0,3774611500000.0,8929215000000.0
2105.0,3660588000000.0,8814853000000.0
2106.0,3562238600000.0,8729524700000.0
2107.0,3464033700000.0,8656342000000.0
2108.0,3364177600000.0,8566120400000.0
2109.0,3277566800000.0,8476364000000.0
2110.0,3185347100000.0,8398830000000.0
2111.0,3100745700000.0,8303467300000.0
2112.0,3027248600000.0,8284843500000.0
2113.0,2950385400000.0,8212578000000.0
2114.0,2868351300000.0,8180798600000.0
2115.0,2785408700000.0,8088016400000.0
2116.0,2721313200000.0,8005209300000.0
2117.0,2661385500000.0,7973688600000.0
2118.0,2594500200000.0,7933677000000.0
2119.0,2535110200000.0,7863975500000.0
2120.0,2481828700000.0,7777831400000.0
2121.0,2410153000000.0,7701161000000.0
2122.0,2357680000000.0,7632057300000.0
2123.0,2292458000000.0,7551846400000.0
2124.0,2236190800000.0,7483999400000.0
2125.0,2176473800000.0,7420094000000.0
2126.0,2120979600000.0,7314175700000.0
2127.0,2069408600000.0,7234249000000.0
2128.0,2023224600000.0,7172692000000.0
2129.0,1964629300000.0,7079919000000.0
2130.0,1908911600000.0,7013863500000.0
2131.0,1839485000000.0,6922960400000.0
2132.0,1788946700000.0,6842225000000.0
2133.0,1741399100000.0,6740288000000.0
2134.0,1696372000000.0,6618411000000.0
2135.0,1644535200000.0,6566817000000.0
2136.0,1591989200000.0,6496446000000.0
2137.0,1537379000000.0,6413678000000.0
2138.0,1487611500000.0,6350079300000.0
2139.0,1428649500000.0,6260045400000.0
2140.0,1371404000000.0,6183343000000.0
2141.0,1329123300000.0,6133805000000.0
2142.0,1282932200000.0,6069269000000.0
2143.0,1236014700000.0,5999416600000.0
2144.0,1188420100000.0,5942546500000.0
2145.0,1141834100000.0,5924466000000.0
2146.0,1105058100000.0,5889938400000.0
2147.0,1071796900000.0,5829587600000.0
2148.0,1034321800000.0,5760216000000.0
2149.0,1001265600000.0,5691855000000.0
2150.0,973568500000.0,5638683000000.0
2151.0,938800900000.0,5590246000000.0
2152.0,911912860000.0,5527996000000.0
2153.0,884759700000.0,5486959700000.0
2154.0,859221500000.0,5454715000000.0
2155.0,825674960000.0,5410988000000.0
2156.0,795710400000.0,5346175000000.0
2157.0,768320900000.0,5301196000000.0
2158.0,745286100000.0,5267913000000.0
2159.0,721527300000.0,5218356400000.0
2160.0,702036200000.0,5191531000000.0
2161.0,682985060000.0,5136749000000.0
2162.0,659990250000.0,5084878500000.0
2163.0,643676800000.0,5039846000000.0
2164.0,628509640000.0,5001236000000.0
2165.0,610915800000.0,4940809400000.0
2166.0,596946300000.0,4890949600000.0
2167.0,584004340000.0,4841475000000.0
2168.0,568911300000.0,4778958500000.0
2169.0,550454000000.0,4726619000000.0
2170.0,531999500000.0,4668212000000.0
2171.0,520195440000.0,4640529700000.0
2172.0,508838400000.0,4596403500000.0
2173.0,492455100000.0,4564358000000.0
2174.0,478549100000.0,4507534000000.0
2175.0,465196900000.0,4444614300000.0
2176.0,450917600000.0,4382434000000.0
2177.0,436925630000.0,4329730700000.0
2178.0,424011100000.0,4276799100000.0
2179.0,411633800000.0,4220127500000.0
2180.0,400761060000.0,4176927500000.0
2181.0,389708380000.0,4141597000000.0
2182.0,378435860000.0,4089971500000.0
2183.0,368540300000.0,4058584400000.0
2184.0,359130040000.0,4022392600000.0
2185.0,350206030000.0,3973269000000.0
2186.0,341198080000.0,3942734000000.0
2187.0,333063550000.0,3907102000000.0
2188.0,324582380000.0,3885471400000.0
2189.0,316121840000.0,3854302400000.0
2190.0,308483100000.0,3799427800000.0
2191.0,301518900000.0,3782630400000.0
2192.0,293151640000.0,3766796400000.0
2193.0,284791800000.0,3741807800000.0
2194.0,276352660000.0,3720948700000.0
2195.0,269311310000.0,3700707600000.0
2196.0,261852360000.0,3669948600000.0
2197.0,254406510000.0,3644897400000.0
2198.0,249718470000.0,3649781000000.0
2199.0,244121800000.0,3641356300000.0
2200.0,239560180000.0,3605789000000.0
2201.0,233406450000.0,3581492000000.0
2202.0,227848540000.0,3545455700000.0
2203.0,223969660000.0,3520404700000.0
2204.0,217316600000.0,3483199600000.0
2205.0,211992690000.0,3471950500000.0
2206.0,206464390000.0,3474172400000.0
2207.0,202653190000.0,3445011000000.0
