time,ACCESS-ESM1-5,MRI-ESM2-0,CESM2-WACCM,CANESM5,ACCESS-CM2,IPSL-CM6A-LR
2040.0,73330730000.0,76902230000.0,72498600000.0,74402500000.0,74892000000.0,76709130000.0
2041.0,72843930000.0,76172570000.0,71842095000.0,73972650000.0,73898910000.0,76213190000.0
2042.0,71974896000.0,75624560000.0,71096540000.0,73344885000.0,73111036000.0,75245085000.0
2043.0,71333800000.0,75021220000.0,70393990000.0,72701550000.0,72457120000.0,73933140000.0
2044.0,70295370000.0,74312910000.0,69755260000.0,72198636000.0,71599970000.0,73347420000.0
2045.0,69645270000.0,73439160000.0,69033940000.0,71850180000.0,71089740000.0,72286330000.0
2046.0,69595920000.0,72691110000.0,68506354000.0,70998114000.0,70247120000.0,71193700000.0
2047.0,68396480000.0,72039580000.0,67831030000.0,70234190000.0,69784750000.0,71499555000.0
2048.0,67756350000.0,71411610000.0,67203146000.0,69420170000.0,68938330000.0,69441470000.0
2049.0,67003210000.0,70918010000.0,66361045000.0,69169940000.0,68063564000.0,68705390000.0
2050.0,66707930000.0,71007780000.0,65830710000.0,68435100000.0,67318088000.0,68989075000.0
2051.0,65719603000.0,69993960000.0,65533620000.0,67813003000.0,66623770000.0,67548434000.0
2052.0,65477222000.0,69760655000.0,64626307000.0,67333650000.0,65632723000.0,68059853000.0
2053.0,64797420000.0,69242266000.0,63989480000.0,66670744000.0,64763412000.0,67508940000.0
2054.0,65420694000.0,68624577000.0,63535660000.0,66007704000.0,64084800000.0,66780893000.0
2055.0,64641230000.0,68242428000.0,62898676000.0,65431780000.0,63293927000.0,66467262000.0
2056.0,63525265000.0,67649675000.0,62114984000.0,64723366000.0,62803866000.0,65535164000.0
2057.0,62920163000.0,67166940000.0,61473300000.0,63975890000.0,62239175000.0,64432706000.0
2058.0,62515896000.0,66998526000.0,60840014000.0,63283286000.0,61534196000.0,63634560000.0
2059.0,61790650000.0,66640437000.0,59979416000.0,62540935000.0,61346607000.0,62800740000.0
2060.0,61251944000.0,66284540000.0,59439006000.0,61883335000.0,62161630000.0,61913137000.0
2061.0,60847730000.0,65750225000.0,58817995000.0,61394764000.0,61008020000.0,63985484000.0
2062.0,60208198000.0,65834385000.0,58296460000.0,60819296000.0,59991486000.0,60837100000.0
2063.0,59619254000.0,65379860000.0,57872480000.0,60322365000.0,59389104000.0,60673487000.0
2064.0,59102700000.0,68781020000.0,57333105000.0,59669205000.0,58763088000.0,59086094000.0
2065.0,58649194000.0,65144850000.0,56743040000.0,59119026000.0,57916750000.0,58269032000.0
2066.0,58458210000.0,64220930000.0,56079843000.0,58468233000.0,57336414000.0,57693032000.0
2067.0,57671393000.0,64184430000.0,55701225000.0,57904820000.0,56820896000.0,56640987000.0
2068.0,57106370000.0,64102750000.0,54954980000.0,57373913000.0,56037655000.0,56065565000.0
2069.0,56533004000.0,62844730000.0,54233956000.0,56990495000.0,55545760000.0,55283974000.0
2070.0,56017797000.0,62376178000.0,53577273000.0,56503947000.0,55730217000.0,54433014000.0
2071.0,55995544000.0,62212043000.0,53263507000.0,56001360000.0,54892020000.0,53552734000.0
2072.0,55096586000.0,65284387000.0,53444980000.0,55380713000.0,54499550000.0,53540884000.0
2073.0,54734746000.0,65101603000.0,52821594000.0,54800458000.0,54025118000.0,55119890000.0
2074.0,54332420000.0,62604310000.0,52886905000.0,54295200000.0,53487112000.0,53788460000.0
2075.0,53828694000.0,62429204000.0,51915776000.0,53825864000.0,52932837000.0,53548990000.0
2076.0,53376200000.0,63324357000.0,51405795000.0,53309750000.0,52589105000.0,51300460000.0
2077.0,52944260000.0,62542460000.0,50874540000.0,52755296000.0,52329124000.0,50561786000.0
2078.0,52460620000.0,61451534000.0,50336158000.0,52340380000.0,51728160000.0,50744513000.0
2079.0,52173242000.0,61435090000.0,49882268000.0,51874558000.0,51214300000.0,49355840000.0
2080.0,52134638000.0,60317987000.0,49330676000.0,51330994000.0,50817724000.0,48842640000.0
2081.0,51456074000.0,59958090000.0,48870076000.0,50952143000.0,50672824000.0,48115393000.0
2082.0,50762117000.0,61642637000.0,48533450000.0,50464264000.0,52576240000.0,47960777000.0
2083.0,51611960000.0,59628184000.0,48163455000.0,49942670000.0,49762220000.0,46889062000.0
2084.0,50134233000.0,59143010000.0,47573180000.0,49562760000.0,49456430000.0,46915375000.0
2085.0,49566340000.0,58773066000.0,46953316000.0,49159037000.0,49039130000.0,46388605000.0
2086.0,49001470000.0,58684650000.0,46468796000.0,48559677000.0,49096830000.0,47201505000.0
2087.0,48533795000.0,58400060000.0,46091166000.0,48099897000.0,48283560000.0,45536326000.0
2088.0,48070394000.0,58058125000.0,45928190000.0,47940874000.0,47916392000.0,44889985000.0
2089.0,48277668000.0,57629940000.0,45479965000.0,47731765000.0,47468806000.0,44232990000.0
2090.0,47589843000.0,57351840000.0,45043470000.0,47233483000.0,47486132000.0,43805393000.0
2091.0,47169210000.0,57088967000.0,44586332000.0,46719316000.0,46958633000.0,43516727000.0
2092.0,46683680000.0,56899944000.0,44033266000.0,46909858000.0,46533685000.0,43664413000.0
2093.0,46258434000.0,56576754000.0,43581014000.0,46924894000.0,46166467000.0,42970600000.0
2094.0,45927666000.0,56556300000.0,42832030000.0,47380900000.0,45722124000.0,42684457000.0
2095.0,45459775000.0,58486542000.0,42361864000.0,46104605000.0,45309886000.0,42349584000.0
2096.0,45039776000.0,56571630000.0,41788130000.0,45517574000.0,45166113000.0,46166794000.0
2097.0,45082570000.0,61958304000.0,41239050000.0,44980750000.0,44835940000.0,45428640000.0
2098.0,44838445000.0,57813350000.0,40755995000.0,45543950000.0,44749710000.0,46198610000.0
2099.0,45664360000.0,58886650000.0,40350347000.0,45481873000.0,44199657000.0,42117570000.0
2100.0,44569326000.0,56239903000.0,39903613000.0,44386170000.0,44198460000.0,42372600000.0
2101.0,44084350000.0,57123365000.0,39359857000.0,44035695000.0,43836060000.0,40820150000.0
2102.0,43566723000.0,57503937000.0,38955643000.0,43607440000.0,43597402000.0,40532107000.0
2103.0,43430232000.0,55889870000.0,38429565000.0,43824787000.0,43123680000.0,39969900000.0
2104.0,42863380000.0,57268340000.0,37991360000.0,43169460000.0,42897370000.0,39200130000.0
2105.0,42565620000.0,57239800000.0,37679240000.0,43230704000.0,42636330000.0,39020080000.0
2106.0,42164597000.0,59674910000.0,38190584000.0,42903250000.0,42345574000.0,38573265000.0
2107.0,42020260000.0,56834814000.0,37458567000.0,42636526000.0,42077622000.0,40540840000.0
2108.0,42449154000.0,56492462000.0,36824410000.0,42745397000.0,41634288000.0,38113722000.0
2109.0,41417322000.0,56628340000.0,36649497000.0,42423005000.0,41372647000.0,37630240000.0
2110.0,41211007000.0,60379845000.0,36154618000.0,42189100000.0,40975143000.0,37618594000.0
2111.0,40755843000.0,58403033000.0,35648365000.0,42319213000.0,40881910000.0,42604503000.0
2112.0,40315933000.0,58915693000.0,35531690000.0,42148323000.0,41367480000.0,40286044000.0
2113.0,39937765000.0,57498720000.0,35192330000.0,42067063000.0,40404386000.0,42424844000.0
2114.0,40605570000.0,58329657000.0,34752900000.0,41971010000.0,40492925000.0,40291353000.0
2115.0,39296690000.0,56530534000.0,34593923000.0,41445720000.0,39949435000.0,39041660000.0
2116.0,39449657000.0,60891714000.0,34163857000.0,43826520000.0,39652170000.0,38212362000.0
2117.0,39015916000.0,60481147000.0,33862078000.0,42390760000.0,39342076000.0,37161500000.0
2118.0,38966694000.0,57380246000.0,33605982000.0,41531100000.0,39161754000.0,42877493000.0
2119.0,40434810000.0,56397365000.0,33172070000.0,41389834000.0,38814392000.0,39347230000.0
2120.0,40378106000.0,58050490000.0,32849142000.0,40852402000.0,38601183000.0,36749090000.0
2121.0,38220210000.0,60948435000.0,32468680000.0,40549820000.0,38394230000.0,37673562000.0
2122.0,38038503000.0,59420443000.0,32261612000.0,40337110000.0,38221290000.0,36079895000.0
2123.0,37988670000.0,56683373000.0,32039965000.0,40121310000.0,38116700000.0,36438626000.0
2124.0,37622860000.0,59204227000.0,31868492000.0,40350114000.0,37997842000.0,35988150000.0
2125.0,37922090000.0,56802320000.0,32518232000.0,40102506000.0,38008582000.0,35174850000.0
2126.0,37714915000.0,56087896000.0,32300485000.0,39872446000.0,37369827000.0,34984130000.0
2127.0,37221077000.0,56253465000.0,31481082000.0,39567913000.0,37253665000.0,37479494000.0
2128.0,36999352000.0,56614580000.0,31218014000.0,39551767000.0,36968944000.0,34869236000.0
2129.0,36713080000.0,57791820000.0,32004125000.0,39742005000.0,36667010000.0,35482636000.0
2130.0,37513650000.0,57264750000.0,31261958000.0,39355710000.0,36627590000.0,34878968000.0
2131.0,36457420000.0,57623470000.0,31011693000.0,39112300000.0,36303660000.0,37809127000.0
2132.0,38769283000.0,57712950000.0,30432655000.0,39463805000.0,36072690000.0,34533667000.0
2133.0,38860100000.0,56113280000.0,30187310000.0,41081050000.0,35917690000.0,34195270000.0
2134.0,36625887000.0,57748648000.0,29917841000.0,40222134000.0,35682374000.0,35362450000.0
2135.0,36353417000.0,55954813000.0,29762953000.0,39010267000.0,35438682000.0,39541390000.0
2136.0,35861213000.0,56482423000.0,29712350000.0,38737867000.0,35207590000.0,38692905000.0
2137.0,35906466000.0,56264765000.0,30119250000.0,38542655000.0,35014296000.0,40359305000.0
2138.0,35533680000.0,56352186000.0,31018625000.0,38773756000.0,34942570000.0,38264970000.0
2139.0,36433270000.0,57536377000.0,29816373000.0,38942806000.0,35969724000.0,35436073000.0
2140.0,35899085000.0,57060102000.0,29417816000.0,39257215000.0,34539676000.0,34928680000.0
2141.0,35426247000.0,59093934000.0,30628890000.0,38840865000.0,34469930000.0,34757317000.0
2142.0,35327173000.0,57132257000.0,29367568000.0,39021556000.0,35621573000.0,34064726000.0
2143.0,35034243000.0,56802600000.0,29138506000.0,38453838000.0,34888802000.0,34716390000.0
2144.0,35064934000.0,56652670000.0,29470953000.0,38567993000.0,34790695000.0,37409374000.0
2145.0,34867003000.0,56477557000.0,31402658000.0,38455970000.0,34277370000.0,33932347000.0
2146.0,34838143000.0,56533170000.0,30775290000.0,38287990000.0,34024765000.0,33907340000.0
2147.0,35180724000.0,56978326000.0,29509046000.0,38366250000.0,33755005000.0,34183465000.0
2148.0,34918035000.0,61177397000.0,29619352000.0,38083777000.0,33709120000.0,36653023000.0
2149.0,34639286000.0,58874577000.0,28751950000.0,38440110000.0,33570937000.0,43341685000.0
2150.0,37980910000.0,58201227000.0,28596419000.0,38054080000.0,33768060000.0,39774430000.0
2151.0,38709465000.0,59392532000.0,28406278000.0,38745600000.0,33824057000.0,39380156000.0
2152.0,36436030000.0,57828143000.0,29362051000.0,38847685000.0,33116824000.0,37424026000.0
2153.0,34753536000.0,56627552000.0,28953377000.0,38113600000.0,32795384000.0,38072144000.0
2154.0,38181550000.0,57755090000.0,28612278000.0,37852240000.0,32653017000.0,37199127000.0
2155.0,35376730000.0,60187894000.0,30359941000.0,42012865000.0,32458201000.0,36611846000.0
2156.0,35265580000.0,57882210000.0,30006356000.0,38781972000.0,32788326000.0,40684720000.0
2157.0,34385416000.0,57060733000.0,29318455000.0,38057157000.0,32262636000.0,37843180000.0
2158.0,34204928000.0,57390346000.0,29045217000.0,37755580000.0,32697680000.0,36408920000.0
2159.0,33979654000.0,59701180000.0,29065110000.0,38145937000.0,33897670000.0,36092682000.0
2160.0,34007878000.0,58440892000.0,28703859000.0,37715587000.0,32715753000.0,35307780000.0
2161.0,36643950000.0,58477680000.0,28372974000.0,37717310000.0,32086653000.0,35936030000.0
2162.0,35044910000.0,57730100000.0,29086410000.0,37871640000.0,32126867000.0,34638553000.0
2163.0,36622135000.0,58554800000.0,28681415000.0,37967245000.0,32563814000.0,35150873000.0
2164.0,37875917000.0,59666706000.0,28512670000.0,37462913000.0,31788235000.0,34065682000.0
2165.0,36681495000.0,58755564000.0,29156235000.0,37882823000.0,32055843000.0,34536770000.0
2166.0,36187800000.0,61649957000.0,28974838000.0,37584470000.0,31731476000.0,34075095000.0
2167.0,37150270000.0,62024294000.0,28421067000.0,37510115000.0,31677065000.0,35638740000.0
2168.0,36520927000.0,60068320000.0,28190587000.0,38114927000.0,32802781000.0,34213626000.0
2169.0,34904474000.0,58671813000.0,28447175000.0,37519100000.0,31648901000.0,33903813000.0
2170.0,35600683000.0,58283684000.0,28130335000.0,40358400000.0,31547480000.0,34200748000.0
2171.0,35072664000.0,58283446000.0,28491459000.0,38360674000.0,31459710000.0,38614780000.0
2172.0,34872775000.0,58040700000.0,28049547000.0,39996146000.0,31429994000.0,33969248000.0
2173.0,36257247000.0,58552308000.0,28025258000.0,38962270000.0,31194724000.0,34099423000.0
2174.0,34839765000.0,59692300000.0,27964623000.0,37872083000.0,32969767000.0,33598340000.0
2175.0,35862835000.0,59271240000.0,27908320000.0,37687144000.0,31784055000.0,33531695000.0
2176.0,35474760000.0,59701780000.0,27880196000.0,37389530000.0,31472263000.0,41725362000.0
2177.0,39998034000.0,58644095000.0,28103248000.0,37345923000.0,31190065000.0,39146490000.0
2178.0,38866040000.0,59602293000.0,28382265000.0,37585840000.0,31815404000.0,37318574000.0
2179.0,39945253000.0,62528692000.0,28434530000.0,37665927000.0,31017994000.0,43192672000.0
2180.0,36801143000.0,61414105000.0,29442600000.0,39961130000.0,32168042000.0,36533223000.0
2181.0,38959067000.0,60197134000.0,28995072000.0,38266868000.0,32516921000.0,34932750000.0
2182.0,37762544000.0,60910880000.0,28376377000.0,37336887000.0,31478469000.0,34519370000.0
2183.0,36483720000.0,59494056000.0,29871274000.0,37419094000.0,31407184000.0,35687125000.0
2184.0,36067480000.0,59317690000.0,28222837000.0,37234807000.0,31422956000.0,33882984000.0
2185.0,35965070000.0,65240257000.0,27785816000.0,37447283000.0,31228072000.0,33551866000.0
2186.0,35889574000.0,60737405000.0,28104432000.0,37380550000.0,31628800000.0,39047050000.0
2187.0,36622170000.0,60016296000.0,27896720000.0,37184570000.0,31046533000.0,42425328000.0
2188.0,36017330000.0,60840034000.0,27791004000.0,37304960000.0,31634210000.0,38090433000.0
2189.0,36219175000.0,60002365000.0,28355050000.0,38279050000.0,30982982000.0,35459270000.0
2190.0,35795960000.0,61021086000.0,27594916000.0,37422223000.0,31072803000.0,33804083000.0
2191.0,38464200000.0,61024940000.0,27548290000.0,37324590000.0,30813800000.0,33985331000.0
2192.0,37871985000.0,61322686000.0,27829780000.0,37231770000.0,30861079000.0,33981448000.0
2193.0,37598953000.0,61992292000.0,27564868000.0,38493320000.0,30754020000.0,40098644000.0
2194.0,36734677000.0,61851374000.0,27470717000.0,38535283000.0,33093306000.0,34395234000.0
2195.0,36972610000.0,62093910000.0,27440431000.0,38121144000.0,32643359000.0,41936708000.0
2196.0,36231810000.0,61530750000.0,27363290000.0,37452956000.0,32384930000.0,40189546000.0
2197.0,36511260000.0,60707230000.0,27597494000.0,37681580000.0,31329692000.0,36887030000.0
2198.0,36074553000.0,60308830000.0,27324342000.0,38726470000.0,31156244000.0,37502743000.0
2199.0,36206375000.0,60881596000.0,27280101000.0,37752488000.0,31039662000.0,34247737000.0
2200.0,36245360000.0,60722930000.0,27202357000.0,37402420000.0,30830713000.0,34164525000.0
2201.0,37756735000.0,61818503000.0,27146387000.0,37355720000.0,36292276000.0,34832380000.0
2202.0,37176107000.0,61552150000.0,27101966000.0,37788213000.0,31613557000.0,34217988000.0
2203.0,36757963000.0,61957923000.0,27066116000.0,37275480000.0,31065197000.0,34546012000.0
2204.0,36150174000.0,61121030000.0,26991948000.0,37180944000.0,30726020000.0,34481050000.0
2205.0,37115430000.0,60727390000.0,26976766000.0,41575186000.0,31001383000.0,39766503000.0
2206.0,44372950000.0,63364833000.0,27162255000.0,40468476000.0,30716656000.0,34544816000.0
2207.0,41018364000.0,61234627000.0,27107568000.0,39232803000.0,31010599000.0,35005280000.0
2208.0,37269336000.0,62230690000.0,27224855000.0,37982736000.0,30665886000.0,37017854000.0
2209.0,36544745000.0,61954912000.0,26899290000.0,37572272000.0,30584726000.0,33987545000.0
2210.0,36688134000.0,63656296000.0,26841608000.0,37294998000.0,31304024000.0,34496307000.0
2211.0,36337550000.0,62353190000.0,27269108000.0,38994170000.0,30779689000.0,35581590000.0
2212.0,36379430000.0,63005086000.0,26750642000.0,37581386000.0,30463910000.0,38411110000.0
2213.0,36105654000.0,65945250000.0,26624352000.0,37327780000.0,30400567000.0,35485700000.0
2214.0,36495760000.0,62230180000.0,26542815000.0,37399618000.0,30564786000.0,33883486000.0
2215.0,36786690000.0,61732620000.0,26501327000.0,37230903000.0,30315160000.0,34292812000.0
2216.0,35964166000.0,61924490000.0,27556663000.0,37387360000.0,30241350000.0,38091160000.0
2217.0,35893180000.0,62703670000.0,26738995000.0,37353034000.0,30288010000.0,35681420000.0
2218.0,36179358000.0,62526160000.0,27011994000.0,37187340000.0,30300547000.0,34061588000.0
2219.0,36175487000.0,61594997000.0,26445818000.0,37273430000.0,31329747000.0,39176385000.0
2220.0,35992710000.0,63058776000.0,26686593000.0,38814974000.0,30368834000.0,36725207000.0
2221.0,37830566000.0,68127690000.0,26337080000.0,40413544000.0,30311508000.0,41055180000.0
2222.0,37481840000.0,66904570000.0,26335367000.0,41058280000.0,30185927000.0,37893845000.0
2223.0,37654200000.0,65599058000.0,26659453000.0,38162756000.0,30093705000.0,36818084000.0
2224.0,37265050000.0,66016825000.0,26432780000.0,38206284000.0,30109026000.0,34390220000.0
2225.0,36344828000.0,64714920000.0,26444657000.0,38056305000.0,30117550000.0,33891764000.0
2226.0,35928980000.0,64240394000.0,26216227000.0,37795463000.0,30378234000.0,36089480000.0
2227.0,37001937000.0,64515805000.0,26435140000.0,37806227000.0,31660700000.0,34237768000.0
2228.0,36240732000.0,65992230000.0,26147015000.0,38822750000.0,30811982000.0,38841655000.0
2229.0,35870114000.0,65469130000.0,26048680000.0,37999817000.0,30408692000.0,37423604000.0
2230.0,38029713000.0,64125346000.0,27250102000.0,37556870000.0,29987865000.0,36237914000.0
2231.0,36494017000.0,64333430000.0,26238075000.0,37396610000.0,30082900000.0,38052980000.0
2232.0,36061102000.0,63795850000.0,26698627000.0,37395050000.0,29874534000.0,36597530000.0
2233.0,35808567000.0,64740516000.0,26370720000.0,37320780000.0,29858861000.0,42964935000.0
2234.0,35756610000.0,66113300000.0,26010143000.0,37499630000.0,31358032000.0,36613763000.0
2235.0,36848206000.0,63929760000.0,25921626000.0,37586743000.0,32076087000.0,34082646000.0
2236.0,36001260000.0,63932370000.0,25795025000.0,37344866000.0,31790336000.0,35191210000.0
2237.0,35994554000.0,64071586000.0,26402961000.0,37281858000.0,30004087000.0,35268866000.0
2238.0,36864717000.0,64134975000.0,26194526000.0,37719056000.0,29849370000.0,35890426000.0
2239.0,35838374000.0,67007103000.0,25860434000.0,37526250000.0,29807565000.0,36302586000.0
2240.0,36155826000.0,67747254000.0,26000093000.0,37696810000.0,29733710000.0,34503574000.0
2241.0,36157424000.0,65921840000.0,26313574000.0,38422990000.0,29706350000.0,33748034000.0
2242.0,38233290000.0,65045840000.0,26220749000.0,39455370000.0,29700755000.0,34415423000.0
2243.0,36723565000.0,64380060000.0,25862371000.0,38674797000.0,29792303000.0,35900410000.0
2244.0,36508217000.0,65799975000.0,25940994000.0,38135790000.0,29632948000.0,34703192000.0
2245.0,39821832000.0,64983564000.0,26128493000.0,38017438000.0,29583809000.0,33631304000.0
2246.0,36125740000.0,64771297000.0,26622898000.0,38257922000.0,29561866000.0,33571082000.0
2247.0,36649970000.0,64693090000.0,25930303000.0,38615302000.0,30762752000.0,33448638000.0
2248.0,38478640000.0,65076810000.0,25770852000.0,37610440000.0,30151864000.0,33416620000.0
2249.0,37329210000.0,64414120000.0,26097603000.0,37475180000.0,29453850000.0,38128546000.0
2250.0,36182258000.0,64322970000.0,26463031000.0,37741540000.0,29464293000.0,33521506000.0
2251.0,37525870000.0,64316596000.0,25817879000.0,38343460000.0,29434680000.0,33486422000.0
2252.0,36148290000.0,64647850000.0,25709070000.0,37634294000.0,29369168000.0,33551237000.0
2253.0,37063750000.0,65249477000.0,25794937000.0,38708445000.0,29375070000.0,34317982000.0
2254.0,38918267000.0,65536970000.0,29154333000.0,37658358000.0,29611557000.0,34031088000.0
2255.0,36421500000.0,65691476000.0,26060866000.0,38481326000.0,29282386000.0,33743413000.0
2256.0,35914408000.0,66072970000.0,25800659000.0,37860540000.0,29364972000.0,34978020000.0
2257.0,35841260000.0,67511063000.0,26091045000.0,37572450000.0,29646866000.0,38615028000.0
2258.0,35982516000.0,66173936000.0,25887558000.0,37472260000.0,31625593000.0,34579590000.0
2259.0,35778826000.0,68639260000.0,26416509000.0,37592550000.0,30160927000.0,34587996000.0
2260.0,35876717000.0,67883626000.0,27552508000.0,37932757000.0,29283150000.0,34148755000.0
2261.0,38449836000.0,66565804000.0,26143787000.0,38232818000.0,29355350000.0,34324632000.0
2262.0,41274450000.0,66523165000.0,25951093000.0,37800230000.0,29250110000.0,37174970000.0
2263.0,36753110000.0,65644245000.0,25979260000.0,37781668000.0,29215087000.0,42383190000.0
2264.0,36206240000.0,65832235000.0,25864405000.0,37539475000.0,29415209000.0,37088160000.0
2265.0,36520993000.0,66750190000.0,25866672000.0,37442847000.0,31802374000.0,33864747000.0
2266.0,37918745000.0,66355130000.0,26432640000.0,37541683000.0,29806619000.0,33984905000.0
2267.0,36099793000.0,65715507000.0,26867597000.0,37555044000.0,29618342000.0,40222450000.0
2268.0,39788933000.0,65504166000.0,26100617000.0,38200650000.0,29442535000.0,41265700000.0
2269.0,36746200000.0,67844890000.0,27051344000.0,37594214000.0,29238542000.0,38789476000.0
2270.0,36674265000.0,68201390000.0,26878468000.0,37488005000.0,29089683000.0,40101400000.0
2271.0,36111610000.0,66827596000.0,26436219000.0,38206222000.0,29118874000.0,37508768000.0
2272.0,35909650000.0,66925110000.0,26205338000.0,38508120000.0,32215163000.0,37558936000.0
2273.0,36063140000.0,66550350000.0,26226516000.0,37419810000.0,30380177000.0,36225650000.0
2274.0,37757706000.0,66573165000.0,26082343000.0,37918550000.0,29521926000.0,35731976000.0
2275.0,35858420000.0,71673540000.0,26550497000.0,39573980000.0,28983440000.0,35754290000.0
2276.0,37645700000.0,71235764000.0,26123002000.0,38726490000.0,29743831000.0,36866703000.0
2277.0,39425126000.0,69466420000.0,26268248000.0,38430765000.0,29017752000.0,36241953000.0
2278.0,37483733000.0,69405336000.0,26284280000.0,37947527000.0,28869063000.0,35274035000.0
2279.0,37609620000.0,71312335000.0,26175961000.0,39598770000.0,29127907000.0,37979705000.0
2280.0,37970764000.0,69274750000.0,26056862000.0,37846004000.0,28831170000.0,37457048000.0
2281.0,36950230000.0,68252710000.0,26433208000.0,38093746000.0,28779230000.0,40043180000.0
2282.0,36647408000.0,68023720000.0,26060055000.0,37994790000.0,28891376000.0,37877040000.0
2283.0,36576354000.0,68007264000.0,26026540000.0,37888168000.0,29026680000.0,35138085000.0
2284.0,37120390000.0,69436020000.0,26014398000.0,37657113000.0,28745960000.0,34806166000.0
2285.0,38239850000.0,68804650000.0,26369567000.0,37585970000.0,30006300000.0,36998873000.0
2286.0,36639860000.0,69006246000.0,26207791000.0,37560250000.0,28961470000.0,41664710000.0
2287.0,36547224000.0,68784290000.0,26426434000.0,37512937000.0,28894523000.0,38163870000.0
2288.0,36575680000.0,68480500000.0,25982306000.0,37487833000.0,29164218000.0,35576422000.0
2289.0,37007840000.0,68410060000.0,25933847000.0,38271030000.0,28746291000.0,34717490000.0
2290.0,36647870000.0,68815560000.0,26133030000.0,37591980000.0,28636900000.0,34431496000.0
2291.0,37641610000.0,69971165000.0,26150564000.0,37604532000.0,28626809000.0,34380530000.0
2292.0,36551447000.0,68630553000.0,25866810000.0,37533010000.0,28597623000.0,42036920000.0
2293.0,36707660000.0,70051630000.0,25858736000.0,37553246000.0,28575070000.0,38143324000.0
2294.0,36472310000.0,69022330000.0,25838991000.0,38037890000.0,28483975000.0,36336087000.0
