time,GFDL-ESM4,EC-EARTH3-VEG,MRI-ESM2-0,CAMS-CSM1-0
2000.0,133755126000.0,133755126000.0,133755126000.0,133755126000.0
2001.0,132738480000.0,132738480000.0,132738480000.0,132738480000.0
2002.0,131753620000.0,131753620000.0,131753620000.0,131753620000.0
2003.0,130296960000.0,130296960000.0,130296960000.0,130296960000.0
2004.0,129265656000.0,129265656000.0,129265656000.0,129265656000.0
2005.0,128364190000.0,128364190000.0,128364190000.0,128364190000.0
2006.0,127007070000.0,127007070000.0,127007070000.0,127007070000.0
2007.0,125484250000.0,125484250000.0,125484250000.0,125484250000.0
2008.0,123747470000.0,123747470000.0,123747470000.0,123747470000.0
2009.0,121561280000.0,121561280000.0,121561280000.0,121561280000.0
2010.0,120761745000.0,120761745000.0,120761745000.0,120761745000.0
2011.0,119271850000.0,119271850000.0,119271850000.0,119271850000.0
2012.0,117383250000.0,117383250000.0,117383250000.0,117383250000.0
2013.0,115975930000.0,115975930000.0,115975930000.0,115975930000.0
2014.0,115214840000.0,115214840000.0,115214840000.0,115214840000.0
2015.0,113599275000.0,113599275000.0,113599275000.0,113599275000.0
2016.0,111849000000.0,111849000000.0,111849000000.0,111849000000.0
2017.0,109499560000.0,109499560000.0,109499560000.0,109499560000.0
2018.0,107731270000.0,107731270000.0,107731270000.0,107731270000.0
2019.0,106519994000.0,106519994000.0,106519994000.0,106519994000.0
2020.0,105577290000.0,105577290000.0,105577290000.0,105577290000.0
2021.0,103994290000.0,103891900000.0,102973610000.0,104622540000.0
2022.0,101252490000.0,99648760000.0,99228434000.0,103868550000.0
2023.0,100106610000.0,97987380000.0,96186300000.0,102930710000.0
2024.0,98182940000.0,96520530000.0,93489950000.0,101414070000.0
2025.0,97101300000.0,93388120000.0,90918740000.0,100897050000.0
2026.0,95043100000.0,91093475000.0,88163190000.0,100874330000.0
2027.0,94337060000.0,88979720000.0,85253680000.0,99287470000.0
2028.0,92320310000.0,85315120000.0,82946890000.0,99882850000.0
2029.0,89779770000.0,83030850000.0,79839216000.0,98758550000.0
2030.0,88066150000.0,79006360000.0,78441910000.0,97248790000.0
2031.0,86829240000.0,76931514000.0,77075590000.0,97604010000.0
2032.0,84301960000.0,73728400000.0,75538110000.0,95108460000.0
2033.0,81733010000.0,70068400000.0,72429986000.0,92914130000.0
2034.0,79891650000.0,67214574000.0,69725640000.0,91080900000.0
2035.0,78032070000.0,66015450000.0,65580210000.0,90420980000.0
2036.0,74925360000.0,62641680000.0,62577025000.0,89731910000.0
2037.0,73820910000.0,59381576000.0,59844465000.0,87611670000.0
2038.0,72300990000.0,57754960000.0,57259033000.0,87562360000.0
2039.0,70811520000.0,55777160000.0,54557230000.0,87033750000.0
2040.0,69903460000.0,53975663000.0,52891726000.0,87279460000.0
2041.0,69051064000.0,52423050000.0,51143470000.0,86394840000.0
2042.0,67955350000.0,50845934000.0,48517120000.0,85994030000.0
2043.0,66929914000.0,49164600000.0,46610993000.0,85927540000.0
2044.0,64929440000.0,47409082000.0,44828300000.0,83873900000.0
2045.0,63873230000.0,46124780000.0,43244370000.0,83267764000.0
2046.0,62614516000.0,44042740000.0,42299900000.0,82705870000.0
2047.0,61339480000.0,42355440000.0,41714905000.0,81960910000.0
2048.0,59482850000.0,41329922000.0,41032815000.0,80980620000.0
2049.0,58184080000.0,39982805000.0,39358546000.0,79863540000.0
2050.0,56737423000.0,39091250000.0,38758640000.0,79214620000.0
2051.0,55952994000.0,37954445000.0,37827880000.0,79325410000.0
2052.0,54279746000.0,37314167000.0,36682453000.0,79394820000.0
2053.0,52811882000.0,35970210000.0,36230177000.0,78288250000.0
2054.0,51475214000.0,34668780000.0,35956314000.0,78311700000.0
2055.0,50348294000.0,33394457000.0,35199926000.0,79162610000.0
2056.0,49012400000.0,31933470000.0,34251176000.0,78026230000.0
2057.0,47789010000.0,31140624000.0,32991392000.0,77064880000.0
2058.0,47453905000.0,30193254000.0,32086737000.0,76035030000.0
2059.0,46789014000.0,29547061000.0,31349533000.0,76269380000.0
2060.0,46218310000.0,29229474000.0,30752283000.0,76378620000.0
2061.0,46537617000.0,28814105000.0,30084588000.0,75180876000.0
2062.0,45531600000.0,28290142000.0,29912820000.0,75246450000.0
2063.0,44873056000.0,27422610000.0,29292468000.0,74868830000.0
2064.0,44663090000.0,26797030000.0,29234991000.0,73270166000.0
2065.0,44316287000.0,26598357000.0,28758082000.0,71906520000.0
2066.0,44215824000.0,25953092000.0,28541858000.0,70874640000.0
2067.0,43818275000.0,25225638000.0,28231717000.0,69588160000.0
2068.0,42693538000.0,24657658000.0,28411662000.0,69773180000.0
2069.0,42035835000.0,24183351000.0,28436982000.0,70117900000.0
2070.0,42061520000.0,23670315000.0,27962028000.0,69781684000.0
2071.0,41120810000.0,23023470000.0,27787997000.0,69046985000.0
2072.0,40780427000.0,23065866000.0,27106028000.0,68296843000.0
2073.0,41028854000.0,22840523000.0,26887223000.0,67894485000.0
2074.0,40464876000.0,22685413000.0,26763450000.0,68674114000.0
2075.0,39956476000.0,22215637000.0,26914992000.0,70179620000.0
2076.0,40241377000.0,22160024000.0,26597010000.0,69589960000.0
2077.0,40106750000.0,22058902000.0,26992669000.0,69837020000.0
2078.0,40673325000.0,22144375000.0,27662924000.0,69984420000.0
2079.0,39968710000.0,21879622000.0,27841614000.0,69592515000.0
2080.0,40071760000.0,21846200000.0,27629701000.0,70096900000.0
2081.0,39724155000.0,21454496000.0,27305430000.0,69724470000.0
2082.0,39599380000.0,21271892000.0,27350974000.0,69111990000.0
2083.0,39610340000.0,21328200000.0,27273839000.0,68435304000.0
2084.0,39738830000.0,21214255000.0,26949157000.0,68131844000.0
2085.0,39717458000.0,21055668000.0,26683871000.0,68753010000.0
2086.0,39860080000.0,20940423000.0,26687201000.0,68058325000.0
2087.0,39567850000.0,20703148000.0,26401280000.0,69015020000.0
2088.0,39711633000.0,20808330000.0,26013397000.0,69181150000.0
2089.0,39412376000.0,20560767000.0,26292466000.0,68970455000.0
2090.0,38923010000.0,20256979000.0,26120673000.0,68783776000.0
2091.0,38342906000.0,19864136000.0,26097996000.0,68150900000.0
2092.0,38157443000.0,19620012000.0,26434191000.0,68434346000.0
2093.0,38291108000.0,19348646000.0,26368877000.0,68135490000.0
2094.0,38037983000.0,19281990000.0,26696835000.0,68200202000.0
2095.0,37430415000.0,19097084000.0,26744967000.0,68350340000.0
2096.0,37727260000.0,19164742000.0,27029586000.0,68629455000.0
2097.0,37892133000.0,19067904000.0,26976690000.0,68796604000.0
2098.0,38041588000.0,18882173000.0,27482388000.0,68503966000.0
2099.0,38292095000.0,18634883000.0,27356754000.0,69019730000.0
2100.0,37948370000.0,18480270000.0,27721458000.0,69420460000.0
