time,CMCC-CM2-SR5,ACCESS-CM2,CESM2,TAIESM1,CESM2-WACCM,CAMS-CSM1-0,NORESM2-MM,MPI-ESM1-2-HR,EC-EARTH3,INM-CM4-8,INM-CM5-0,CANESM5,FGOALS-F3-L,BCC-CSM2-MR,GFDL-ESM4,ACCESS-ESM1-5,IPSL-CM6A-LR,MRI-ESM2-0,EC-EARTH3-VEG
2022.0,104655020000.0,100692910000.0,103896870000.0,101248620000.0,103719666000.0,103227154000.0,101048280000.0,102711540000.0,100288430000.0,98792870000.0,103315050000.0,101525450000.0,100080796000.0,102513060000.0,104031810000.0,100463980000.0,102271700000.0,100629030000.0,102488500000.0
2023.0,104717074000.0,99225805000.0,102140490000.0,99442930000.0,102370440000.0,102562324000.0,99156010000.0,101252874000.0,96941834000.0,96176054000.0,101471530000.0,99342880000.0,98623414000.0,98806150000.0,103370450000.0,98533605000.0,101078710000.0,97586710000.0,101187610000.0
2024.0,103609650000.0,97671430000.0,100060510000.0,96973110000.0,100939140000.0,100699726000.0,97921884000.0,98750145000.0,92992330000.0,92719850000.0,98446720000.0,97580140000.0,96979190000.0,96120900000.0,101082830000.0,96189110000.0,98112720000.0,95483020000.0,98809010000.0
2025.0,102847350000.0,94898635000.0,98517310000.0,95481790000.0,99042720000.0,100174330000.0,94609160000.0,95316260000.0,88739780000.0,90637830000.0,95695330000.0,95130560000.0,95015100000.0,93313540000.0,99228340000.0,92936930000.0,96884015000.0,92163020000.0,97225350000.0
2026.0,101234835000.0,91705560000.0,96890050000.0,92208070000.0,95871420000.0,98999345000.0,91606660000.0,93522166000.0,84107150000.0,88463800000.0,93512200000.0,92577350000.0,92439175000.0,89576595000.0,97747250000.0,89642074000.0,94436840000.0,88488590000.0,94346660000.0
2027.0,100012210000.0,88621510000.0,94139930000.0,88520380000.0,93367670000.0,97044000000.0,89920270000.0,92576460000.0,81043780000.0,84672030000.0,90884390000.0,90209820000.0,89533960000.0,87780540000.0,95479680000.0,86990980000.0,92309330000.0,85070045000.0,91679820000.0
2028.0,98230075000.0,85680275000.0,91109000000.0,86033240000.0,90656790000.0,96111220000.0,87670540000.0,90965656000.0,76603670000.0,80744100000.0,88365605000.0,87724320000.0,87216775000.0,85524230000.0,95015760000.0,84257900000.0,89142346000.0,82286480000.0,89011580000.0
2029.0,97031160000.0,82892330000.0,89183820000.0,83099340000.0,88513340000.0,94465760000.0,84779885000.0,88708080000.0,73090540000.0,77274740000.0,86156530000.0,84701660000.0,85180916000.0,82921000000.0,93843560000.0,81810980000.0,86725940000.0,78769200000.0,85770215000.0
2030.0,95429210000.0,80547020000.0,85702770000.0,79981570000.0,86438350000.0,92117115000.0,81995760000.0,87709670000.0,68907794000.0,73852690000.0,83282936000.0,81736974000.0,81965924000.0,80363510000.0,93131080000.0,79060580000.0,84256500000.0,76389250000.0,83785810000.0
2031.0,93966200000.0,77229980000.0,82616670000.0,76819270000.0,84766245000.0,89819670000.0,79624540000.0,85555660000.0,65168495000.0,71993410000.0,80470606000.0,78480440000.0,79705910000.0,77563350000.0,91797864000.0,76840860000.0,82136490000.0,73621620000.0,81160650000.0
2032.0,91723790000.0,73568250000.0,80910670000.0,74097254000.0,82888360000.0,88457840000.0,77392930000.0,82818744000.0,62972453000.0,70500950000.0,77390630000.0,75169640000.0,77337820000.0,75330430000.0,89842200000.0,73725020000.0,80658370000.0,69955000000.0,78618650000.0
2033.0,89642410000.0,70650240000.0,78852145000.0,71242490000.0,81319215000.0,86959096000.0,75204950000.0,80721540000.0,60469400000.0,67996787000.0,74767450000.0,71997415000.0,75137490000.0,72692875000.0,87717626000.0,70768340000.0,78127800000.0,67019150000.0,75971870000.0
2034.0,87092870000.0,68314485000.0,76233050000.0,68871540000.0,78271230000.0,85694040000.0,73330600000.0,78565384000.0,57266508000.0,66094050000.0,73592700000.0,69126250000.0,72683900000.0,71404680000.0,85752960000.0,68064387000.0,74792395000.0,64416820000.0,72832480000.0
2035.0,84735670000.0,65289236000.0,73496800000.0,65715954000.0,75483380000.0,83917955000.0,70595160000.0,77464265000.0,54388460000.0,63911952000.0,72896635000.0,67235017000.0,70085950000.0,67953697000.0,85302920000.0,64731430000.0,71483210000.0,61693890000.0,70288640000.0
2036.0,82047980000.0,62176907000.0,69687790000.0,62992904000.0,72756460000.0,81955960000.0,67989533000.0,75661074000.0,51298447000.0,61815720000.0,71144600000.0,65007923000.0,67906753000.0,64894930000.0,83489370000.0,61940994000.0,69310450000.0,60200944000.0,66276740000.0
2037.0,78449074000.0,59523596000.0,66018046000.0,59525590000.0,69819440000.0,79438200000.0,66047530000.0,73998885000.0,48441550000.0,60985610000.0,68451240000.0,61429290000.0,65345810000.0,62905570000.0,82195430000.0,60347480000.0,67318470000.0,57620360000.0,62525235000.0
2038.0,76403160000.0,56265310000.0,63455953000.0,56541557000.0,68019010000.0,76871660000.0,64582770000.0,71619140000.0,45586060000.0,59332230000.0,66032837000.0,58130540000.0,62766838000.0,61055920000.0,79777920000.0,57227665000.0,65602070000.0,54291538000.0,60354110000.0
2039.0,74585130000.0,52852867000.0,60701934000.0,54395888000.0,65659904000.0,75739144000.0,62465150000.0,69985214000.0,42845217000.0,56690590000.0,63455334000.0,55957578000.0,61050143000.0,59861066000.0,77612690000.0,54621577000.0,63012990000.0,50948776000.0,58051760000.0
2040.0,71875510000.0,50494874000.0,58652545000.0,51870265000.0,62888264000.0,74506805000.0,60905860000.0,68660640000.0,39856660000.0,54953880000.0,60911632000.0,53320876000.0,59005723000.0,57897378000.0,74936740000.0,51381514000.0,60262285000.0,48768570000.0,55962665000.0
2041.0,69831410000.0,47705137000.0,55767757000.0,48713306000.0,60212634000.0,73304600000.0,59188060000.0,66391780000.0,37466956000.0,53022970000.0,58807200000.0,50378977000.0,56727590000.0,55788290000.0,72406560000.0,48288460000.0,57344960000.0,46928290000.0,53265162000.0
2042.0,67529097000.0,45427495000.0,52767630000.0,45652980000.0,57367170000.0,71487816000.0,57400970000.0,64771387000.0,34971685000.0,51354644000.0,57311007000.0,47443943000.0,55274865000.0,54363160000.0,70697394000.0,46066364000.0,55086223000.0,45512053000.0,50703143000.0
2043.0,65146470000.0,43082570000.0,50119600000.0,43436585000.0,55143020000.0,70323446000.0,55213920000.0,62211450000.0,32958284000.0,49152360000.0,55397420000.0,45668680000.0,53475750000.0,52508000000.0,68763935000.0,43020403000.0,52831764000.0,43352430000.0,47427977000.0
2044.0,62892917000.0,41154390000.0,47811305000.0,41597923000.0,52008110000.0,68696568000.0,53267014000.0,60950565000.0,30904836000.0,48547455000.0,53045023000.0,43251220000.0,51094220000.0,50336137000.0,67768525000.0,41023230000.0,50035524000.0,41768090000.0,45198380000.0
2045.0,60652044000.0,38969758000.0,45362815000.0,39156690000.0,49164382000.0,67130343000.0,51492580000.0,59177234000.0,28692158000.0,47409730000.0,51273257000.0,41299790000.0,49226707000.0,48632220000.0,65613365000.0,38686056000.0,48012055000.0,40038340000.0,42816540000.0
2046.0,57587552000.0,37831553000.0,43358675000.0,36132050000.0,46347380000.0,65641340000.0,49048840000.0,57150930000.0,27030602000.0,46350316000.0,48628195000.0,39587620000.0,47213630000.0,46025867000.0,64284460000.0,36752986000.0,45507130000.0,37913514000.0,41493980000.0
2047.0,55463346000.0,35611960000.0,41102040000.0,33709242000.0,44180038000.0,63879930000.0,46883910000.0,56383017000.0,25160636000.0,44356370000.0,47356494000.0,37337928000.0,45454760000.0,44054372000.0,62987403000.0,34860320000.0,43383562000.0,35930034000.0,39648980000.0
2048.0,52643316000.0,33854310000.0,39274627000.0,31468257000.0,41647690000.0,61935120000.0,44772135000.0,54910493000.0,23000350000.0,43132560000.0,45357957000.0,34596480000.0,43915760000.0,42107937000.0,60615330000.0,32929819000.0,41460867000.0,34291044000.0,36942490000.0
2049.0,50026156000.0,31690586000.0,37401790000.0,29221200000.0,39525400000.0,59665020000.0,43096785000.0,52628290000.0,21152258000.0,41594036000.0,43819670000.0,32691366000.0,42257023000.0,41150280000.0,58870022000.0,31027786000.0,38822494000.0,32985377000.0,34515513000.0
2050.0,47693246000.0,30114046000.0,35132680000.0,27724421000.0,37346017000.0,58417504000.0,41288170000.0,50318180000.0,19526860000.0,39707517000.0,41860567000.0,31029946000.0,40447107000.0,38986460000.0,57259397000.0,29240222000.0,36595323000.0,31911107000.0,32744677000.0
2051.0,45295640000.0,28332093000.0,33060053000.0,26021612000.0,35360390000.0,56239587000.0,39592804000.0,48201280000.0,18426626000.0,38138806000.0,39941970000.0,29246600000.0,39189377000.0,37010747000.0,55856947000.0,27853140000.0,34225125000.0,31024230000.0,31377273000.0
2052.0,43306150000.0,26293539000.0,31051213000.0,24474153000.0,33437493000.0,54409986000.0,37823910000.0,46019977000.0,17287098000.0,37249290000.0,38592530000.0,27439878000.0,37891000000.0,35273437000.0,53808357000.0,26698180000.0,32211276000.0,30013827000.0,29874686000.0
2053.0,41236520000.0,25044000000.0,29220446000.0,22543315000.0,31238877000.0,52590970000.0,36365920000.0,44091140000.0,16160284000.0,36861550000.0,37255643000.0,25781864000.0,36362297000.0,33636397000.0,52377432000.0,25339859000.0,30537933000.0,29213762000.0,28558952000.0
2054.0,38802567000.0,23864121000.0,27705074000.0,20979270000.0,29598564000.0,50774110000.0,35017564000.0,42118345000.0,15376355000.0,35493230000.0,35974115000.0,24314212000.0,34646807000.0,32297916000.0,51141226000.0,23909192000.0,28731079000.0,28530220000.0,27194150000.0
2055.0,36524450000.0,22522964000.0,25806533000.0,19466197000.0,27779842000.0,48184700000.0,33363194000.0,41211200000.0,14617473000.0,33761180000.0,34746233000.0,22951637000.0,33294297000.0,30842968000.0,50183754000.0,22892149000.0,27004094000.0,27835998000.0,26091590000.0
2056.0,34615325000.0,21097910000.0,23883715000.0,18013424000.0,26183030000.0,46981740000.0,31753966000.0,39609860000.0,13610607000.0,32591364000.0,32924477000.0,21697612000.0,31944702000.0,29194449000.0,48206537000.0,21559446000.0,25257740000.0,27076372000.0,24355037000.0
2057.0,32107459000.0,19805410000.0,22445621000.0,16900318000.0,24822140000.0,45791003000.0,30786447000.0,37260087000.0,12729623000.0,31678876000.0,31866917000.0,20299676000.0,30930580000.0,28069630000.0,45969445000.0,20589214000.0,23567366000.0,26050730000.0,23080018000.0
2058.0,30152364000.0,18656960000.0,21323430000.0,15776649000.0,23231056000.0,43931210000.0,29645103000.0,35646722000.0,12401163000.0,30698895000.0,30714044000.0,18879468000.0,29563550000.0,26315049000.0,44394690000.0,19735597000.0,22123966000.0,25290850000.0,22254313000.0
2059.0,28568963000.0,17618147000.0,20025174000.0,14692042000.0,21838430000.0,42717330000.0,28753213000.0,33646864000.0,11633753000.0,29675274000.0,29354168000.0,17791410000.0,28382222000.0,25133556000.0,43166200000.0,18839820000.0,20575087000.0,24080333000.0,21151754000.0
2060.0,26299970000.0,16685707000.0,18608261000.0,13713894000.0,20797080000.0,41570200000.0,27118391000.0,32022110000.0,10828331000.0,28777503000.0,28584413000.0,16546902000.0,27395030000.0,23643180000.0,41009130000.0,17825987000.0,19336160000.0,23016864000.0,20340128000.0
2061.0,24736590000.0,15597669000.0,17489498000.0,12865089000.0,19707380000.0,40175784000.0,25557950000.0,30684746000.0,10310789000.0,28045480000.0,27575044000.0,15457769000.0,26276897000.0,22651433000.0,39448310000.0,16890795000.0,18043765000.0,22200041000.0,19441533000.0
2062.0,23229645000.0,14630785000.0,16479532000.0,12072391000.0,18632933000.0,39181275000.0,24329794000.0,29594080000.0,9686099000.0,27068885000.0,26825382000.0,14648297000.0,25120880000.0,21381840000.0,38153052000.0,15984017000.0,17066762000.0,21254580000.0,18479102000.0
2063.0,21998854000.0,13649108000.0,15400207000.0,11338744000.0,17671220000.0,38066760000.0,23221264000.0,28368888000.0,9212136000.0,26438797000.0,25844746000.0,13763499000.0,24343992000.0,20317852000.0,36792840000.0,15186721000.0,15699239000.0,20424755000.0,17383752000.0
2064.0,20945780000.0,12987131000.0,14776561000.0,10753570000.0,16463180000.0,37173477000.0,22189520000.0,26949556000.0,8777981000.0,25599680000.0,24993583000.0,12870812000.0,23357460000.0,19292568000.0,35148526000.0,14257831000.0,14624726000.0,19841763000.0,16713218000.0
2065.0,19635302000.0,12127822000.0,13915092000.0,10249322000.0,15343336000.0,36205367000.0,21162512000.0,25865023000.0,8410169000.0,25009400000.0,24230200000.0,12182838000.0,22472420000.0,18468442000.0,33431759000.0,13651814000.0,13858114000.0,19367496000.0,15823376000.0
2066.0,18196170000.0,11410033000.0,13231315000.0,9675260000.0,14671692000.0,34828067000.0,20113635000.0,24683153000.0,8133536000.0,23878527000.0,23690902000.0,11727619000.0,21902641000.0,17481070000.0,32183292000.0,13017173000.0,13225406000.0,18793878000.0,14963422000.0
2067.0,17018098000.0,10724314000.0,12573459000.0,9219054000.0,13845253000.0,33973768000.0,19304903000.0,23614874000.0,7864829400.0,23263320000.0,22873004000.0,11062737000.0,21167491000.0,16566233000.0,31033074000.0,12466866000.0,12397505000.0,18117755000.0,14152157000.0
2068.0,15880663000.0,10103328000.0,11959117000.0,8832396000.0,13140712000.0,33133183000.0,18651320000.0,22742210000.0,7474739000.0,22382410000.0,22108248000.0,10722637000.0,20428900000.0,15821818000.0,29691415000.0,11952608000.0,11650171000.0,17365584000.0,13514024000.0
2069.0,14866781000.0,9815940000.0,11410008000.0,8355766000.0,12291330000.0,32378184000.0,17826445000.0,21628297000.0,7197827000.0,21360871000.0,21330508000.0,10317976000.0,19642126000.0,14795184000.0,28663370000.0,11585027000.0,10751419000.0,16909688000.0,12717594000.0
2070.0,13804727000.0,9293742000.0,10934711000.0,8029960000.0,11679084000.0,31551700000.0,17098188000.0,20601491000.0,6947837400.0,20651410000.0,20445413000.0,9910568000.0,19095028000.0,13821579000.0,27168768000.0,11195716000.0,10151264000.0,16177487000.0,12100813000.0
2071.0,12932101000.0,8855898000.0,10582633000.0,7771181600.0,11190162000.0,30671954000.0,16408283000.0,19734303000.0,6722212000.0,19794117000.0,19724556000.0,9511517000.0,18430749000.0,13193441000.0,26361350000.0,10630235000.0,9509417000.0,15601241000.0,11409873000.0
2072.0,12007300000.0,8437849600.0,10048657000.0,7556420000.0,10598752000.0,30106188000.0,15444095000.0,19143064000.0,6441101300.0,19463944000.0,19183570000.0,9158155000.0,17753743000.0,12441972000.0,25593012000.0,10195252000.0,9022919000.0,15342132000.0,10882500000.0
2073.0,11209836000.0,8154388000.0,9609167000.0,7344644600.0,10138749000.0,29458690000.0,14879660000.0,18489915000.0,6181294000.0,19043664000.0,18345769000.0,8748175000.0,16954148000.0,11750285000.0,24597789000.0,9570542000.0,8461683000.0,14839222000.0,10507208000.0
2074.0,10669807000.0,7900764000.0,9165708000.0,7167670000.0,9639877000.0,29162897000.0,14124694000.0,17816015000.0,5882431000.0,18576470000.0,17891848000.0,8352265000.0,16397841000.0,11275754000.0,23600445000.0,9134383000.0,8041140000.0,14383549000.0,10085798000.0
2075.0,10152599000.0,7570622000.0,8897358000.0,7047535600.0,9181389000.0,28391901000.0,13619235000.0,17185368000.0,5665201700.0,18342932000.0,17248315000.0,7998213600.0,15750323000.0,10710032000.0,23102867000.0,8658432000.0,7700276000.0,13956857000.0,9617971000.0
2076.0,9609923000.0,7342339600.0,8662772000.0,6967101400.0,8680988000.0,27630645000.0,13099141000.0,16462728000.0,5527710700.0,17608974000.0,16325401000.0,7668782000.0,15233648000.0,10323195000.0,22116448000.0,8325138400.0,7356286500.0,13697845000.0,9379074000.0
2077.0,9327481000.0,7156841500.0,8373025000.0,6751061500.0,8277855000.0,27046425000.0,12435440000.0,15557780000.0,5267990000.0,17031733000.0,15899551000.0,7420282400.0,14621387000.0,9900449000.0,21496439000.0,8066510000.0,7033259000.0,13281230000.0,9191950000.0
2078.0,8954623000.0,6915781000.0,8057910300.0,6490878000.0,7993601000.0,26128930000.0,11809779000.0,14851445000.0,5029742000.0,16612903000.0,15298387000.0,7192777000.0,14145868000.0,9556158000.0,21064364000.0,7711960000.0,6735238700.0,12824122000.0,8953299000.0
2079.0,8730094000.0,6748427300.0,7780707000.0,6286636000.0,7758175700.0,25201750000.0,11312606000.0,14325913000.0,4867014000.0,15964751000.0,14761482000.0,6986026500.0,13680058000.0,9282007000.0,20162888000.0,7444526600.0,6411727400.0,12428248000.0,8611822000.0
2080.0,8395151400.0,6481076700.0,7510746000.0,6088247000.0,7461751300.0,24821055000.0,10831365000.0,13761074000.0,4666298000.0,15556072000.0,14334461000.0,6736047000.0,13133437000.0,8872388000.0,19266947000.0,7263212500.0,6125769700.0,11975020000.0,8303762400.0
2081.0,8240705000.0,6314463700.0,7195773000.0,5932145700.0,7167556600.0,23920410000.0,10369982000.0,13049399000.0,4438492700.0,14975042000.0,13884760000.0,6545531400.0,12418479000.0,8588599000.0,18343420000.0,7096647000.0,5874099000.0,11464972000.0,8029167600.0
2082.0,7906412500.0,6141338000.0,6988344300.0,5694744000.0,6880265700.0,23581230000.0,10028162000.0,12499121000.0,4220272600.0,14634368000.0,13725618000.0,6213459500.0,12068339000.0,8251857400.0,17489082000.0,6776492500.0,5667007500.0,11074677000.0,7728349000.0
2083.0,7707228700.0,5973072000.0,6771200500.0,5488427000.0,6634009600.0,22743167000.0,9583742000.0,12054049000.0,4085809200.0,14307813000.0,13384977000.0,5994375000.0,11654215000.0,8057485000.0,16597087000.0,6597572600.0,5397163500.0,10694013000.0,7507187000.0
2084.0,7453914600.0,5797866000.0,6560563000.0,5294233600.0,6407784400.0,22194794000.0,9173434000.0,11763867000.0,3883655400.0,13960688000.0,13099327000.0,5700115500.0,11183357000.0,7800264700.0,15869907000.0,6388118500.0,5147275000.0,10306572000.0,7197698000.0
2085.0,7207249000.0,5481669600.0,6396030000.0,5127289300.0,6301200400.0,21345817000.0,8839800000.0,11113932000.0,3723641900.0,13640995000.0,12877618000.0,5551405600.0,10796342000.0,7541372000.0,14951718000.0,6277507000.0,4937859600.0,9943941000.0,6929086500.0
2086.0,6947514400.0,5336091600.0,6121967000.0,4971228000.0,6057738000.0,20696800000.0,8518269000.0,10701093000.0,3538482200.0,13391916000.0,12698974000.0,5293378600.0,10512215000.0,7363716600.0,14348750000.0,6094074400.0,4717503500.0,9674024000.0,6588947500.0
2087.0,6754749000.0,5168302600.0,5959399000.0,4830093300.0,5852693500.0,20190745000.0,8333271000.0,10267161000.0,3366323500.0,13136946000.0,12383159000.0,5076452000.0,10249426000.0,7226877000.0,13875985000.0,5905631000.0,4513394000.0,9306563000.0,6342951000.0
2088.0,6510983000.0,4918507500.0,5743076400.0,4718047000.0,5649698000.0,20029073000.0,8068265500.0,9855844000.0,3200082000.0,12801425000.0,11928925000.0,4877084000.0,9987565000.0,7133604400.0,13402385000.0,5696382500.0,4271189200.0,9042386000.0,5988533000.0
2089.0,6288825000.0,4713160700.0,5510074400.0,4576857600.0,5435513000.0,19532843000.0,7770163700.0,9516065000.0,3010750700.0,12560958000.0,11570061000.0,4671649000.0,9649150000.0,7013330400.0,12952408000.0,5640961000.0,4095708200.0,8984057000.0,5726473000.0
2090.0,6019416000.0,4563725000.0,5242017000.0,4418232300.0,5228411000.0,18971900000.0,7477802000.0,9072441000.0,2883207400.0,12520722000.0,11371442000.0,4489512400.0,9295175000.0,6857585700.0,12267698000.0,5555578400.0,3835896800.0,8779513000.0,5469241000.0
2091.0,5809314300.0,4416299000.0,5087612400.0,4246643500.0,5007995000.0,18741703000.0,7282297300.0,8707002000.0,2745323000.0,12207846000.0,11137283000.0,4339262000.0,9048680000.0,6731267000.0,11645425000.0,5434630000.0,3642261000.0,8582114300.0,5196625400.0
2092.0,5677888000.0,4303515600.0,4943734000.0,4080752400.0,4833042400.0,18271599000.0,7103709000.0,8315073500.0,2609425000.0,11942294000.0,10984633000.0,4174176500.0,8938454000.0,6531557400.0,11050101000.0,5242868000.0,3469495300.0,8280324600.0,4906934000.0
2093.0,5481797600.0,4115417000.0,4711769000.0,3953975600.0,4653725000.0,17627384000.0,6892413000.0,8104041500.0,2447555300.0,11606226000.0,10713370000.0,3973276000.0,8824356000.0,6413155300.0,10606601000.0,5043524600.0,3318834000.0,8129133600.0,4653563400.0
2094.0,5350456000.0,3922808000.0,4612771300.0,3782366200.0,4483944400.0,17175221000.0,6754734000.0,7785602600.0,2326577700.0,11262721000.0,10453104000.0,3750156000.0,8568482000.0,6177438000.0,10245851000.0,4870630000.0,3169206000.0,7927479300.0,4368582000.0
2095.0,5122750500.0,3779549400.0,4450706400.0,3682248400.0,4327674000.0,16697954000.0,6547960300.0,7579414500.0,2188987400.0,11122099000.0,10389120000.0,3566806500.0,8336396300.0,5993507000.0,9865310000.0,4791650300.0,3022231600.0,7692496400.0,4156625000.0
2096.0,4932015600.0,3663561000.0,4294462200.0,3557551000.0,4126193200.0,16170703000.0,6268944000.0,7321390000.0,2071240200.0,10994786000.0,10264279000.0,3435493400.0,8057514500.0,5798968000.0,9611614000.0,4658329000.0,2917557200.0,7516609500.0,3919194400.0
2097.0,4754789000.0,3515662300.0,4171386600.0,3411647000.0,3984077300.0,15937923000.0,6075072500.0,7125696000.0,1946351200.0,10881066000.0,10110824000.0,3277369300.0,7904412700.0,5605425700.0,9245773000.0,4545475600.0,2744515300.0,7291982000.0,3714952400.0
