time,MRI-ESM2-0
2000.0,133755126000.0
2001.0,132738480000.0
2002.0,131753620000.0
2003.0,130296960000.0
2004.0,129265656000.0
2005.0,128364190000.0
2006.0,127007070000.0
2007.0,125484250000.0
2008.0,123747470000.0
2009.0,121561280000.0
2010.0,120761745000.0
2011.0,119271850000.0
2012.0,117383250000.0
2013.0,115975930000.0
2014.0,115214840000.0
2015.0,113599275000.0
2016.0,111849000000.0
2017.0,109499560000.0
2018.0,107731270000.0
2019.0,106519994000.0
2020.0,105577290000.0
2021.0,103696210000.0
2022.0,100240065000.0
2023.0,98537160000.0
2024.0,97019920000.0
2025.0,94834430000.0
2026.0,93089825000.0
2027.0,91471700000.0
2028.0,88793330000.0
2029.0,85673730000.0
2030.0,83021480000.0
2031.0,79193375000.0
2032.0,76111420000.0
2033.0,74232300000.0
2034.0,71777660000.0
2035.0,69301170000.0
2036.0,66426260000.0
2037.0,64276140000.0
2038.0,61781690000.0
2039.0,59622660000.0
2040.0,57556610000.0
2041.0,56334450000.0
2042.0,54586550000.0
2043.0,52192637000.0
2044.0,49841226000.0
2045.0,48017250000.0
2046.0,46044920000.0
2047.0,44544737000.0
2048.0,41778737000.0
2049.0,39986230000.0
2050.0,38390840000.0
2051.0,37343207000.0
2052.0,36109780000.0
2053.0,34370720000.0
2054.0,33430028000.0
2055.0,32036850000.0
2056.0,31305165000.0
2057.0,30555191000.0
2058.0,30185468000.0
2059.0,29433960000.0
2060.0,28530002000.0
2061.0,27194340000.0
2062.0,25900055000.0
2063.0,25030156000.0
2064.0,24450720000.0
2065.0,23661533000.0
2066.0,22846120000.0
2067.0,22057988000.0
2068.0,21438364000.0
2069.0,20616840000.0
2070.0,19903787000.0
2071.0,19415929000.0
2072.0,19259322000.0
2073.0,18486786000.0
2074.0,18004546000.0
2075.0,17881709000.0
2076.0,17361863000.0
2077.0,17050667000.0
2078.0,16738774000.0
2079.0,16489844000.0
2080.0,15942750000.0
2081.0,15421728000.0
2082.0,15224897000.0
2083.0,15100045000.0
2084.0,14809518000.0
2085.0,14614956000.0
2086.0,14192500000.0
2087.0,13914109000.0
2088.0,13612750000.0
2089.0,13361456000.0
2090.0,13080794000.0
2091.0,12769622000.0
2092.0,12616468000.0
2093.0,12482510000.0
2094.0,12282007000.0
2095.0,12239338000.0
2096.0,12151199000.0
2097.0,12075168000.0
2098.0,12049753000.0
2099.0,11809891000.0
2100.0,11721348000.0
