time,MPI-ESM1-2-HR,EC-EARTH3,NORESM2-MM,INM-CM4-8,INM-CM5-0,ACCESS-CM2,CESM2,CAMS-CSM1-0,CESM2-WACCM,ACCESS-ESM1-5,EC-EARTH3-VEG,MRI-ESM2-0,IPSL-CM6A-LR,CANESM5,BCC-CSM2-MR,FGOALS-F3-L,GFDL-ESM4
2014.0,115214840000.0,115214840000.0,115214840000.0,115214840000.0,115214840000.0,115214840000.0,115214840000.0,115214840000.0,115214840000.0,115214840000.0,115214840000.0,115214840000.0,115214840000.0,115214840000.0,115214840000.0,115214840000.0,115214840000.0
2015.0,113599275000.0,113599275000.0,113599275000.0,113599275000.0,113599275000.0,113599275000.0,113599275000.0,113599275000.0,113599275000.0,113599275000.0,113599275000.0,113599275000.0,113599275000.0,113599275000.0,113599275000.0,113599275000.0,113599275000.0
2016.0,111849000000.0,111849000000.0,111849000000.0,111849000000.0,111849000000.0,111849000000.0,111849000000.0,111849000000.0,111849000000.0,111849000000.0,111849000000.0,111849000000.0,111849000000.0,111849000000.0,111849000000.0,111849000000.0,111849000000.0
2017.0,109499560000.0,109499560000.0,109499560000.0,109499560000.0,109499560000.0,109499560000.0,109499560000.0,109499560000.0,109499560000.0,109499560000.0,109499560000.0,109499560000.0,109499560000.0,109499560000.0,109499560000.0,109499560000.0,109499560000.0
2018.0,107731270000.0,107731270000.0,107731270000.0,107731270000.0,107731270000.0,107731270000.0,107731270000.0,107731270000.0,107731270000.0,107731270000.0,107731270000.0,107731270000.0,107731270000.0,107731270000.0,107731270000.0,107731270000.0,107731270000.0
2019.0,106519994000.0,106519994000.0,106519994000.0,106519994000.0,106519994000.0,106519994000.0,106519994000.0,106519994000.0,106519994000.0,106519994000.0,106519994000.0,106519994000.0,106519994000.0,106519994000.0,106519994000.0,106519994000.0,106519994000.0
2020.0,105577290000.0,105577290000.0,105577290000.0,105577290000.0,105577290000.0,105577290000.0,105577290000.0,105577290000.0,105577290000.0,105577290000.0,105577290000.0,105577290000.0,105577290000.0,105577290000.0,105577290000.0,105577290000.0,105577290000.0
2021.0,104316560000.0,102014700000.0,103815760000.0,104313405000.0,104479195000.0,103770505000.0,104318394000.0,105229080000.0,103999380000.0,103501324000.0,104531810000.0,102949160000.0,104310686000.0,103675050000.0,103715310000.0,104766956000.0,104916420000.0
2022.0,103854840000.0,98556280000.0,102200850000.0,103634380000.0,101440954000.0,101346165000.0,103790354000.0,103178854000.0,101945090000.0,102006750000.0,101627585000.0,100771350000.0,103337500000.0,101464000000.0,102340580000.0,103260594000.0,103465670000.0
2023.0,102379590000.0,94341505000.0,99549080000.0,102470410000.0,99737810000.0,98306100000.0,101555060000.0,102615730000.0,99138626000.0,99509460000.0,99497340000.0,97978655000.0,101207925000.0,99119374000.0,100661750000.0,101378040000.0,102085830000.0
2024.0,100973280000.0,90844900000.0,97144020000.0,100028240000.0,99788220000.0,96022680000.0,99685850000.0,99841910000.0,97035560000.0,97698740000.0,96035996000.0,95012460000.0,99509150000.0,95847430000.0,98645600000.0,99114140000.0,100285964000.0
2025.0,98290410000.0,87505625000.0,95012995000.0,97182300000.0,98440634000.0,93083800000.0,97188880000.0,98480650000.0,95492220000.0,94421350000.0,94622410000.0,92421200000.0,97186490000.0,92716590000.0,97536800000.0,96826810000.0,98552200000.0
2026.0,95247630000.0,83611460000.0,91937390000.0,94766340000.0,95808140000.0,89746880000.0,94804484000.0,96300786000.0,92563505000.0,92344620000.0,92373500000.0,90908280000.0,95554040000.0,90051930000.0,95812900000.0,94065310000.0,97109570000.0
2027.0,91970940000.0,79359885000.0,89822180000.0,92997706000.0,93383655000.0,87945390000.0,92161610000.0,93622580000.0,90884530000.0,90517045000.0,89426370000.0,88336440000.0,93350470000.0,87453660000.0,94071680000.0,92022760000.0,95606630000.0
2028.0,90096940000.0,74577945000.0,88089215000.0,92408400000.0,92214166000.0,85211914000.0,90855050000.0,93022190000.0,88818480000.0,87260960000.0,86316730000.0,87072360000.0,92729080000.0,85134040000.0,91931400000.0,90066035000.0,94183784000.0
2029.0,88553680000.0,72273430000.0,85739995000.0,91097090000.0,89738150000.0,83285210000.0,89191900000.0,93282755000.0,87149840000.0,85603440000.0,83076510000.0,84241510000.0,91818800000.0,81766785000.0,91609780000.0,88036065000.0,92754125000.0
2030.0,87629970000.0,69187140000.0,83283120000.0,88697780000.0,88524160000.0,81300500000.0,87513950000.0,93331250000.0,85033170000.0,82362204000.0,79923400000.0,81973950000.0,90548610000.0,78670760000.0,88917270000.0,86277180000.0,90532080000.0
2031.0,85301445000.0,65403003000.0,82597610000.0,87429880000.0,84844044000.0,79648620000.0,85676196000.0,92645680000.0,83455530000.0,80091790000.0,76432376000.0,80031130000.0,88366630000.0,75680965000.0,86111850000.0,84451910000.0,88342860000.0
2032.0,83451610000.0,62535197000.0,81746280000.0,85601485000.0,82942760000.0,77984645000.0,83681520000.0,90176800000.0,81454930000.0,77896655000.0,74124890000.0,77745660000.0,86659080000.0,73755010000.0,85376530000.0,82306790000.0,86218140000.0
2033.0,82131090000.0,58433044000.0,80663904000.0,83678080000.0,81377124000.0,75271030000.0,81279080000.0,89665610000.0,80099200000.0,75678020000.0,71446950000.0,76312410000.0,84918180000.0,71242490000.0,83927015000.0,80639790000.0,83847190000.0
2034.0,80665715000.0,55353360000.0,79043820000.0,82011720000.0,79202296000.0,72029990000.0,78605750000.0,89079250000.0,78077450000.0,72652915000.0,69724450000.0,73737600000.0,82274886000.0,68147868000.0,81935180000.0,79304820000.0,82088124000.0
2035.0,79683210000.0,52368724000.0,76703730000.0,79944600000.0,76650045000.0,69900720000.0,75676790000.0,88574390000.0,76563090000.0,70153036000.0,68603617000.0,71677125000.0,79506200000.0,65066877000.0,79319640000.0,76595710000.0,79599900000.0
2036.0,78687100000.0,50093515000.0,75228365000.0,78224850000.0,74865650000.0,67826213000.0,73688480000.0,88260080000.0,74566910000.0,67284830000.0,66455155000.0,69655160000.0,77274040000.0,62931890000.0,77295170000.0,74192870000.0,77471810000.0
2037.0,77392480000.0,47507853000.0,73431320000.0,75453250000.0,72728486000.0,65558990000.0,70785050000.0,88195690000.0,73787630000.0,64942890000.0,64373490000.0,67865220000.0,75557050000.0,59692954000.0,75792320000.0,70959920000.0,75768070000.0
2038.0,75728404000.0,44431507000.0,71629790000.0,73487450000.0,69969980000.0,63540960000.0,67346043000.0,87853940000.0,71238240000.0,63032033000.0,62943030000.0,65563950000.0,73291750000.0,56950837000.0,74235445000.0,69199100000.0,73591980000.0
2039.0,74348000000.0,41954222000.0,69921360000.0,71525310000.0,66981495000.0,60886077000.0,65592260000.0,86982850000.0,68639396000.0,61500056000.0,61538050000.0,63211630000.0,71119570000.0,54315800000.0,71829185000.0,67748360000.0,71705444000.0
2040.0,73100560000.0,39553100000.0,67731860000.0,70165390000.0,64878027000.0,58326008000.0,63686074000.0,86749815000.0,66168030000.0,57633850000.0,59572904000.0,61211337000.0,68504050000.0,51576545000.0,70491270000.0,66046874000.0,68758670000.0
2041.0,70601260000.0,37306220000.0,66308166000.0,68849810000.0,63132533000.0,55820407000.0,61888233000.0,84940420000.0,64114710000.0,55217790000.0,58105670000.0,60138602000.0,67072190000.0,49484976000.0,69152694000.0,63862047000.0,66823012000.0
2042.0,68372115000.0,35266036000.0,64545235000.0,68069024000.0,61557658000.0,53162800000.0,59314622000.0,84116020000.0,61613847000.0,53203880000.0,56092455000.0,58489274000.0,64830296000.0,47027030000.0,68537967000.0,61976203000.0,64435970000.0
2043.0,67021685000.0,33052508000.0,62729950000.0,66570273000.0,60042908000.0,50496480000.0,57735115000.0,83276415000.0,60142113000.0,51327427000.0,54462690000.0,56168694000.0,63295398000.0,45859844000.0,67749300000.0,60731036000.0,62822820000.0
2044.0,65510930000.0,31136006000.0,61131670000.0,65109960000.0,57123480000.0,48656515000.0,55669100000.0,81745570000.0,59105907000.0,49332220000.0,51955300000.0,54179710000.0,60874342000.0,44486365000.0,65922015000.0,58436415000.0,60883837000.0
2045.0,63868264000.0,29346664000.0,58960260000.0,63048503000.0,54919020000.0,45798814000.0,53922423000.0,81376354000.0,57168420000.0,47149785000.0,50602914000.0,52081720000.0,58879054000.0,42474060000.0,64212455000.0,56962687000.0,58810400000.0
2046.0,63042597000.0,27126300000.0,57744620000.0,61533348000.0,53530950000.0,44274460000.0,51792347000.0,79334230000.0,55219110000.0,45449495000.0,49428886000.0,50330526000.0,56556122000.0,41082580000.0,62593370000.0,55614132000.0,56915587000.0
2047.0,61679026000.0,26364680000.0,56325845000.0,60169750000.0,52212540000.0,42222047000.0,50783863000.0,77453070000.0,53631226000.0,44118176000.0,47865200000.0,48872604000.0,54418936000.0,39272840000.0,61872830000.0,53968785000.0,55948767000.0
2048.0,59961840000.0,25073906000.0,54169820000.0,60227740000.0,51262900000.0,40581435000.0,48753066000.0,75997660000.0,52719907000.0,42954297000.0,46607778000.0,48283260000.0,52645167000.0,37640750000.0,61120106000.0,52385845000.0,53267825000.0
2049.0,58096260000.0,23879672000.0,52306203000.0,58676957000.0,49981040000.0,39523172000.0,46496547000.0,76546160000.0,50799923000.0,41316810000.0,46010420000.0,46851813000.0,50217165000.0,35896087000.0,59404513000.0,50955330000.0,51938090000.0
2050.0,56889290000.0,22946243000.0,50652690000.0,56421410000.0,49503027000.0,37511120000.0,44978397000.0,77074620000.0,49233777000.0,39835787000.0,44452495000.0,44968563000.0,48382110000.0,34350178000.0,58385160000.0,49710957000.0,49954570000.0
2051.0,54903087000.0,22167515000.0,48893833000.0,55175750000.0,47917320000.0,35368997000.0,43633280000.0,76163850000.0,47655990000.0,38087890000.0,43662873000.0,43355130000.0,46086780000.0,33120020000.0,56194273000.0,48837430000.0,48694980000.0
2052.0,53817426000.0,21557051000.0,46793310000.0,54245904000.0,46978474000.0,33686170000.0,42050535000.0,73149600000.0,46278460000.0,36970574000.0,42965287000.0,42370585000.0,44162986000.0,32106596000.0,54730252000.0,48039096000.0,47213736000.0
2053.0,53662056000.0,21048615000.0,44994425000.0,52574642000.0,45581836000.0,32653079000.0,40421630000.0,71611466000.0,44898030000.0,34979774000.0,41835966000.0,40810643000.0,43061604000.0,30929463000.0,53094863000.0,47116607000.0,46138278000.0
2054.0,52384150000.0,20305270000.0,43412312000.0,52107780000.0,44914160000.0,31395965000.0,39081234000.0,70312480000.0,43598283000.0,33219690000.0,40950403000.0,39525920000.0,41411890000.0,29617377000.0,51705040000.0,45604210000.0,45479416000.0
2055.0,50236280000.0,19698252000.0,42674258000.0,51232006000.0,43898434000.0,30086205000.0,37665620000.0,69823510000.0,42801275000.0,32710752000.0,40356905000.0,38588300000.0,39963034000.0,28880017000.0,50978017000.0,44487330000.0,44733694000.0
2056.0,49358540000.0,19544779000.0,41335312000.0,49452230000.0,42274810000.0,28640365000.0,36102124000.0,68685783000.0,41093340000.0,31873673000.0,39680307000.0,37405190000.0,38230010000.0,27919766000.0,50281200000.0,43016230000.0,44302380000.0
2057.0,48471687000.0,19130284000.0,40266800000.0,48778900000.0,40505143000.0,27570438000.0,34728380000.0,67215704000.0,40570806000.0,30915373000.0,38772974000.0,36677226000.0,37244764000.0,27024052000.0,49163940000.0,41867375000.0,43163510000.0
2058.0,47308790000.0,18244624000.0,39822725000.0,48083590000.0,39716536000.0,26454710000.0,33493510000.0,66176315000.0,39285520000.0,29879167000.0,37195700000.0,35567210000.0,35890442000.0,25858134000.0,47534650000.0,40507605000.0,43074904000.0
2059.0,45461810000.0,18022547000.0,38950855000.0,46829216000.0,39423857000.0,25223684000.0,32048652000.0,65426424000.0,37885660000.0,28932719000.0,36298473000.0,34580746000.0,34879345000.0,24900143000.0,46780985000.0,40013170000.0,41940402000.0
2060.0,44504260000.0,17554260000.0,38143550000.0,45619134000.0,38910407000.0,24557800000.0,30676146000.0,64053730000.0,36602876000.0,27994675000.0,35882815000.0,33508850000.0,33841650000.0,24330750000.0,45724918000.0,39489528000.0,41013387000.0
2061.0,43676540000.0,17179171000.0,36963135000.0,44591817000.0,37855875000.0,23929448000.0,29713349000.0,62853427000.0,35244690000.0,27099918000.0,34675786000.0,32292545000.0,32309103000.0,23450655000.0,44421230000.0,38900270000.0,39969948000.0
2062.0,43300660000.0,16865467000.0,35770135000.0,42978222000.0,36617180000.0,23177693000.0,28874365000.0,63104274000.0,34021313000.0,26563944000.0,33957945000.0,31259623000.0,31460383000.0,22845452000.0,43867677000.0,38704630000.0,39187206000.0
2063.0,42496220000.0,16620058000.0,34793170000.0,41708790000.0,35451605000.0,22364342000.0,28087101000.0,62130323000.0,32577393000.0,25902066000.0,33381030000.0,29784312000.0,30739104000.0,22186867000.0,43987730000.0,38485328000.0,38412580000.0
2064.0,42340483000.0,16324080000.0,34336883000.0,41544570000.0,34838420000.0,21394258000.0,27075440000.0,61183922000.0,31698237000.0,25277370000.0,32471706000.0,29078718000.0,29547626000.0,21647030000.0,42955907000.0,38047800000.0,37694247000.0
2065.0,41897110000.0,15592667000.0,33689480000.0,40789406000.0,34208471000.0,20843639000.0,26517969000.0,62014833000.0,30685160000.0,24507367000.0,31559700000.0,28240470000.0,28493095000.0,21188026000.0,42046660000.0,37394035000.0,37634800000.0
2066.0,41545953000.0,15365514000.0,32992375000.0,39456223000.0,33768520000.0,19910756000.0,25600532000.0,60166013000.0,30384194000.0,23957252000.0,30410426000.0,27536700000.0,27736898000.0,20491379000.0,41552870000.0,36459960000.0,37405802000.0
2067.0,41545085000.0,14808526000.0,32080530000.0,38630937000.0,32655725000.0,19148270000.0,25025982000.0,59769610000.0,29797155000.0,23335910000.0,29508993000.0,27047369000.0,26920444000.0,19858348000.0,41119590000.0,35585370000.0,36767785000.0
2068.0,40730780000.0,14422115000.0,31188236000.0,37704733000.0,32530616000.0,18673603000.0,24382714000.0,59215225000.0,29386371000.0,22820094000.0,28612618000.0,26501693000.0,26116233000.0,19234777000.0,39884874000.0,34687234000.0,36149280000.0
2069.0,39789110000.0,14313849000.0,29995858000.0,36745650000.0,31886710000.0,18382545000.0,24096301000.0,58977186000.0,28958940000.0,22140502000.0,27724694000.0,25627884000.0,25371329000.0,18878847000.0,38724140000.0,33870762000.0,35552450000.0
2070.0,39472263000.0,14189101000.0,28827494000.0,35900940000.0,31760036000.0,17874944000.0,23432040000.0,59209220000.0,27691098000.0,21568985000.0,26926120000.0,25279000000.0,24733968000.0,18291458000.0,37902897000.0,33221327000.0,34631150000.0
2071.0,39059220000.0,14005974000.0,28171840000.0,35119518000.0,31668306000.0,17547303000.0,23154665000.0,58381950000.0,26603686000.0,20866935000.0,26504466000.0,24823001000.0,24435760000.0,18117796000.0,37393130000.0,32682291000.0,34234864000.0
2072.0,38442420000.0,13804000000.0,27536427000.0,33661846000.0,31623720000.0,16987861000.0,22523554000.0,57571380000.0,26043034000.0,20409799000.0,26095276000.0,24707535000.0,23876934000.0,17750755000.0,37476917000.0,32299200000.0,34016027000.0
2073.0,38332410000.0,13395757000.0,27057502000.0,33171306000.0,31399784000.0,16750596000.0,22060691000.0,55493673000.0,25271288000.0,20084780000.0,25905480000.0,24756062000.0,23342463000.0,17420462000.0,37155545000.0,31994020000.0,33912658000.0
2074.0,38065900000.0,13184162000.0,26496725000.0,31950060000.0,31097645000.0,16164608000.0,21669435000.0,54256030000.0,25121657000.0,19877646000.0,25042436000.0,24537969000.0,22340389000.0,17058532000.0,37132526000.0,31472595000.0,33754126000.0
2075.0,37475440000.0,12887984000.0,26106286000.0,31069217000.0,30844574000.0,15627185000.0,21415012000.0,53408970000.0,24745794000.0,19432258000.0,24461314000.0,24174633000.0,21799014000.0,16526332000.0,36769354000.0,31002272000.0,33399249000.0
2076.0,37653094000.0,12772763000.0,25858605000.0,30387696000.0,30889638000.0,15186694000.0,20732731000.0,52890230000.0,24254886000.0,19449848000.0,24190239000.0,23935887000.0,21473569000.0,16309161000.0,36023575000.0,30476999000.0,33211961000.0
2077.0,37160255000.0,12630596000.0,25695551000.0,30339246000.0,30565870000.0,14981075000.0,20526907000.0,51669970000.0,24135326000.0,18988612000.0,23489255000.0,23797793000.0,21084586000.0,16021796000.0,35611517000.0,30056393000.0,33105895000.0
2078.0,36769800000.0,12457566000.0,25303464000.0,29938033000.0,30181153000.0,14749506000.0,20187430000.0,51423085000.0,23747560000.0,18576680000.0,23198972000.0,23443773000.0,20809538000.0,15960170000.0,35082780000.0,29819187000.0,33025671000.0
2079.0,36153217000.0,12373807000.0,24613440000.0,29779090000.0,30044432000.0,14640308000.0,19832500000.0,50364700000.0,23059358000.0,18272854000.0,22714360000.0,23255736000.0,20581652000.0,15928287000.0,34999540000.0,29589676000.0,32871800000.0
2080.0,35595125000.0,12327401000.0,24169615000.0,29386250000.0,29814424000.0,14346839000.0,19548158000.0,50226200000.0,22995250000.0,17832552000.0,22237610000.0,23043994000.0,20325376000.0,15891863000.0,34608996000.0,29807251000.0,32741517000.0
2081.0,35610160000.0,12150417000.0,23608881000.0,28949932000.0,29353040000.0,14012668000.0,19237313000.0,49288913000.0,22681414000.0,17633636000.0,21433993000.0,22823846000.0,20071924000.0,15818138000.0,34561430000.0,29553254000.0,32767890000.0
2082.0,35614680000.0,12139942000.0,23465212000.0,28412967000.0,29261873000.0,13701178000.0,18992234000.0,48851886000.0,22679534000.0,17716490000.0,20846373000.0,22798604000.0,19582419000.0,15630303000.0,34376500000.0,29553357000.0,32829895000.0
2083.0,34732274000.0,12016724000.0,23164109000.0,27806712000.0,28971106000.0,13559262000.0,18625139000.0,48443826000.0,22502547000.0,17434696000.0,20335528000.0,22779621000.0,19342514000.0,15465134000.0,34061812000.0,29258980000.0,32546523000.0
2084.0,34502595000.0,12018177000.0,22766080000.0,27506045000.0,29018216000.0,13284649000.0,18579390000.0,48392970000.0,22344841000.0,17232770000.0,20316756000.0,22556256000.0,19033965000.0,15350471000.0,33468633000.0,29258693000.0,32120732000.0
2085.0,33709961000.0,12088162000.0,22515624000.0,27413481000.0,28746033000.0,13045734000.0,18456867000.0,48477975000.0,21848807000.0,17081788000.0,19875460000.0,22225928000.0,18716488000.0,15048517000.0,32950974000.0,28964580000.0,31714867000.0
2086.0,33504768000.0,11972354000.0,22370888000.0,27602072000.0,28586418000.0,13149626000.0,18271947000.0,48155673000.0,21713885000.0,17215504000.0,19466738000.0,22137068000.0,18434666000.0,14934166000.0,32627806000.0,28661460000.0,31093969000.0
2087.0,33464238000.0,12075193000.0,21946993000.0,27423195000.0,27939412000.0,13172723000.0,18275455000.0,47640814000.0,21225198000.0,16935293000.0,19296033000.0,22212532000.0,18158352000.0,14845778000.0,32180850000.0,28666978000.0,31244577000.0
2088.0,33576415000.0,12035717000.0,21671932000.0,27646472000.0,27795059000.0,13191836000.0,18107030000.0,47619527000.0,21212606000.0,16703675000.0,18767590000.0,22129834000.0,17975120000.0,14811900000.0,31705672000.0,28418540000.0,31325682000.0
2089.0,32971905000.0,11975251000.0,21322953000.0,27851217000.0,27241155000.0,12999292000.0,17871980000.0,47351923000.0,20891083000.0,16363617000.0,18346344000.0,21935180000.0,17803780000.0,14707314000.0,31363510000.0,27889555000.0,30755394000.0
2090.0,32248572000.0,12001613000.0,21203503000.0,27846105000.0,27191450000.0,12846845000.0,17619331000.0,47114113000.0,20638036000.0,16201228000.0,18049420000.0,22018691000.0,17427184000.0,14600705000.0,31373842000.0,27608445000.0,30028034000.0
2091.0,32113435000.0,11986641000.0,20918241000.0,27591640000.0,27002910000.0,12695475000.0,17386344000.0,47156200000.0,20379519000.0,15942145000.0,18132160000.0,22013532000.0,17214888000.0,14651511000.0,31459428000.0,27507173000.0,29766113000.0
2092.0,31694273000.0,11895652000.0,20704954000.0,27385983000.0,26994172000.0,12663126000.0,17191924000.0,47304016000.0,20325902000.0,15543836000.0,17807514000.0,22075380000.0,16922970000.0,14614276000.0,31587828000.0,27082426000.0,29307357000.0
2093.0,31360645000.0,12013544000.0,20617112000.0,27168459000.0,26396344000.0,12586462000.0,17126804000.0,47198090000.0,20008473000.0,15537083000.0,17699543000.0,21922707000.0,16860791000.0,14552797000.0,31115120000.0,27057695000.0,28921127000.0
2094.0,30951907000.0,12112568000.0,20316713000.0,26708605000.0,26249927000.0,12455752000.0,17111277000.0,47887240000.0,19797414000.0,15451350000.0,17737425000.0,22133344000.0,16697272000.0,14435409000.0,30388700000.0,26864947000.0,28480330000.0
2095.0,30739634000.0,12084856000.0,19894655000.0,26595121000.0,26539975000.0,12489204000.0,16780522000.0,48465404000.0,19444394000.0,15451671000.0,17411550000.0,22384706000.0,16668047000.0,14346878000.0,30103134000.0,26524410000.0,28252340000.0
2096.0,30318635000.0,12001505000.0,19806360000.0,27031634000.0,26863661000.0,12391265000.0,16460493000.0,48575160000.0,19413200000.0,15520444000.0,17136976000.0,22673970000.0,16848753000.0,14349654000.0,29778682000.0,26351770000.0,27727628000.0
2097.0,30424398000.0,11951484000.0,19742670000.0,27910992000.0,26534398000.0,12310500000.0,16346954000.0,48002154000.0,19358730000.0,15437093000.0,16650404000.0,22928350000.0,16832826000.0,14286236000.0,29136962000.0,26078020000.0,27484350000.0
2098.0,29831459000.0,11955103000.0,19607083000.0,27852386000.0,26448216000.0,12346018000.0,16073220000.0,47565038000.0,19209552000.0,15428907000.0,16470863000.0,23137477000.0,16782734000.0,14422515000.0,28742460000.0,25951717000.0,26873172000.0
2099.0,29874778000.0,12031448000.0,19816490000.0,27740283000.0,26492037000.0,12224886000.0,15800669000.0,47010193000.0,19177339000.0,15192160000.0,16267717000.0,23261510000.0,16642638000.0,14688944000.0,28862132000.0,25718372000.0,27002227000.0
2100.0,29792150000.0,12230121000.0,19455280000.0,27540902000.0,26268991000.0,12220788000.0,15547843000.0,46595800000.0,19158567000.0,14957879000.0,16326822000.0,23266005000.0,16375463000.0,14696903000.0,28816402000.0,25800055000.0,26714070000.0
