time,MRI-ESM2-0,IPSL-CM6A-LR,CANESM5,CESM2-WACCM
2054.0,4895180600000.0,6248106000000.0,3439432800000.0,6643093300000.0
2055.0,4820694500000.0,6184992000000.0,3294864300000.0,6615000000000.0
2056.0,4731315000000.0,6129916600000.0,3157126800000.0,6566255000000.0
2057.0,4636389000000.0,6091596000000.0,3023242000000.0,6498068000000.0
2058.0,4555760000000.0,6033545600000.0,2896485200000.0,6479916600000.0
2059.0,4496858000000.0,5962282000000.0,2767291700000.0,6447175000000.0
2060.0,4440524000000.0,5899040000000.0,2635994800000.0,6398811300000.0
2061.0,4373992000000.0,5830239000000.0,2503347500000.0,6359560500000.0
2062.0,4301338700000.0,5769593400000.0,2390462800000.0,6309500000000.0
2063.0,4222666400000.0,5710877000000.0,2269639900000.0,6294522600000.0
2064.0,4153508000000.0,5645035000000.0,2151276300000.0,6273739000000.0
2065.0,4104478800000.0,5603838000000.0,2041414500000.0,6238682000000.0
2066.0,4031514100000.0,5548592000000.0,1932712300000.0,6192835300000.0
2067.0,3971632600000.0,5492714000000.0,1829409500000.0,6144472400000.0
2068.0,3896705800000.0,5438021000000.0,1728934200000.0,6121681600000.0
2069.0,3847131000000.0,5383805500000.0,1642519000000.0,6071915600000.0
2070.0,3762294600000.0,5325601000000.0,1557374000000.0,6040707400000.0
2071.0,3684335400000.0,5296132000000.0,1478235700000.0,5978622000000.0
2072.0,3622322000000.0,5241635300000.0,1408134800000.0,5948629300000.0
2073.0,3537671000000.0,5189317000000.0,1339388900000.0,5921420300000.0
2074.0,3490223500000.0,5134515000000.0,1271267900000.0,5898403000000.0
2075.0,3426974000000.0,5073112000000.0,1209669800000.0,5843928000000.0
2076.0,3356759000000.0,5020152500000.0,1151125400000.0,5775547000000.0
2077.0,3299046600000.0,4968003700000.0,1100918400000.0,5754239000000.0
2078.0,3226864200000.0,4930349300000.0,1053882300000.0,5696465000000.0
2079.0,3166594700000.0,4880408000000.0,1011895300000.0,5659040400000.0
2080.0,3108966000000.0,4820853300000.0,965510960000.0,5608991400000.0
2081.0,3057817500000.0,4779568000000.0,924211200000.0,5599203000000.0
2082.0,3011888000000.0,4710096000000.0,885095300000.0,5551036600000.0
2083.0,2963747000000.0,4646751400000.0,845092800000.0,5523209500000.0
2084.0,2920190000000.0,4597866300000.0,806211350000.0,5520374000000.0
2085.0,2871609300000.0,4564666000000.0,771515600000.0,5508840000000.0
2086.0,2819287200000.0,4514576000000.0,736914640000.0,5482858000000.0
2087.0,2764234800000.0,4460168300000.0,706663100000.0,5431778300000.0
2088.0,2723767600000.0,4407043000000.0,679250200000.0,5416359000000.0
2089.0,2679183200000.0,4354453800000.0,652206500000.0,5365784000000.0
2090.0,2636772800000.0,4289298200000.0,626903600000.0,5343540000000.0
2091.0,2599154600000.0,4223013200000.0,605963160000.0,5309957400000.0
2092.0,2550774600000.0,4167599700000.0,583153700000.0,5295045600000.0
2093.0,2511300700000.0,4104650500000.0,562250840000.0,5283977000000.0
2094.0,2475795200000.0,4053138100000.0,542542700000.0,5261221000000.0
2095.0,2430257900000.0,4012787400000.0,524803470000.0,5240324000000.0
2096.0,2404133600000.0,3958155800000.0,507638680000.0,5210386000000.0
2097.0,2362564400000.0,3907793500000.0,493545550000.0,5161956700000.0
2098.0,2319719300000.0,3875534000000.0,480865700000.0,5133726000000.0
2099.0,2292988800000.0,3838989000000.0,468954840000.0,5098281400000.0
2100.0,2258487200000.0,3785433300000.0,455896920000.0,5067716000000.0
