time,CESM2-WACCM,CANESM5,IPSL-CM6A-LR,MRI-ESM2-0
2063.0,73954980000.0,67482706000.0,72317380000.0,71910900000.0
2064.0,73471340000.0,67299156000.0,72083070000.0,71306306000.0
2065.0,72646025000.0,65972480000.0,71610960000.0,70924610000.0
2066.0,72323195000.0,65308103000.0,70906900000.0,70556420000.0
2067.0,71646830000.0,64616874000.0,70776590000.0,70035180000.0
2068.0,71115740000.0,64233260000.0,69670470000.0,69575640000.0
2069.0,70482230000.0,63221730000.0,68973080000.0,70017974000.0
2070.0,69831590000.0,62491010000.0,68268368000.0,70751950000.0
2071.0,70002295000.0,61879624000.0,67800986000.0,69087230000.0
2072.0,69213045000.0,61437450000.0,67287540000.0,68076863000.0
2073.0,68870170000.0,60554047000.0,66778636000.0,67513970000.0
2074.0,68169167000.0,60331150000.0,66249757000.0,67202466000.0
2075.0,67685302000.0,59420650000.0,65604166000.0,66943996000.0
2076.0,67056316000.0,58754847000.0,65068286000.0,66229404000.0
2077.0,67544035000.0,58094023000.0,65387930000.0,65552880000.0
2078.0,66191810000.0,57587030000.0,64496750000.0,65789450000.0
2079.0,65712157000.0,56876618000.0,64812085000.0,64897536000.0
2080.0,65244475000.0,56629710000.0,63669256000.0,64415695000.0
2081.0,64830513000.0,55966660000.0,63168905000.0,63809155000.0
2082.0,65045230000.0,55410480000.0,62803763000.0,63551095000.0
2083.0,63998915000.0,54949868000.0,62113230000.0,63000453000.0
2084.0,63390212000.0,54619726000.0,61598580000.0,62579150000.0
2085.0,64814727000.0,54011330000.0,61264073000.0,62447964000.0
2086.0,62911095000.0,53602664000.0,61001028000.0,62337390000.0
2087.0,62646325000.0,52883837000.0,64456020000.0,63438600000.0
2088.0,61842993000.0,52449972000.0,60912660000.0,62733324000.0
2089.0,61164570000.0,51783164000.0,59906430000.0,61914943000.0
2090.0,60879487000.0,51580465000.0,59677580000.0,61905166000.0
2091.0,60545600000.0,50924925000.0,59107406000.0,63579816000.0
2092.0,60413300000.0,50710330000.0,58941723000.0,61125390000.0
2093.0,61253810000.0,52253225000.0,60858794000.0,62852477000.0
2094.0,59390870000.0,49955120000.0,57965040000.0,61964470000.0
2095.0,58956677000.0,49218843000.0,57540980000.0,61743292000.0
2096.0,58569880000.0,49582610000.0,56945144000.0,60435157000.0
2097.0,58329776000.0,48342940000.0,56457286000.0,62707114000.0
2098.0,57979330000.0,47857635000.0,56162275000.0,60320640000.0
2099.0,57438274000.0,48261440000.0,56540200000.0,59497190000.0
2100.0,57221677000.0,47276204000.0,56188215000.0,59531923000.0
