time,CESM1-CAM5,CCSM4
2000.0,87958280000.0,87958280000.0
2001.0,88268660000.0,88268660000.0
2002.0,87944760000.0,87944760000.0
2003.0,87733125000.0,87733125000.0
2004.0,87538590000.0,87538590000.0
2005.0,87387180000.0,87387180000.0
2006.0,87269605000.0,87269605000.0
2007.0,87219840000.0,87219840000.0
2008.0,87161340000.0,87161340000.0
2009.0,87516300000.0,87516300000.0
2010.0,87096295000.0,87096295000.0
2011.0,86974220000.0,86974220000.0
2012.0,86905135000.0,86905135000.0
2013.0,86998880000.0,86998880000.0
2014.0,86745600000.0,86745600000.0
2015.0,86548275000.0,86548275000.0
2016.0,86380200000.0,86380200000.0
2017.0,86071435000.0,86071435000.0
2018.0,85864780000.0,85864780000.0
2019.0,85676090000.0,85676090000.0
2020.0,85370880000.0,85370880000.0
2021.0,85018075000.0,85235040000.0
2022.0,84868340000.0,85115790000.0
2023.0,85451780000.0,84729080000.0
2024.0,84572260000.0,84557050000.0
2025.0,84263625000.0,84361910000.0
2026.0,84177340000.0,84192230000.0
2027.0,83706980000.0,83961905000.0
2028.0,83258520000.0,83765445000.0
2029.0,82885220000.0,83326075000.0
2030.0,82533780000.0,82891620000.0
2031.0,82542420000.0,82796904000.0
2032.0,81629380000.0,82229486000.0
2033.0,80962460000.0,82033030000.0
2034.0,80538870000.0,81429510000.0
2035.0,80144420000.0,81801280000.0
2036.0,79957250000.0,80840150000.0
2037.0,79478110000.0,80393175000.0
2038.0,78957330000.0,81472455000.0
2039.0,78489520000.0,79842770000.0
2040.0,77788240000.0,79381680000.0
2041.0,77089870000.0,79006110000.0
2042.0,77151330000.0,78527790000.0
2043.0,76232794000.0,78099940000.0
2044.0,75681600000.0,77580440000.0
2045.0,74977580000.0,77990355000.0
2046.0,74618570000.0,77130580000.0
2047.0,73968810000.0,76493700000.0
2048.0,73675880000.0,75962294000.0
2049.0,73004090000.0,75404210000.0
2050.0,71941610000.0,74829300000.0
2051.0,71129310000.0,74388750000.0
2052.0,70548970000.0,73729204000.0
2053.0,69851430000.0,73428976000.0
2054.0,69165440000.0,73076510000.0
2055.0,68465050000.0,72565950000.0
2056.0,67667755000.0,72013280000.0
2057.0,67196040000.0,71553010000.0
2058.0,66478342000.0,70958420000.0
2059.0,65528620000.0,70491250000.0
2060.0,64674443000.0,70091960000.0
2061.0,64317470000.0,69645510000.0
2062.0,63430926000.0,69157180000.0
2063.0,62876920000.0,68523840000.0
2064.0,61838340000.0,67924754000.0
2065.0,60994183000.0,67339730000.0
2066.0,59988400000.0,66839910000.0
2067.0,59256136000.0,67400344000.0
2068.0,58657767000.0,66202296000.0
2069.0,57680880000.0,65704900000.0
2070.0,57089410000.0,65079170000.0
2071.0,56272146000.0,64285990000.0
2072.0,55449776000.0,63684000000.0
2073.0,54644960000.0,63132647000.0
2074.0,54116910000.0,62211314000.0
2075.0,53536000000.0,61491786000.0
2076.0,52737200000.0,60723036000.0
2077.0,51821134000.0,60198314000.0
2078.0,51160980000.0,59489186000.0
2079.0,50392224000.0,58704433000.0
2080.0,49667280000.0,58083830000.0
2081.0,48819618000.0,57571013000.0
2082.0,47778870000.0,57141228000.0
2083.0,47105120000.0,56569364000.0
2084.0,46426850000.0,55807360000.0
2085.0,45990863000.0,55182220000.0
2086.0,45113385000.0,54453187000.0
2087.0,44277985000.0,53496890000.0
2088.0,43373224000.0,52712477000.0
2089.0,42733187000.0,52043686000.0
2090.0,42033943000.0,51256310000.0
2091.0,41306087000.0,50374450000.0
2092.0,40743416000.0,49818280000.0
2093.0,40195695000.0,49023218000.0
2094.0,39660450000.0,48452980000.0
2095.0,38702387000.0,47725556000.0
2096.0,38131810000.0,47012844000.0
2097.0,37655130000.0,46818070000.0
2098.0,36815000000.0,45980955000.0
2099.0,35834400000.0,45531558000.0
2100.0,35264926000.0,44868243000.0
2101.0,34798090000.0,44308525000.0
2102.0,34210560000.0,43745620000.0
2103.0,33801500000.0,43370310000.0
2104.0,32904570000.0,42704208000.0
2105.0,32290329000.0,42044498000.0
2106.0,31580991000.0,41385673000.0
2107.0,31245216000.0,40979775000.0
2108.0,31042220000.0,40691515000.0
2109.0,30048410000.0,40576475000.0
2110.0,29346350000.0,39723913000.0
2111.0,28792898000.0,39219937000.0
2112.0,28528670000.0,38833210000.0
2113.0,28019108000.0,38696784000.0
2114.0,27434390000.0,38274273000.0
2115.0,26694451000.0,37753470000.0
2116.0,26223368000.0,37372293000.0
2117.0,25909508000.0,36865905000.0
2118.0,25659183000.0,36291617000.0
2119.0,25256215000.0,35764376000.0
2120.0,24767050000.0,35362554000.0
2121.0,24408447000.0,35108418000.0
2122.0,24027546000.0,34645512000.0
2123.0,23585985000.0,34159448000.0
2124.0,23162210000.0,33703584000.0
2125.0,22780453000.0,33314173000.0
2126.0,22516103000.0,32904640000.0
2127.0,22226196000.0,32577698000.0
2128.0,21831000000.0,32030022000.0
2129.0,21558280000.0,31538156000.0
2130.0,21236402000.0,31110873000.0
2131.0,20958296000.0,30690927000.0
2132.0,20704799000.0,30695180000.0
2133.0,20536197000.0,30094150000.0
2134.0,20309402000.0,29659482000.0
2135.0,19942937000.0,29346716000.0
2136.0,19743912000.0,29129763000.0
2137.0,19701377000.0,28976628000.0
2138.0,19352562000.0,28730550000.0
2139.0,19156486000.0,28563980000.0
2140.0,18935190000.0,28211202000.0
2141.0,18914111000.0,27886811000.0
2142.0,18546936000.0,27568160000.0
2143.0,18255430000.0,27315480000.0
2144.0,18033445000.0,26896103000.0
2145.0,17815153000.0,26943609000.0
2146.0,17595530000.0,26472526000.0
2147.0,17482252000.0,26207859000.0
2148.0,17271460000.0,26551386000.0
2149.0,17240590000.0,25867375000.0
2150.0,16865974000.0,25598660000.0
2151.0,16726615000.0,25454098000.0
2152.0,17039543000.0,25155700000.0
2153.0,16566744000.0,25000073000.0
2154.0,16164452000.0,24872778000.0
2155.0,16033915000.0,24516725000.0
2156.0,15851158000.0,24265984000.0
2157.0,15747257000.0,23971725000.0
2158.0,15531814000.0,23720140000.0
2159.0,15341105000.0,23508066000.0
2160.0,15225426000.0,23366248000.0
2161.0,15159598000.0,23126446000.0
2162.0,15084882000.0,22909297000.0
2163.0,16134840000.0,22787551000.0
2164.0,14936465000.0,22606130000.0
2165.0,14764429000.0,22354022000.0
2166.0,14646092000.0,22208200000.0
2167.0,14551122000.0,22112362000.0
2168.0,14299749000.0,21886274000.0
2169.0,14170580000.0,21888690000.0
2170.0,14020972000.0,21727220000.0
2171.0,14247854000.0,21654925000.0
2172.0,14083113000.0,21562851000.0
2173.0,13825684000.0,21325777000.0
2174.0,13732265000.0,21293423000.0
2175.0,13674947000.0,21095210000.0
2176.0,13580666000.0,20922356000.0
2177.0,13626569000.0,21025882000.0
2178.0,13440726000.0,20696408000.0
2179.0,13408764000.0,20611391000.0
2180.0,13322556000.0,20472066000.0
2181.0,14032117000.0,20326234000.0
2182.0,13253891000.0,20204487000.0
2183.0,13129000000.0,20091599000.0
2184.0,13059331000.0,19958907000.0
2185.0,14417815000.0,19818720000.0
2186.0,13313600000.0,19720989000.0
2187.0,13068952000.0,19602921000.0
2188.0,12985465000.0,19493898000.0
2189.0,12812388000.0,19509627000.0
2190.0,12803462000.0,19296809000.0
2191.0,12729686000.0,19069202000.0
2192.0,12688920000.0,19939426000.0
2193.0,13431413000.0,19415951000.0
2194.0,12955706000.0,18811773000.0
2195.0,13085878000.0,18694103000.0
2196.0,12596281000.0,18596209000.0
2197.0,12480273000.0,18547114000.0
2198.0,12624650000.0,18456437000.0
