time,CESM1-CAM5,CANESM2,MPI-ESM-LR
2000.0,87958280000.0,87958280000.0,87958280000.0
2001.0,88268660000.0,88268660000.0,88268660000.0
2002.0,87944760000.0,87944760000.0,87944760000.0
2003.0,87733125000.0,87733125000.0,87733125000.0
2004.0,87538590000.0,87538590000.0,87538590000.0
2005.0,87387180000.0,87387180000.0,87387180000.0
2006.0,87269605000.0,87269605000.0,87269605000.0
2007.0,87219840000.0,87219840000.0,87219840000.0
2008.0,87161340000.0,87161340000.0,87161340000.0
2009.0,87516300000.0,87516300000.0,87516300000.0
2010.0,87096295000.0,87096295000.0,87096295000.0
2011.0,86974220000.0,86974220000.0,86974220000.0
2012.0,86905135000.0,86905135000.0,86905135000.0
2013.0,86998880000.0,86998880000.0,86998880000.0
2014.0,86745600000.0,86745600000.0,86745600000.0
2015.0,86548275000.0,86548275000.0,86548275000.0
2016.0,86380200000.0,86380200000.0,86380200000.0
2017.0,86071435000.0,86071435000.0,86071435000.0
2018.0,85864780000.0,85864780000.0,85864780000.0
2019.0,85676090000.0,85676090000.0,85676090000.0
2020.0,85370880000.0,85370880000.0,85370880000.0
2021.0,85139620000.0,85130920000.0,85198580000.0
2022.0,84944700000.0,84855120000.0,84897230000.0
2023.0,84555850000.0,84536360000.0,84553430000.0
2024.0,84325320000.0,84057000000.0,84196745000.0
2025.0,84034560000.0,84024730000.0,83805340000.0
2026.0,83610790000.0,83633095000.0,83522230000.0
2027.0,83276830000.0,83143450000.0,82983400000.0
2028.0,82783805000.0,82843370000.0,82479620000.0
2029.0,82311590000.0,82337640000.0,81673200000.0
2030.0,81782415000.0,81592160000.0,81220920000.0
2031.0,81400095000.0,81099220000.0,80370460000.0
2032.0,81078215000.0,80543630000.0,79592186000.0
2033.0,80196900000.0,80050350000.0,78942960000.0
2034.0,79292820000.0,79401300000.0,78341520000.0
2035.0,78780326000.0,78887190000.0,77915095000.0
2036.0,78188360000.0,77932495000.0,77055885000.0
2037.0,77717260000.0,77309310000.0,76465060000.0
2038.0,77066460000.0,77147250000.0,75691704000.0
2039.0,76243935000.0,76253240000.0,74806575000.0
2040.0,75174220000.0,75869260000.0,73917400000.0
2041.0,75059634000.0,75376260000.0,73138740000.0
2042.0,73999370000.0,74539336000.0,72528600000.0
2043.0,72951185000.0,73972110000.0,71950900000.0
2044.0,72134120000.0,73125500000.0,71146600000.0
2045.0,71441160000.0,72454906000.0,69878210000.0
2046.0,70879720000.0,72091116000.0,69377010000.0
2047.0,70304830000.0,71447160000.0,68809925000.0
2048.0,69582365000.0,70878440000.0,68090060000.0
2049.0,68756960000.0,70227860000.0,67747110000.0
2050.0,68493246000.0,69455810000.0,67064920000.0
2051.0,68243230000.0,68765480000.0,68578832000.0
2052.0,67145960000.0,68274573000.0,66791850000.0
2053.0,66181010000.0,67895697000.0,65879777000.0
2054.0,65552770000.0,67419390000.0,65174712000.0
2055.0,66433190000.0,66804023000.0,64433490000.0
2056.0,64748065000.0,66372506000.0,63886385000.0
2057.0,63890820000.0,66079670000.0,63382307000.0
2058.0,63315956000.0,65512063000.0,63004578000.0
2059.0,62945907000.0,64763273000.0,62727057000.0
2060.0,62246953000.0,64159340000.0,62210040000.0
2061.0,61619420000.0,63649920000.0,61543430000.0
2062.0,60859216000.0,63540580000.0,61072703000.0
2063.0,60493898000.0,62966730000.0,60318760000.0
2064.0,60500877000.0,63764156000.0,59661980000.0
2065.0,59462775000.0,62274280000.0,59185330000.0
2066.0,58854360000.0,61776425000.0,58772580000.0
2067.0,58450952000.0,61133607000.0,58302685000.0
2068.0,57784240000.0,60514853000.0,57553895000.0
2069.0,57148994000.0,60451738000.0,56983233000.0
2070.0,56676155000.0,60428435000.0,57464705000.0
2071.0,56150740000.0,59504243000.0,57189798000.0
2072.0,55544885000.0,59536732000.0,56150143000.0
2073.0,56061410000.0,58782237000.0,55524508000.0
2074.0,54718400000.0,58622796000.0,55039427000.0
2075.0,54188860000.0,60390085000.0,54614053000.0
2076.0,53520765000.0,59884196000.0,54202466000.0
2077.0,53418103000.0,58603910000.0,54096245000.0
2078.0,52665720000.0,58127680000.0,53644700000.0
2079.0,51964400000.0,59065135000.0,53456460000.0
2080.0,51707322000.0,57226932000.0,52821275000.0
2081.0,52108935000.0,58435748000.0,52393386000.0
2082.0,51131280000.0,57327084000.0,52088540000.0
2083.0,50506617000.0,56499570000.0,52753080000.0
2084.0,50043850000.0,56967557000.0,52103220000.0
2085.0,49683780000.0,56086376000.0,51275784000.0
2086.0,49411410000.0,55598424000.0,51951430000.0
2087.0,48866150000.0,55719244000.0,50642550000.0
2088.0,48426000000.0,55874250000.0,50598056000.0
2089.0,49415380000.0,54857445000.0,50292543000.0
2090.0,47747867000.0,54453727000.0,50493456000.0
2091.0,47233830000.0,54136580000.0,50000425000.0
2092.0,46707274000.0,54133550000.0,50876150000.0
2093.0,46525764000.0,54002233000.0,49143740000.0
2094.0,46111390000.0,53548585000.0,48970250000.0
2095.0,45700400000.0,53277070000.0,48625955000.0
2096.0,45501284000.0,52831030000.0,49568760000.0
2097.0,46165844000.0,52660945000.0,49243050000.0
2098.0,44896125000.0,52527640000.0,48538930000.0
2099.0,45043250000.0,52040794000.0,48200622000.0
2100.0,47197684000.0,51787854000.0,47865530000.0
2101.0,45683032000.0,51537535000.0,48008740000.0
2102.0,44443680000.0,51608070000.0,47447278000.0
2103.0,43615994000.0,51405218000.0,47217533000.0
2104.0,43103020000.0,50982540000.0,46906130000.0
2105.0,43890660000.0,50744780000.0,46588120000.0
2106.0,43969560000.0,50468676000.0,46414397000.0
2107.0,43013603000.0,50287268000.0,48050336000.0
2108.0,42184490000.0,50057620000.0,46015365000.0
2109.0,41764663000.0,49821258000.0,45675663000.0
2110.0,41370485000.0,49651970000.0,45439324000.0
2111.0,41023810000.0,49499680000.0,45225394000.0
2112.0,40920908000.0,49569763000.0,45263150000.0
2113.0,40921158000.0,49321860000.0,44857377000.0
2114.0,40392536000.0,49068052000.0,44540473000.0
2115.0,40570920000.0,49357850000.0,44311910000.0
2116.0,39741530000.0,48723423000.0,44478185000.0
2117.0,39438946000.0,49315373000.0,43892930000.0
2118.0,39091577000.0,49574846000.0,43723833000.0
2119.0,38712890000.0,48986087000.0,43509390000.0
2120.0,38514123000.0,52347340000.0,43812897000.0
2121.0,38220270000.0,49703068000.0,44102582000.0
2122.0,38251000000.0,49736560000.0,43796795000.0
2123.0,37794440000.0,48398780000.0,43277600000.0
2124.0,37773763000.0,48543250000.0,43202925000.0
2125.0,38562320000.0,48323252000.0,42882154000.0
2126.0,37351506000.0,48038015000.0,42618098000.0
2127.0,36977185000.0,47933637000.0,44158980000.0
2128.0,36644850000.0,47743414000.0,42374670000.0
2129.0,36489590000.0,47425250000.0,42017180000.0
2130.0,36777960000.0,47940116000.0,41818644000.0
2131.0,36480758000.0,48016724000.0,42074810000.0
2132.0,36082475000.0,47543240000.0,41832310000.0
2133.0,35739810000.0,47819000000.0,41297445000.0
2134.0,35527170000.0,47154885000.0,41270465000.0
2135.0,35276790000.0,49815814000.0,41076343000.0
2136.0,35088270000.0,47609610000.0,41201615000.0
2137.0,34954080000.0,47103670000.0,40829300000.0
2138.0,35238363000.0,48868440000.0,40700040000.0
2139.0,34551400000.0,47125840000.0,41028518000.0
2140.0,34338214000.0,46885180000.0,41161300000.0
2141.0,34200287000.0,46714663000.0,40402150000.0
2142.0,33990767000.0,46567006000.0,40372834000.0
2143.0,33798414000.0,47287370000.0,40098730000.0
2144.0,33581642000.0,46883406000.0,40271110000.0
2145.0,33619380000.0,46487888000.0,40417874000.0
2146.0,33328327000.0,46700970000.0,40506480000.0
2147.0,34240780000.0,46847770000.0,41298678000.0
2148.0,33201190000.0,47085933000.0,41939296000.0
2149.0,33446570000.0,46187168000.0,40122940000.0
2150.0,32562210000.0,46397640000.0,40014328000.0
2151.0,32321534000.0,46568490000.0,39603642000.0
2152.0,32274594000.0,47643185000.0,39512834000.0
2153.0,31960277000.0,46915068000.0,40016880000.0
2154.0,31796881000.0,46144045000.0,41122615000.0
2155.0,31663130000.0,45801415000.0,39283433000.0
2156.0,31635988000.0,45732508000.0,39403307000.0
2157.0,31338543000.0,45700270000.0,41671504000.0
2158.0,31267280000.0,45756998000.0,43178836000.0
2159.0,31105972000.0,46438015000.0,41146114000.0
2160.0,30956874000.0,45568356000.0,43867714000.0
2161.0,30973655000.0,45507637000.0,40007864000.0
2162.0,30786572000.0,45743714000.0,40456946000.0
2163.0,33599113000.0,45420982000.0,39546175000.0
2164.0,31391156000.0,46773494000.0,39359144000.0
2165.0,30850198000.0,47870063000.0,40385806000.0
2166.0,30795018000.0,45673435000.0,41642230000.0
2167.0,30572487000.0,45725155000.0,39273484000.0
2168.0,30425887000.0,45473360000.0,39068620000.0
2169.0,30051643000.0,46501233000.0,39820780000.0
2170.0,30676451000.0,45516018000.0,40798024000.0
2171.0,31721595000.0,45210817000.0,39723670000.0
