time,MPI-ESM1-2-HR,TAIESM1,IPSL-CM6A-LR,GFDL-ESM4,MRI-ESM2-0,CESM2,BCC-CSM2-MR,FGOALS-F3-L,INM-CM5-0,INM-CM4-8,EC-EARTH3,CANESM5,EC-EARTH3-VEG,ACCESS-ESM1-5,ACCESS-CM2,CAMS-CSM1-0,CESM2-WACCM,CMCC-CM2-SR5,NORESM2-MM
2077.0,3277270300000.0,2207818200000.0,2680915200000.0,3000625500000.0,2995046600000.0,2461591400000.0,2513194500000.0,2369572800000.0,3214029400000.0,3203466500000.0,2575018200000.0,2382755000000.0,2456908200000.0,2924567600000.0,2374121800000.0,3125125600000.0,2332713300000.0,3001045700000.0,2899834300000.0
2078.0,3253350200000.0,2155743400000.0,2641365600000.0,2992274700000.0,2964480000000.0,2405657000000.0,2481330300000.0,2324636000000.0,3185434700000.0,3185454000000.0,2525145000000.0,2324688300000.0,2422530400000.0,2885571000000.0,2335109000000.0,3115807700000.0,2270403500000.0,2984925700000.0,2850758300000.0
2079.0,3239575800000.0,2098241100000.0,2605903200000.0,2970765200000.0,2947117000000.0,2351797600000.0,2444830700000.0,2268040800000.0,3164015400000.0,3163804700000.0,2483855600000.0,2270010000000.0,2383345000000.0,2852229700000.0,2288619000000.0,3099602700000.0,2237889500000.0,2954991000000.0,2826612800000.0
2080.0,3212115400000.0,2050234300000.0,2570185300000.0,2941087600000.0,2908890000000.0,2300279800000.0,2419513000000.0,2221892000000.0,3142428400000.0,3131765200000.0,2428114000000.0,2221001400000.0,2340735700000.0,2818975700000.0,2245097000000.0,3075215500000.0,2187909000000.0,2910983000000.0,2798406000000.0
2081.0,3183440000000.0,2011894900000.0,2527701800000.0,2907268700000.0,2876723400000.0,2243699700000.0,2390010600000.0,2189274800000.0,3109625500000.0,3096287400000.0,2390246600000.0,2170907500000.0,2287979500000.0,2780677300000.0,2200191600000.0,3061108400000.0,2157315000000.0,2860267300000.0,2762492000000.0
2082.0,3162548000000.0,1981838100000.0,2492482000000.0,2871032500000.0,2844054000000.0,2201698400000.0,2356904700000.0,2146084700000.0,3068863200000.0,3076073700000.0,2352257000000.0,2126952700000.0,2236328400000.0,2743302000000.0,2165534400000.0,3041015600000.0,2096559400000.0,2829164000000.0,2735227000000.0
2083.0,3130180200000.0,1941839400000.0,2455121200000.0,2837061800000.0,2807417000000.0,2145929100000.0,2334999200000.0,2098248700000.0,3048295000000.0,3048038700000.0,2294329000000.0,2072405300000.0,2185361900000.0,2699332400000.0,2121252000000.0,3024834000000.0,2061904100000.0,2803061000000.0,2707903700000.0
2084.0,3082501800000.0,1894395500000.0,2412951400000.0,2810680400000.0,2782260400000.0,2108327200000.0,2310100200000.0,2058701900000.0,3021773500000.0,3026591700000.0,2222127000000.0,2019424500000.0,2130509000000.0,2675485700000.0,2075401400000.0,2993739000000.0,2022695000000.0,2765909000000.0,2686150000000.0
2085.0,3057335000000.0,1855935900000.0,2372365000000.0,2782901800000.0,2755172000000.0,2067116700000.0,2274983700000.0,2020444600000.0,2991113000000.0,2999171400000.0,2194758700000.0,1957535200000.0,2070704600000.0,2647520700000.0,2035117700000.0,2955761700000.0,1960804100000.0,2714153000000.0,2643147400000.0
2086.0,3040072200000.0,1801094000000.0,2337035500000.0,2756654400000.0,2712200300000.0,2018499600000.0,2240546300000.0,1974031200000.0,2968756700000.0,2977397200000.0,2162408700000.0,1910226200000.0,2034007000000.0,2621324700000.0,1988599300000.0,2931407500000.0,1905564200000.0,2673537400000.0,2603259300000.0
2087.0,3003020500000.0,1759516000000.0,2303164200000.0,2732899000000.0,2680859700000.0,1963884700000.0,2212114500000.0,1939094800000.0,2948029500000.0,2953447700000.0,2123322600000.0,1867465800000.0,1985949700000.0,2573914000000.0,1954487200000.0,2905548000000.0,1862985200000.0,2648148000000.0,2570057400000.0
2088.0,2973483100000.0,1725462200000.0,2266987800000.0,2708417000000.0,2656191600000.0,1911393600000.0,2193558300000.0,1912886800000.0,2923536600000.0,2921899500000.0,2073565000000.0,1819299500000.0,1951213200000.0,2535834800000.0,1920124300000.0,2888289000000.0,1806055900000.0,2621692700000.0,2525381000000.0
2089.0,2941191200000.0,1681073500000.0,2226043200000.0,2678832800000.0,2618818300000.0,1870059400000.0,2162269600000.0,1873706100000.0,2894046000000.0,2887990000000.0,2034996600000.0,1780049600000.0,1915147800000.0,2509386800000.0,1880275000000.0,2857262600000.0,1764142600000.0,2587189600000.0,2487527100000.0
2090.0,2913626800000.0,1646345500000.0,2178093700000.0,2633175000000.0,2596834400000.0,1826010300000.0,2135243200000.0,1819909800000.0,2846594000000.0,2863460300000.0,2006527400000.0,1728859100000.0,1884484500000.0,2485694500000.0,1835995400000.0,2838356800000.0,1713023400000.0,2549819600000.0,2458478200000.0
2091.0,2878034000000.0,1595745000000.0,2135082900000.0,2597321400000.0,2550553000000.0,1781257000000.0,2108974800000.0,1783258500000.0,2823335000000.0,2851079700000.0,1958492500000.0,1676593300000.0,1839114200000.0,2451389300000.0,1789403200000.0,2817081000000.0,1665652000000.0,2511269300000.0,2414429000000.0
2092.0,2848350500000.0,1553285500000.0,2097728800000.0,2575155300000.0,2514340800000.0,1739239600000.0,2082620000000.0,1750065000000.0,2793971600000.0,2832771300000.0,1903954600000.0,1631439800000.0,1801528400000.0,2405312000000.0,1742957600000.0,2782255000000.0,1615250700000.0,2484225400000.0,2384803400000.0
2093.0,2807021700000.0,1514717400000.0,2053584800000.0,2541690000000.0,2474004400000.0,1680161500000.0,2036665000000.0,1707898200000.0,2771211000000.0,2816137500000.0,1866115600000.0,1585162400000.0,1764396100000.0,2381081000000.0,1711803900000.0,2767375000000.0,1560572700000.0,2447930300000.0,2363731700000.0
2094.0,2783401700000.0,1478632100000.0,2012869600000.0,2521133700000.0,2435305400000.0,1629053800000.0,2008237200000.0,1674011100000.0,2746847600000.0,2790029000000.0,1833210500000.0,1543830800000.0,1726580800000.0,2352587000000.0,1667639500000.0,2743537200000.0,1527740400000.0,2418125300000.0,2333490000000.0
2095.0,2750238000000.0,1439492100000.0,1973712700000.0,2498742500000.0,2383783000000.0,1586102400000.0,1974972800000.0,1648163400000.0,2731737400000.0,2764437000000.0,1789966700000.0,1503633200000.0,1688026300000.0,2300198500000.0,1639678900000.0,2722488600000.0,1479419500000.0,2394261600000.0,2272870000000.0
2096.0,2728059000000.0,1399458100000.0,1937286500000.0,2470112400000.0,2348488300000.0,1542812000000.0,1943344300000.0,1610427900000.0,2707574000000.0,2729112200000.0,1743384100000.0,1467831000000.0,1647341300000.0,2269576000000.0,1598074300000.0,2704718400000.0,1440787700000.0,2359553000000.0,2247146900000.0
2097.0,2695497800000.0,1351228000000.0,1895823800000.0,2439685000000.0,2318697000000.0,1491795000000.0,1924713700000.0,1580638000000.0,2684286100000.0,2701205000000.0,1704536400000.0,1433430800000.0,1617485200000.0,2234484800000.0,1545863400000.0,2687175200000.0,1396668400000.0,2318748000000.0,2229276200000.0
2098.0,2651992600000.0,1318548400000.0,1861118900000.0,2416715000000.0,2262086500000.0,1453222500000.0,1910874300000.0,1549508500000.0,2649918000000.0,2665479100000.0,1665823800000.0,1401263800000.0,1583742500000.0,2201254000000.0,1513283900000.0,2653385000000.0,1366296000000.0,2282121000000.0,2166598300000.0
2099.0,2611120400000.0,1290579200000.0,1827147200000.0,2399079200000.0,2223535300000.0,1413964600000.0,1887508500000.0,1507141100000.0,2616124200000.0,2639842800000.0,1637032800000.0,1364031000000.0,1547618500000.0,2183331700000.0,1476389800000.0,2625106600000.0,1324596000000.0,2240173800000.0,2145531300000.0
2100.0,2566517000000.0,1248179100000.0,1790264900000.0,2362270500000.0,2202745200000.0,1379524700000.0,1859970100000.0,1484055200000.0,2574201400000.0,2613395800000.0,1593832500000.0,1319322300000.0,1510525500000.0,2145851100000.0,1434809100000.0,2606499000000.0,1293775800000.0,2198239600000.0,2120024900000.0
