time,EC-EARTH3-VEG,CAMS-CSM1-0,MRI-ESM2-0,GFDL-ESM4
2035.0,4229538800000.0,4332532500000.0,4394451000000.0,4361553000000.0
2036.0,4211832500000.0,4299860700000.0,4343980600000.0,4336177600000.0
2037.0,4167980000000.0,4263662800000.0,4317579800000.0,4298858300000.0
2038.0,4135151000000.0,4252816600000.0,4297358300000.0,4290459200000.0
2039.0,4110934300000.0,4221288600000.0,4281701800000.0,4285425300000.0
2040.0,4084278800000.0,4207014800000.0,4276368200000.0,4274125800000.0
2041.0,4044015500000.0,4190657800000.0,4275981500000.0,4231115800000.0
2042.0,4014430700000.0,4158845000000.0,4249043600000.0,4214786400000.0
2043.0,3990811800000.0,4137882000000.0,4217118700000.0,4193757200000.0
2044.0,3958781200000.0,4126892000000.0,4212302800000.0,4153312000000.0
2045.0,3939833700000.0,4119168300000.0,4195396000000.0,4123647300000.0
2046.0,3895677400000.0,4097907600000.0,4175381000000.0,4111754900000.0
2047.0,3853240500000.0,4072598700000.0,4152102700000.0,4089942600000.0
2048.0,3831018300000.0,4056070200000.0,4144687000000.0,4071704000000.0
2049.0,3809215300000.0,4029702500000.0,4135474000000.0,4065064600000.0
2050.0,3788691000000.0,3982390200000.0,4130052200000.0,4075367400000.0
2051.0,3756522500000.0,3967820000000.0,4122895200000.0,4057100200000.0
2052.0,3739242200000.0,3956455000000.0,4090307500000.0,4038793000000.0
2053.0,3704214500000.0,3941548200000.0,4053346000000.0,4026769600000.0
2054.0,3661416600000.0,3929541000000.0,4031705800000.0,4009005200000.0
2055.0,3629338300000.0,3914693000000.0,3998726000000.0,3992735400000.0
2056.0,3595733000000.0,3912071600000.0,3969285000000.0,3991449000000.0
2057.0,3562754300000.0,3892661200000.0,3932578600000.0,3996772000000.0
2058.0,3533917400000.0,3893050500000.0,3921018000000.0,3972166800000.0
2059.0,3514106400000.0,3881331300000.0,3905517500000.0,3959423000000.0
2060.0,3501639000000.0,3878650400000.0,3895673700000.0,3936166600000.0
2061.0,3490742300000.0,3874234300000.0,3903016700000.0,3928923600000.0
2062.0,3484783200000.0,3867323100000.0,3896027400000.0,3915331400000.0
2063.0,3470593600000.0,3867005000000.0,3862434000000.0,3900236600000.0
2064.0,3464797000000.0,3852173000000.0,3852100200000.0,3894424600000.0
2065.0,3452693400000.0,3824832000000.0,3839787800000.0,3888053200000.0
2066.0,3447575000000.0,3813776800000.0,3834321300000.0,3886813800000.0
2067.0,3438123000000.0,3797239500000.0,3802213000000.0,3867556400000.0
2068.0,3413986500000.0,3787664400000.0,3782856100000.0,3846989400000.0
2069.0,3406343000000.0,3783490500000.0,3766599000000.0,3840750400000.0
2070.0,3417014000000.0,3772966500000.0,3757158700000.0,3821126500000.0
2071.0,3411847400000.0,3769004500000.0,3754588000000.0,3812192000000.0
2072.0,3398734400000.0,3752984600000.0,3744417000000.0,3792606000000.0
2073.0,3388086000000.0,3741170000000.0,3736861100000.0,3784140400000.0
2074.0,3385515300000.0,3740736000000.0,3714790700000.0,3768785800000.0
2075.0,3366965200000.0,3722060800000.0,3691863900000.0,3777745000000.0
2076.0,3355466500000.0,3712883600000.0,3689633500000.0,3767664000000.0
2077.0,3353881300000.0,3715927400000.0,3675419800000.0,3768795800000.0
2078.0,3339745200000.0,3699996600000.0,3672589200000.0,3771671000000.0
2079.0,3338752500000.0,3697763400000.0,3664491600000.0,3770410600000.0
2080.0,3332741000000.0,3705621700000.0,3649273600000.0,3764373700000.0
2081.0,3320009700000.0,3688257800000.0,3626584800000.0,3736632800000.0
2082.0,3323106400000.0,3677158000000.0,3622482700000.0,3735809000000.0
2083.0,3337548200000.0,3671272700000.0,3623739000000.0,3717281000000.0
2084.0,3320796700000.0,3664239400000.0,3617946000000.0,3717175700000.0
2085.0,3309608400000.0,3659483600000.0,3610411300000.0,3712634600000.0
2086.0,3305180200000.0,3635286400000.0,3611079500000.0,3705950400000.0
2087.0,3299297000000.0,3608134800000.0,3606942000000.0,3695629800000.0
2088.0,3301914000000.0,3607173500000.0,3599553800000.0,3684423400000.0
2089.0,3290654600000.0,3604677000000.0,3596289600000.0,3675869700000.0
2090.0,3280461000000.0,3597012000000.0,3593405000000.0,3675164800000.0
2091.0,3272446300000.0,3580094000000.0,3588531000000.0,3675736500000.0
2092.0,3273397400000.0,3582683800000.0,3575242600000.0,3668765600000.0
2093.0,3260472400000.0,3573898300000.0,3572393300000.0,3675581800000.0
2094.0,3252801800000.0,3570831000000.0,3554392700000.0,3679690400000.0
2095.0,3237958400000.0,3563550700000.0,3553729400000.0,3702246000000.0
2096.0,3230460300000.0,3562528000000.0,3544242000000.0,3723846200000.0
2097.0,3217226500000.0,3561588300000.0,3527099300000.0,3721870700000.0
2098.0,3194227000000.0,3558127200000.0,3525245100000.0,3713229700000.0
2099.0,3177944700000.0,3553201800000.0,3522657500000.0,3714506800000.0
2100.0,3189827000000.0,3554109300000.0,3517349600000.0,3718236900000.0
