time,CNRM-CM6-1,IPSL-CM6A-LR,CESM2-WACCM,CANESM5,MPI-ESM1-2-HR,TAIESM1,EC-EARTH3,CNRM-ESM2-1,IITM-ESM,UKESM1-0-LL,MIROC6,GFDL-ESM4,KACE-1-0-G,MRI-ESM2-0
2069.0,32774965000000.0,37822254000000.0,35462186000000.0,38973632000000.0,40138172000000.0,33489678000000.0,37538232000000.0,32476592000000.0,34143130000000.0,36429330000000.0,42800205000000.0,40517080000000.0,39832856000000.0,38945656000000.0
2070.0,32495265000000.0,37763830000000.0,35135762000000.0,38852240000000.0,40047880000000.0,33151225000000.0,37408247000000.0,32277850000000.0,33898060000000.0,36283225000000.0,42771977000000.0,40388056000000.0,39683283000000.0,38808972000000.0
2071.0,32276425000000.0,37664397000000.0,34904373000000.0,38723996000000.0,40009017000000.0,32831200000000.0,37322666000000.0,31823233000000.0,33654793000000.0,36096935000000.0,42751910000000.0,40298810000000.0,39525024000000.0,38711750000000.0
2072.0,31976620000000.0,37529480000000.0,34691170000000.0,38585600000000.0,40004770000000.0,32523566000000.0,37144354000000.0,31608830000000.0,33442991000000.0,35814487000000.0,42748480000000.0,40226000000000.0,39369545000000.0,38581690000000.0
2073.0,31743740000000.0,37408350000000.0,34371230000000.0,38471624000000.0,39907470000000.0,32317540000000.0,36990630000000.0,31387814000000.0,33185100000000.0,35540183000000.0,42685600000000.0,40146263000000.0,39312830000000.0,38452477000000.0
2074.0,31400774000000.0,37325363000000.0,34070359000000.0,38308646000000.0,39770294000000.0,32021903000000.0,36829410000000.0,31122593000000.0,32964344000000.0,35376853000000.0,42647314000000.0,40165112000000.0,39186883000000.0,38309015000000.0
2075.0,31138804000000.0,37255943000000.0,33897568000000.0,38188990000000.0,39765605000000.0,31693998000000.0,36728110000000.0,30983920000000.0,32819563000000.0,35188720000000.0,42558315000000.0,40078517000000.0,39076550000000.0,38247695000000.0
2076.0,30933400000000.0,37169450000000.0,33650538000000.0,38008238000000.0,39740270000000.0,31347226000000.0,36722285000000.0,30743525000000.0,32595031000000.0,35000852000000.0,42542175000000.0,40052042000000.0,38921203000000.0,38155563000000.0
2077.0,30763255000000.0,37076674000000.0,33377506000000.0,37904693000000.0,39709275000000.0,31076968000000.0,36433717000000.0,30388188000000.0,32419988000000.0,34935050000000.0,42496646000000.0,40037232000000.0,38850404000000.0,38017350000000.0
2078.0,30497453000000.0,36916230000000.0,33008880000000.0,37760312000000.0,39615660000000.0,30827558000000.0,36208508000000.0,30060270000000.0,32284984000000.0,34767769000000.0,42491940000000.0,40002327000000.0,38659844000000.0,37826264000000.0
2079.0,30194876000000.0,36851063000000.0,32687096000000.0,37622640000000.0,39488617000000.0,30603590000000.0,35986315000000.0,29814755000000.0,32090484000000.0,34647161000000.0,42444024000000.0,39909813000000.0,38523810000000.0,37630270000000.0
2080.0,29966914000000.0,36697950000000.0,32433213000000.0,37444980000000.0,39359403000000.0,30273635000000.0,35837030000000.0,29550596000000.0,31803694000000.0,34477520000000.0,42368883000000.0,39860824000000.0,38346164000000.0,37442237000000.0
2081.0,29769950000000.0,36469360000000.0,32123224000000.0,37233480000000.0,39189870000000.0,30062408000000.0,35467186000000.0,29279906000000.0,31584135000000.0,34324907000000.0,42222470000000.0,39727063000000.0,38063980000000.0,37260210000000.0
2082.0,29555272000000.0,36244310000000.0,31843039000000.0,37068570000000.0,39099810000000.0,29839591000000.0,35286537000000.0,28998443000000.0,31500470000000.0,34137528000000.0,42188640000000.0,39589960000000.0,37797298000000.0,37057682000000.0
2083.0,29285337000000.0,36090866000000.0,31606092000000.0,36907480000000.0,39060073000000.0,29565559000000.0,35252517000000.0,28654875000000.0,31339730000000.0,34024950000000.0,42110010000000.0,39513440000000.0,37633710000000.0,36927953000000.0
2084.0,28992575000000.0,35946050000000.0,31396154000000.0,36784560000000.0,38889920000000.0,29310082000000.0,35027675000000.0,28413551000000.0,31098233000000.0,33806474000000.0,42096680000000.0,39462403000000.0,37451515000000.0,36848936000000.0
2085.0,28668437000000.0,35854173000000.0,31064666000000.0,36685680000000.0,38750118000000.0,29029010000000.0,34808627000000.0,28096220000000.0,30933984000000.0,33691880000000.0,42201954000000.0,39388780000000.0,37206620000000.0,36695295000000.0
2086.0,28255118000000.0,35791686000000.0,30907564000000.0,36556534000000.0,38675182000000.0,28637015000000.0,34610279000000.0,27793912000000.0,30619720000000.0,33591749000000.0,42248977000000.0,39363110000000.0,36968746000000.0,36524423000000.0
2087.0,27981850000000.0,35709646000000.0,30592810000000.0,36313790000000.0,38571986000000.0,28300443000000.0,34384690000000.0,27373194000000.0,30553770000000.0,33382042000000.0,42259223000000.0,39228633000000.0,36787364000000.0,36333578000000.0
2088.0,27694056000000.0,35613034000000.0,30330403000000.0,36044920000000.0,38554772000000.0,28004690000000.0,34199218000000.0,27142889000000.0,30423806000000.0,33136526000000.0,42194640000000.0,39178033000000.0,36637866000000.0,36160770000000.0
2089.0,27562317000000.0,35524203000000.0,30149651000000.0,35853150000000.0,38488640000000.0,27687112000000.0,34088270000000.0,26956974000000.0,30244747000000.0,32938922000000.0,42183310000000.0,39112550000000.0,36481876000000.0,35961417000000.0
2090.0,27395434000000.0,35457086000000.0,29928783000000.0,35684987000000.0,38442843000000.0,27461811000000.0,33856208000000.0,26813230000000.0,30098346000000.0,32732596000000.0,42209540000000.0,39075220000000.0,36277064000000.0,35688480000000.0
2091.0,27161482000000.0,35353885000000.0,29695087000000.0,35528590000000.0,38308084000000.0,27182544000000.0,33737908000000.0,26684483000000.0,29825850000000.0,32588526000000.0,42209150000000.0,38986316000000.0,36021340000000.0,35519380000000.0
2092.0,26910940000000.0,35181845000000.0,29491200000000.0,35422005000000.0,38143750000000.0,26941860000000.0,33592554000000.0,26559189000000.0,29752985000000.0,32337872000000.0,42268208000000.0,38927970000000.0,35820916000000.0,35403150000000.0
2093.0,26646720000000.0,35006299000000.0,29188975000000.0,35284250000000.0,38062554000000.0,26654712000000.0,33487608000000.0,26293926000000.0,29513382000000.0,32191761000000.0,42209560000000.0,38857307000000.0,35658610000000.0,35251586000000.0
2094.0,26407338000000.0,34910205000000.0,28915430000000.0,35131566000000.0,38006780000000.0,26421534000000.0,33400707000000.0,25941554000000.0,29365629000000.0,31987830000000.0,42265540000000.0,38816572000000.0,35425767000000.0,35032213000000.0
2095.0,26034735000000.0,34794566000000.0,28611908000000.0,34982964000000.0,37892200000000.0,26203358000000.0,33218240000000.0,25651331000000.0,29219200000000.0,31774428000000.0,42193420000000.0,38625090000000.0,35232212000000.0,34791898000000.0
2096.0,25852354000000.0,34624107000000.0,28334700000000.0,34803779000000.0,37830630000000.0,25874926000000.0,33079117000000.0,25380633000000.0,29056836000000.0,31530390000000.0,42131160000000.0,38560384000000.0,35069538000000.0,34675490000000.0
2097.0,25621994000000.0,34400813000000.0,27971493000000.0,34609880000000.0,37690184000000.0,25653660000000.0,32960894000000.0,25100917000000.0,28857570000000.0,31335066000000.0,42046570000000.0,38545150000000.0,34921690000000.0,34549172000000.0
2098.0,25495278000000.0,34226727000000.0,27736150000000.0,34440657000000.0,37624030000000.0,25424076000000.0,32858123000000.0,24831295000000.0,28748175000000.0,31167925000000.0,42021922000000.0,38507934000000.0,34777562000000.0,34399794000000.0
2099.0,25286807000000.0,34082887000000.0,27471687000000.0,34244460000000.0,37541147000000.0,25124063000000.0,32786333000000.0,24580775000000.0,28690914000000.0,31020804000000.0,42066487000000.0,38422100000000.0,34584746000000.0,34300180000000.0
2100.0,24982500000000.0,33965071000000.0,27216709000000.0,34086232000000.0,37521514000000.0,24847740000000.0,32723420000000.0,24344292000000.0,28631284000000.0,30963440000000.0,42010627000000.0,38415307000000.0,34348785000000.0,34145644000000.0
