time,TAIESM1,MPI-ESM1-2-HR,CESM2-WACCM,CANESM5,CNRM-CM6-1,IPSL-CM6A-LR,GFDL-ESM4,KACE-1-0-G,MRI-ESM2-0,CNRM-ESM2-1,IITM-ESM,UKESM1-0-LL,MIROC6,EC-EARTH3
2069.0,27755540000000.0,38368646000000.0,29559313000000.0,35425712000000.0,26039082000000.0,32989291000000.0,38693600000000.0,37252980000000.0,36040513000000.0,30744100000000.0,24886045000000.0,31292590000000.0,42525600000000.0,33221065000000.0
2070.0,27094076000000.0,38220797000000.0,29117446000000.0,35045757000000.0,25380828000000.0,32568664000000.0,38501777000000.0,36952787000000.0,35741870000000.0,30244580000000.0,24218553000000.0,30904917000000.0,42532990000000.0,32902970000000.0
2071.0,26543598000000.0,37984414000000.0,28436555000000.0,34482483000000.0,24600930000000.0,32115534000000.0,38377490000000.0,36608160000000.0,35425717000000.0,29743920000000.0,23321675000000.0,30416526000000.0,42437376000000.0,32561160000000.0
2072.0,26017958000000.0,37760715000000.0,28005336000000.0,33885618000000.0,23975678000000.0,31812219000000.0,38194770000000.0,36277720000000.0,35098884000000.0,29229578000000.0,22672126000000.0,29920693000000.0,42303704000000.0,32050216000000.0
2073.0,25463899000000.0,37573364000000.0,27372267000000.0,33341064000000.0,23291295000000.0,31471138000000.0,38024524000000.0,35594407000000.0,34743290000000.0,28720755000000.0,22063836000000.0,29418494000000.0,42258830000000.0,31625318000000.0
2074.0,24870239000000.0,37396423000000.0,26794848000000.0,32866367000000.0,22656833000000.0,31025344000000.0,37869356000000.0,35156370000000.0,34366841000000.0,28138143000000.0,21378609000000.0,28919728000000.0,42242130000000.0,31295140000000.0
2075.0,24248410000000.0,37335190000000.0,26273137000000.0,32478222000000.0,22087528000000.0,30628567000000.0,37660115000000.0,34810632000000.0,34019410000000.0,27711242000000.0,20754242000000.0,28456239000000.0,42180090000000.0,30876354000000.0
2076.0,23770142000000.0,37120563000000.0,25736482000000.0,32113921000000.0,21446271000000.0,30236490000000.0,37479890000000.0,34432317000000.0,33663874000000.0,27160240000000.0,20119277000000.0,27939589000000.0,42205550000000.0,30345253000000.0
2077.0,23283617000000.0,36955150000000.0,25091595000000.0,31664393000000.0,20682851000000.0,29787377000000.0,37223310000000.0,34205147000000.0,33245102000000.0,26668488000000.0,19426055000000.0,27369998000000.0,42164013000000.0,29787102000000.0
2078.0,22607650000000.0,36717327000000.0,24448114000000.0,31213159000000.0,20136944000000.0,29365744000000.0,36998237000000.0,33914167000000.0,32898072000000.0,26047040000000.0,18843353000000.0,26764007000000.0,42105095000000.0,29245747000000.0
2079.0,21912565000000.0,36502394000000.0,23839280000000.0,30634286000000.0,19649704000000.0,29008448000000.0,36760820000000.0,33506162000000.0,32510254000000.0,25544232000000.0,18242765000000.0,26190832000000.0,42001090000000.0,28911990000000.0
2080.0,21268607000000.0,36346664000000.0,23167911000000.0,30110370000000.0,19122916000000.0,28616604000000.0,36544410000000.0,33053523000000.0,32103492000000.0,24957212000000.0,17678450000000.0,25639277000000.0,41943527000000.0,28337745000000.0
2081.0,20816318000000.0,36111246000000.0,22528798000000.0,29629098000000.0,18475530000000.0,28140550000000.0,36327534000000.0,32536530000000.0,31746444000000.0,24336354000000.0,17103261000000.0,25085260000000.0,41973000000000.0,27778177000000.0
2082.0,20305114000000.0,35824120000000.0,21909694000000.0,29055926000000.0,18003687000000.0,27727321000000.0,36115850000000.0,32092251000000.0,31387755000000.0,23832280000000.0,16558986000000.0,24538318000000.0,41895644000000.0,27327073000000.0
2083.0,19783634000000.0,35523574000000.0,21338935000000.0,28542602000000.0,17320653000000.0,27392360000000.0,35863500000000.0,31658688000000.0,31072128000000.0,23209116000000.0,15949885000000.0,23924138000000.0,41778405000000.0,26790804000000.0
2084.0,19220402000000.0,35173997000000.0,20702778000000.0,27969215000000.0,16650696000000.0,26909860000000.0,35674506000000.0,31194719000000.0,30766673000000.0,22680862000000.0,15403392000000.0,23398378000000.0,41651943000000.0,26077848000000.0
2085.0,18728675000000.0,34842190000000.0,20101965000000.0,27226502000000.0,16023430000000.0,26443172000000.0,35346510000000.0,30762921000000.0,30424428000000.0,22051683000000.0,14903017000000.0,22799157000000.0,41498950000000.0,25546963000000.0
2086.0,18178830000000.0,34623644000000.0,19420852000000.0,26636610000000.0,15447639000000.0,26027563000000.0,35041416000000.0,30304517000000.0,29896630000000.0,21557804000000.0,14323910000000.0,22271419000000.0,41364090000000.0,25126523000000.0
2087.0,17580572000000.0,34405926000000.0,18764247000000.0,26047567000000.0,15017424000000.0,25574324000000.0,34792370000000.0,29828844000000.0,29506843000000.0,20957618000000.0,13773483000000.0,21648516000000.0,41140140000000.0,24606070000000.0
2088.0,17037240000000.0,34065695000000.0,18183818000000.0,25557312000000.0,14552851000000.0,25231560000000.0,34551758000000.0,29410848000000.0,29167777000000.0,20293416000000.0,13270119000000.0,21131721000000.0,41067800000000.0,24122057000000.0
2089.0,16514763000000.0,33762042000000.0,17607984000000.0,25047643000000.0,13999383000000.0,24800248000000.0,34287963000000.0,29046680000000.0,28748820000000.0,19524473000000.0,12817344000000.0,20597344000000.0,41038490000000.0,23638407000000.0
2090.0,16041542000000.0,33539435000000.0,16989942000000.0,24541458000000.0,13403682000000.0,24301711000000.0,33893447000000.0,28560029000000.0,28332368000000.0,18906744000000.0,12260440000000.0,20012375000000.0,40978470000000.0,23183229000000.0
2091.0,15515316000000.0,33356608000000.0,16505719000000.0,23962260000000.0,12983391000000.0,23906392000000.0,33570215000000.0,28161824000000.0,27886193000000.0,18251540000000.0,11723624000000.0,19351483000000.0,40890416000000.0,22509435000000.0
2092.0,15042221000000.0,33064552000000.0,15919170000000.0,23322635000000.0,12479786000000.0,23342086000000.0,33324978000000.0,27631408000000.0,27418945000000.0,17575992000000.0,11274252000000.0,18857380000000.0,40753863000000.0,21851120000000.0
2093.0,14536972000000.0,32772228000000.0,15351243000000.0,22687605000000.0,12027276000000.0,22864060000000.0,33008420000000.0,27124346000000.0,26903916000000.0,16917687000000.0,10903806000000.0,18349092000000.0,40609720000000.0,21263167000000.0
2094.0,14011748000000.0,32449793000000.0,14744693000000.0,22057092000000.0,11673595000000.0,22404508000000.0,32645619000000.0,26681853000000.0,26329510000000.0,16363247000000.0,10508960000000.0,17820203000000.0,40574254000000.0,20803775000000.0
2095.0,13537078000000.0,32150345000000.0,14234376000000.0,21417175000000.0,11183667000000.0,21974248000000.0,32307067000000.0,26236787000000.0,25704855000000.0,15827961000000.0,10120395000000.0,17384459000000.0,40530370000000.0,20232343000000.0
2096.0,13118335000000.0,31835059000000.0,13775310000000.0,20725535000000.0,10739239000000.0,21576462000000.0,31966288000000.0,25759115000000.0,25257295000000.0,15335093000000.0,9809401000000.0,16856310000000.0,40413394000000.0,19663940000000.0
2097.0,12645269000000.0,31445380000000.0,13241086000000.0,20081256000000.0,10310096000000.0,21120510000000.0,31627183000000.0,25382114000000.0,24808590000000.0,14805717000000.0,9421266000000.0,16393450000000.0,40285840000000.0,19120546000000.0
2098.0,12209247000000.0,31172726000000.0,12756372000000.0,19497497000000.0,9868800000000.0,20709066000000.0,31301946000000.0,25005998000000.0,24263822000000.0,14229987000000.0,9100999000000.0,15845731000000.0,40136687000000.0,18692720000000.0
2099.0,11773785000000.0,30905280000000.0,12301015000000.0,18910307000000.0,9398067000000.0,20290636000000.0,30982413000000.0,24590382000000.0,23791030000000.0,13702209000000.0,8766038000000.0,15337718000000.0,40056916000000.0,18247775000000.0
2100.0,11246212000000.0,30520453000000.0,11847736000000.0,18295407000000.0,8868492000000.0,19845720000000.0,30606736000000.0,24216752000000.0,23342803000000.0,13297153000000.0,8444666000000.0,14901441000000.0,39907780000000.0,17735230000000.0
