time,MRI-ESM2-0
2000.0,3284600000000.0
2001.0,3278894000000.0
2002.0,3266868400000.0
2003.0,3262148800000.0
2004.0,3273126300000.0
2005.0,3276279400000.0
2006.0,3269771400000.0
2007.0,3248333000000.0
2008.0,3228356600000.0
2009.0,3205327200000.0
2010.0,3190852400000.0
2011.0,3188905000000.0
2012.0,3169102900000.0
2013.0,3145221500000.0
2014.0,3133198000000.0
2015.0,3123046000000.0
2016.0,3111347300000.0
2017.0,3102432000000.0
2018.0,3095914600000.0
2019.0,3082908900000.0
2020.0,3070688000000.0
2021.0,3034923400000.0
2022.0,2999074700000.0
2023.0,2976682900000.0
2024.0,2945960000000.0
2025.0,2924150500000.0
2026.0,2888333300000.0
2027.0,2848152400000.0
2028.0,2816056200000.0
2029.0,2773288000000.0
2030.0,2734655000000.0
2031.0,2690876400000.0
2032.0,2659305700000.0
2033.0,2605077800000.0
2034.0,2557123800000.0
2035.0,2515231000000.0
2036.0,2469999700000.0
2037.0,2433180000000.0
2038.0,2395142000000.0
2039.0,2353012000000.0
2040.0,2318013600000.0
2041.0,2287925000000.0
2042.0,2242964600000.0
2043.0,2210690200000.0
2044.0,2175229200000.0
2045.0,2152129600000.0
2046.0,2117647100000.0
2047.0,2090236200000.0
2048.0,2045098300000.0
2049.0,1999094500000.0
2050.0,1963693800000.0
2051.0,1914742200000.0
2052.0,1867876500000.0
2053.0,1839224800000.0
2054.0,1811867800000.0
2055.0,1779817100000.0
2056.0,1747932800000.0
2057.0,1709924200000.0
2058.0,1679677300000.0
2059.0,1649615300000.0
2060.0,1622815500000.0
2061.0,1597587200000.0
2062.0,1558483300000.0
2063.0,1523266100000.0
2064.0,1491087900000.0
2065.0,1464585200000.0
2066.0,1441230400000.0
2067.0,1415469100000.0
2068.0,1389034600000.0
2069.0,1367679000000.0
2070.0,1347395100000.0
2071.0,1328540300000.0
2072.0,1303643800000.0
2073.0,1286291700000.0
2074.0,1264499700000.0
2075.0,1244177600000.0
2076.0,1227080100000.0
2077.0,1210177700000.0
2078.0,1195638300000.0
2079.0,1180689800000.0
2080.0,1165498300000.0
2081.0,1149524000000.0
2082.0,1134093300000.0
2083.0,1119935500000.0
2084.0,1107481900000.0
2085.0,1097617300000.0
2086.0,1088310740000.0
2087.0,1082469200000.0
2088.0,1081058400000.0
2089.0,1065126130000.0
2090.0,1051657630000.0
2091.0,1039083900000.0
2092.0,1026653550000.0
2093.0,1022238260000.0
2094.0,1009862000000.0
2095.0,1003351300000.0
2096.0,1001947400000.0
2097.0,992627600000.0
2098.0,989118200000.0
2099.0,985599400000.0
2100.0,980424900000.0
