time,ACCESS-ESM1-5,MRI-ESM2-0,IPSL-CM6A-LR,CESM2-WACCM,CANESM5,INM-CM4-8,EC-EARTH3,EC-EARTH3-VEG,INM-CM5-0,ACCESS-CM2,FGOALS-F3-L,NORESM2-MM,BCC-CSM2-MR,GFDL-ESM4,MPI-ESM1-2-HR,CESM2,CAMS-CSM1-0
2010.0,3190852400000.0,3190852400000.0,3190852400000.0,3190852400000.0,3190852400000.0,3190852400000.0,3190852400000.0,3190852400000.0,3190852400000.0,3190852400000.0,3190852400000.0,3190852400000.0,3190852400000.0,3190852400000.0,3190852400000.0,3190852400000.0,3190852400000.0
2011.0,3188905000000.0,3188905000000.0,3188905000000.0,3188905000000.0,3188905000000.0,3188905000000.0,3188905000000.0,3188905000000.0,3188905000000.0,3188905000000.0,3188905000000.0,3188905000000.0,3188905000000.0,3188905000000.0,3188905000000.0,3188905000000.0,3188905000000.0
2012.0,3169102900000.0,3169102900000.0,3169102900000.0,3169102900000.0,3169102900000.0,3169102900000.0,3169102900000.0,3169102900000.0,3169102900000.0,3169102900000.0,3169102900000.0,3169102900000.0,3169102900000.0,3169102900000.0,3169102900000.0,3169102900000.0,3169102900000.0
2013.0,3145221500000.0,3145221500000.0,3145221500000.0,3145221500000.0,3145221500000.0,3145221500000.0,3145221500000.0,3145221500000.0,3145221500000.0,3145221500000.0,3145221500000.0,3145221500000.0,3145221500000.0,3145221500000.0,3145221500000.0,3145221500000.0,3145221500000.0
2014.0,3133198000000.0,3133198000000.0,3133198000000.0,3133198000000.0,3133198000000.0,3133198000000.0,3133198000000.0,3133198000000.0,3133198000000.0,3133198000000.0,3133198000000.0,3133198000000.0,3133198000000.0,3133198000000.0,3133198000000.0,3133198000000.0,3133198000000.0
2015.0,3123046000000.0,3123046000000.0,3123046000000.0,3123046000000.0,3123046000000.0,3123046000000.0,3123046000000.0,3123046000000.0,3123046000000.0,3123046000000.0,3123046000000.0,3123046000000.0,3123046000000.0,3123046000000.0,3123046000000.0,3123046000000.0,3123046000000.0
2016.0,3111347300000.0,3111347300000.0,3111347300000.0,3111347300000.0,3111347300000.0,3111347300000.0,3111347300000.0,3111347300000.0,3111347300000.0,3111347300000.0,3111347300000.0,3111347300000.0,3111347300000.0,3111347300000.0,3111347300000.0,3111347300000.0,3111347300000.0
2017.0,3102432000000.0,3102432000000.0,3102432000000.0,3102432000000.0,3102432000000.0,3102432000000.0,3102432000000.0,3102432000000.0,3102432000000.0,3102432000000.0,3102432000000.0,3102432000000.0,3102432000000.0,3102432000000.0,3102432000000.0,3102432000000.0,3102432000000.0
2018.0,3095914600000.0,3095914600000.0,3095914600000.0,3095914600000.0,3095914600000.0,3095914600000.0,3095914600000.0,3095914600000.0,3095914600000.0,3095914600000.0,3095914600000.0,3095914600000.0,3095914600000.0,3095914600000.0,3095914600000.0,3095914600000.0,3095914600000.0
2019.0,3082908900000.0,3082908900000.0,3082908900000.0,3082908900000.0,3082908900000.0,3082908900000.0,3082908900000.0,3082908900000.0,3082908900000.0,3082908900000.0,3082908900000.0,3082908900000.0,3082908900000.0,3082908900000.0,3082908900000.0,3082908900000.0,3082908900000.0
2020.0,3070688000000.0,3070688000000.0,3070688000000.0,3070688000000.0,3070688000000.0,3070688000000.0,3070688000000.0,3070688000000.0,3070688000000.0,3070688000000.0,3070688000000.0,3070688000000.0,3070688000000.0,3070688000000.0,3070688000000.0,3070688000000.0,3070688000000.0
2021.0,3054062300000.0,3050389000000.0,3069157800000.0,3039372200000.0,3028807300000.0,3032040900000.0,3031604400000.0,3046971500000.0,3039881000000.0,3045785300000.0,3045686000000.0,3067015300000.0,3053437800000.0,3061909800000.0,3055879200000.0,3039317200000.0,3069104400000.0
2022.0,3036096000000.0,3021205000000.0,3061755700000.0,3027006400000.0,2996334500000.0,3002344100000.0,3002821500000.0,3029188500000.0,3021225900000.0,3023943000000.0,3003713800000.0,3046511500000.0,3038832500000.0,3037156000000.0,3033541000000.0,3016161200000.0,3036868800000.0
2023.0,3011749000000.0,2986653000000.0,3050261200000.0,3001253400000.0,2936936600000.0,2990977300000.0,2961350300000.0,3020942000000.0,2983460000000.0,3000554000000.0,2982959600000.0,3016073000000.0,3024621700000.0,2996937000000.0,3007468500000.0,2983286800000.0,3019968300000.0
2024.0,2986106400000.0,2945556000000.0,3025165600000.0,2958710000000.0,2898143500000.0,2947554000000.0,2923840000000.0,2997404300000.0,2954418000000.0,2972297500000.0,2946376000000.0,2981649000000.0,2984240500000.0,2970629000000.0,2972696400000.0,2943214700000.0,3008813000000.0
2025.0,2948917600000.0,2920004200000.0,2999428800000.0,2943273400000.0,2840766400000.0,2925827700000.0,2891117000000.0,2980294200000.0,2925382600000.0,2949874700000.0,2929469200000.0,2943148600000.0,2966726600000.0,2942976000000.0,2965430600000.0,2908259400000.0,2981164000000.0
2026.0,2895592000000.0,2896728000000.0,2993029000000.0,2911353000000.0,2789941000000.0,2897022600000.0,2856849000000.0,2962720000000.0,2883338600000.0,2901192700000.0,2899523700000.0,2921458000000.0,2959874700000.0,2914328000000.0,2932093500000.0,2891138500000.0,2949464000000.0
2027.0,2857408400000.0,2848838600000.0,2974807000000.0,2879129000000.0,2747104800000.0,2861712800000.0,2818641000000.0,2942692200000.0,2855978000000.0,2861846200000.0,2879282200000.0,2893655000000.0,2942881000000.0,2874008100000.0,2908646500000.0,2859751400000.0,2914094200000.0
2028.0,2817917500000.0,2817846400000.0,2959034000000.0,2848892000000.0,2708604200000.0,2828255600000.0,2771492000000.0,2919381300000.0,2818723300000.0,2805465000000.0,2863465800000.0,2866531500000.0,2923223800000.0,2846644000000.0,2884085700000.0,2833674700000.0,2900722500000.0
2029.0,2800556400000.0,2772172800000.0,2951930000000.0,2814914300000.0,2654955000000.0,2800173700000.0,2732421000000.0,2894981500000.0,2775831300000.0,2767082200000.0,2850364600000.0,2837611000000.0,2903918000000.0,2823879000000.0,2862332800000.0,2788096500000.0,2914631300000.0
2030.0,2762231300000.0,2744505300000.0,2935191800000.0,2791027000000.0,2612161400000.0,2783706000000.0,2676431500000.0,2858059000000.0,2731697200000.0,2728869800000.0,2833187000000.0,2800237400000.0,2881455000000.0,2785718300000.0,2840076000000.0,2755798800000.0,2924992800000.0
2031.0,2726487700000.0,2707895600000.0,2905951200000.0,2770677000000.0,2564255000000.0,2775027800000.0,2625608600000.0,2837327400000.0,2687668600000.0,2687721000000.0,2808135000000.0,2765176200000.0,2857079400000.0,2772540600000.0,2809230000000.0,2712875800000.0,2904252000000.0
2032.0,2679812700000.0,2663240200000.0,2875931000000.0,2711973500000.0,2529868000000.0,2748429400000.0,2581785200000.0,2803916000000.0,2649566500000.0,2642157000000.0,2772175400000.0,2757183000000.0,2834681000000.0,2751572000000.0,2789452800000.0,2692819700000.0,2882339600000.0
2033.0,2644501900000.0,2626689400000.0,2844490000000.0,2695291700000.0,2472827400000.0,2746109700000.0,2544304000000.0,2772424000000.0,2602331300000.0,2597351600000.0,2747592900000.0,2738061800000.0,2813130200000.0,2718549400000.0,2772029100000.0,2664528300000.0,2859512000000.0
2034.0,2606741300000.0,2595013000000.0,2815211600000.0,2654915800000.0,2421990600000.0,2725565400000.0,2508470600000.0,2741949700000.0,2586388700000.0,2550196000000.0,2732432000000.0,2705887000000.0,2789925000000.0,2703258000000.0,2762707000000.0,2637811200000.0,2827870500000.0
2035.0,2574186400000.0,2556648500000.0,2772165700000.0,2627375200000.0,2370891700000.0,2707246500000.0,2461494100000.0,2719963200000.0,2568995500000.0,2508900800000.0,2699874000000.0,2673797000000.0,2756262200000.0,2667893500000.0,2751125000000.0,2600461100000.0,2806775500000.0
2036.0,2537539800000.0,2515321200000.0,2723874300000.0,2593516000000.0,2320233700000.0,2677132200000.0,2412238600000.0,2697436900000.0,2535092000000.0,2463646600000.0,2661485000000.0,2649189000000.0,2740519400000.0,2646965000000.0,2769352700000.0,2560447700000.0,2790826700000.0
2037.0,2497453000000.0,2482072700000.0,2703975300000.0,2576824700000.0,2283212000000.0,2661548800000.0,2375322000000.0,2674698200000.0,2498638600000.0,2413289800000.0,2636326000000.0,2623579000000.0,2737639500000.0,2630760300000.0,2747318400000.0,2508247000000.0,2784735000000.0
2038.0,2457840000000.0,2439375500000.0,2676603500000.0,2551851300000.0,2237602000000.0,2638456300000.0,2334779000000.0,2657162000000.0,2469254000000.0,2378957300000.0,2610616900000.0,2616311700000.0,2713260700000.0,2620523800000.0,2731091200000.0,2480123400000.0,2764882300000.0
2039.0,2439548000000.0,2407254000000.0,2652108200000.0,2512973000000.0,2201728800000.0,2611379400000.0,2289413000000.0,2629896800000.0,2418398000000.0,2345518800000.0,2599614700000.0,2589015400000.0,2693104400000.0,2595000000000.0,2697139600000.0,2429655400000.0,2741099600000.0
2040.0,2400570600000.0,2365383500000.0,2610197200000.0,2472853400000.0,2154312400000.0,2594524600000.0,2245468400000.0,2592629600000.0,2385794600000.0,2302467400000.0,2570542400000.0,2551667800000.0,2658505300000.0,2566166400000.0,2685770400000.0,2374752500000.0,2739797000000.0
2041.0,2349818200000.0,2325803400000.0,2576714800000.0,2441818400000.0,2100577700000.0,2566929000000.0,2202160000000.0,2570268700000.0,2360542200000.0,2267702000000.0,2543328700000.0,2535875700000.0,2623691300000.0,2565006000000.0,2666922500000.0,2338143000000.0,2724382400000.0
2042.0,2320240700000.0,2290448900000.0,2555279800000.0,2416095800000.0,2053196100000.0,2550456600000.0,2161565500000.0,2567200300000.0,2323033600000.0,2231754800000.0,2504019000000.0,2506688000000.0,2606374600000.0,2555803600000.0,2649330800000.0,2296587700000.0,2704799000000.0
2043.0,2275738600000.0,2258051000000.0,2534395300000.0,2367538000000.0,2005191600000.0,2513259700000.0,2115002200000.0,2548882200000.0,2291897500000.0,2198528700000.0,2472714400000.0,2483643700000.0,2581703700000.0,2548879600000.0,2627449400000.0,2254118300000.0,2700885600000.0
2044.0,2229311400000.0,2230364100000.0,2516222200000.0,2354877300000.0,1962916600000.0,2495320200000.0,2083300700000.0,2531480300000.0,2247188300000.0,2154721400000.0,2437356000000.0,2456790800000.0,2553966200000.0,2529943600000.0,2595154000000.0,2219749100000.0,2668136000000.0
2045.0,2189030300000.0,2202911600000.0,2483562200000.0,2317964800000.0,1898642700000.0,2462849200000.0,2046920600000.0,2514218600000.0,2215454000000.0,2117145700000.0,2428779400000.0,2415373300000.0,2541573600000.0,2513928700000.0,2556371000000.0,2185320000000.0,2669379600000.0
2046.0,2160726500000.0,2167801000000.0,2451724600000.0,2284606000000.0,1849127300000.0,2436893000000.0,2005326200000.0,2502420600000.0,2192210900000.0,2086465400000.0,2409442300000.0,2377526000000.0,2511035400000.0,2496087500000.0,2531438000000.0,2162304100000.0,2632685200000.0
2047.0,2126494800000.0,2137769100000.0,2420251600000.0,2257346600000.0,1800674100000.0,2401334500000.0,1966563500000.0,2479398300000.0,2168859100000.0,2034828700000.0,2370898000000.0,2345453700000.0,2492447600000.0,2475985500000.0,2543049200000.0,2122653900000.0,2613098800000.0
2048.0,2092235900000.0,2104371800000.0,2394341200000.0,2233679000000.0,1756808300000.0,2375517000000.0,1929680800000.0,2461731700000.0,2144134900000.0,2008704500000.0,2352983600000.0,2330444400000.0,2457277300000.0,2461171400000.0,2511284000000.0,2070732300000.0,2603941400000.0
2049.0,2046045500000.0,2073199500000.0,2358651700000.0,2205951000000.0,1720590800000.0,2324973200000.0,1897161400000.0,2455790000000.0,2124779100000.0,1978492600000.0,2327364000000.0,2305535200000.0,2417058000000.0,2451008000000.0,2478379000000.0,2042365300000.0,2599511000000.0
2050.0,2012480300000.0,2037255600000.0,2319369000000.0,2188357700000.0,1683943500000.0,2290106500000.0,1872380700000.0,2429817200000.0,2091100100000.0,1935631500000.0,2282268000000.0,2274267000000.0,2384089800000.0,2442583300000.0,2462987600000.0,2014535000000.0,2619464200000.0
2051.0,1985176400000.0,2005494800000.0,2280409500000.0,2169149600000.0,1645019500000.0,2290456000000.0,1850542000000.0,2418241700000.0,2076034000000.0,1894370800000.0,2251899300000.0,2243272600000.0,2350379700000.0,2409189000000.0,2443887000000.0,1992997700000.0,2585014000000.0
2052.0,1945761100000.0,1973226600000.0,2263087000000.0,2150559100000.0,1617214700000.0,2266270800000.0,1825988400000.0,2384871300000.0,2047268100000.0,1874073200000.0,2228485600000.0,2210591400000.0,2309904100000.0,2396932300000.0,2418723300000.0,1970223200000.0,2558821100000.0
2053.0,1899152400000.0,1948606800000.0,2245089300000.0,2118387400000.0,1588474300000.0,2230541400000.0,1798230500000.0,2373435000000.0,1998516900000.0,1844037000000.0,2212638200000.0,2181898200000.0,2276388200000.0,2379980000000.0,2422977600000.0,1938023800000.0,2549541500000.0
2054.0,1869216400000.0,1923865900000.0,2215664400000.0,2097908500000.0,1554714900000.0,2223301700000.0,1763727500000.0,2342738000000.0,1971083800000.0,1811777500000.0,2194068300000.0,2144818200000.0,2250466400000.0,2342790000000.0,2419726200000.0,1907341700000.0,2554498400000.0
2055.0,1843563300000.0,1892967800000.0,2187558600000.0,2078988200000.0,1514373500000.0,2190351700000.0,1736014300000.0,2316372800000.0,1951012100000.0,1773133500000.0,2172661900000.0,2128223000000.0,2228769000000.0,2322219400000.0,2384537800000.0,1866811700000.0,2551777900000.0
2056.0,1806192200000.0,1871103300000.0,2137671500000.0,2053680900000.0,1485198600000.0,2162452700000.0,1711805600000.0,2313159000000.0,1921899800000.0,1734815100000.0,2142473600000.0,2093153900000.0,2220503000000.0,2312361500000.0,2375546600000.0,1836319100000.0,2518108300000.0
2057.0,1786351500000.0,1838352000000.0,2088800100000.0,2015622300000.0,1464400100000.0,2152034600000.0,1682989100000.0,2311014600000.0,1906395000000.0,1703778500000.0,2117676200000.0,2061744900000.0,2193302900000.0,2292616500000.0,2354531800000.0,1795987600000.0,2506856300000.0
2058.0,1758414000000.0,1810591300000.0,2032303100000.0,1998697100000.0,1435759300000.0,2131375600000.0,1665570300000.0,2302246600000.0,1886095900000.0,1667423800000.0,2090047600000.0,2047833500000.0,2155294500000.0,2265424900000.0,2328881500000.0,1775816300000.0,2479810200000.0
2059.0,1739031600000.0,1785965800000.0,1990206400000.0,1970001300000.0,1407572400000.0,2092813500000.0,1638805100000.0,2288674100000.0,1861427700000.0,1633974500000.0,2068313000000.0,2022341500000.0,2116719600000.0,2234810000000.0,2277586500000.0,1746619000000.0,2460057300000.0
2060.0,1711664800000.0,1759848400000.0,1948349100000.0,1933335100000.0,1371051000000.0,2077508600000.0,1613166000000.0,2271428700000.0,1844878100000.0,1608591600000.0,2046170100000.0,2000984500000.0,2089761800000.0,2229120800000.0,2267584100000.0,1719770400000.0,2451318200000.0
2061.0,1678746200000.0,1738384600000.0,1901509500000.0,1920863000000.0,1349601300000.0,2059095100000.0,1598592400000.0,2270519000000.0,1820717900000.0,1585586100000.0,2013873000000.0,1977551700000.0,2060578600000.0,2206960200000.0,2250285800000.0,1694160300000.0,2426166800000.0
2062.0,1661732500000.0,1716047700000.0,1850307500000.0,1886705700000.0,1333130600000.0,2038450500000.0,1576212600000.0,2243211600000.0,1792819700000.0,1559530800000.0,1995056900000.0,1947227700000.0,2042495400000.0,2187183300000.0,2235570600000.0,1662194700000.0,2391806300000.0
2063.0,1633827200000.0,1686083300000.0,1815973700000.0,1863517700000.0,1311173500000.0,2027065600000.0,1555958600000.0,2226973000000.0,1777267200000.0,1530940200000.0,1980624400000.0,1922777100000.0,2025847100000.0,2149642700000.0,2208422700000.0,1641482800000.0,2374955000000.0
2064.0,1614528600000.0,1668371400000.0,1774687100000.0,1853777400000.0,1287584400000.0,2010011500000.0,1537779300000.0,2208505800000.0,1761758200000.0,1507694300000.0,1965923100000.0,1906514500000.0,2007238600000.0,2119301700000.0,2215631400000.0,1615357000000.0,2358803200000.0
2065.0,1584965100000.0,1647664700000.0,1737211100000.0,1839862400000.0,1261132200000.0,1977386500000.0,1521631100000.0,2197390200000.0,1745934500000.0,1481145000000.0,1940356700000.0,1874743700000.0,1995656700000.0,2089011200000.0,2195740400000.0,1601342400000.0,2349941400000.0
2066.0,1561323600000.0,1622371100000.0,1705671100000.0,1828128300000.0,1248028900000.0,1959749200000.0,1500191100000.0,2198972800000.0,1731501400000.0,1456542300000.0,1919670200000.0,1856778000000.0,1965273500000.0,2071608300000.0,2189264800000.0,1573349400000.0,2326030500000.0
2067.0,1550546200000.0,1607560300000.0,1663305000000.0,1799758000000.0,1230555800000.0,1945379900000.0,1479798700000.0,2188234500000.0,1720965100000.0,1428711400000.0,1910655700000.0,1833820700000.0,1934931400000.0,2053854700000.0,2179613600000.0,1558861700000.0,2342824400000.0
2068.0,1535360900000.0,1598500900000.0,1630329600000.0,1791680300000.0,1206029500000.0,1918704500000.0,1460799100000.0,2163658200000.0,1704964900000.0,1408810600000.0,1877249100000.0,1816536700000.0,1899268800000.0,2044609200000.0,2153238800000.0,1541048900000.0,2318769600000.0
2069.0,1512662000000.0,1585296200000.0,1600523000000.0,1781427300000.0,1191350000000.0,1917218300000.0,1434879700000.0,2145665000000.0,1694418100000.0,1381531400000.0,1862419600000.0,1782813300000.0,1866037000000.0,2029415200000.0,2137907100000.0,1526939300000.0,2310014000000.0
2070.0,1490582600000.0,1573733800000.0,1572585600000.0,1759121200000.0,1178607800000.0,1889152500000.0,1415721000000.0,2109724300000.0,1678169500000.0,1353322900000.0,1847916100000.0,1749513900000.0,1850070400000.0,2016546900000.0,2134378000000.0,1510497300000.0,2316921700000.0
2071.0,1459987300000.0,1554809600000.0,1544814500000.0,1730340700000.0,1169384800000.0,1871989400000.0,1397676700000.0,2086367500000.0,1667173800000.0,1339457000000.0,1835427600000.0,1734649300000.0,1837150800000.0,2004490500000.0,2116604400000.0,1497661400000.0,2302680800000.0
2072.0,1439981400000.0,1546527000000.0,1514785700000.0,1700089700000.0,1147385800000.0,1850193700000.0,1377090000000.0,2078675200000.0,1667979700000.0,1317449400000.0,1816730800000.0,1715631800000.0,1824456200000.0,1984077200000.0,2108350100000.0,1482798500000.0,2308366000000.0
2073.0,1423723100000.0,1534999500000.0,1491647900000.0,1687987000000.0,1129055500000.0,1838053600000.0,1355155400000.0,2067824800000.0,1664859600000.0,1294684100000.0,1797105600000.0,1688666900000.0,1818537200000.0,1953642300000.0,2103754900000.0,1464678900000.0,2285758300000.0
2074.0,1407476800000.0,1521801000000.0,1463255400000.0,1662484900000.0,1108699500000.0,1827245000000.0,1338832200000.0,2048142600000.0,1648703700000.0,1275844900000.0,1772842300000.0,1665949900000.0,1798588500000.0,1938007000000.0,2085335900000.0,1443201200000.0,2266607000000.0
2075.0,1395091800000.0,1505802700000.0,1437866800000.0,1639364000000.0,1091518300000.0,1813451400000.0,1332954700000.0,2030151500000.0,1633903000000.0,1257310300000.0,1775898600000.0,1635460400000.0,1787528900000.0,1923402600000.0,2094310400000.0,1429600200000.0,2244157600000.0
2076.0,1371096400000.0,1487888700000.0,1423396300000.0,1629607800000.0,1079525400000.0,1797780500000.0,1321163700000.0,2018149800000.0,1622927200000.0,1245685600000.0,1770681500000.0,1619420400000.0,1758762400000.0,1904777400000.0,2078279300000.0,1426822100000.0,2225827700000.0
2077.0,1353450300000.0,1481741200000.0,1402851000000.0,1616738800000.0,1068785500000.0,1781920000000.0,1307351600000.0,2010754800000.0,1619051400000.0,1232232900000.0,1775104400000.0,1608775500000.0,1746255000000.0,1893484000000.0,2063719000000.0,1413379300000.0,2210333700000.0
2078.0,1336998900000.0,1464327200000.0,1381549100000.0,1603948000000.0,1054232000000.0,1766919900000.0,1292714900000.0,1999591200000.0,1601789200000.0,1216522000000.0,1773468300000.0,1593228000000.0,1722435800000.0,1886142100000.0,2044778400000.0,1402636500000.0,2193549000000.0
2079.0,1323127300000.0,1458329100000.0,1365306100000.0,1595343800000.0,1041072260000.0,1749571200000.0,1282309800000.0,1981961600000.0,1584849700000.0,1205297700000.0,1766572700000.0,1578990700000.0,1705810500000.0,1879591100000.0,2026058000000.0,1384730300000.0,2164066600000.0
2080.0,1305164300000.0,1444023200000.0,1344639700000.0,1585489400000.0,1018884700000.0,1729152000000.0,1275197000000.0,1953763700000.0,1568505500000.0,1192287000000.0,1759405000000.0,1563786500000.0,1696974100000.0,1875796400000.0,2015111700000.0,1372756900000.0,2155318100000.0
2081.0,1290143300000.0,1440234600000.0,1330722900000.0,1569415800000.0,1010577600000.0,1714447200000.0,1258738700000.0,1940946400000.0,1554110600000.0,1170962900000.0,1753595600000.0,1550964900000.0,1695116800000.0,1876335000000.0,1998570300000.0,1366314000000.0,2138954500000.0
2082.0,1281309300000.0,1432885800000.0,1310930000000.0,1555447500000.0,1002863800000.0,1703389300000.0,1252233200000.0,1931785900000.0,1537674400000.0,1157583500000.0,1744890000000.0,1532412200000.0,1682325600000.0,1870512300000.0,1996269200000.0,1359827400000.0,2131199700000.0
2083.0,1272426700000.0,1420410700000.0,1297218500000.0,1542471700000.0,989908040000.0,1702618300000.0,1244774800000.0,1921310400000.0,1520618800000.0,1150206900000.0,1731180100000.0,1527069500000.0,1672999200000.0,1869102400000.0,1969112000000.0,1344954200000.0,2114527600000.0
2084.0,1263412700000.0,1416265600000.0,1282164100000.0,1540529600000.0,973194100000.0,1691992500000.0,1234650100000.0,1903724100000.0,1506994200000.0,1131383000000.0,1726387300000.0,1506495600000.0,1665527700000.0,1858593800000.0,1951644100000.0,1333716500000.0,2111821400000.0
2085.0,1250966100000.0,1412349000000.0,1265490500000.0,1528275000000.0,961614200000.0,1683626900000.0,1223389600000.0,1877518600000.0,1505717600000.0,1116777200000.0,1720641000000.0,1503121900000.0,1648622200000.0,1844868500000.0,1948899300000.0,1321099500000.0,2095394600000.0
2086.0,1242261200000.0,1406096400000.0,1249079300000.0,1526996300000.0,960167150000.0,1675751000000.0,1213886600000.0,1854177000000.0,1500421600000.0,1097477000000.0,1717649900000.0,1493422200000.0,1642334800000.0,1838730000000.0,1955874200000.0,1309265100000.0,2082995800000.0
2087.0,1227168400000.0,1401292500000.0,1234121800000.0,1518630100000.0,958951300000.0,1670187500000.0,1202781700000.0,1832354400000.0,1484709800000.0,1079365000000.0,1706449400000.0,1478109400000.0,1636640600000.0,1834554900000.0,1950099000000.0,1303896000000.0,2063894700000.0
2088.0,1213726700000.0,1386761800000.0,1223776100000.0,1504936200000.0,943554950000.0,1660362800000.0,1196766000000.0,1815629100000.0,1474327500000.0,1059831740000.0,1691154800000.0,1461084900000.0,1622848700000.0,1833705900000.0,1942194100000.0,1298196000000.0,2054964500000.0
2089.0,1191699300000.0,1379597400000.0,1213793200000.0,1494126700000.0,933426950000.0,1654970800000.0,1192554900000.0,1808939900000.0,1463945500000.0,1051532200000.0,1678599800000.0,1454005200000.0,1618768800000.0,1827818000000.0,1928992700000.0,1294053900000.0,2043229200000.0
2090.0,1176792000000.0,1384825200000.0,1203706400000.0,1493490600000.0,932234260000.0,1643574700000.0,1190162900000.0,1787769800000.0,1458547700000.0,1038375400000.0,1674272300000.0,1445306200000.0,1608211400000.0,1827009500000.0,1912458800000.0,1287390100000.0,2032406500000.0
2091.0,1162871800000.0,1378502600000.0,1198172400000.0,1474996200000.0,922289400000.0,1637673000000.0,1189367500000.0,1771144500000.0,1446923300000.0,1017688000000.0,1659693800000.0,1433821100000.0,1597324000000.0,1825597800000.0,1914404600000.0,1286183800000.0,2023307300000.0
2092.0,1151624300000.0,1382796600000.0,1183046600000.0,1472212000000.0,909522200000.0,1627831800000.0,1187349300000.0,1753619900000.0,1445168700000.0,1008383750000.0,1650444200000.0,1426414200000.0,1599774800000.0,1811371500000.0,1907796300000.0,1283484200000.0,2012089800000.0
2093.0,1142868400000.0,1372338000000.0,1175193500000.0,1467888700000.0,903345730000.0,1610525600000.0,1182652200000.0,1733435500000.0,1440689800000.0,1003260500000.0,1649661000000.0,1412433000000.0,1595242300000.0,1802900000000.0,1900839200000.0,1270396600000.0,2000074200000.0
2094.0,1131830400000.0,1371420200000.0,1162871300000.0,1461820200000.0,899255900000.0,1606751700000.0,1174537400000.0,1706854200000.0,1439561200000.0,993831700000.0,1646584700000.0,1403902800000.0,1583927800000.0,1802497400000.0,1880966400000.0,1264918200000.0,1997967600000.0
2095.0,1125043800000.0,1367103400000.0,1159020500000.0,1448384500000.0,888433540000.0,1593607500000.0,1165266500000.0,1684013000000.0,1428658200000.0,982207950000.0,1639320400000.0,1397022500000.0,1574495200000.0,1787297100000.0,1904459900000.0,1260883000000.0,1999608700000.0
