time,INM-CM4-8,CAMS-CSM1-0,EC-EARTH3-VEG,BCC-CSM2-MR,EC-EARTH3,FGOALS-F3-L,MRI-ESM2-0,MPI-ESM1-2-HR,GFDL-ESM4,CESM2,CESM2-WACCM,NORESM2-MM,INM-CM5-0
2062.0,2724665800000.0,2268531000000.0,2584567600000.0,2607308600000.0,2066498700000.0,2530422600000.0,2327884900000.0,2782125600000.0,2744603600000.0,2897119300000.0,2894188500000.0,2875533300000.0,2358614200000.0
2063.0,2704009000000.0,2242519500000.0,2555815400000.0,2573467400000.0,2027116800000.0,2502923400000.0,2303769000000.0,2766542000000.0,2717959800000.0,2882622200000.0,2874887000000.0,2853830000000.0,2336856700000.0
2064.0,2680363200000.0,2220597000000.0,2523940000000.0,2552647000000.0,1995789800000.0,2474124200000.0,2282781700000.0,2749455000000.0,2689669000000.0,2872638000000.0,2863075700000.0,2839597000000.0,2311170800000.0
2065.0,2653377800000.0,2208414000000.0,2480595500000.0,2539047600000.0,1964882400000.0,2435826800000.0,2257245700000.0,2733112300000.0,2665661000000.0,2868516700000.0,2841778800000.0,2824017500000.0,2282923000000.0
2066.0,2628124000000.0,2188211000000.0,2445094200000.0,2526439500000.0,1927979700000.0,2404093000000.0,2235574500000.0,2717736200000.0,2637601700000.0,2861502800000.0,2821986500000.0,2796367400000.0,2254883800000.0
2067.0,2604693500000.0,2166822500000.0,2403772700000.0,2506731300000.0,1892078000000.0,2378667700000.0,2216269400000.0,2702422000000.0,2622210700000.0,2849322800000.0,2803469600000.0,2768157800000.0,2235316600000.0
2068.0,2570971300000.0,2141988600000.0,2356147700000.0,2473236400000.0,1855490500000.0,2349280800000.0,2188174200000.0,2681736800000.0,2599405500000.0,2844393700000.0,2794024900000.0,2747995300000.0,2218735000000.0
2069.0,2547848000000.0,2119294900000.0,2321220000000.0,2456545100000.0,1821582300000.0,2323704700000.0,2165830700000.0,2664196200000.0,2582346500000.0,2835148700000.0,2774535200000.0,2719898400000.0,2202565000000.0
2070.0,2526627000000.0,2095483800000.0,2276578600000.0,2431759000000.0,1780610400000.0,2291156400000.0,2148876000000.0,2644430000000.0,2557718000000.0,2819643000000.0,2753299200000.0,2691693300000.0,2186177500000.0
2071.0,2498451500000.0,2066286500000.0,2241612200000.0,2403848000000.0,1743145800000.0,2262963800000.0,2124140400000.0,2622274100000.0,2536441600000.0,2805431500000.0,2743861200000.0,2672795600000.0,2168455400000.0
2072.0,2475873000000.0,2046223500000.0,2197133100000.0,2386307600000.0,1706356500000.0,2232976400000.0,2097420700000.0,2607583600000.0,2508481400000.0,2787379500000.0,2720051200000.0,2649377200000.0,2150518100000.0
2073.0,2453461300000.0,2033229600000.0,2152010000000.0,2357970300000.0,1678361800000.0,2193544300000.0,2079563800000.0,2591415000000.0,2479222000000.0,2773794000000.0,2699855400000.0,2635552500000.0,2124677300000.0
2074.0,2425569400000.0,2013164000000.0,2103367700000.0,2324889300000.0,1644420500000.0,2160837100000.0,2058569300000.0,2572959000000.0,2446493500000.0,2767415700000.0,2684082200000.0,2621333000000.0,2104495800000.0
2075.0,2404565600000.0,1996978800000.0,2060648300000.0,2299494400000.0,1613572900000.0,2127109200000.0,2036750700000.0,2555941700000.0,2414929800000.0,2757512700000.0,2665528400000.0,2607392200000.0,2092091200000.0
2076.0,2371821800000.0,1982228900000.0,2023721300000.0,2272531800000.0,1576310900000.0,2088427800000.0,2014349900000.0,2539703500000.0,2394733400000.0,2743119600000.0,2640538200000.0,2583203000000.0,2075333900000.0
2077.0,2351223800000.0,1968150700000.0,1974089000000.0,2239185300000.0,1544418400000.0,2054968400000.0,1991881800000.0,2528666700000.0,2362019200000.0,2728200500000.0,2623471000000.0,2559764300000.0,2052382700000.0
2078.0,2323985000000.0,1960029200000.0,1919587500000.0,2218689300000.0,1508990300000.0,2018819700000.0,1972896400000.0,2510848500000.0,2333765800000.0,2721434800000.0,2588269600000.0,2551078500000.0,2029831800000.0
2079.0,2305481500000.0,1955653500000.0,1879731300000.0,2199622500000.0,1471729900000.0,1996449100000.0,1950906700000.0,2495234700000.0,2309155000000.0,2702913800000.0,2570745300000.0,2530781400000.0,2009650000000.0
2080.0,2288510000000.0,1946139900000.0,1840920400000.0,2166625500000.0,1442488300000.0,1959895800000.0,1932180800000.0,2477140500000.0,2290226300000.0,2687930700000.0,2559406200000.0,2513698800000.0,1987527400000.0
2081.0,2266061600000.0,1938924800000.0,1791847700000.0,2143581800000.0,1410232100000.0,1926151100000.0,1910713500000.0,2460579000000.0,2265650300000.0,2673516500000.0,2540007600000.0,2493312100000.0,1969602400000.0
2082.0,2245203900000.0,1920498500000.0,1747236300000.0,2122989800000.0,1373730500000.0,1904996800000.0,1885099000000.0,2450593000000.0,2233807100000.0,2665598000000.0,2516265700000.0,2476466500000.0,1955891800000.0
2083.0,2219579300000.0,1910574700000.0,1699454800000.0,2101606400000.0,1340789500000.0,1868982100000.0,1865434000000.0,2435642300000.0,2216973600000.0,2653000600000.0,2495061000000.0,2455144500000.0,1944485100000.0
2084.0,2196501200000.0,1889104600000.0,1650050500000.0,2074242600000.0,1308093300000.0,1839014900000.0,1847562900000.0,2416960300000.0,2191962800000.0,2639460300000.0,2470064000000.0,2436238000000.0,1930757800000.0
2085.0,2170094500000.0,1869837400000.0,1605616900000.0,2046544300000.0,1278274600000.0,1813983300000.0,1828550900000.0,2401602600000.0,2169993700000.0,2623301000000.0,2439447800000.0,2414551500000.0,1918393100000.0
2086.0,2152919700000.0,1846973700000.0,1568908500000.0,2026297800000.0,1246809700000.0,1790019500000.0,1815120600000.0,2386442800000.0,2148094300000.0,2613533200000.0,2407284000000.0,2391921400000.0,1897601300000.0
2087.0,2125132000000.0,1827698500000.0,1527495100000.0,1995299200000.0,1211756400000.0,1761226300000.0,1795102700000.0,2369622000000.0,2126925900000.0,2600236700000.0,2377265000000.0,2364772000000.0,1872571900000.0
2088.0,2104086000000.0,1813960000000.0,1486289400000.0,1970205800000.0,1181298600000.0,1734182200000.0,1778343300000.0,2351288000000.0,2095150900000.0,2574826300000.0,2356101800000.0,2335556800000.0,1858776300000.0
2089.0,2085880200000.0,1789107600000.0,1442851200000.0,1950802400000.0,1144349000000.0,1706893400000.0,1762207600000.0,2333716300000.0,2065664200000.0,2548844200000.0,2337308100000.0,2303564000000.0,1844089600000.0
2090.0,2062973000000.0,1758241900000.0,1398755700000.0,1933593100000.0,1107153800000.0,1675797500000.0,1748937300000.0,2312168800000.0,2037983500000.0,2529396300000.0,2317405700000.0,2280870600000.0,1828530000000.0
2091.0,2033170500000.0,1730350300000.0,1362975500000.0,1923944500000.0,1075207400000.0,1636477700000.0,1735339300000.0,2298245300000.0,2010624700000.0,2504211600000.0,2296668000000.0,2259236200000.0,1812549100000.0
2092.0,2005987200000.0,1704762300000.0,1322532600000.0,1904909700000.0,1041634400000.0,1603765700000.0,1723663600000.0,2281471200000.0,1988794800000.0,2487196800000.0,2272107400000.0,2224409000000.0,1796324500000.0
2093.0,1972064000000.0,1679599700000.0,1288875400000.0,1889658200000.0,1010569840000.0,1564794200000.0,1703593100000.0,2264329600000.0,1962668700000.0,2461719300000.0,2266373800000.0,2200006300000.0,1778871700000.0
2094.0,1947372200000.0,1648380300000.0,1251383800000.0,1865542100000.0,975576800000.0,1524811200000.0,1686394500000.0,2251070600000.0,1939831700000.0,2443896200000.0,2248739700000.0,2179950800000.0,1764600700000.0
2095.0,1920640900000.0,1615956500000.0,1216741500000.0,1844043300000.0,942573300000.0,1492986900000.0,1671517700000.0,2233205300000.0,1920076000000.0,2419859000000.0,2228658400000.0,2157314200000.0,1743478300000.0
2096.0,1897750100000.0,1583627800000.0,1178500100000.0,1819943400000.0,910025300000.0,1473456100000.0,1657997600000.0,2213568600000.0,1901098200000.0,2400057800000.0,2215763800000.0,2119828900000.0,1719662300000.0
2097.0,1878123100000.0,1557068900000.0,1138714300000.0,1796285000000.0,881261350000.0,1446344500000.0,1646170300000.0,2192033400000.0,1884390800000.0,2383100500000.0,2192826000000.0,2095220700000.0,1707713100000.0
2098.0,1848571300000.0,1531057500000.0,1104786900000.0,1774818600000.0,851307660000.0,1410917200000.0,1626922400000.0,2175860700000.0,1865854900000.0,2360963200000.0,2175477700000.0,2067410700000.0,1694803600000.0
2099.0,1815086900000.0,1508812900000.0,1069002000000.0,1754194900000.0,815410400000.0,1379270100000.0,1612841000000.0,2157993100000.0,1846002600000.0,2338706700000.0,2144649200000.0,2026694400000.0,1678570800000.0
2100.0,1781991000000.0,1474809200000.0,1029215100000.0,1735809800000.0,785821140000.0,1353305300000.0,1596388800000.0,2145069700000.0,1824728200000.0,2319045000000.0,2132834400000.0,1997074700000.0,1663136800000.0
