time,MPI-ESM1-2-HR,MRI-ESM2-0,FGOALS-F3-L,EC-EARTH3,BCC-CSM2-MR,CAMS-CSM1-0,INM-CM4-8,EC-EARTH3-VEG,CMCC-CM2-SR5,NORESM2-MM,INM-CM5-0,CESM2-WACCM,CESM2,GFDL-ESM4
2049.0,3016229400000.0,2734312700000.0,2994553700000.0,2624068300000.0,2707709800000.0,2841744500000.0,2915280400000.0,2901637600000.0,2944594600000.0,3194624400000.0,2768148000000.0,2975583700000.0,3251393300000.0,2963200300000.0
2050.0,3003440200000.0,2713091800000.0,2970990100000.0,2592576600000.0,2664860500000.0,2824021000000.0,2887395000000.0,2877592000000.0,2911389400000.0,3177953000000.0,2760376300000.0,2957723300000.0,3255793400000.0,2955680400000.0
2051.0,2992016700000.0,2697631600000.0,2948282400000.0,2561311800000.0,2642828000000.0,2816997900000.0,2868922500000.0,2854044800000.0,2876341700000.0,3162397500000.0,2750820000000.0,2946654800000.0,3250873700000.0,2927207400000.0
2052.0,2977815600000.0,2683246000000.0,2923219000000.0,2530042400000.0,2609874700000.0,2806521500000.0,2838675800000.0,2830166400000.0,2844489700000.0,3151275800000.0,2738324500000.0,2919986000000.0,3249773000000.0,2919257300000.0
2053.0,2964183000000.0,2662361500000.0,2903482300000.0,2503802400000.0,2586569600000.0,2789982300000.0,2804781000000.0,2800213800000.0,2810594500000.0,3126765600000.0,2725017000000.0,2888280000000.0,3248209000000.0,2904770200000.0
2054.0,2955343600000.0,2646853600000.0,2879986300000.0,2476541200000.0,2561742000000.0,2767464400000.0,2785250600000.0,2770921300000.0,2776863300000.0,3113400100000.0,2702865000000.0,2860342000000.0,3250455600000.0,2892060700000.0
2055.0,2942129000000.0,2628187300000.0,2857892600000.0,2443067000000.0,2530348400000.0,2742051400000.0,2762139200000.0,2747976400000.0,2739742700000.0,3096977900000.0,2688569000000.0,2839357700000.0,3242236300000.0,2874673000000.0
2056.0,2921221300000.0,2614233400000.0,2843606000000.0,2406280300000.0,2509165600000.0,2715396300000.0,2741752800000.0,2732445000000.0,2691865800000.0,3070153000000.0,2664483300000.0,2819187000000.0,3241365200000.0,2867990400000.0
2057.0,2904799000000.0,2599444800000.0,2824154400000.0,2365133400000.0,2494479200000.0,2704838200000.0,2719001000000.0,2702011800000.0,2660198000000.0,3042827600000.0,2647352100000.0,2802915200000.0,3231222300000.0,2855319600000.0
2058.0,2892693000000.0,2586688400000.0,2799604300000.0,2335961300000.0,2464200000000.0,2690081400000.0,2697995700000.0,2677992300000.0,2620030500000.0,3020049400000.0,2634960600000.0,2782106200000.0,3232798300000.0,2845420300000.0
2059.0,2882260200000.0,2564059800000.0,2793022200000.0,2296018600000.0,2438856700000.0,2675739500000.0,2670591200000.0,2645681000000.0,2568924200000.0,3003783600000.0,2621708700000.0,2760212000000.0,3220506700000.0,2829266000000.0
2060.0,2872300500000.0,2540840400000.0,2770155000000.0,2267253000000.0,2413269000000.0,2662000200000.0,2648729000000.0,2618613000000.0,2536282000000.0,2983329300000.0,2609249300000.0,2735390900000.0,3212244200000.0,2809617700000.0
2061.0,2858932000000.0,2521952700000.0,2747157200000.0,2238210600000.0,2393111800000.0,2644267000000.0,2631429800000.0,2592411200000.0,2509417000000.0,2958822000000.0,2598058300000.0,2710113600000.0,3209432000000.0,2791494000000.0
2062.0,2847463000000.0,2504409500000.0,2723315200000.0,2205147500000.0,2370414600000.0,2625218300000.0,2613389300000.0,2573801600000.0,2472304000000.0,2938176500000.0,2587790100000.0,2677397300000.0,3205718300000.0,2777422200000.0
2063.0,2827137800000.0,2486337300000.0,2704928000000.0,2168491100000.0,2345712000000.0,2610858600000.0,2592452400000.0,2555765300000.0,2433389000000.0,2913571700000.0,2569888600000.0,2654820600000.0,3189693500000.0,2766947200000.0
2064.0,2814411300000.0,2464384800000.0,2693231300000.0,2136222200000.0,2316453000000.0,2595939400000.0,2572279600000.0,2538120200000.0,2400952800000.0,2889380500000.0,2549901200000.0,2633581200000.0,3184055300000.0,2743123800000.0
2065.0,2803131200000.0,2444934500000.0,2676647300000.0,2098104100000.0,2302859300000.0,2583042500000.0,2550058000000.0,2522081700000.0,2357934200000.0,2868393000000.0,2531152600000.0,2617315200000.0,3168700200000.0,2709822600000.0
2066.0,2789873800000.0,2427336000000.0,2663756600000.0,2068994300000.0,2291030000000.0,2567901500000.0,2532250500000.0,2499582400000.0,2316619700000.0,2843514500000.0,2507137600000.0,2594747400000.0,3166601200000.0,2702479500000.0
2067.0,2779324600000.0,2411130800000.0,2643010800000.0,2026841300000.0,2268536000000.0,2545105000000.0,2519570300000.0,2467904000000.0,2282747600000.0,2825596000000.0,2495369200000.0,2572798100000.0,3160450800000.0,2685050800000.0
2068.0,2762781000000.0,2389408000000.0,2607777000000.0,1995166600000.0,2242768300000.0,2512077500000.0,2503666300000.0,2443333600000.0,2248607500000.0,2808414000000.0,2484419200000.0,2555530400000.0,3142894700000.0,2671109000000.0
2069.0,2745900500000.0,2379210800000.0,2579797600000.0,1967760700000.0,2225073600000.0,2489797000000.0,2484311700000.0,2418691800000.0,2211202000000.0,2791701200000.0,2463850800000.0,2536654500000.0,3117119700000.0,2665974300000.0
2070.0,2735506200000.0,2361809400000.0,2557269800000.0,1942060300000.0,2205504000000.0,2456944400000.0,2462310200000.0,2385711000000.0,2165363300000.0,2766483000000.0,2442707300000.0,2532800500000.0,3116107000000.0,2655456000000.0
2071.0,2720246000000.0,2348149600000.0,2537086800000.0,1923871700000.0,2183486000000.0,2423048400000.0,2447483000000.0,2357958500000.0,2121854600000.0,2749798300000.0,2434480000000.0,2518667200000.0,3106212700000.0,2644960300000.0
2072.0,2705917200000.0,2328468700000.0,2516024800000.0,1896461200000.0,2162110900000.0,2391763000000.0,2435378300000.0,2324331800000.0,2081338400000.0,2742422300000.0,2417102200000.0,2495775000000.0,3096663600000.0,2628182000000.0
2073.0,2698751800000.0,2317211100000.0,2494928500000.0,1867513300000.0,2138382800000.0,2361126800000.0,2417083000000.0,2307221000000.0,2046067000000.0,2727690400000.0,2402032000000.0,2478000800000.0,3082205300000.0,2621300300000.0
2074.0,2683526000000.0,2303202400000.0,2474391400000.0,1837300000000.0,2113347800000.0,2332265000000.0,2406368700000.0,2283110100000.0,2007978700000.0,2708509800000.0,2384368000000.0,2463709500000.0,3082923000000.0,2609869500000.0
2075.0,2669556800000.0,2292373000000.0,2438410000000.0,1812101500000.0,2093290900000.0,2306912600000.0,2394212800000.0,2250478200000.0,1970835800000.0,2698289300000.0,2366121700000.0,2446922600000.0,3076075000000.0,2597378900000.0
2076.0,2647723900000.0,2279930600000.0,2420014800000.0,1789114000000.0,2065860400000.0,2279948700000.0,2377316600000.0,2215861000000.0,1936579800000.0,2686500000000.0,2342003400000.0,2432263300000.0,3078254500000.0,2583151000000.0
2077.0,2631298200000.0,2263112500000.0,2395086300000.0,1770366300000.0,2050567700000.0,2251122500000.0,2357901000000.0,2179862500000.0,1907113200000.0,2667654000000.0,2327354000000.0,2428665600000.0,3073115400000.0,2574979000000.0
2078.0,2610328200000.0,2241919500000.0,2368878000000.0,1745985200000.0,2033889300000.0,2228256800000.0,2338674000000.0,2150577200000.0,1871878600000.0,2666511500000.0,2317340400000.0,2417810500000.0,3071547800000.0,2564769700000.0
2079.0,2591404000000.0,2227922800000.0,2352573300000.0,1723114700000.0,2009655400000.0,2193517800000.0,2315808400000.0,2123719600000.0,1837078300000.0,2644410400000.0,2292158000000.0,2413404400000.0,3057266700000.0,2556007500000.0
2080.0,2580956600000.0,2221467800000.0,2345606000000.0,1693996700000.0,1991614900000.0,2158072800000.0,2300918000000.0,2091932300000.0,1799690000000.0,2636112200000.0,2272448500000.0,2402843400000.0,3055505000000.0,2542120700000.0
2081.0,2569735000000.0,2206326800000.0,2328460500000.0,1671006300000.0,1973911400000.0,2118242500000.0,2285108700000.0,2057435100000.0,1766723300000.0,2618036000000.0,2260123300000.0,2395616600000.0,3040263800000.0,2530849600000.0
2082.0,2554896000000.0,2185731200000.0,2304257300000.0,1646382300000.0,1959413200000.0,2097869200000.0,2270732500000.0,2028815400000.0,1727881800000.0,2607878500000.0,2242873700000.0,2389353700000.0,3037323600000.0,2515409800000.0
2083.0,2541585000000.0,2178277000000.0,2280230700000.0,1620390400000.0,1937751800000.0,2073989000000.0,2255474400000.0,2001877300000.0,1692846700000.0,2602927700000.0,2221281600000.0,2377958000000.0,3028372700000.0,2502705500000.0
2084.0,2527022300000.0,2169102900000.0,2259961000000.0,1597868500000.0,1919304500000.0,2062356600000.0,2239941600000.0,1974002000000.0,1660967600000.0,2586350500000.0,2206557000000.0,2360356600000.0,3022229900000.0,2484569400000.0
2085.0,2516121000000.0,2158036100000.0,2241933600000.0,1572048500000.0,1895364000000.0,2047985800000.0,2219596600000.0,1937537900000.0,1625072600000.0,2571648400000.0,2192644800000.0,2357764300000.0,3017878800000.0,2477638300000.0
2086.0,2501242800000.0,2153955500000.0,2228504000000.0,1544285700000.0,1865700300000.0,2029943300000.0,2202163500000.0,1909156600000.0,1595202300000.0,2563573800000.0,2179081300000.0,2353104700000.0,3017424200000.0,2464629000000.0
2087.0,2487169000000.0,2147605400000.0,2213197400000.0,1517578100000.0,1839371100000.0,2013558700000.0,2188339600000.0,1881367500000.0,1555669300000.0,2546859500000.0,2167155600000.0,2334122300000.0,3012276800000.0,2453809700000.0
2088.0,2472861800000.0,2146325100000.0,2197804000000.0,1494493300000.0,1816359500000.0,1996597600000.0,2170707000000.0,1847268300000.0,1521950000000.0,2540442500000.0,2152923400000.0,2323816000000.0,3007746100000.0,2440701700000.0
2089.0,2456785000000.0,2134829700000.0,2177676600000.0,1464845500000.0,1791681900000.0,1980659000000.0,2154366400000.0,1815864500000.0,1493980700000.0,2529299800000.0,2139933800000.0,2317914500000.0,2999115300000.0,2425197200000.0
2090.0,2442297600000.0,2128004100000.0,2161667300000.0,1438223000000.0,1770540100000.0,1971475300000.0,2142897000000.0,1782013500000.0,1456055800000.0,2511798800000.0,2115119900000.0,2311425600000.0,2994643700000.0,2406132000000.0
2091.0,2421144000000.0,2114873300000.0,2144779000000.0,1415035400000.0,1743389000000.0,1958629100000.0,2124137200000.0,1753950600000.0,1411588700000.0,2505095500000.0,2096577200000.0,2292603200000.0,2984941000000.0,2388311400000.0
2092.0,2406704500000.0,2104702500000.0,2127542600000.0,1393932600000.0,1719097900000.0,1946269100000.0,2106954400000.0,1724912200000.0,1367708400000.0,2499487000000.0,2078747500000.0,2282816500000.0,2980752400000.0,2381872000000.0
2093.0,2389997800000.0,2098099400000.0,2105817800000.0,1369488400000.0,1701153000000.0,1937267200000.0,2082042000000.0,1701234000000.0,1332850900000.0,2488888700000.0,2056089200000.0,2272625200000.0,2974569000000.0,2366551000000.0
2094.0,2371861000000.0,2087406000000.0,2077207300000.0,1342149500000.0,1673968000000.0,1923567300000.0,2060186700000.0,1676883900000.0,1289555300000.0,2477560700000.0,2037409300000.0,2256290400000.0,2967500500000.0,2349106700000.0
2095.0,2358152000000.0,2067159000000.0,2047399300000.0,1317459500000.0,1650136600000.0,1911996400000.0,2039580000000.0,1636536500000.0,1243530400000.0,2466064000000.0,2019728000000.0,2245019000000.0,2964779700000.0,2338808100000.0
2096.0,2344823000000.0,2063725900000.0,2015269200000.0,1287344900000.0,1635126600000.0,1897805400000.0,2021148900000.0,1607269500000.0,1203694300000.0,2460785800000.0,2011694000000.0,2230955000000.0,2960055600000.0,2325665500000.0
2097.0,2334749600000.0,2050683700000.0,1996114000000.0,1256055600000.0,1616277100000.0,1879330000000.0,1999875600000.0,1580434600000.0,1166576700000.0,2451999800000.0,1993291600000.0,2217792200000.0,2948638000000.0,2311927000000.0
2098.0,2323659000000.0,2041806000000.0,1975706300000.0,1227456800000.0,1596744700000.0,1866663500000.0,1983481800000.0,1542167600000.0,1131922000000.0,2446174500000.0,1981163400000.0,2209088800000.0,2946971700000.0,2309234400000.0
2099.0,2310948000000.0,2034230800000.0,1960751400000.0,1201425900000.0,1575857600000.0,1844053400000.0,1962570800000.0,1515672700000.0,1091561700000.0,2444712000000.0,1968009100000.0,2200348000000.0,2943510400000.0,2297194000000.0
2100.0,2296063500000.0,2026925600000.0,1939564000000.0,1180286600000.0,1552235600000.0,1829267700000.0,1944275800000.0,1490473200000.0,1054364200000.0,2429415300000.0,1949056500000.0,2186827400000.0,2936213000000.0,2291733400000.0
