time,BCC-CSM2-MR,EC-EARTH3,INM-CM4-8,CAMS-CSM1-0,EC-EARTH3-VEG,MPI-ESM1-2-HR,CANESM5,MRI-ESM2-0,FGOALS-F3-L,CESM2-WACCM,CESM2,GFDL-ESM4,ACCESS-ESM1-5,ACCESS-CM2,IPSL-CM6A-LR,NORESM2-MM,INM-CM5-0
2027.0,3350366800000.0,3257193700000.0,3380657800000.0,3268028000000.0,3316933000000.0,3340448300000.0,3201172800000.0,3269396300000.0,3343966000000.0,3315222200000.0,3332749700000.0,3359733200000.0,3359936300000.0,3327657800000.0,3374871700000.0,3389749200000.0,3306161200000.0
2028.0,3338346200000.0,3220715900000.0,3357934400000.0,3234517000000.0,3291884800000.0,3317300200000.0,3167856000000.0,3242292000000.0,3316539200000.0,3299770600000.0,3338265200000.0,3337049900000.0,3351732600000.0,3314729600000.0,3360850400000.0,3384229800000.0,3274723000000.0
2029.0,3315983200000.0,3176907000000.0,3348702000000.0,3206111000000.0,3267280200000.0,3295185700000.0,3128366700000.0,3217397600000.0,3298649400000.0,3285116000000.0,3325857400000.0,3321371000000.0,3338606200000.0,3302443200000.0,3351431300000.0,3362760400000.0,3246937300000.0
2030.0,3299773500000.0,3136148500000.0,3332067600000.0,3173840600000.0,3250040900000.0,3272605400000.0,3093474300000.0,3199663000000.0,3281456200000.0,3267566000000.0,3314803000000.0,3308248000000.0,3335198600000.0,3278075300000.0,3342080000000.0,3339138400000.0,3216030300000.0
2031.0,3272666000000.0,3107113000000.0,3336136300000.0,3157125500000.0,3240554700000.0,3259479400000.0,3045147500000.0,3178732000000.0,3261608200000.0,3249461500000.0,3299199000000.0,3302609000000.0,3321882200000.0,3250332600000.0,3327756300000.0,3319156700000.0,3190103500000.0
2032.0,3247223000000.0,3081603600000.0,3332403600000.0,3130913000000.0,3218050000000.0,3250094000000.0,2986811000000.0,3141964000000.0,3251652500000.0,3225191200000.0,3279889000000.0,3286917400000.0,3322882300000.0,3224789800000.0,3302904000000.0,3308547000000.0,3155754000000.0
2033.0,3229885400000.0,3039796400000.0,3331814000000.0,3112751600000.0,3198698000000.0,3228880600000.0,2939276800000.0,3121422500000.0,3233062300000.0,3213739000000.0,3266623600000.0,3272758300000.0,3313666600000.0,3205178000000.0,3276423600000.0,3303178800000.0,3135426000000.0
2034.0,3210367200000.0,3001971000000.0,3322209000000.0,3089923800000.0,3175419500000.0,3214664000000.0,2892374500000.0,3097221000000.0,3217804000000.0,3206828800000.0,3238018000000.0,3264575400000.0,3307070300000.0,3196027400000.0,3268072400000.0,3289879700000.0,3110337800000.0
2035.0,3187309500000.0,2977557000000.0,3312913200000.0,3067434200000.0,3155095700000.0,3203359800000.0,2856866500000.0,3065544000000.0,3204680500000.0,3187112400000.0,3229277500000.0,3241855700000.0,3297252700000.0,3183916600000.0,3250185000000.0,3281926800000.0,3090119400000.0
2036.0,3169879600000.0,2944643600000.0,3303997400000.0,3046638400000.0,3125775000000.0,3187904300000.0,2824039300000.0,3041520000000.0,3179923400000.0,3173994500000.0,3220423300000.0,3234999600000.0,3298004000000.0,3167706000000.0,3226549400000.0,3275842400000.0,3062192000000.0
2037.0,3158980700000.0,2904294200000.0,3288395400000.0,3023911300000.0,3103922000000.0,3176982600000.0,2774980400000.0,3021148000000.0,3169423700000.0,3149116500000.0,3193794200000.0,3224699000000.0,3296337000000.0,3150062000000.0,3211629200000.0,3266812600000.0,3046780000000.0
2038.0,3136129000000.0,2869426000000.0,3279562500000.0,2994942200000.0,3088910600000.0,3164855300000.0,2727029000000.0,2997551000000.0,3150113400000.0,3133186500000.0,3179243400000.0,3211063000000.0,3290250600000.0,3129835500000.0,3194770400000.0,3247909400000.0,3030182000000.0
2039.0,3124368200000.0,2841750000000.0,3257943200000.0,2972633500000.0,3062925400000.0,3147376600000.0,2691266000000.0,2976261900000.0,3132717500000.0,3109814500000.0,3170805000000.0,3195602000000.0,3299283300000.0,3120913000000.0,3183131000000.0,3236444000000.0,2994590700000.0
2040.0,3114398400000.0,2804254500000.0,3248190700000.0,2949497500000.0,3056380400000.0,3131574300000.0,2659222800000.0,2947290500000.0,3120208000000.0,3084142200000.0,3165145000000.0,3187022800000.0,3289982200000.0,3087090000000.0,3164883600000.0,3230796600000.0,2973136300000.0
2041.0,3101490200000.0,2768568000000.0,3233881500000.0,2917049000000.0,3021194000000.0,3119646000000.0,2612671300000.0,2908159200000.0,3105636700000.0,3054568200000.0,3154786000000.0,3174737600000.0,3293108500000.0,3056954200000.0,3156914000000.0,3228066000000.0,2950718800000.0
2042.0,3061442000000.0,2738393700000.0,3230254800000.0,2883289400000.0,3003452200000.0,3108345500000.0,2580948200000.0,2882326200000.0,3085728000000.0,3035150200000.0,3137005000000.0,3167527400000.0,3277849000000.0,3034116500000.0,3143758200000.0,3220870000000.0,2923179000000.0
2043.0,3035012800000.0,2710639200000.0,3209326500000.0,2862347500000.0,2981389000000.0,3100499000000.0,2539353800000.0,2859981600000.0,3064739400000.0,3014282000000.0,3125173600000.0,3152884300000.0,3276364000000.0,3007712600000.0,3134131300000.0,3215324300000.0,2898690300000.0
2044.0,3018833500000.0,2676369400000.0,3194593500000.0,2837140500000.0,2966566200000.0,3087367000000.0,2495123300000.0,2838706500000.0,3044648700000.0,2987141400000.0,3106052800000.0,3140180000000.0,3257144000000.0,2980483000000.0,3129812000000.0,3203147500000.0,2875830600000.0
2045.0,3006362000000.0,2653481300000.0,3178837300000.0,2809075900000.0,2933819700000.0,3073039400000.0,2450076000000.0,2820470500000.0,3032605300000.0,2965512400000.0,3099153700000.0,3131306100000.0,3249796800000.0,2955445300000.0,3120172000000.0,3196071000000.0,2843149000000.0
2046.0,2991907700000.0,2620871100000.0,3158528200000.0,2783511300000.0,2908879800000.0,3054514200000.0,2394637500000.0,2788009400000.0,3024009000000.0,2942249500000.0,3077321300000.0,3116102300000.0,3239027700000.0,2922630600000.0,3101161000000.0,3178581200000.0,2807190800000.0
2047.0,2974350600000.0,2583105600000.0,3144155700000.0,2747740700000.0,2883541800000.0,3042010200000.0,2349487600000.0,2763599400000.0,2998414000000.0,2914802000000.0,3061694300000.0,3108027500000.0,3225605400000.0,2893034000000.0,3087377000000.0,3167574800000.0,2772952400000.0
2048.0,2942573200000.0,2542850800000.0,3122103000000.0,2710651800000.0,2860123700000.0,3026627600000.0,2296378800000.0,2735765000000.0,2976851700000.0,2879001500000.0,3050631600000.0,3096270000000.0,3218338200000.0,2854181100000.0,3061785600000.0,3159032900000.0,2742175000000.0
2049.0,2919038000000.0,2510229300000.0,3101405200000.0,2689924000000.0,2839681200000.0,3008769300000.0,2246756500000.0,2718484100000.0,2958221000000.0,2863879200000.0,3028767700000.0,3081585300000.0,3217921400000.0,2816594100000.0,3048083600000.0,3148946000000.0,2719504100000.0
2050.0,2890114500000.0,2478414200000.0,3089624700000.0,2664572400000.0,2823173400000.0,2990797200000.0,2206222800000.0,2693390000000.0,2937624500000.0,2839727000000.0,3018582000000.0,3075903600000.0,3222471000000.0,2779801500000.0,3035215000000.0,3130070000000.0,2693185000000.0
2051.0,2868790400000.0,2443276500000.0,3078438000000.0,2649680500000.0,2807696200000.0,2966485000000.0,2162046400000.0,2677916300000.0,2921014200000.0,2829743300000.0,3003413200000.0,3066269800000.0,3217313500000.0,2741836200000.0,3018710000000.0,3111606300000.0,2674701000000.0
2052.0,2836916000000.0,2418744500000.0,3055771000000.0,2639907000000.0,2791124800000.0,2946391600000.0,2132129700000.0,2659383500000.0,2899908200000.0,2817540800000.0,2988668400000.0,3051203900000.0,3220548000000.0,2709625000000.0,3001176000000.0,3094721300000.0,2656216300000.0
2053.0,2809510500000.0,2389315200000.0,3046847300000.0,2623285500000.0,2767109500000.0,2932477500000.0,2095884800000.0,2637436600000.0,2868550300000.0,2801833300000.0,2975061200000.0,3046538700000.0,3204451100000.0,2678636400000.0,2980154700000.0,3082970700000.0,2628501600000.0
2054.0,2786291600000.0,2359181400000.0,3021541700000.0,2605667600000.0,2741926000000.0,2925656800000.0,2056887300000.0,2615735200000.0,2845412000000.0,2793815100000.0,2952472600000.0,3029523000000.0,3195499000000.0,2642011200000.0,2966045000000.0,3078864800000.0,2614052500000.0
2055.0,2762794600000.0,2329826600000.0,2990815000000.0,2595394700000.0,2717135700000.0,2911021000000.0,2012719000000.0,2598295600000.0,2822596200000.0,2788574400000.0,2945536200000.0,3023628400000.0,3189557400000.0,2619023300000.0,2953749700000.0,3059356000000.0,2588586500000.0
2056.0,2743168700000.0,2302421500000.0,2974175000000.0,2572653200000.0,2700348000000.0,2893980000000.0,1970971600000.0,2585386300000.0,2796201200000.0,2776009500000.0,2931794400000.0,3015807600000.0,3190120000000.0,2594424200000.0,2940817600000.0,3050041800000.0,2571200600000.0
2057.0,2720365300000.0,2275261500000.0,2954746000000.0,2562194100000.0,2678700000000.0,2879916600000.0,1931229700000.0,2568354500000.0,2782894200000.0,2765290700000.0,2915897000000.0,3002622800000.0,3203756200000.0,2564862800000.0,2918322500000.0,3029815800000.0,2554868500000.0
2058.0,2693967400000.0,2242136000000.0,2943622300000.0,2544112200000.0,2657088400000.0,2877136300000.0,1890084200000.0,2548356300000.0,2765876000000.0,2756154000000.0,2912107000000.0,2994309000000.0,3220496700000.0,2542193600000.0,2908055000000.0,3021225300000.0,2538448000000.0
2059.0,2673421800000.0,2224553000000.0,2924851000000.0,2527413400000.0,2631910000000.0,2869976600000.0,1848686800000.0,2532339000000.0,2742718800000.0,2745744500000.0,2901044600000.0,2990111200000.0,3229167000000.0,2518449000000.0,2890111400000.0,3007665400000.0,2528103600000.0
2060.0,2653921500000.0,2203406000000.0,2913663000000.0,2507578000000.0,2604467200000.0,2849904500000.0,1804598200000.0,2525254400000.0,2724069600000.0,2743305800000.0,2893006000000.0,2984167600000.0,3236429300000.0,2491507000000.0,2874650100000.0,2994091000000.0,2506447400000.0
2061.0,2637193500000.0,2180362400000.0,2895829300000.0,2496006500000.0,2572974000000.0,2834590900000.0,1774502000000.0,2504471600000.0,2704277000000.0,2743039700000.0,2880904600000.0,2966048700000.0,3238361000000.0,2467270000000.0,2859407200000.0,2984316200000.0,2490135200000.0
2062.0,2611468800000.0,2161670100000.0,2872531500000.0,2476245300000.0,2556126800000.0,2819024500000.0,1740779200000.0,2485621000000.0,2675308800000.0,2732803200000.0,2878151900000.0,2956308500000.0,3251547700000.0,2444581700000.0,2843337800000.0,2970451700000.0,2474424700000.0
2063.0,2591245200000.0,2140181000000.0,2855653300000.0,2456137000000.0,2538500300000.0,2809881200000.0,1705189200000.0,2468142600000.0,2653685800000.0,2729121200000.0,2860415000000.0,2943720600000.0,3263959100000.0,2424545200000.0,2826265000000.0,2955662900000.0,2456016700000.0
2064.0,2569604000000.0,2118833000000.0,2830587000000.0,2433195000000.0,2513907700000.0,2797691200000.0,1670580100000.0,2452503000000.0,2633111700000.0,2729105000000.0,2849236800000.0,2932710600000.0,3281875600000.0,2383384200000.0,2802138700000.0,2946042200000.0,2441321000000.0
2065.0,2549729200000.0,2096914500000.0,2802831000000.0,2420038200000.0,2496335200000.0,2783094200000.0,1636369800000.0,2443640800000.0,2610109000000.0,2725403000000.0,2852076400000.0,2925562700000.0,3291861500000.0,2355200800000.0,2789577300000.0,2924701500000.0,2426424300000.0
2066.0,2539396800000.0,2079457500000.0,2784781000000.0,2397933000000.0,2476791300000.0,2774124200000.0,1606606500000.0,2435279200000.0,2593082600000.0,2714197600000.0,2848752700000.0,2907082300000.0,3300918800000.0,2329564200000.0,2769941200000.0,2910252700000.0,2414708800000.0
2067.0,2525330400000.0,2051799600000.0,2768464000000.0,2388631500000.0,2470600500000.0,2761179800000.0,1574974500000.0,2423910600000.0,2584275600000.0,2715875500000.0,2854998500000.0,2888385700000.0,3299990000000.0,2308214600000.0,2755026200000.0,2890197400000.0,2395337000000.0
2068.0,2513199400000.0,2025819100000.0,2755470600000.0,2374807800000.0,2438814200000.0,2743687200000.0,1542175500000.0,2415078700000.0,2571759300000.0,2710984200000.0,2851551800000.0,2876651300000.0,3277264800000.0,2285271300000.0,2740446000000.0,2871983000000.0,2373743800000.0
2069.0,2499756000000.0,2003946800000.0,2736338200000.0,2356423400000.0,2419214800000.0,2731855800000.0,1512553800000.0,2402888200000.0,2559696200000.0,2710035800000.0,2862911300000.0,2868605600000.0,3268746000000.0,2261142700000.0,2728869000000.0,2851780400000.0,2355136000000.0
2070.0,2483843800000.0,1979402400000.0,2725797700000.0,2331064400000.0,2410245800000.0,2721448000000.0,1481260100000.0,2389509400000.0,2546126600000.0,2715343000000.0,2859177000000.0,2854903300000.0,3254208700000.0,2242739000000.0,2718033000000.0,2837459800000.0,2339543000000.0
2071.0,2450911000000.0,1954315400000.0,2716588300000.0,2301891400000.0,2386893500000.0,2709595000000.0,1442471600000.0,2382678200000.0,2540351000000.0,2721452000000.0,2852540600000.0,2847268000000.0,3244478200000.0,2211930700000.0,2704238400000.0,2825259600000.0,2331773800000.0
2072.0,2427517400000.0,1934013900000.0,2709501000000.0,2290912000000.0,2377120700000.0,2699741600000.0,1407036700000.0,2372689200000.0,2527388500000.0,2718654300000.0,2852555300000.0,2838449000000.0,3236255800000.0,2180627700000.0,2686605600000.0,2824557800000.0,2320890300000.0
2073.0,2410908200000.0,1918581500000.0,2700035800000.0,2272981400000.0,2357708200000.0,2689994600000.0,1379326500000.0,2363508700000.0,2514479200000.0,2718868700000.0,2849602000000.0,2826397500000.0,3225710800000.0,2167184000000.0,2665974000000.0,2815445200000.0,2301433000000.0
2074.0,2393553200000.0,1898426100000.0,2686742000000.0,2259236400000.0,2335281300000.0,2678155400000.0,1350421700000.0,2351441600000.0,2503579500000.0,2715097800000.0,2844275000000.0,2824923300000.0,3223640600000.0,2149612300000.0,2660482400000.0,2811662700000.0,2286776200000.0
2075.0,2379860400000.0,1875462800000.0,2672725300000.0,2239725600000.0,2315549700000.0,2667381500000.0,1318642400000.0,2343512600000.0,2490012000000.0,2713158700000.0,2848808200000.0,2821956600000.0,3213855600000.0,2134015500000.0,2650881000000.0,2797758800000.0,2271268300000.0
2076.0,2372308000000.0,1855701500000.0,2652306700000.0,2223337400000.0,2304360000000.0,2660435800000.0,1282914000000.0,2341319500000.0,2477567000000.0,2713955300000.0,2849724400000.0,2813440000000.0,3204796400000.0,2119431900000.0,2635659500000.0,2792247000000.0,2254442300000.0
2077.0,2352002000000.0,1834072700000.0,2635831400000.0,2216764600000.0,2281351200000.0,2652474000000.0,1249513700000.0,2334997600000.0,2459172000000.0,2715611800000.0,2844243000000.0,2807598000000.0,3195379600000.0,2103254300000.0,2622405000000.0,2793729700000.0,2233318800000.0
2078.0,2337844500000.0,1815165000000.0,2616965700000.0,2206214700000.0,2262994500000.0,2642026200000.0,1211349700000.0,2331480200000.0,2449575000000.0,2708055500000.0,2842081600000.0,2796286600000.0,3187504800000.0,2085759600000.0,2611626400000.0,2798410800000.0,2210719000000.0
2079.0,2319352600000.0,1791286800000.0,2601674000000.0,2188210700000.0,2249499300000.0,2631337000000.0,1172435800000.0,2325503800000.0,2438586700000.0,2710629800000.0,2841113500000.0,2793294000000.0,3166580200000.0,2067834200000.0,2602366700000.0,2792603300000.0,2197093100000.0
2080.0,2307595400000.0,1772101600000.0,2588069000000.0,2171750800000.0,2230395600000.0,2607609000000.0,1142624100000.0,2326216000000.0,2421452000000.0,2712916500000.0,2847561500000.0,2788068200000.0,3164177200000.0,2052630100000.0,2588703500000.0,2790775800000.0,2188541600000.0
2081.0,2285326800000.0,1749595800000.0,2572225600000.0,2158324700000.0,2217606600000.0,2603620200000.0,1113884000000.0,2318940500000.0,2414051000000.0,2717801500000.0,2843377400000.0,2784993500000.0,3157368800000.0,2035729700000.0,2577315100000.0,2786274800000.0,2173927300000.0
2082.0,2267239000000.0,1732595000000.0,2551858300000.0,2145303400000.0,2196677500000.0,2592745500000.0,1090684650000.0,2318594500000.0,2396070300000.0,2731218600000.0,2838971000000.0,2775429200000.0,3149000300000.0,2024569800000.0,2560434600000.0,2779106000000.0,2160254500000.0
2083.0,2251815000000.0,1712033400000.0,2543121300000.0,2134034200000.0,2168805100000.0,2578272200000.0,1057006400000.0,2311986000000.0,2384625000000.0,2730197300000.0,2837677300000.0,2769297900000.0,3133190400000.0,2003627500000.0,2545335100000.0,2776803800000.0,2144148500000.0
2084.0,2245046300000.0,1690463600000.0,2532232700000.0,2122585600000.0,2146582300000.0,2567080500000.0,1029596000000.0,2312219000000.0,2376298000000.0,2729206600000.0,2840975600000.0,2768419200000.0,3129578400000.0,1987171000000.0,2531226300000.0,2765224100000.0,2131503100000.0
2085.0,2229452000000.0,1678896700000.0,2516639300000.0,2109793000000.0,2123451600000.0,2559802900000.0,1000284900000.0,2313662800000.0,2363970300000.0,2729213700000.0,2843930000000.0,2763696600000.0,3133247000000.0,1965356000000.0,2513357000000.0,2769218400000.0,2116333600000.0
2086.0,2220471400000.0,1667936600000.0,2492349300000.0,2097186000000.0,2095414100000.0,2547765000000.0,975852300000.0,2323070800000.0,2347105500000.0,2730904000000.0,2851493400000.0,2758570000000.0,3127609400000.0,1943834900000.0,2499956700000.0,2764032400000.0,2102498400000.0
2087.0,2208132800000.0,1660873600000.0,2475513000000.0,2079919200000.0,2073605200000.0,2533919000000.0,949408800000.0,2324095600000.0,2331694300000.0,2732855700000.0,2848843600000.0,2759290300000.0,3129256000000.0,1925726500000.0,2494394800000.0,2760694800000.0,2085597700000.0
2088.0,2194631000000.0,1649677600000.0,2459465000000.0,2070044200000.0,2047542600000.0,2524906300000.0,927065600000.0,2313403000000.0,2315359600000.0,2734933700000.0,2848345600000.0,2757964900000.0,3119756300000.0,1895429800000.0,2486745400000.0,2761692000000.0,2080027000000.0
2089.0,2181859000000.0,1634622200000.0,2441234600000.0,2060229000000.0,2023250200000.0,2523294000000.0,901576900000.0,2312440600000.0,2302992400000.0,2744566700000.0,2852586000000.0,2755009000000.0,3114632700000.0,1884875700000.0,2470935300000.0,2771774900000.0,2069756500000.0
2090.0,2171684300000.0,1622232800000.0,2424888400000.0,2043201800000.0,2005476700000.0,2510433800000.0,877002600000.0,2305319200000.0,2287549300000.0,2745265300000.0,2861987000000.0,2745953000000.0,3109450400000.0,1866678900000.0,2458136600000.0,2771196000000.0,2061178400000.0
2091.0,2163634200000.0,1607607400000.0,2410354600000.0,2029953700000.0,1992870200000.0,2503885000000.0,855046360000.0,2303756000000.0,2278140700000.0,2749328000000.0,2857711000000.0,2732264500000.0,3105361800000.0,1851291600000.0,2445062700000.0,2763188900000.0,2049849300000.0
2092.0,2157949500000.0,1591664300000.0,2402413400000.0,2026973200000.0,1980105100000.0,2490078900000.0,828106200000.0,2305365400000.0,2254085800000.0,2753870000000.0,2853441600000.0,2727087400000.0,3105430000000.0,1828172900000.0,2428904700000.0,2752705500000.0,2033134000000.0
2093.0,2149486000000.0,1582649800000.0,2397391300000.0,2019590500000.0,1960142700000.0,2476742000000.0,810057600000.0,2308779300000.0,2240063000000.0,2753125200000.0,2855746700000.0,2720824600000.0,3098194700000.0,1805208600000.0,2419812500000.0,2756479800000.0,2029736000000.0
2094.0,2136100300000.0,1572709300000.0,2382941000000.0,2017435000000.0,1945426600000.0,2470972000000.0,789457800000.0,2304035800000.0,2231864100000.0,2757762700000.0,2850642200000.0,2719708300000.0,3098320300000.0,1783613000000.0,2404406300000.0,2762141900000.0,2024409900000.0
2095.0,2125609000000.0,1558730200000.0,2369247500000.0,2014977200000.0,1930866500000.0,2456241800000.0,771271700000.0,2298905000000.0,2222563300000.0,2761105900000.0,2851603000000.0,2703291600000.0,3103898200000.0,1753247300000.0,2397910900000.0,2764409700000.0,2007057000000.0
