time,CNRM-CM6-1,UKESM1-0-LL,IPSL-CM6A-LR,CNRM-ESM2-1,MIROC6,CANESM5,EC-EARTH3,CESM2-WACCM,TAIESM1,MPI-ESM1-2-HR,KACE-1-0-G,GFDL-ESM4,IITM-ESM,MRI-ESM2-0
2033.0,103908910000.0,103592690000.0,103813400000.0,103793610000.0,103911940000.0,103657900000.0,103269196000.0,103910340000.0,103300010000.0,104016970000.0,104307450000.0,103842824000.0,103831990000.0,104686760000.0
2034.0,103817910000.0,103522640000.0,103772496000.0,103710320000.0,103822020000.0,103561750000.0,103137330000.0,103865836000.0,103169570000.0,104062580000.0,104333000000.0,103842280000.0,103752380000.0,104121240000.0
2035.0,103778075000.0,103426425000.0,104125510000.0,103626390000.0,103745315000.0,103483900000.0,102994480000.0,103830980000.0,102967796000.0,104111776000.0,104416110000.0,103777590000.0,103702086000.0,104021090000.0
2036.0,103669830000.0,103305530000.0,103822746000.0,103557330000.0,103721845000.0,103398340000.0,102871410000.0,103806796000.0,102820400000.0,104037966000.0,104753150000.0,103792574000.0,103683530000.0,104473575000.0
2037.0,103547600000.0,103189820000.0,103737830000.0,103482140000.0,103652930000.0,103352410000.0,102720180000.0,103789670000.0,102623760000.0,103997870000.0,104520590000.0,103951426000.0,103642800000.0,104076796000.0
2038.0,103475080000.0,103078470000.0,103680290000.0,103402220000.0,103646716000.0,103245100000.0,102545290000.0,103721320000.0,102354070000.0,103845990000.0,104489200000.0,103685310000.0,103599710000.0,104333754000.0
2039.0,103457686000.0,102963995000.0,103655280000.0,103455425000.0,103679610000.0,103141620000.0,102581340000.0,103682930000.0,102187210000.0,103826210000.0,104331510000.0,103767966000.0,103560300000.0,104059535000.0
2040.0,103359480000.0,102821030000.0,103716130000.0,103301640000.0,103554210000.0,103097680000.0,102238800000.0,103580920000.0,101981405000.0,103757685000.0,104243134000.0,103587275000.0,103543620000.0,104203370000.0
2041.0,103315170000.0,102685510000.0,103525830000.0,103193625000.0,103526924000.0,103001210000.0,102035200000.0,103843920000.0,101691310000.0,103715600000.0,104090370000.0,103548576000.0,103431135000.0,103910154000.0
2042.0,103220130000.0,102513100000.0,103494960000.0,103076780000.0,103486790000.0,102912270000.0,101786075000.0,103544740000.0,101329175000.0,103702910000.0,103939760000.0,103469650000.0,103387240000.0,103805630000.0
2043.0,103199930000.0,102456210000.0,103430000000.0,102906995000.0,103513630000.0,102901190000.0,101571680000.0,103442825000.0,101035620000.0,103894770000.0,103840990000.0,103450510000.0,103297330000.0,103764390000.0
2044.0,103082450000.0,102262140000.0,103379165000.0,102801100000.0,103472330000.0,102629350000.0,101341810000.0,103307810000.0,100636620000.0,103842415000.0,103673820000.0,103365690000.0,103202510000.0,103613325000.0
2045.0,103088020000.0,102019280000.0,103319900000.0,102704240000.0,103340030000.0,102505720000.0,101138210000.0,103268460000.0,100390940000.0,103679844000.0,103640015000.0,103343180000.0,103103200000.0,103541310000.0
2046.0,103536500000.0,101812870000.0,103195280000.0,102545500000.0,103210410000.0,102416500000.0,100686510000.0,103190180000.0,99914195000.0,103717250000.0,103511570000.0,103179560000.0,103021180000.0,103456250000.0
2047.0,102940010000.0,101608250000.0,103123580000.0,102393045000.0,103136756000.0,102236230000.0,100199240000.0,103104730000.0,99437370000.0,103855770000.0,103394780000.0,103108820000.0,102917510000.0,103325606000.0
2048.0,102841490000.0,101296955000.0,103132270000.0,102153570000.0,103026700000.0,102117510000.0,99847130000.0,103301240000.0,99046290000.0,103524530000.0,103226106000.0,103038700000.0,102851810000.0,103134830000.0
2049.0,102867510000.0,100954720000.0,102906250000.0,102027980000.0,102943570000.0,101947245000.0,99429786000.0,103098870000.0,98516590000.0,103655650000.0,103065880000.0,103013335000.0,102658020000.0,103101735000.0
2050.0,102632380000.0,100722150000.0,102790170000.0,101786760000.0,102844600000.0,101790270000.0,98957530000.0,102858800000.0,97905345000.0,104039260000.0,103000610000.0,102887670000.0,102495494000.0,102985680000.0
2051.0,102423700000.0,100462340000.0,102752540000.0,101503790000.0,102775170000.0,101583030000.0,98488080000.0,102655300000.0,97328710000.0,103440890000.0,102811296000.0,103006175000.0,102363920000.0,102752395000.0
2052.0,102277980000.0,100144636000.0,102659710000.0,101348170000.0,102671200000.0,101481430000.0,97897990000.0,102563450000.0,96800250000.0,103423345000.0,102601610000.0,102737490000.0,102281310000.0,102817050000.0
2053.0,102172580000.0,99832900000.0,102552216000.0,101170420000.0,102543560000.0,101247420000.0,97437655000.0,102418300000.0,96239770000.0,103424280000.0,102853180000.0,102692860000.0,102115320000.0,102691630000.0
2054.0,102072110000.0,99530970000.0,102397580000.0,100955430000.0,102462620000.0,101030110000.0,96808860000.0,102328780000.0,95507915000.0,103231610000.0,102434050000.0,102665380000.0,101905105000.0,102460510000.0
2055.0,102084880000.0,99177610000.0,102284845000.0,100758540000.0,102401290000.0,100766450000.0,96106030000.0,102147190000.0,94781964000.0,103181115000.0,102146090000.0,102476260000.0,101758550000.0,102319680000.0
2056.0,101765120000.0,98704180000.0,102129260000.0,100477100000.0,102207080000.0,100576980000.0,95612390000.0,102457810000.0,94189320000.0,103091970000.0,101913940000.0,102538850000.0,101641090000.0,102165380000.0
2057.0,101543485000.0,98338490000.0,101914650000.0,100384965000.0,102098110000.0,100400240000.0,95160070000.0,102035415000.0,93334910000.0,103150174000.0,101694270000.0,102292040000.0,101440094000.0,101931810000.0
2058.0,101390550000.0,97876574000.0,101810440000.0,99918630000.0,101945480000.0,100235215000.0,94500780000.0,101836340000.0,92851050000.0,102994340000.0,101524570000.0,102194280000.0,101277550000.0,101843830000.0
2059.0,101211380000.0,97315150000.0,101590974000.0,99580310000.0,101767670000.0,100031650000.0,93802250000.0,101535130000.0,92166370000.0,102891480000.0,101273700000.0,102070570000.0,101037830000.0,101876280000.0
2060.0,100961610000.0,96821280000.0,101454815000.0,99175090000.0,101710070000.0,99810490000.0,93232700000.0,101315150000.0,91601080000.0,102841570000.0,101005320000.0,101954660000.0,100869890000.0,101615530000.0
2061.0,100862940000.0,96413884000.0,101351875000.0,98806990000.0,101622270000.0,99747690000.0,92650530000.0,101106120000.0,90858725000.0,102677800000.0,100737840000.0,101849380000.0,100691630000.0,101357730000.0
2062.0,100501600000.0,95953265000.0,101131990000.0,98563130000.0,101729985000.0,99399330000.0,92132160000.0,100878750000.0,90187170000.0,102617760000.0,100345850000.0,101679490000.0,100504030000.0,101254610000.0
2063.0,100327604000.0,95399050000.0,100970870000.0,98307200000.0,101397130000.0,99022440000.0,91834670000.0,100581930000.0,89445870000.0,102486450000.0,100141425000.0,101578040000.0,100334354000.0,101926820000.0
2064.0,100127170000.0,94757550000.0,100733200000.0,97965370000.0,101320790000.0,98794960000.0,90728680000.0,100405620000.0,88488750000.0,102553530000.0,99899060000.0,102071760000.0,100367155000.0,101337280000.0
2065.0,99902750000.0,94130225000.0,100493760000.0,97621950000.0,101163490000.0,98419430000.0,89870770000.0,100251435000.0,87548700000.0,102363290000.0,99587195000.0,101391180000.0,100090905000.0,101979580000.0
2066.0,99644520000.0,93590560000.0,100260470000.0,97384505000.0,100971120000.0,98145770000.0,89369160000.0,99951845000.0,86539600000.0,102260790000.0,99129065000.0,101291490000.0,99884300000.0,101155996000.0
2067.0,99263230000.0,93045300000.0,99933970000.0,97046300000.0,100713840000.0,97840730000.0,88616010000.0,99706350000.0,85874730000.0,102083930000.0,98828770000.0,101141900000.0,99606490000.0,100916625000.0
2068.0,98895510000.0,92461230000.0,99734060000.0,96626400000.0,100511620000.0,97478170000.0,87966690000.0,99415070000.0,84995320000.0,102052390000.0,98368370000.0,100995420000.0,99385600000.0,100734440000.0
2069.0,98541790000.0,91794145000.0,99575550000.0,96216350000.0,100425000000.0,97092380000.0,86989970000.0,99005415000.0,83947560000.0,101861460000.0,98012455000.0,100821070000.0,99285220000.0,100716724000.0
2070.0,98157060000.0,91138286000.0,99408640000.0,95735660000.0,100205390000.0,96851130000.0,86001720000.0,98617660000.0,83199345000.0,101780950000.0,97535025000.0,100828390000.0,99011100000.0,100520050000.0
2071.0,97727720000.0,90458810000.0,98886160000.0,95915614000.0,100091810000.0,96483270000.0,85096686000.0,98382365000.0,82432295000.0,101769030000.0,97091220000.0,100692574000.0,98710980000.0,100279050000.0
2072.0,97282910000.0,89767120000.0,98395390000.0,95008510000.0,99788366000.0,96110535000.0,84456160000.0,98164670000.0,81417180000.0,101697230000.0,96740745000.0,100449110000.0,98552250000.0,100032440000.0
2073.0,97022450000.0,88838630000.0,98145255000.0,94506705000.0,99517880000.0,96385580000.0,83679760000.0,97558640000.0,80480264000.0,101646320000.0,96472420000.0,100296430000.0,98266220000.0,99919725000.0
2074.0,96600330000.0,88137590000.0,97741810000.0,94059940000.0,99144974000.0,95364150000.0,82848740000.0,97057645000.0,79390196000.0,101578060000.0,96023000000.0,100388760000.0,98035760000.0,99523080000.0
2075.0,96054380000.0,87191495000.0,97264830000.0,93685320000.0,98831070000.0,94970270000.0,81615634000.0,96529310000.0,77761570000.0,101431390000.0,95508860000.0,100164790000.0,97650300000.0,99940884000.0
2076.0,95526930000.0,86462590000.0,97006600000.0,92996700000.0,98651520000.0,94560140000.0,79744440000.0,95957705000.0,76805960000.0,101270360000.0,95044500000.0,99906470000.0,97302585000.0,99553360000.0
2077.0,95209900000.0,85410610000.0,96407460000.0,92566950000.0,98304890000.0,94210425000.0,78540140000.0,95509440000.0,75503820000.0,101077590000.0,94594110000.0,99867800000.0,97001685000.0,98844950000.0
2078.0,94720410000.0,84595170000.0,95767460000.0,92003205000.0,98018800000.0,93836304000.0,77539600000.0,95036620000.0,74505585000.0,100887880000.0,94127170000.0,99672420000.0,96647840000.0,98757840000.0
2079.0,94104030000.0,83517490000.0,95395700000.0,91370775000.0,97725250000.0,93372695000.0,76479880000.0,94549370000.0,73450020000.0,100766510000.0,93656605000.0,99406630000.0,96281950000.0,98356410000.0
2080.0,93664750000.0,82105170000.0,94937014000.0,90750320000.0,97391575000.0,92993020000.0,75218680000.0,93928640000.0,72546280000.0,100691630000.0,93070460000.0,99165350000.0,95974105000.0,98043030000.0
2081.0,93253610000.0,81082600000.0,94343800000.0,90021440000.0,97035290000.0,92498076000.0,74246490000.0,93361460000.0,71468610000.0,100463985000.0,92328700000.0,98961580000.0,95609550000.0,97603445000.0
2082.0,92870400000.0,80134504000.0,93468570000.0,89437250000.0,96590160000.0,91999080000.0,73271760000.0,92493680000.0,70451370000.0,100307680000.0,91640136000.0,98795495000.0,95287790000.0,97265270000.0
2083.0,92253030000.0,79159670000.0,92760650000.0,88676290000.0,96266510000.0,91587990000.0,72180924000.0,91866560000.0,69361870000.0,100148790000.0,90896960000.0,98653544000.0,94931580000.0,97323030000.0
2084.0,91666330000.0,78198300000.0,92029170000.0,88176935000.0,95822610000.0,91055620000.0,70778995000.0,90988270000.0,68318160000.0,99969740000.0,90145200000.0,98322694000.0,94593610000.0,96781170000.0
2085.0,91546490000.0,77315875000.0,91510440000.0,87510020000.0,95316700000.0,90822795000.0,69213920000.0,90413260000.0,67370350000.0,100093770000.0,89401295000.0,98047386000.0,94217910000.0,96475210000.0
2086.0,90642160000.0,76280816000.0,90906850000.0,86677780000.0,95384010000.0,90190130000.0,67734065000.0,89559380000.0,66171105000.0,99718260000.0,88854405000.0,98002730000.0,93967750000.0,96461455000.0
2087.0,90081460000.0,75135320000.0,90104700000.0,85909760000.0,95264710000.0,89516016000.0,65695728000.0,88932745000.0,65059238000.0,99509220000.0,88088760000.0,97625040000.0,93575700000.0,96104340000.0
2088.0,89559780000.0,74058170000.0,89183160000.0,85076574000.0,94446130000.0,88934620000.0,63894580000.0,88215980000.0,63994490000.0,99269010000.0,87414530000.0,97353770000.0,93211075000.0,95629510000.0
2089.0,88949645000.0,72979260000.0,88122820000.0,84315234000.0,94006730000.0,88436800000.0,62500536000.0,87548970000.0,62766715000.0,99176810000.0,86674930000.0,97218780000.0,92769950000.0,95492370000.0
2090.0,88183940000.0,71835360000.0,86927655000.0,83416190000.0,93533110000.0,87875750000.0,60773646000.0,86776594000.0,61903196000.0,98935890000.0,85802130000.0,96856140000.0,92418300000.0,95033690000.0
2091.0,87480470000.0,70734510000.0,85990110000.0,82552250000.0,92997620000.0,87151700000.0,59016585000.0,85464424000.0,60637975000.0,98725470000.0,84747030000.0,96756130000.0,92119280000.0,94614720000.0
2092.0,86778490000.0,69569310000.0,84953055000.0,81525640000.0,92573330000.0,86522460000.0,57279623000.0,84554370000.0,59682173000.0,98497910000.0,83705230000.0,96467930000.0,91659140000.0,94180390000.0
2093.0,85876820000.0,68269244000.0,84233200000.0,80439800000.0,91806920000.0,85894220000.0,55622017000.0,83835806000.0,58789175000.0,98731550000.0,83116910000.0,96178920000.0,91191660000.0,93703850000.0
2094.0,85017420000.0,66989896000.0,83442820000.0,78979690000.0,91397250000.0,85125720000.0,53946210000.0,82754490000.0,57882608000.0,98865545000.0,82144360000.0,95944400000.0,90759350000.0,93262380000.0
2095.0,84505260000.0,65669657000.0,82524690000.0,77891625000.0,91167670000.0,84467196000.0,52211030000.0,81664480000.0,56841350000.0,98148010000.0,81116030000.0,95817286000.0,90424130000.0,92991095000.0
2096.0,83495520000.0,64444190000.0,81539826000.0,76982660000.0,90455245000.0,83807805000.0,50090640000.0,80541426000.0,56036962000.0,97947120000.0,80028460000.0,95592595000.0,90059000000.0,92550380000.0
2097.0,82908510000.0,63125496000.0,80627240000.0,75934480000.0,89904234000.0,83064890000.0,48459858000.0,79845880000.0,54831305000.0,97714364000.0,78839610000.0,95265500000.0,89552980000.0,91991570000.0
2098.0,82077690000.0,61970846000.0,79564710000.0,75003510000.0,89294900000.0,82270970000.0,47146130000.0,78677590000.0,53608694000.0,97868790000.0,77882370000.0,95013420000.0,89155330000.0,91503660000.0
2099.0,81439140000.0,60809130000.0,78457160000.0,74100720000.0,88471134000.0,81368620000.0,45434670000.0,77616300000.0,52966023000.0,97373995000.0,76982390000.0,94694520000.0,88579320000.0,91149510000.0
2100.0,80333046000.0,59591614000.0,77522120000.0,73215975000.0,87302545000.0,80446734000.0,43540357000.0,76478370000.0,51102390000.0,97188030000.0,76044910000.0,94482420000.0,88011740000.0,90941200000.0
