time,IPSL-CM6A-LR,MRI-ESM2-0
2000.0,104715790000.0,104715790000.0
2001.0,104671584000.0,104671584000.0
2002.0,104648180000.0,104648180000.0
2003.0,104614090000.0,104614090000.0
2004.0,104580735000.0,104580735000.0
2005.0,104738290000.0,104738290000.0
2006.0,104588700000.0,104588700000.0
2007.0,104812050000.0,104812050000.0
2008.0,104588650000.0,104588650000.0
2009.0,104504074000.0,104504074000.0
2010.0,104435670000.0,104435670000.0
2011.0,104394280000.0,104394280000.0
2012.0,104335190000.0,104335190000.0
2013.0,104274290000.0,104274290000.0
2014.0,105788550000.0,105788550000.0
2015.0,104383060000.0,104383060000.0
2016.0,104242980000.0,104242980000.0
2017.0,104229290000.0,104229290000.0
2018.0,104234140000.0,104234140000.0
2019.0,104291320000.0,104291320000.0
2020.0,104354210000.0,104354210000.0
2021.0,104219820000.0,104250155000.0
2022.0,104154620000.0,106382400000.0
2023.0,104136740000.0,104528290000.0
2024.0,104138000000.0,104287330000.0
2025.0,104147600000.0,104146936000.0
2026.0,104041380000.0,104127780000.0
2027.0,104041800000.0,104067810000.0
2028.0,103976660000.0,104100700000.0
2029.0,103984110000.0,104013160000.0
2030.0,103898250000.0,103958100000.0
2031.0,103857684000.0,103940680000.0
2032.0,103965750000.0,103838680000.0
2033.0,103877730000.0,103759130000.0
2034.0,103760300000.0,103671734000.0
2035.0,103791180000.0,103647085000.0
2036.0,103688770000.0,103578630000.0
2037.0,103670220000.0,103438926000.0
2038.0,103578210000.0,103356680000.0
2039.0,103596500000.0,104072585000.0
2040.0,103454810000.0,103858650000.0
2041.0,103699096000.0,103320950000.0
2042.0,103661110000.0,103159970000.0
2043.0,103670374000.0,103086040000.0
2044.0,103402520000.0,103303710000.0
2045.0,103341910000.0,103088300000.0
2046.0,103207600000.0,102877580000.0
2047.0,103102070000.0,102745810000.0
2048.0,103022670000.0,102607870000.0
2049.0,102923060000.0,102807950000.0
2050.0,102930510000.0,102433825000.0
2051.0,102768500000.0,102467625000.0
2052.0,102619865000.0,102224660000.0
2053.0,102511395000.0,102320734000.0
2054.0,102364590000.0,102052870000.0
2055.0,102261540000.0,101977014000.0
2056.0,102257330000.0,101883855000.0
2057.0,102104220000.0,101834330000.0
2058.0,101850730000.0,101618890000.0
2059.0,101676580000.0,101427040000.0
2060.0,101584360000.0,101342814000.0
2061.0,101379870000.0,101246910000.0
2062.0,101359480000.0,100937680000.0
2063.0,101271080000.0,100899455000.0
2064.0,100937620000.0,100742636000.0
2065.0,100723580000.0,100655720000.0
2066.0,100695440000.0,100494600000.0
2067.0,100492380000.0,100352310000.0
2068.0,100211680000.0,100153130000.0
2069.0,100069925000.0,101194250000.0
2070.0,100610070000.0,99929380000.0
2071.0,100054240000.0,99765174000.0
2072.0,99693930000.0,99564850000.0
2073.0,99482580000.0,99314300000.0
2074.0,99264540000.0,99096805000.0
2075.0,99016140000.0,98996570000.0
2076.0,98761590000.0,98657950000.0
2077.0,98478900000.0,98958610000.0
2078.0,98182880000.0,98453496000.0
2079.0,97875810000.0,98189754000.0
2080.0,97511350000.0,98227850000.0
2081.0,97181060000.0,98207620000.0
2082.0,97047520000.0,97808460000.0
2083.0,96479450000.0,97708260000.0
2084.0,96053210000.0,97530340000.0
2085.0,95712830000.0,97353196000.0
2086.0,95220400000.0,97230740000.0
2087.0,94786160000.0,96771900000.0
2088.0,94302230000.0,96563920000.0
2089.0,93947920000.0,96096320000.0
2090.0,93421550000.0,96077110000.0
2091.0,92899080000.0,95551275000.0
2092.0,92364690000.0,95442530000.0
2093.0,91996230000.0,95278146000.0
2094.0,91609500000.0,96873710000.0
2095.0,91244830000.0,95081054000.0
2096.0,90417440000.0,94777140000.0
2097.0,89792200000.0,94452610000.0
2098.0,89171210000.0,94316220000.0
2099.0,88524150000.0,94101620000.0
2100.0,87708250000.0,95002450000.0
