time,IPSL-CM6A-LR,CESM2-WACCM,CANESM5,MRI-ESM2-0
2126.0,303996800.0,298504960.0,431186880.0,460445570.0
2127.0,300636400.0,337580000.0,466309540.0,408626530.0
2128.0,307037280.0,386066530.0,537884350.0,652609600.0
2129.0,312109300.0,329155460.0,474427040.0,546091400.0
2130.0,302858400.0,328461470.0,413721400.0,631748800.0
2131.0,327415970.0,430411970.0,391272300.0,507387070.0
2132.0,304211000.0,367950600.0,386897950.0,479064100.0
2133.0,303184220.0,340105020.0,391168100.0,538970240.0
2134.0,308410500.0,605853400.0,380075520.0,518391260.0
2135.0,307150370.0,380793250.0,381794270.0,488012640.0
2136.0,361591070.0,446937800.0,525541470.0,488751040.0
2137.0,317611700.0,481722000.0,488959360.0,465688960.0
2138.0,316883070.0,432084160.0,401034980.0,496219520.0
2139.0,393037570.0,472336220.0,405641120.0,471526270.0
2140.0,326875700.0,532788320.0,416545380.0,643419400.0
2141.0,517973570.0,565985540.0,401930370.0,492548030.0
2142.0,422805380.0,437556450.0,459621000.0,600745500.0
2143.0,361482370.0,438446880.0,396692540.0,514558430.0
2144.0,346475900.0,467406270.0,672640300.0,504280740.0
2145.0,360982000.0,435298430.0,507136060.0,498033060.0
2146.0,341943100.0,426950750.0,475611000.0,543295900.0
2147.0,339454560.0,499144000.0,459204320.0,680817100.0
2148.0,342653100.0,444256220.0,437551330.0,515424640.0
2149.0,403665280.0,454241820.0,448072860.0,559692000.0
2150.0,418859100.0,431846270.0,426551230.0,703812700.0
2151.0,399732740.0,443997820.0,520727400.0,612387900.0
2152.0,371131650.0,472414460.0,450397150.0,556669200.0
2153.0,375740670.0,509641250.0,457410600.0,584848450.0
2154.0,384430340.0,432205400.0,521787420.0,616135100.0
2155.0,453006980.0,440912860.0,531474430.0,589761660.0
2156.0,381617820.0,436858660.0,496810900.0,561659600.0
2157.0,372650080.0,429797760.0,663506400.0,549248100.0
2158.0,397688320.0,437349220.0,609046100.0,574281340.0
2159.0,378470880.0,428393470.0,519029060.0,647497660.0
2160.0,415866800.0,476966900.0,499169800.0,563464300.0
2161.0,486454620.0,474821200.0,515442720.0,598080830.0
2162.0,406218750.0,576187100.0,485380600.0,565533760.0
2163.0,410032160.0,520986620.0,488416770.0,566491140.0
2164.0,427091330.0,513761400.0,483889900.0,648833900.0
2165.0,475994940.0,503272800.0,480532900.0,573038300.0
2166.0,423581100.0,485171330.0,480083040.0,591422200.0
2167.0,443189980.0,544633150.0,481561660.0,733503740.0
2168.0,409016800.0,492846050.0,533520600.0,635278200.0
2169.0,429570980.0,481626900.0,509682750.0,629675400.0
2170.0,479533000.0,566450600.0,530944030.0,611755460.0
2171.0,415139100.0,490722880.0,604892500.0,603513800.0
2172.0,418033900.0,490378720.0,532336600.0,644423360.0
2173.0,411614820.0,491697380.0,485826660.0,671630850.0
2174.0,418060030.0,494617250.0,484281020.0,712730560.0
2175.0,423482340.0,481107100.0,571954600.0,618540540.0
2176.0,430894270.0,688368300.0,502604260.0,645976640.0
2177.0,422943650.0,632157250.0,489943200.0,612744060.0
2178.0,428532670.0,489868670.0,524846100.0,609400770.0
2179.0,429336060.0,573922400.0,639064060.0,602055550.0
2180.0,433704100.0,537521300.0,521945060.0,655361000.0
2181.0,427960200.0,520737700.0,505184030.0,599778700.0
2182.0,442620960.0,508605570.0,503901020.0,798196400.0
2183.0,431720930.0,520309570.0,492211900.0,703966140.0
2184.0,498379000.0,547731700.0,488722080.0,872796860.0
2185.0,575537860.0,527122300.0,692237440.0,721755200.0
2186.0,456156000.0,504490850.0,496740300.0,675491200.0
2187.0,456637100.0,508714240.0,663711700.0,663172700.0
2188.0,506887140.0,501211840.0,707245700.0,662130560.0
2189.0,489793500.0,502715300.0,601137600.0,642665900.0
2190.0,472983740.0,500923870.0,535601860.0,627994750.0
2191.0,555993900.0,496235330.0,563746200.0,626899840.0
2192.0,476756000.0,502736640.0,520814560.0,775345500.0
2193.0,464702200.0,496211460.0,513509800.0,991849300.0
2194.0,518997380.0,491570600.0,509413000.0,840103500.0
2195.0,466863400.0,503273250.0,543942400.0,774614460.0
2196.0,468426780.0,528573400.0,522001820.0,875388300.0
2197.0,460893730.0,578653600.0,667317100.0,752212740.0
2198.0,463448830.0,671521150.0,565414200.0,733197200.0
2199.0,511897120.0,557702900.0,534981820.0,725811700.0
2200.0,481856300.0,547650800.0,583611400.0,821196160.0
2201.0,473605660.0,625211840.0,526906430.0,722242000.0
2202.0,473852130.0,513782560.0,517455970.0,692984200.0
2203.0,489599040.0,514900030.0,694675500.0,690376770.0
2204.0,500549150.0,509333500.0,704514000.0,769548160.0
2205.0,499918000.0,528467040.0,587007700.0,688043900.0
2206.0,480204670.0,517957120.0,573646200.0,677677060.0
2207.0,489596160.0,678011200.0,688324500.0,685379000.0
2208.0,484891620.0,594469800.0,604151040.0,710752260.0
2209.0,482667780.0,559219000.0,565464600.0,875100160.0
2210.0,572668860.0,539354430.0,555816200.0,789036500.0
2211.0,497700900.0,558208200.0,560295300.0,691578050.0
2212.0,496975870.0,532663550.0,553461000.0,823363650.0
2213.0,563205060.0,522706700.0,654822400.0,753917500.0
2214.0,589471360.0,611689600.0,587261800.0,745242200.0
2215.0,520413630.0,555673540.0,672121500.0,789927600.0
2216.0,504069900.0,528501340.0,630612860.0,731009000.0
2217.0,534693630.0,525040860.0,735114240.0,716115200.0
2218.0,555684860.0,525244100.0,645161100.0,877729700.0
2219.0,515466750.0,519825340.0,609366460.0,750395100.0
2220.0,515747840.0,520052670.0,680286600.0,744250940.0
2221.0,504313300.0,530240640.0,718887800.0,718981000.0
2222.0,533640420.0,538624700.0,694912300.0,763875260.0
2223.0,518316740.0,515633470.0,660829500.0,719194700.0
2224.0,507651200.0,519063780.0,659851000.0,731614600.0
2225.0,578324900.0,514495650.0,635236030.0,718916160.0
2226.0,515039700.0,514366820.0,611175900.0,825717570.0
2227.0,511708100.0,518452000.0,607508350.0,891833660.0
2228.0,503933800.0,512952600.0,723466050.0,835079040.0
2229.0,502803840.0,512042620.0,654560960.0,810042050.0
2230.0,520818180.0,529608860.0,612146100.0,764848500.0
2231.0,507904030.0,508279100.0,638093400.0,756100030.0
2232.0,524091500.0,502360200.0,639762560.0,867951300.0
2233.0,533606000.0,507410000.0,634932350.0,787375550.0
2234.0,529515970.0,511961440.0,616798300.0,762805570.0
2235.0,522923500.0,498548200.0,649932000.0,749311600.0
2236.0,518344350.0,509984600.0,792477630.0,842423600.0
2237.0,504918400.0,498998000.0,771559230.0,805250200.0
2238.0,506225060.0,491321730.0,682088000.0,828639100.0
2239.0,498566750.0,486789900.0,643141570.0,773352500.0
2240.0,503513000.0,526879740.0,616496700.0,761446600.0
2241.0,494511330.0,491368930.0,625781950.0,759148000.0
2242.0,508855260.0,479105200.0,677139700.0,748344700.0
2243.0,496860350.0,473601470.0,669016060.0,741005300.0
2244.0,493078750.0,492244640.0,662437200.0,745003400.0
2245.0,489031900.0,510003360.0,888962500.0,743017200.0
2246.0,488696900.0,468085150.0,747386940.0,876818750.0
2247.0,621051800.0,494461120.0,799582800.0,739434200.0
2248.0,511412350.0,564357060.0,701072450.0,775957300.0
2249.0,501875700.0,494053980.0,697463800.0,742107500.0
2250.0,494507680.0,491168420.0,683831700.0,865679940.0
2251.0,480494240.0,470346880.0,746797200.0,823999000.0
2252.0,477970400.0,467247330.0,697076030.0,777240400.0
2253.0,492400260.0,462038720.0,736093000.0,771907140.0
2254.0,478938750.0,473110050.0,727844740.0,763550200.0
2255.0,476965540.0,460787680.0,761457600.0,775092030.0
2256.0,474243870.0,456230200.0,699187140.0,761995600.0
2257.0,673392960.0,452563200.0,680541200.0,744669250.0
2258.0,523963970.0,535110430.0,687198300.0,736613060.0
2259.0,506311460.0,496696500.0,685371500.0,750232960.0
2260.0,488292830.0,512909120.0,678016600.0,759260500.0
2261.0,612077500.0,457944800.0,685718000.0,750012200.0
2262.0,482148260.0,452260740.0,671007740.0,742967300.0
2263.0,525229400.0,446697800.0,735884740.0,736875140.0
2264.0,500748860.0,447400450.0,778830100.0,726650800.0
2265.0,486804770.0,442648350.0,709081700.0,724056450.0
2266.0,544205800.0,442557920.0,982272400.0,725669200.0
2267.0,502315780.0,436543700.0,863250370.0,717087940.0
2268.0,483764380.0,444158430.0,777489200.0,727028860.0
2269.0,483759680.0,449725220.0,838861000.0,717730500.0
2270.0,502163600.0,436911400.0,756299800.0,710501760.0
2271.0,496843800.0,436075900.0,730800450.0,721911300.0
2272.0,562477000.0,458062270.0,824963800.0,710015740.0
2273.0,522986300.0,435990850.0,761991300.0,705113600.0
2274.0,489989340.0,439497800.0,772766200.0,702033100.0
2275.0,484667870.0,430489250.0,741989500.0,698423800.0
2276.0,479558340.0,433098700.0,726444740.0,767610900.0
2277.0,500703330.0,424821700.0,722234100.0,726145800.0
2278.0,479545500.0,431965250.0,724665200.0,705761150.0
2279.0,483702560.0,422166820.0,725697340.0,736155400.0
2280.0,483868800.0,495414880.0,715601200.0,751008600.0
2281.0,485537440.0,433048600.0,711589570.0,729959230.0
2282.0,480951230.0,433869900.0,720909100.0,953602600.0
2283.0,473128130.0,416570750.0,734005900.0,783118200.0
2284.0,583226200.0,432481400.0,715049900.0,725566100.0
2285.0,532262270.0,413366850.0,705673860.0,780344960.0
2286.0,482004260.0,419363840.0,697500160.0,741031400.0
2287.0,480415800.0,426347170.0,693721860.0,717072600.0
2288.0,471637600.0,412055400.0,878407550.0,752481100.0
2289.0,468790720.0,407529630.0,806089300.0,719797500.0
2290.0,468738900.0,412591170.0,806916540.0,714924100.0
2291.0,465254800.0,423580860.0,842735200.0,843950400.0
2292.0,481855330.0,523904500.0,790814850.0,747574900.0
2293.0,538171900.0,482542050.0,830372500.0,714637630.0
2294.0,525641300.0,460291300.0,751373900.0,716926460.0
2295.0,487570430.0,439257000.0,755508700.0,846679040.0
2296.0,515541500.0,421687300.0,736477630.0,753092300.0
2297.0,475732500.0,443472400.0,730050750.0,715132540.0
2298.0,483341700.0,421409100.0,729513100.0,741646460.0
2299.0,481334900.0,412391070.0,741273860.0,715313860.0
2300.0,475651300.0,421977200.0,737619800.0,724058000.0
