time,GFDL-ESM4,EC-EARTH3-VEG,MRI-ESM2-0,CAMS-CSM1-0
2000.0,29589094000.0,29589094000.0,29589094000.0,29589094000.0
2001.0,29937640000.0,29937640000.0,29937640000.0,29937640000.0
2002.0,29636300000.0,29636300000.0,29636300000.0,29636300000.0
2003.0,30166610000.0,30166610000.0,30166610000.0,30166610000.0
2004.0,29787888000.0,29787888000.0,29787888000.0,29787888000.0
2005.0,29425684000.0,29425684000.0,29425684000.0,29425684000.0
2006.0,29436723000.0,29436723000.0,29436723000.0,29436723000.0
2007.0,29362459000.0,29362459000.0,29362459000.0,29362459000.0
2008.0,29292403000.0,29292403000.0,29292403000.0,29292403000.0
2009.0,29193716000.0,29193716000.0,29193716000.0,29193716000.0
2010.0,29138534000.0,29138534000.0,29138534000.0,29138534000.0
2011.0,29060813000.0,29060813000.0,29060813000.0,29060813000.0
2012.0,29027854000.0,29027854000.0,29027854000.0,29027854000.0
2013.0,28824920000.0,28824920000.0,28824920000.0,28824920000.0
2014.0,28695431000.0,28695431000.0,28695431000.0,28695431000.0
2015.0,28840614000.0,28840614000.0,28840614000.0,28840614000.0
2016.0,28712640000.0,28712640000.0,28712640000.0,28712640000.0
2017.0,28523026000.0,28523026000.0,28523026000.0,28523026000.0
2018.0,28408541000.0,28408541000.0,28408541000.0,28408541000.0
2019.0,28335081000.0,28335081000.0,28335081000.0,28335081000.0
2020.0,28316370000.0,28316370000.0,28316370000.0,28316370000.0
2021.0,28243182000.0,28239330000.0,28292200000.0,28234557000.0
2022.0,28112402000.0,28002796000.0,28125135000.0,28189300000.0
2023.0,28009206000.0,27906030000.0,28259561000.0,28018150000.0
2024.0,28072999000.0,28034292000.0,28109414000.0,28056943000.0
2025.0,28082954000.0,27817239000.0,27887569000.0,27750857000.0
2026.0,27825545000.0,27704609000.0,27913234000.0,27716332000.0
2027.0,27738042000.0,27509885000.0,27906146000.0,27556712000.0
2028.0,27610175000.0,27353280000.0,27701144000.0,27380826000.0
2029.0,27554470000.0,27133135000.0,27582700000.0,27158270000.0
2030.0,27432215000.0,27101465000.0,27449348000.0,27098616000.0
2031.0,27505500000.0,26975144000.0,27480048000.0,26996906000.0
2032.0,27275459000.0,26668978000.0,27288859000.0,26887543000.0
2033.0,27151094000.0,26574053000.0,27221280000.0,26949070000.0
2034.0,26961000000.0,26491838000.0,27126727000.0,26840533000.0
2035.0,26844290000.0,26238562000.0,26998230000.0,26926480000.0
2036.0,26801610000.0,26089420000.0,26808656000.0,26521573000.0
2037.0,26684557000.0,25848273000.0,26690090000.0,26288970000.0
2038.0,26625014000.0,25698447000.0,26585210000.0,26224497000.0
2039.0,26585475000.0,25500623000.0,26501851000.0,26085663000.0
2040.0,26469580000.0,25326473000.0,26451501000.0,26042140000.0
2041.0,26179922000.0,25113860000.0,26475230000.0,25862846000.0
2042.0,26077708000.0,24992776000.0,26264240000.0,25822937000.0
2043.0,25949278000.0,24779903000.0,26093296000.0,25633292000.0
2044.0,25756310000.0,24608205000.0,26135935000.0,25517242000.0
2045.0,25627255000.0,24483560000.0,26092409000.0,25534605000.0
2046.0,25589895000.0,24212462000.0,25857442000.0,25525146000.0
2047.0,25411560000.0,23971152000.0,25726050000.0,25228500000.0
2048.0,25287875000.0,23842611000.0,25720263000.0,25175372000.0
2049.0,25288489000.0,23681829000.0,25592783000.0,25006707000.0
2050.0,25714735000.0,23664445000.0,25526870000.0,24792770000.0
2051.0,25134557000.0,23377860000.0,25464646000.0,24726422000.0
2052.0,24972184000.0,23313100000.0,25390713000.0,24636391000.0
2053.0,24851830000.0,23070392000.0,25223690000.0,24537170000.0
2054.0,24875274000.0,23253774000.0,25075902000.0,24486500000.0
2055.0,24739887000.0,22723512000.0,24949928000.0,24400579000.0
2056.0,24797387000.0,22516148000.0,24859283000.0,24647060000.0
2057.0,25193966000.0,22321224000.0,24698798000.0,24283173000.0
2058.0,24541186000.0,22436800000.0,24620714000.0,24456366000.0
2059.0,24474143000.0,22142500000.0,24511179000.0,24277543000.0
2060.0,24331442000.0,22052817000.0,24434650000.0,24436808000.0
2061.0,24341449000.0,21960767000.0,24942750000.0,24278320000.0
2062.0,24242862000.0,22194610000.0,24472960000.0,24180713000.0
2063.0,24177959000.0,21856030000.0,24202236000.0,24412000000.0
2064.0,24176746000.0,21852470000.0,24185760000.0,24069812000.0
2065.0,24109027000.0,21587720000.0,24061612000.0,24007172000.0
2066.0,24342139000.0,21578710000.0,24000438000.0,23990688000.0
2067.0,24000213000.0,21493686000.0,23831691000.0,23838786000.0
2068.0,23913284000.0,21560324000.0,23779641000.0,23997219000.0
2069.0,23875664000.0,21535152000.0,23808223000.0,24179667000.0
2070.0,23773903000.0,22926127000.0,23648498000.0,23874329000.0
2071.0,23925346000.0,21934340000.0,23940150000.0,23964660000.0
2072.0,23746456000.0,21511582000.0,23546386000.0,24056030000.0
2073.0,23725785000.0,21391354000.0,23431709000.0,23812463000.0
2074.0,24166732000.0,21564262000.0,23398146000.0,23844925000.0
2075.0,24790012000.0,21145293000.0,23251282000.0,23900293000.0
2076.0,23963410000.0,21081910000.0,23400206000.0,23816368000.0
2077.0,23927882000.0,21363556000.0,23177576000.0,24089678000.0
2078.0,23841556000.0,21502910000.0,23498746000.0,23737035000.0
2079.0,23743136000.0,21696625000.0,23277270000.0,23770320000.0
2080.0,23639010000.0,21369651000.0,23323476000.0,24247874000.0
2081.0,23495023000.0,21108115000.0,23061211000.0,23596260000.0
