time,CANESM5,IPSL-CM6A-LR,MRI-ESM2-0,CESM2-WACCM
2082.0,16522651000.0,17185690000.0,20242940000.0,15788368000.0
2083.0,16374501000.0,17125108000.0,20128946000.0,15469764000.0
2084.0,16178860000.0,16980133000.0,20054847000.0,15323542000.0
2085.0,16099334000.0,16862045000.0,19904180000.0,15251856000.0
2086.0,16283658000.0,16702409000.0,19794790000.0,15149974000.0
2087.0,16042672000.0,16624463000.0,20235145000.0,15002174000.0
2088.0,15806226000.0,16586896000.0,19646255000.0,14953871000.0
2089.0,15755825000.0,16484986000.0,19723614000.0,14711649000.0
2090.0,15693887000.0,16349907000.0,19522478000.0,14778970000.0
2091.0,15636731000.0,16297650000.0,19468681000.0,14607764000.0
2092.0,15511716000.0,16389643000.0,19514622000.0,14492137000.0
2093.0,15405393000.0,16311169000.0,19350209000.0,14413610000.0
2094.0,15321932000.0,16228871000.0,19400835000.0,14173450000.0
2095.0,15233637000.0,16115128000.0,19202916000.0,14523685000.0
2096.0,15210630000.0,16071881000.0,19170662000.0,14042866000.0
2097.0,15094057000.0,16061153000.0,19093076000.0,13902507000.0
2098.0,15041781000.0,16002008000.0,19018246000.0,13869028000.0
2099.0,15005240000.0,15898613000.0,18931003000.0,14088028000.0
2100.0,14891873000.0,15867476000.0,18827459000.0,13711809000.0
