time,EC-EARTH3-VEG,CESM2-WACCM,CESM2,INM-CM5-0,ACCESS-CM2,CANESM5,NORESM2-MM,MPI-ESM1-2-HR,IPSL-CM6A-LR,GFDL-ESM4,BCC-CSM2-MR,ACCESS-ESM1-5,CAMS-CSM1-0,EC-EARTH3,MRI-ESM2-0,FGOALS-F3-L,INM-CM4-8
2018.0,28408541000.0,28408541000.0,28408541000.0,28408541000.0,28408541000.0,28408541000.0,28408541000.0,28408541000.0,28408541000.0,28408541000.0,28408541000.0,28408541000.0,28408541000.0,28408541000.0,28408541000.0,28408541000.0,28408541000.0
2019.0,28335081000.0,28335081000.0,28335081000.0,28335081000.0,28335081000.0,28335081000.0,28335081000.0,28335081000.0,28335081000.0,28335081000.0,28335081000.0,28335081000.0,28335081000.0,28335081000.0,28335081000.0,28335081000.0,28335081000.0
2020.0,28316370000.0,28316370000.0,28316370000.0,28316370000.0,28316370000.0,28316370000.0,28316370000.0,28316370000.0,28316370000.0,28316370000.0,28316370000.0,28316370000.0,28316370000.0,28316370000.0,28316370000.0,28316370000.0,28316370000.0
2021.0,28117936000.0,28155994000.0,28415490000.0,28125725000.0,28135922000.0,28190018000.0,28158140000.0,28340572000.0,28197847000.0,28132841000.0,28257772000.0,28171987000.0,28213158000.0,28146209000.0,28194650000.0,28116660000.0,28131344000.0
2022.0,28095072000.0,28296160000.0,28054657000.0,28026753000.0,28088949000.0,28053436000.0,28026802000.0,28403370000.0,28039016000.0,28120095000.0,28104776000.0,28059255000.0,28074780000.0,27990446000.0,28075688000.0,28087493000.0,28025145000.0
2023.0,27909558000.0,27963173000.0,28074760000.0,27960207000.0,27904760000.0,27929213000.0,27911504000.0,28118819000.0,28145586000.0,28006552000.0,27950311000.0,27948140000.0,28141100000.0,27921514000.0,27941986000.0,27909984000.0,28087255000.0
2024.0,27775898000.0,27762823000.0,27644918000.0,27764537000.0,27787033000.0,27915930000.0,27771214000.0,28098267000.0,27896380000.0,27863970000.0,27739337000.0,27879547000.0,28080780000.0,27860540000.0,27868580000.0,27748970000.0,27834974000.0
2025.0,27727557000.0,27857883000.0,27592710000.0,27619996000.0,27672304000.0,27768535000.0,27683680000.0,27914110000.0,27785785000.0,28003086000.0,27631997000.0,27687164000.0,27825738000.0,27660569000.0,27708858000.0,27599260000.0,27726143000.0
2026.0,27603716000.0,27580154000.0,27640201000.0,27624241000.0,27424174000.0,27687942000.0,27914756000.0,27738518000.0,27532528000.0,27968370000.0,27490023000.0,27771798000.0,27651066000.0,27534076000.0,27564718000.0,27669969000.0,27763386000.0
2027.0,27553567000.0,27612824000.0,27346272000.0,27441418000.0,27234427000.0,27568128000.0,27405134000.0,27609756000.0,27457155000.0,27675242000.0,27355929000.0,27551273000.0,27586451000.0,27418920000.0,27430726000.0,27407043000.0,27524354000.0
2028.0,27220384000.0,27331880000.0,27136741000.0,27436680000.0,27004574000.0,27382553000.0,27257854000.0,27511302000.0,27260234000.0,27541762000.0,27194577000.0,27481307000.0,27460317000.0,27590339000.0,27329057000.0,27243960000.0,27486007000.0
2029.0,27038777000.0,27142621000.0,27323724000.0,27182475000.0,26987594000.0,27275440000.0,27061672000.0,27375160000.0,27145345000.0,27383593000.0,27046816000.0,27280611000.0,27291140000.0,27173603000.0,27172723000.0,27143305000.0,27387144000.0
2030.0,26967330000.0,26984602000.0,26800994000.0,27060034000.0,26712115000.0,27171467000.0,26869800000.0,27195130000.0,26986572000.0,27281373000.0,26836304000.0,27113499000.0,27199248000.0,26941577000.0,27060834000.0,26967683000.0,27130403000.0
2031.0,26771565000.0,26865287000.0,26494728000.0,26912455000.0,26468129000.0,26979832000.0,26699330000.0,27086496000.0,26810348000.0,27157471000.0,26626378000.0,26990057000.0,27220519000.0,26954541000.0,26896010000.0,26782517000.0,26996620000.0
2032.0,27006484000.0,26733695000.0,26315260000.0,26877040000.0,26345255000.0,26840146000.0,26856108000.0,26929922000.0,26651945000.0,27094632000.0,26538514000.0,27191130000.0,26982668000.0,26864370000.0,26781708000.0,26632130000.0,26816403000.0
2033.0,26577105000.0,26596557000.0,26129758000.0,26679360000.0,26277208000.0,26556797000.0,26403120000.0,26805168000.0,26398685000.0,26980952000.0,26384267000.0,27084466000.0,26871175000.0,26789081000.0,26630111000.0,26438270000.0,26682280000.0
2034.0,26512763000.0,26608000000.0,25854480000.0,26510221000.0,25952640000.0,26392838000.0,26270108000.0,26610575000.0,26138407000.0,27082463000.0,26156567000.0,26837258000.0,26767081000.0,26479542000.0,26479395000.0,26226874000.0,26568989000.0
2035.0,26255028000.0,26256097000.0,25638859000.0,26318383000.0,25722552000.0,26146748000.0,26141383000.0,26428800000.0,25903640000.0,26815005000.0,25876242000.0,26666280000.0,26797085000.0,26223923000.0,26255884000.0,25977400000.0,26542512000.0
2036.0,26040386000.0,26012176000.0,25396056000.0,26200097000.0,25464971000.0,25990097000.0,25910536000.0,26613637000.0,25705804000.0,26587798000.0,25597327000.0,26644185000.0,26569130000.0,25997928000.0,26142802000.0,25845512000.0,26306284000.0
2037.0,25866461000.0,25781596000.0,25147152000.0,26153116000.0,25299091000.0,25810768000.0,25777110000.0,26121484000.0,25461608000.0,26473013000.0,25523532000.0,26468410000.0,26440612000.0,25843220000.0,26107544000.0,25648908000.0,26182844000.0
2038.0,25794198000.0,25546295000.0,25011974000.0,26001852000.0,24972452000.0,25626567000.0,25607258000.0,26041786000.0,25177702000.0,26269300000.0,25190439000.0,26275180000.0,26229629000.0,25700520000.0,25868005000.0,25471010000.0,26007814000.0
2039.0,25573317000.0,25376293000.0,24689760000.0,25778910000.0,24747729000.0,25439529000.0,25363354000.0,25920950000.0,24916396000.0,26106006000.0,24935854000.0,26188487000.0,26092220000.0,25506114000.0,25829060000.0,25312539000.0,25860076000.0
2040.0,25385716000.0,25163178000.0,24470364000.0,25726587000.0,24580043000.0,25153485000.0,25074110000.0,25709453000.0,24672420000.0,25990363000.0,24738648000.0,25969824000.0,25932960000.0,25523847000.0,25786644000.0,25060980000.0,25741072000.0
2041.0,25208846000.0,25002488000.0,24266130000.0,25584775000.0,24401470000.0,24962089000.0,25299760000.0,25647989000.0,24499612000.0,25890685000.0,24498061000.0,25880056000.0,25785950000.0,25172443000.0,25474742000.0,25128993000.0,25536786000.0
2042.0,25090855000.0,24781533000.0,23977206000.0,25490740000.0,24158570000.0,24804444000.0,24979642000.0,25408960000.0,24291110000.0,25793919000.0,24791638000.0,25713100000.0,25588010000.0,24983056000.0,25343212000.0,24830962000.0,25400883000.0
2043.0,24999408000.0,24514447000.0,23835450000.0,25300926000.0,23972210000.0,24787278000.0,24642010000.0,25326258000.0,24020290000.0,25633780000.0,24381950000.0,25650231000.0,25690659000.0,25064660000.0,25203229000.0,24607820000.0,25317226000.0
2044.0,24758220000.0,24322783000.0,23616584000.0,25332103000.0,23723153000.0,24451318000.0,24626483000.0,25162967000.0,23863874000.0,25521302000.0,24066892000.0,25456652000.0,25413855000.0,24834423000.0,25090968000.0,24438350000.0,25167727000.0
2045.0,24578626000.0,24135772000.0,23642480000.0,25219320000.0,23527164000.0,24109943000.0,24337125000.0,25084870000.0,23710110000.0,25344940000.0,23830491000.0,25298538000.0,25777529000.0,24647600000.0,25012950000.0,24278985000.0,25030478000.0
2046.0,24362760000.0,23910562000.0,23237800000.0,24999970000.0,23245847000.0,23932318000.0,24126611000.0,25289960000.0,23509176000.0,25242694000.0,23583998000.0,25990298000.0,25353236000.0,24486642000.0,24809597000.0,24030149000.0,25137960000.0
2047.0,24164620000.0,23889848000.0,22971433000.0,24838394000.0,23072487000.0,23595457000.0,24148892000.0,25133433000.0,23302700000.0,25088676000.0,23462697000.0,25157440000.0,25097622000.0,24323211000.0,24677830000.0,23837979000.0,24797958000.0
2048.0,23956951000.0,23637283000.0,22774250000.0,24676588000.0,22880432000.0,23438723000.0,24270158000.0,24758560000.0,23200627000.0,24949217000.0,23191288000.0,25016547000.0,25059394000.0,24067906000.0,24469768000.0,23752528000.0,24720270000.0
2049.0,23789652000.0,23526312000.0,22567123000.0,24522758000.0,22647374000.0,23309090000.0,23675470000.0,24618527000.0,22940668000.0,24841402000.0,22904556000.0,24830638000.0,24754377000.0,23846732000.0,24657334000.0,23454470000.0,24605495000.0
2050.0,23807060000.0,23255343000.0,22364283000.0,24363012000.0,22386680000.0,23200500000.0,23474498000.0,24615967000.0,22693042000.0,24882672000.0,22739202000.0,24744280000.0,24725901000.0,23924441000.0,24259561000.0,23295277000.0,24533840000.0
2051.0,23469095000.0,23070855000.0,22238034000.0,24288567000.0,22214515000.0,22920028000.0,23702946000.0,24421822000.0,22620062000.0,24610447000.0,22504456000.0,24697438000.0,24641274000.0,23912024000.0,24255920000.0,23242172000.0,24411509000.0
2052.0,23342970000.0,23026150000.0,21960840000.0,24267952000.0,22052657000.0,22790550000.0,23170580000.0,24213164000.0,22409212000.0,24476707000.0,22372792000.0,24428462000.0,24521470000.0,23551080000.0,24019702000.0,23149505000.0,24283757000.0
2053.0,23182858000.0,22818679000.0,21711043000.0,24163308000.0,21862220000.0,22538330000.0,23100127000.0,24222690000.0,22318846000.0,24310176000.0,22092650000.0,24306442000.0,24469885000.0,23386558000.0,23893991000.0,22960988000.0,24336052000.0
2054.0,23006880000.0,22539975000.0,21510240000.0,24192168000.0,21662296000.0,22469923000.0,23045634000.0,24011730000.0,22297885000.0,24224723000.0,21910493000.0,24677704000.0,24288674000.0,23244562000.0,23744900000.0,23141716000.0,24182096000.0
2055.0,22874753000.0,22642985000.0,21321036000.0,24107571000.0,21456607000.0,22257930000.0,22837457000.0,23979903000.0,22538120000.0,24127384000.0,21738120000.0,24456108000.0,25098312000.0,23058958000.0,23643595000.0,22683058000.0,24037920000.0
2056.0,22704910000.0,22192150000.0,21130721000.0,24209162000.0,21288086000.0,22082180000.0,23724397000.0,24109394000.0,22242011000.0,24101499000.0,21535191000.0,24203164000.0,24291355000.0,23109958000.0,23535395000.0,22467040000.0,23980188000.0
2057.0,22665013000.0,21893888000.0,21026810000.0,23833713000.0,21069881000.0,21851197000.0,22744703000.0,23970281000.0,21988385000.0,24021891000.0,21391303000.0,24002857000.0,24318511000.0,22926480000.0,23409295000.0,22674328000.0,23848634000.0
2058.0,22354442000.0,21688600000.0,20936892000.0,23774128000.0,20941058000.0,21670058000.0,22494712000.0,23867384000.0,21887520000.0,23819899000.0,21171590000.0,23910943000.0,23996205000.0,22644190000.0,23290116000.0,22250263000.0,23850180000.0
2059.0,22241896000.0,21534511000.0,20710870000.0,23687023000.0,20673522000.0,21478963000.0,22329602000.0,23746488000.0,21696647000.0,23810683000.0,21012838000.0,23707118000.0,23885722000.0,22533628000.0,23213566000.0,22858530000.0,23702490000.0
2060.0,22217923000.0,21398590000.0,20545087000.0,23557526000.0,20450378000.0,21339927000.0,22294155000.0,23984775000.0,21698912000.0,23709190000.0,20844005000.0,23565445000.0,23865061000.0,22445734000.0,23535485000.0,22095618000.0,23583541000.0
2061.0,21919240000.0,21135030000.0,20400275000.0,23489070000.0,20310637000.0,21202481000.0,22111703000.0,23688204000.0,21522338000.0,23634708000.0,20643650000.0,23706194000.0,23710292000.0,22251612000.0,23137962000.0,21822566000.0,23504500000.0
2062.0,21845232000.0,20920750000.0,20259439000.0,23409859000.0,20184859000.0,21024618000.0,22200726000.0,23508374000.0,21375977000.0,23487406000.0,20510988000.0,23400933000.0,23612297000.0,22116420000.0,23565630000.0,21695523000.0,24106703000.0
2063.0,21669749000.0,20769765000.0,20071109000.0,23311150000.0,20014481000.0,20882495000.0,21922853000.0,23356238000.0,21281989000.0,23430214000.0,20347515000.0,23158594000.0,23688647000.0,21956321000.0,23534713000.0,21719001000.0,23692225000.0
2064.0,21526647000.0,20567415000.0,19906679000.0,23538244000.0,19817370000.0,20815352000.0,21873965000.0,23261002000.0,21139374000.0,23265978000.0,20178274000.0,23085222000.0,23392279000.0,21798105000.0,22896263000.0,21356820000.0,23485886000.0
2065.0,21362635000.0,20400835000.0,19779262000.0,23388840000.0,19662612000.0,20672730000.0,21634177000.0,23184978000.0,21028282000.0,23153084000.0,20031707000.0,23016684000.0,23239860000.0,21729825000.0,22763256000.0,21224620000.0,23702782000.0
2066.0,21256684000.0,20256039000.0,19661103000.0,23225805000.0,19484596000.0,20513376000.0,21466757000.0,23076295000.0,20985897000.0,23112176000.0,19779440000.0,22916895000.0,23129592000.0,21550313000.0,22760614000.0,21128956000.0,23529052000.0
2067.0,21459522000.0,20057635000.0,19951370000.0,23246512000.0,19299100000.0,20353292000.0,21413413000.0,23157400000.0,22123414000.0,23341736000.0,19704748000.0,22953423000.0,23362468000.0,21414371000.0,22568546000.0,21016220000.0,23366062000.0
2068.0,21072742000.0,19912763000.0,20089305000.0,23045951000.0,19204264000.0,20270643000.0,21377970000.0,23150008000.0,21447619000.0,23009176000.0,19602317000.0,22657126000.0,22956990000.0,21297445000.0,22492934000.0,20782672000.0,23306920000.0
2069.0,20923398000.0,19788620000.0,19444349000.0,23001582000.0,19125703000.0,20082480000.0,21158298000.0,22869248000.0,20964936000.0,22942935000.0,19395369000.0,22522663000.0,23396493000.0,21257640000.0,22384300000.0,20714793000.0,23254750000.0
2070.0,20814240000.0,19617016000.0,19365470000.0,22899612000.0,18849559000.0,19945257000.0,21128282000.0,22853511000.0,21396197000.0,22784328000.0,19431082000.0,22414660000.0,23005813000.0,21070890000.0,22287274000.0,20561725000.0,23158300000.0
2071.0,20726192000.0,19497603000.0,19279284000.0,22820123000.0,18710653000.0,19826129000.0,21018964000.0,22764153000.0,20743090000.0,23228330000.0,19226915000.0,22322491000.0,22787887000.0,21210990000.0,22628104000.0,20468490000.0,23120507000.0
2072.0,20760529000.0,19353086000.0,19154807000.0,22875417000.0,18683738000.0,19673010000.0,20932410000.0,22634385000.0,20636230000.0,22688290000.0,19096234000.0,22126780000.0,22779382000.0,20907719000.0,22307596000.0,20315216000.0,23445674000.0
2073.0,20520229000.0,19131122000.0,19063206000.0,22839986000.0,18446553000.0,19594465000.0,20875645000.0,22663145000.0,20524345000.0,22592725000.0,18950832000.0,22106345000.0,22652813000.0,20799767000.0,22099261000.0,20157241000.0,23137327000.0
2074.0,20509774000.0,18985538000.0,18993332000.0,23075215000.0,18275996000.0,19449047000.0,21054181000.0,22488826000.0,20423873000.0,22595658000.0,18798494000.0,21970342000.0,22625892000.0,21465230000.0,22203599000.0,20067248000.0,22993113000.0
2075.0,20288391000.0,18824186000.0,18952750000.0,22648293000.0,18195690000.0,19308933000.0,21043345000.0,22407303000.0,20403132000.0,22566822000.0,18704232000.0,21859009000.0,22568376000.0,20582468000.0,22001158000.0,19920175000.0,22997137000.0
2076.0,20256238000.0,18631190000.0,18852317000.0,23060175000.0,18100814000.0,19287130000.0,20819261000.0,22349281000.0,20327700000.0,22511196000.0,18602582000.0,21688177000.0,22571330000.0,20481425000.0,21902170000.0,19767790000.0,22934024000.0
2077.0,20110608000.0,18496190000.0,18618927000.0,22929965000.0,17902895000.0,19078044000.0,20665320000.0,22422820000.0,20210889000.0,22501005000.0,18550469000.0,21612222000.0,22496434000.0,20422478000.0,21803997000.0,19669450000.0,23434267000.0
2078.0,19971144000.0,18313998000.0,18593317000.0,22822388000.0,17807133000.0,19021924000.0,20621367000.0,22314088000.0,20313133000.0,22434613000.0,18299238000.0,21693432000.0,22352056000.0,20209353000.0,21710563000.0,19671210000.0,22965189000.0
2079.0,19917496000.0,18403852000.0,18466791000.0,22772394000.0,17789506000.0,18917386000.0,20793913000.0,22134356000.0,20051286000.0,22225203000.0,18200424000.0,21416470000.0,22263005000.0,20039743000.0,21694673000.0,19407073000.0,22974976000.0
2080.0,20096373000.0,18298479000.0,18397250000.0,22690734000.0,17608470000.0,18730800000.0,21280158000.0,22022724000.0,20080427000.0,22162805000.0,18207678000.0,21380325000.0,22216806000.0,21001513000.0,21546854000.0,19319953000.0,22886826000.0
2081.0,19758862000.0,18019582000.0,18333438000.0,22660092000.0,17446666000.0,18971546000.0,20526412000.0,22001113000.0,19901762000.0,22150627000.0,18021171000.0,21285743000.0,22138018000.0,20007524000.0,21531568000.0,19240098000.0,23454652000.0
2082.0,19895077000.0,18818642000.0,18244637000.0,22490075000.0,17430002000.0,18552945000.0,20257772000.0,21853983000.0,19767446000.0,22017622000.0,18021118000.0,21194891000.0,22118439000.0,19804154000.0,21532500000.0,19055440000.0,23526398000.0
2083.0,19633478000.0,18098639000.0,18180049000.0,22572740000.0,17286010000.0,18957350000.0,20164682000.0,21751845000.0,19689476000.0,22309595000.0,17837541000.0,21051894000.0,22107142000.0,20046412000.0,21803256000.0,19383067000.0,23128723000.0
2084.0,19596351000.0,17911384000.0,18043245000.0,22670062000.0,17233916000.0,18434202000.0,20092576000.0,21701652000.0,19577723000.0,21891428000.0,17871104000.0,21033552000.0,21934973000.0,19569430000.0,21507674000.0,18909346000.0,23103582000.0
2085.0,19428841000.0,17636385000.0,18724856000.0,22712795000.0,17108973000.0,18495359000.0,20180423000.0,21713660000.0,19521229000.0,22577357000.0,17692862000.0,21074729000.0,21971833000.0,19529918000.0,21284809000.0,19237878000.0,22864628000.0
2086.0,19344308000.0,17601150000.0,18092603000.0,22443837000.0,17027430000.0,18514770000.0,20032410000.0,21582086000.0,19689490000.0,21824295000.0,17863805000.0,21300898000.0,21727710000.0,19413656000.0,21213477000.0,18817501000.0,22939011000.0
2087.0,19215900000.0,17430847000.0,18182509000.0,22741213000.0,16984290000.0,18446375000.0,19938590000.0,21585215000.0,19718975000.0,21683210000.0,17970733000.0,20908500000.0,21938948000.0,19479250000.0,21074090000.0,18678684000.0,22908860000.0
2088.0,19174283000.0,17198606000.0,17876770000.0,22385350000.0,16817547000.0,18278887000.0,20061508000.0,21578172000.0,19446862000.0,21599685000.0,17744144000.0,20735332000.0,21701000000.0,19278758000.0,20968438000.0,19146820000.0,23063500000.0
2089.0,18981784000.0,17074761000.0,17802480000.0,22263118000.0,16674274000.0,18109184000.0,20271294000.0,21434100000.0,19255022000.0,21907610000.0,17606574000.0,20628912000.0,21647718000.0,19074367000.0,20880634000.0,19453667000.0,22688367000.0
2090.0,18969965000.0,16930847000.0,17654698000.0,22586683000.0,16939931000.0,17870635000.0,19999592000.0,21391335000.0,19207795000.0,21450099000.0,17442603000.0,21556541000.0,21565422000.0,19538186000.0,20964246000.0,18545144000.0,22767188000.0
2091.0,18858732000.0,16814380000.0,17571440000.0,22297856000.0,16475477000.0,17728328000.0,19840330000.0,21616920000.0,19098522000.0,21396980000.0,18048561000.0,20971262000.0,21516114000.0,18950445000.0,20696550000.0,18399558000.0,22724475000.0
2092.0,18794322000.0,16908617000.0,17487570000.0,22241815000.0,16389609000.0,17578172000.0,19627141000.0,21289062000.0,19044502000.0,21350769000.0,18618399000.0,20578867000.0,21444444000.0,18862903000.0,20660961000.0,18494192000.0,22723130000.0
2093.0,18665208000.0,16611698000.0,17420978000.0,22492617000.0,16613982000.0,17971567000.0,19563518000.0,21148756000.0,18983074000.0,21929824000.0,18252210000.0,20799214000.0,21429211000.0,18839474000.0,20492239000.0,18290653000.0,22757400000.0
2094.0,18655717000.0,16856507000.0,17294119000.0,22457235000.0,16339150000.0,18023758000.0,19456662000.0,21139479000.0,18902350000.0,21304030000.0,17551907000.0,20340814000.0,21322770000.0,18930809000.0,20570210000.0,18170067000.0,23007486000.0
2095.0,18671930000.0,16495179000.0,17281868000.0,22316925000.0,16122556000.0,18106960000.0,19444376000.0,21150753000.0,19217717000.0,22250523000.0,17660232000.0,20257886000.0,21216809000.0,19066878000.0,20725380000.0,18118457000.0,22801996000.0
2096.0,18628688000.0,16340658000.0,17143960000.0,22125410000.0,16094601000.0,17711856000.0,19532681000.0,21313493000.0,19484752000.0,21377096000.0,17396273000.0,20618445000.0,21129918000.0,18707898000.0,20388196000.0,18236576000.0,22709957000.0
2097.0,18589300000.0,16231348000.0,17121722000.0,22234829000.0,15959074000.0,17351598000.0,19340276000.0,20939952000.0,18833048000.0,21270045000.0,17346904000.0,20442690000.0,21178817000.0,18810888000.0,20263910000.0,18103517000.0,22588975000.0
2098.0,18384994000.0,16138746000.0,17048047000.0,22090873000.0,15873549000.0,17247599000.0,19403125000.0,20795376000.0,18845438000.0,21031092000.0,17141089000.0,20470204000.0,21023443000.0,18564725000.0,20305080000.0,18032392000.0,22481502000.0
2099.0,18308463000.0,16364789000.0,16825933000.0,22064677000.0,16178262000.0,17367828000.0,19172920000.0,20743072000.0,18727811000.0,20985977000.0,17192978000.0,20640573000.0,20883057000.0,18479643000.0,20688333000.0,18057873000.0,22456370000.0
2100.0,18313605000.0,16413207000.0,16714850000.0,22148927000.0,15904294000.0,17392132000.0,19581377000.0,20880302000.0,18618374000.0,21621891000.0,17223694000.0,20210096000.0,20853991000.0,19217258000.0,20176148000.0,17789262000.0,22547410000.0
