time,CAMS-CSM1-0,EC-EARTH3-VEG,GFDL-ESM4,MRI-ESM2-0
2030.0,16571792000000.0,16508923000000.0,16883296000000.0,16964862000000.0
2031.0,16439587000000.0,16328720000000.0,16840271000000.0,16830233000000.0
2032.0,16307001000000.0,16142931000000.0,16688856000000.0,16654039000000.0
2033.0,16186642000000.0,15939278000000.0,16559587000000.0,16494547000000.0
2034.0,16169320000000.0,15657898000000.0,16497149000000.0,16377076000000.0
2035.0,16089387000000.0,15488226000000.0,16399065000000.0,16276920000000.0
2036.0,15986532000000.0,15402583000000.0,16249726000000.0,16091717000000.0
2037.0,15965247000000.0,15234587000000.0,16064313000000.0,15939267000000.0
2038.0,15860695000000.0,15099160000000.0,15878111000000.0,15780159000000.0
2039.0,15683441000000.0,14927698000000.0,15819294000000.0,15611842000000.0
2040.0,15565201000000.0,14793260000000.0,15785494000000.0,15496825000000.0
2041.0,15549521000000.0,14676145000000.0,15649634000000.0,15395053000000.0
2042.0,15394970000000.0,14521160000000.0,15525835000000.0,15225223000000.0
2043.0,15310513000000.0,14421243000000.0,15394023000000.0,15067987000000.0
2044.0,15236461000000.0,14302571000000.0,15236906000000.0,15022241000000.0
2045.0,15114349000000.0,14165663000000.0,15173478000000.0,14910259000000.0
2046.0,15011948000000.0,13875990000000.0,15085921000000.0,14813093000000.0
2047.0,14933016000000.0,13769339000000.0,14943672000000.0,14727972000000.0
2048.0,14876799000000.0,13698831000000.0,14794468000000.0,14652009000000.0
2049.0,14867319000000.0,13602609000000.0,14764463000000.0,14562075000000.0
2050.0,14825145000000.0,13491110000000.0,14695896000000.0,14511951000000.0
2051.0,14741226000000.0,13405612000000.0,14537536000000.0,14406424000000.0
2052.0,14677992000000.0,13252567000000.0,14392998000000.0,14295160000000.0
2053.0,14569534000000.0,13141249000000.0,14290489000000.0,14185306000000.0
2054.0,14464461000000.0,12929786000000.0,14215342000000.0,14133514000000.0
2055.0,14383635000000.0,12790375000000.0,14125848000000.0,14097738000000.0
2056.0,14328230000000.0,12668137000000.0,14063396000000.0,14011782000000.0
2057.0,14259855000000.0,12555928000000.0,14023164000000.0,13945670000000.0
2058.0,14165283000000.0,12501848000000.0,13985590000000.0,13859468000000.0
2059.0,14040793000000.0,12368091000000.0,13908489000000.0,13778551000000.0
2060.0,13981879000000.0,12311788000000.0,13896688000000.0,13672583000000.0
2061.0,13906022000000.0,12199696000000.0,13829797000000.0,13595322000000.0
2062.0,13864536000000.0,12052339000000.0,13717524000000.0,13525592000000.0
2063.0,13815377000000.0,11958774000000.0,13572921000000.0,13430460000000.0
2064.0,13792706000000.0,11870992000000.0,13451849000000.0,13378646000000.0
2065.0,13714704000000.0,11742842000000.0,13385116000000.0,13311553000000.0
2066.0,13672613000000.0,11658922000000.0,13387256000000.0,13227825000000.0
2067.0,13608076000000.0,11570611000000.0,13326776000000.0,13195420000000.0
2068.0,13558673000000.0,11533187000000.0,13311893000000.0,13177226000000.0
2069.0,13473530000000.0,11432868000000.0,13252542000000.0,13093845000000.0
2070.0,13484185000000.0,11407610000000.0,13139486000000.0,13005061000000.0
2071.0,13430637000000.0,11323602000000.0,13098597000000.0,12896627000000.0
2072.0,13352871000000.0,11246142000000.0,12956433000000.0,12867981000000.0
2073.0,13325715000000.0,11194918000000.0,12845593000000.0,12838402000000.0
2074.0,13251187000000.0,11153274000000.0,12773355000000.0,12790240000000.0
2075.0,13224081000000.0,11016548000000.0,12721727000000.0,12755228000000.0
2076.0,13202827000000.0,10932345000000.0,12675246000000.0,12726560000000.0
2077.0,13199927000000.0,10819080000000.0,12606251000000.0,12653722000000.0
2078.0,13134209000000.0,10744513000000.0,12602464000000.0,12609807000000.0
2079.0,13040532000000.0,10656526000000.0,12537224000000.0,12606608000000.0
2080.0,12972076000000.0,10589335000000.0,12492902000000.0,12526118000000.0
2081.0,12914597000000.0,10575055000000.0,12411026000000.0,12495943000000.0
2082.0,12764327000000.0,10566414000000.0,12371431000000.0,12459145000000.0
2083.0,12705408000000.0,10552184000000.0,12312381000000.0,12409018000000.0
2084.0,12637090000000.0,10469042000000.0,12331239000000.0,12390672000000.0
2085.0,12548283000000.0,10400085000000.0,12282833000000.0,12386794000000.0
2086.0,12564454000000.0,10279982000000.0,12234483000000.0,12362512000000.0
2087.0,12545422000000.0,10187800000000.0,12208546000000.0,12257389000000.0
2088.0,12502223000000.0,10171475000000.0,12167919000000.0,12195459000000.0
2089.0,12417035000000.0,10136513000000.0,12115967000000.0,12162812000000.0
2090.0,12328317000000.0,10119399000000.0,12078955000000.0,12182072000000.0
2091.0,12214151000000.0,10047500000000.0,12026263000000.0,12157521000000.0
2092.0,12140215000000.0,9974034000000.0,11954218000000.0,12086694000000.0
2093.0,12073309000000.0,9929803000000.0,11916764000000.0,12081917000000.0
2094.0,12031171000000.0,9876964000000.0,11866510000000.0,12042803000000.0
2095.0,12042549000000.0,9802815000000.0,11849411000000.0,11973235000000.0
2096.0,11977586000000.0,9710751000000.0,11805808000000.0,11929723000000.0
2097.0,11882822000000.0,9687619000000.0,11743598000000.0,11885260000000.0
2098.0,11851549000000.0,9608005000000.0,11725762000000.0,11816747000000.0
2099.0,11829761000000.0,9573399000000.0,11702434000000.0,11778559000000.0
2100.0,11827987000000.0,9546938000000.0,11689411000000.0,11796367000000.0
