time,MPI-ESM1-2-HR,CESM2,CESM2-WACCM,CMCC-CM2-SR5,IPSL-CM6A-LR,INM-CM5-0,MRI-ESM2-0,EC-EARTH3-VEG,GFDL-ESM4,CANESM5,BCC-CSM2-MR,CAMS-CSM1-0,ACCESS-CM2,EC-EARTH3,TAIESM1,ACCESS-ESM1-5,NORESM2-MM,INM-CM4-8,FGOALS-F3-L
2022.0,17982230000000.0,17896122000000.0,17777757000000.0,17999180000000.0,17869115000000.0,18088830000000.0,17990456000000.0,17892918000000.0,18018302000000.0,17929488000000.0,17883977000000.0,17837769000000.0,17798300000000.0,17919933000000.0,17936905000000.0,17884120000000.0,17981417000000.0,17826404000000.0,18050810000000.0
2023.0,17884626000000.0,17835175000000.0,17621154000000.0,17934238000000.0,17760950000000.0,17938630000000.0,17828122000000.0,17815755000000.0,17890277000000.0,17802564000000.0,17706317000000.0,17769520000000.0,17750165000000.0,17822411000000.0,17887980000000.0,17640820000000.0,17882147000000.0,17733236000000.0,18051584000000.0
2024.0,17742770000000.0,17654470000000.0,17480344000000.0,17801113000000.0,17658945000000.0,17873380000000.0,17696354000000.0,17690165000000.0,17769748000000.0,17686375000000.0,17609260000000.0,17666627000000.0,17520650000000.0,17691226000000.0,17805820000000.0,17521840000000.0,17767869000000.0,17594178000000.0,18005533000000.0
2025.0,17639360000000.0,17551622000000.0,17320849000000.0,17845778000000.0,17477654000000.0,17752125000000.0,17553803000000.0,17555667000000.0,17686700000000.0,17625057000000.0,17479269000000.0,17482503000000.0,17431330000000.0,17541003000000.0,17640175000000.0,17414403000000.0,17599805000000.0,17460575000000.0,17789446000000.0
2026.0,17655992000000.0,17409490000000.0,17145594000000.0,17820081000000.0,17391803000000.0,17602680000000.0,17448320000000.0,17432893000000.0,17601913000000.0,17584920000000.0,17299635000000.0,17404604000000.0,17295395000000.0,17393031000000.0,17579920000000.0,17303277000000.0,17464788000000.0,17374758000000.0,17704853000000.0
2027.0,17499402000000.0,17276769000000.0,16927399000000.0,17665270000000.0,17309420000000.0,17503761000000.0,17351256000000.0,17317523000000.0,17446233000000.0,17476803000000.0,17109599000000.0,17312807000000.0,17171830000000.0,17270969000000.0,17396592000000.0,17185805000000.0,17406559000000.0,17319449000000.0,17627020000000.0
2028.0,17451615000000.0,17083189000000.0,16699570000000.0,17591180000000.0,17161932000000.0,17384452000000.0,17285364000000.0,17074538000000.0,17322292000000.0,17417798000000.0,16941238000000.0,17182296000000.0,17019321000000.0,17155425000000.0,17251114000000.0,17068087000000.0,17305027000000.0,17289052000000.0,17506272000000.0
2029.0,17375788000000.0,16898378000000.0,16574799000000.0,17570384000000.0,17000328000000.0,17270557000000.0,17148160000000.0,16886981000000.0,17211962000000.0,17273484000000.0,16814732000000.0,17129063000000.0,16789949000000.0,16943581000000.0,17139544000000.0,16931349000000.0,17253778000000.0,17188632000000.0,17339282000000.0
2030.0,17316964000000.0,16712785000000.0,16485784000000.0,17507905000000.0,16803375000000.0,17184283000000.0,17101919000000.0,16796378000000.0,17025218000000.0,17144761000000.0,16635165000000.0,17050677000000.0,16603821000000.0,16662888000000.0,17036235000000.0,16695569000000.0,17166348000000.0,17067209000000.0,17234578000000.0
2031.0,17213149000000.0,16530821000000.0,16367169000000.0,17412474000000.0,16547158000000.0,17144884000000.0,16861542000000.0,16712591000000.0,16880494000000.0,17007353000000.0,16441552000000.0,16910605000000.0,16499756000000.0,16565950000000.0,16909191000000.0,16506827000000.0,17160801000000.0,16967930000000.0,16980946000000.0
2032.0,17124090000000.0,16386035000000.0,16261536000000.0,17299682000000.0,16435182000000.0,17049630000000.0,16710578000000.0,16550322000000.0,16760664000000.0,16819749000000.0,16176922000000.0,16727141000000.0,16373499000000.0,16453084000000.0,16756472000000.0,16368269000000.0,17012864000000.0,16896312000000.0,16831333000000.0
2033.0,17008559000000.0,16204562000000.0,16139873000000.0,17204757000000.0,16352148000000.0,16990874000000.0,16568579000000.0,16349072000000.0,16644133000000.0,16726919000000.0,15977076000000.0,16564600000000.0,16259219000000.0,16301706000000.0,16623477000000.0,16190982000000.0,16955084000000.0,16746193000000.0,16693589000000.0
2034.0,16898360000000.0,16155682000000.0,15952374000000.0,17159827000000.0,16246670000000.0,16905730000000.0,16495178000000.0,16192296000000.0,16520083000000.0,16557520000000.0,15677780000000.0,16500794000000.0,16076542000000.0,16148142000000.0,16414998000000.0,16010671000000.0,16955676000000.0,16635545000000.0,16573385000000.0
2035.0,16690110000000.0,15998058000000.0,15746268000000.0,17047803000000.0,16168522000000.0,16784392000000.0,16446529000000.0,16049778000000.0,16450354000000.0,16435797000000.0,15474140000000.0,16340319000000.0,15899131000000.0,16002180000000.0,16281356000000.0,15866017000000.0,16861028000000.0,16439209000000.0,16453529000000.0
2036.0,16552000000000.0,15735589000000.0,15615610000000.0,16916258000000.0,16083518000000.0,16690046000000.0,16343413000000.0,15933186000000.0,16381709000000.0,16296720000000.0,15207232000000.0,16141176000000.0,15683044000000.0,15804482000000.0,16127926000000.0,15742460000000.0,16612395000000.0,16232997000000.0,16296109000000.0
2037.0,16456206000000.0,15639558000000.0,15435867000000.0,16767504000000.0,15939693000000.0,16568087000000.0,16228105000000.0,15722908000000.0,16293713000000.0,16109996000000.0,15114993000000.0,16014087000000.0,15473590000000.0,15596062000000.0,15971354000000.0,15556858000000.0,16479363000000.0,16062895000000.0,16168431000000.0
2038.0,16358811000000.0,15544112000000.0,15197229000000.0,16593120000000.0,15757670000000.0,16474107000000.0,15994525000000.0,15533123000000.0,16163565000000.0,16036693000000.0,14984974000000.0,15826784000000.0,15297015000000.0,15459864000000.0,15806830000000.0,15443369000000.0,16373992000000.0,15944375000000.0,16007988000000.0
2039.0,16241378000000.0,15300218000000.0,15058952000000.0,16389339000000.0,15637685000000.0,16358653000000.0,15796726000000.0,15400485000000.0,16052276000000.0,15921118000000.0,14889587000000.0,15731848000000.0,15220047000000.0,15328965000000.0,15643793000000.0,15168057000000.0,16236655000000.0,15764183000000.0,15864798000000.0
2040.0,16245528000000.0,15142732000000.0,14988851000000.0,16322841000000.0,15449146000000.0,16233204000000.0,15573594000000.0,15312957000000.0,15954096000000.0,15730441000000.0,14717355000000.0,15633642000000.0,15123710000000.0,15111645000000.0,15435700000000.0,14964831000000.0,16093484000000.0,15607372000000.0,15761643000000.0
2041.0,16218944000000.0,14954636000000.0,14848704000000.0,16148544000000.0,15311892000000.0,16168482000000.0,15446796000000.0,15238429000000.0,15894443000000.0,15509693000000.0,14478129000000.0,15577916000000.0,14898526000000.0,14865249000000.0,15233554000000.0,14741106000000.0,15875715000000.0,15502684000000.0,15701485000000.0
2042.0,16119452000000.0,14769383000000.0,14595999000000.0,15984454000000.0,15190241000000.0,16046106000000.0,15188982000000.0,15136381000000.0,15736924000000.0,15369052000000.0,14335359000000.0,15526259000000.0,14726690000000.0,14684627000000.0,14993854000000.0,14564050000000.0,15746317000000.0,15416450000000.0,15642564000000.0
2043.0,15934138000000.0,14504160000000.0,14386382000000.0,15688208000000.0,15082716000000.0,15952314000000.0,15040038000000.0,15015710000000.0,15617388000000.0,15148553000000.0,14079305000000.0,15504839000000.0,14481331000000.0,14521353000000.0,14833960000000.0,14422924000000.0,15581053000000.0,15288223000000.0,15551238000000.0
2044.0,15793717000000.0,14286022000000.0,14229929000000.0,15547431000000.0,14955404000000.0,15837534000000.0,14887187000000.0,14816972000000.0,15493227000000.0,14922450000000.0,13885228000000.0,15326691000000.0,14303773000000.0,14415958000000.0,14634749000000.0,14289173000000.0,15438147000000.0,15163960000000.0,15394566000000.0
2045.0,15701163000000.0,14089159000000.0,14065731000000.0,15425850000000.0,14779579000000.0,15725054000000.0,14724646000000.0,14652867000000.0,15284223000000.0,14692391000000.0,13726508000000.0,15245323000000.0,14090915000000.0,14263857000000.0,14416048000000.0,14149567000000.0,15201375000000.0,15083276000000.0,15275000000000.0
2046.0,15655812000000.0,13934755000000.0,13848238000000.0,15355364000000.0,14569072000000.0,15631743000000.0,14607292000000.0,14526207000000.0,15138245000000.0,14482417000000.0,13550359000000.0,15173061000000.0,13877328000000.0,14015861000000.0,14228277000000.0,14047938000000.0,14975778000000.0,14951635000000.0,15076790000000.0
2047.0,15519363000000.0,13788095000000.0,13757147000000.0,15178793000000.0,14334434000000.0,15590902000000.0,14462227000000.0,14358732000000.0,15035482000000.0,14302098000000.0,13363615000000.0,15081134000000.0,13664941000000.0,13722718000000.0,14004332000000.0,13817379000000.0,14750513000000.0,14834811000000.0,14993192000000.0
2048.0,15377475000000.0,13666071000000.0,13449516000000.0,14894554000000.0,14177676000000.0,15485218000000.0,14293309000000.0,14237094000000.0,14890578000000.0,14079481000000.0,13160588000000.0,14989121000000.0,13517870000000.0,13551430000000.0,13744520000000.0,13690411000000.0,14514647000000.0,14678783000000.0,14750272000000.0
2049.0,15289420000000.0,13511250000000.0,13158924000000.0,14574392000000.0,13949145000000.0,15366746000000.0,14108569000000.0,14070527000000.0,14760416000000.0,13874013000000.0,13040894000000.0,14827923000000.0,13363903000000.0,13335546000000.0,13472808000000.0,13543743000000.0,14333835000000.0,14542008000000.0,14587132000000.0
2050.0,15136709000000.0,13314323000000.0,12939826000000.0,14351076000000.0,13749316000000.0,15227449000000.0,13970334000000.0,13862575000000.0,14584216000000.0,13682677000000.0,12787136000000.0,14656146000000.0,13166114000000.0,13126442000000.0,13252992000000.0,13424091000000.0,14111410000000.0,14411611000000.0,14423979000000.0
2051.0,15033539000000.0,13050515000000.0,12796998000000.0,14263698000000.0,13596392000000.0,15211109000000.0,13797128000000.0,13664295000000.0,14431657000000.0,13472392000000.0,12536877000000.0,14569131000000.0,12961127000000.0,12921321000000.0,13054229000000.0,13343148000000.0,13939715000000.0,14247840000000.0,14275914000000.0
2052.0,14915369000000.0,12907240000000.0,12642396000000.0,14125491000000.0,13347931000000.0,15113054000000.0,13733287000000.0,13484988000000.0,14359140000000.0,13264977000000.0,12349973000000.0,14489374000000.0,12815618000000.0,12701090000000.0,12862102000000.0,13182192000000.0,13681356000000.0,14165407000000.0,14198008000000.0
2053.0,14812040000000.0,12612452000000.0,12472627000000.0,13936375000000.0,13146060000000.0,15025729000000.0,13612460000000.0,13287155000000.0,14281611000000.0,13081217000000.0,12148924000000.0,14408402000000.0,12648118000000.0,12431084000000.0,12681608000000.0,12951684000000.0,13337202000000.0,14012685000000.0,14058736000000.0
2054.0,14706831000000.0,12397436000000.0,12138861000000.0,13757492000000.0,12889704000000.0,14850429000000.0,13454157000000.0,13040008000000.0,14113199000000.0,12909849000000.0,11997371000000.0,14175487000000.0,12431196000000.0,12237400000000.0,12402922000000.0,12750825000000.0,13113929000000.0,13901927000000.0,13914727000000.0
2055.0,14650610000000.0,12198855000000.0,11845106000000.0,13566834000000.0,12684660000000.0,14742650000000.0,13295640000000.0,12830484000000.0,14005874000000.0,12733053000000.0,11865106000000.0,14093249000000.0,12218960000000.0,12033154000000.0,12160001000000.0,12505802000000.0,12959559000000.0,13784402000000.0,13835581000000.0
2056.0,14539280000000.0,11978227000000.0,11618312000000.0,13289133000000.0,12518282000000.0,14598139000000.0,13159358000000.0,12584131000000.0,13871916000000.0,12560840000000.0,11722112000000.0,13957981000000.0,11965302000000.0,11862886000000.0,11825757000000.0,12295765000000.0,12773143000000.0,13576509000000.0,13633089000000.0
2057.0,14410512000000.0,11740631000000.0,11341878000000.0,13060478000000.0,12290356000000.0,14422813000000.0,13049397000000.0,12480078000000.0,13758343000000.0,12315290000000.0,11580132000000.0,13799950000000.0,11687485000000.0,11659454000000.0,11625119000000.0,12005385000000.0,12592733000000.0,13439805000000.0,13543952000000.0
2058.0,14292269000000.0,11563529000000.0,11136277000000.0,12814689000000.0,12086518000000.0,14214883000000.0,12840274000000.0,12320840000000.0,13666006000000.0,12093255000000.0,11385908000000.0,13771089000000.0,11494255000000.0,11486778000000.0,11383876000000.0,11768870000000.0,12355328000000.0,13313762000000.0,13371077000000.0
2059.0,14145357000000.0,11320404000000.0,10928927000000.0,12582178000000.0,11900627000000.0,14103372000000.0,12675919000000.0,12124537000000.0,13492715000000.0,11919288000000.0,11119435000000.0,13597417000000.0,11275898000000.0,11286288000000.0,11045256000000.0,11493954000000.0,12059116000000.0,13179329000000.0,13168105000000.0
2060.0,14045485000000.0,10980605000000.0,10658975000000.0,12413542000000.0,11650400000000.0,13949491000000.0,12447494000000.0,11873355000000.0,13395227000000.0,11706468000000.0,10802221000000.0,13447099000000.0,11062274000000.0,11038117000000.0,10745444000000.0,11211191000000.0,11809866000000.0,13081246000000.0,12983717000000.0
2061.0,13904553000000.0,10669671000000.0,10414170000000.0,12280281000000.0,11468294000000.0,13882600000000.0,12275447000000.0,11656186000000.0,13274338000000.0,11498486000000.0,10515267000000.0,13351209000000.0,10830052000000.0,10819216000000.0,10410508000000.0,10925252000000.0,11571311000000.0,12954486000000.0,12837083000000.0
2062.0,13814066000000.0,10451387000000.0,10183050000000.0,12068368000000.0,11200094000000.0,13805757000000.0,12138351000000.0,11482150000000.0,13098005000000.0,11299400000000.0,10291744000000.0,13199011000000.0,10636496000000.0,10666817000000.0,10055493000000.0,10779265000000.0,11302305000000.0,12831634000000.0,12668994000000.0
2063.0,13718291000000.0,10189949000000.0,9964144000000.0,11796393000000.0,11012561000000.0,13694133000000.0,11965739000000.0,11343536000000.0,13007416000000.0,11110913000000.0,10115434000000.0,13059845000000.0,10383026000000.0,10428095000000.0,9837087000000.0,10548498000000.0,11032591000000.0,12741600000000.0,12523608000000.0
2064.0,13628797000000.0,10005449000000.0,9731158000000.0,11597094000000.0,10820493000000.0,13512993000000.0,11707398000000.0,11112031000000.0,12893094000000.0,10959653000000.0,9893336000000.0,12975720000000.0,10179619000000.0,10228863000000.0,9633167000000.0,10356511000000.0,10864254000000.0,12705091000000.0,12355128000000.0
2065.0,13539847000000.0,9762332000000.0,9401802000000.0,11361502000000.0,10636214000000.0,13373101000000.0,11605743000000.0,10910144000000.0,12754355000000.0,10797840000000.0,9742685000000.0,12845562000000.0,9954542000000.0,10135798000000.0,9401007000000.0,10113037000000.0,10623785000000.0,12548875000000.0,12163765000000.0
2066.0,13436711000000.0,9547630000000.0,9107674000000.0,11132210000000.0,10394265000000.0,13278000000000.0,11434223000000.0,10704190000000.0,12626142000000.0,10651065000000.0,9487212000000.0,12781507000000.0,9786536000000.0,9967315000000.0,9094959000000.0,9829958000000.0,10367625000000.0,12406038000000.0,11964368000000.0
2067.0,13312946000000.0,9340904000000.0,8778836600000.0,10860079000000.0,10172972000000.0,13131157000000.0,11321990000000.0,10524631000000.0,12494436000000.0,10411356000000.0,9261799000000.0,12747338000000.0,9565477000000.0,9819197000000.0,8799480000000.0,9631326000000.0,10104501000000.0,12244778000000.0,11743305000000.0
2068.0,13182846000000.0,9125070000000.0,8475333600000.0,10566772000000.0,9998786000000.0,13028839000000.0,11186360000000.0,10364783000000.0,12331790000000.0,10233545000000.0,9109041000000.0,12611706000000.0,9327218000000.0,9626243000000.0,8407894000000.0,9415299000000.0,9888462000000.0,12127844000000.0,11629950000000.0
2069.0,13078927000000.0,8877920000000.0,8275392000000.0,10344372000000.0,9849766000000.0,12859881000000.0,11095670000000.0,10109718000000.0,12184509000000.0,10080817000000.0,8884265000000.0,12513809000000.0,9111816000000.0,9308969000000.0,8178736000000.0,9191132000000.0,9689845000000.0,12011316000000.0,11393000000000.0
2070.0,13029101000000.0,8604875000000.0,8116186000000.0,10129709000000.0,9674718000000.0,12757913000000.0,10995218000000.0,9926935000000.0,12052360000000.0,9883317000000.0,8667623600000.0,12352667000000.0,8915912000000.0,9046652000000.0,7928324000000.0,8892212000000.0,9464945000000.0,11864253000000.0,11178443000000.0
2071.0,12908806000000.0,8383059500000.0,7841981700000.0,9872009000000.0,9515070000000.0,12595383000000.0,10818648000000.0,9699238000000.0,11900885000000.0,9672983000000.0,8440803500000.0,12243204000000.0,8720872000000.0,8808916000000.0,7640614000000.0,8668632000000.0,9201613000000.0,11754515000000.0,10917980000000.0
2072.0,12811667000000.0,8140840000000.0,7546620000000.0,9680664000000.0,9283164000000.0,12463195000000.0,10647673000000.0,9466338000000.0,11810096000000.0,9473194000000.0,8178717000000.0,12155273000000.0,8527949600000.0,8624152000000.0,7392388000000.0,8387924300000.0,8939127000000.0,11631562000000.0,10710222000000.0
2073.0,12716544000000.0,7919366600000.0,7264800000000.0,9413899000000.0,9121716000000.0,12361664000000.0,10485071000000.0,9207980000000.0,11722773000000.0,9308992000000.0,7967052700000.0,12079754000000.0,8295296000000.0,8385164500000.0,7190296400000.0,8169129000000.0,8731459300000.0,11503809000000.0,10527960000000.0
2074.0,12542975000000.0,7640940000000.0,7036664300000.0,9178987000000.0,9001846000000.0,12202418000000.0,10343263000000.0,8940250000000.0,11568013000000.0,9109108000000.0,7721543000000.0,12008935000000.0,8079305000000.0,8113573000000.0,6945972000000.0,7936618300000.0,8475029500000.0,11407560000000.0,10430931000000.0
2075.0,12425620000000.0,7422407600000.0,6756574000000.0,8991399000000.0,8832545000000.0,12081917000000.0,10202812000000.0,8711881000000.0,11465611000000.0,8929699000000.0,7520715300000.0,11923761000000.0,7854670500000.0,7812443300000.0,6668468000000.0,7766533000000.0,8314253000000.0,11287087000000.0,10298778000000.0
2076.0,12321020000000.0,7164533400000.0,6491461400000.0,8741004500000.0,8692573400000.0,11932167000000.0,10050844000000.0,8477813500000.0,11322389000000.0,8786168000000.0,7246947000000.0,11814605000000.0,7676289400000.0,7560740000000.0,6402223400000.0,7626650000000.0,8130724400000.0,11138855000000.0,10116817000000.0
2077.0,12241893000000.0,6921811700000.0,6234021000000.0,8560691000000.0,8556850400000.0,11845753000000.0,9853634000000.0,8276288000000.0,11233318000000.0,8633949000000.0,7038044700000.0,11653909000000.0,7462437500000.0,7436616000000.0,6185222700000.0,7418455500000.0,7875890500000.0,11033736000000.0,10005523000000.0
2078.0,12161338000000.0,6703062000000.0,6000582600000.0,8351945600000.0,8416013600000.0,11759618000000.0,9669780000000.0,8075747000000.0,11077442000000.0,8496309300000.0,6900392400000.0,11552045000000.0,7238200600000.0,7229984500000.0,5908027400000.0,7254663000000.0,7656322400000.0,10909869000000.0,9867399000000.0
2079.0,12053063000000.0,6465552000000.0,5797245400000.0,8001582300000.0,8288085700000.0,11590572000000.0,9476761000000.0,7932582000000.0,10926408000000.0,8359100000000.0,6742521000000.0,11487111000000.0,6970580000000.0,6962696700000.0,5685437300000.0,7074691400000.0,7405045000000.0,10747188000000.0,9636898000000.0
2080.0,11951376000000.0,6243328500000.0,5606418000000.0,7734306500000.0,8143070000000.0,11495196000000.0,9296737000000.0,7700566000000.0,10813745000000.0,8219245700000.0,6577497000000.0,11354911000000.0,6749947400000.0,6767091000000.0,5471204000000.0,6949677600000.0,7239698500000.0,10654514000000.0,9497343000000.0
2081.0,11868906000000.0,6031521000000.0,5408192000000.0,7545094700000.0,7970030000000.0,11378187000000.0,9109372000000.0,7467188000000.0,10703889000000.0,8077750000000.0,6395904000000.0,11215773000000.0,6524265000000.0,6595290000000.0,5246019400000.0,6709042000000.0,7044053600000.0,10508624000000.0,9405052000000.0
2082.0,11775122000000.0,5847748000000.0,5243292000000.0,7333212600000.0,7754912000000.0,11303401000000.0,8946506000000.0,7248139000000.0,10620209000000.0,7954765400000.0,6216579300000.0,11062520000000.0,6346213700000.0,6370050400000.0,5020831400000.0,6485125400000.0,6883769300000.0,10391160000000.0,9227339000000.0
2083.0,11672730000000.0,5666677700000.0,5089413000000.0,7103451000000.0,7628773700000.0,11183373000000.0,8795591300000.0,6995291000000.0,10464523000000.0,7817091000000.0,6014540700000.0,10920615000000.0,6217586000000.0,6134879500000.0,4810251700000.0,6288246000000.0,6687097000000.0,10283266000000.0,9081700000000.0
2084.0,11608746000000.0,5490936400000.0,4893991500000.0,6862628000000.0,7480303700000.0,11085542000000.0,8619464600000.0,6764377000000.0,10365106000000.0,7689320000000.0,5827259300000.0,10835391000000.0,6041370600000.0,5944572400000.0,4639026600000.0,6106450000000.0,6449501600000.0,10109667000000.0,8967265000000.0
2085.0,11531970000000.0,5320119700000.0,4731260000000.0,6606059700000.0,7314643000000.0,10986069000000.0,8452347000000.0,6514982500000.0,10230987000000.0,7546608000000.0,5693268000000.0,10635279000000.0,5830372500000.0,5816212000000.0,4451773400000.0,5957655500000.0,6203597000000.0,10019202000000.0,8796780000000.0
