time,CANESM2,CESM1-CAM5,MPI-ESM-LR
2147.0,40817730000.0,37415780000.0,42183078000.0
2148.0,40775970000.0,37221670000.0,42100847000.0
2149.0,40662434000.0,37074153000.0,42003276000.0
2150.0,40500790000.0,36874105000.0,41893605000.0
2151.0,40429003000.0,36755580000.0,41846380000.0
2152.0,40491260000.0,36646035000.0,41767297000.0
2153.0,40242160000.0,36484223000.0,41628082000.0
2154.0,40088162000.0,36317008000.0,41559175000.0
2155.0,39987420000.0,36144443000.0,41477673000.0
2156.0,39913590000.0,36066644000.0,41387835000.0
2157.0,39985060000.0,35920208000.0,41331757000.0
2158.0,39807484000.0,35784300000.0,41248838000.0
2159.0,39710376000.0,35610894000.0,41205354000.0
2160.0,39618570000.0,35484295000.0,41102140000.0
2161.0,39485792000.0,35338072000.0,41062744000.0
2162.0,39349805000.0,35155660000.0,40942486000.0
2163.0,39297790000.0,35021054000.0,40821630000.0
2164.0,39122317000.0,34917290000.0,40714326000.0
2165.0,38876930000.0,34785776000.0,40625656000.0
2166.0,38887244000.0,34570290000.0,40578030000.0
2167.0,38765535000.0,34431970000.0,40506230000.0
2168.0,38623100000.0,34278836000.0,40435417000.0
2169.0,38482985000.0,34166479000.0,40499274000.0
2170.0,38408585000.0,33982495000.0,40312054000.0
2171.0,38305410000.0,33912326000.0,40223977000.0
2172.0,38175040000.0,33812027000.0,40126500000.0
2173.0,38087352000.0,33689197000.0,40112010000.0
2174.0,38332360000.0,33550518000.0,39996950000.0
2175.0,37947806000.0,33374000000.0,39871205000.0
2176.0,37962097000.0,33283236000.0,39786795000.0
2177.0,37795996000.0,33090652000.0,39683113000.0
2178.0,38333534000.0,32956436000.0,39607800000.0
2179.0,38127452000.0,32812855000.0,39511560000.0
2180.0,37792970000.0,32723569000.0,39365070000.0
2181.0,37532434000.0,32567085000.0,39198890000.0
2182.0,37895774000.0,32600074000.0,39095046000.0
2183.0,37302690000.0,32370670000.0,38963057000.0
2184.0,37191487000.0,32254888000.0,38857200000.0
2185.0,37041107000.0,32142758000.0,39057502000.0
2186.0,37004110000.0,32023908000.0,38690940000.0
2187.0,36951700000.0,31891974000.0,38559523000.0
2188.0,36784880000.0,31779437000.0,38429192000.0
2189.0,36659230000.0,31740727000.0,38290310000.0
2190.0,36532564000.0,31610530000.0,38204015000.0
2191.0,36617355000.0,31506320000.0,38059590000.0
2192.0,36426318000.0,31463289000.0,37961880000.0
2193.0,36333216000.0,31267875000.0,37762870000.0
2194.0,36245700000.0,31141276000.0,37653918000.0
2195.0,36180185000.0,31012315000.0,37582100000.0
2196.0,36065450000.0,30890777000.0,37490610000.0
2197.0,36003420000.0,30771399000.0,37368660000.0
2198.0,35898065000.0,30629145000.0,37339664000.0
2199.0,35759325000.0,30611952000.0,37224730000.0
2200.0,35689520000.0,30349190000.0,37109203000.0
2201.0,35530730000.0,30265467000.0,37027730000.0
2202.0,35472146000.0,30145820000.0,36942176000.0
2203.0,35358250000.0,30016040000.0,36868480000.0
2204.0,35371970000.0,29902426000.0,36904090000.0
2205.0,35406975000.0,29802547000.0,36729710000.0
2206.0,35101483000.0,29713334000.0,36732674000.0
2207.0,35198600000.0,29565577000.0,36608766000.0
2208.0,35199513000.0,29434057000.0,36601905000.0
2209.0,34935464000.0,29322252000.0,36480510000.0
2210.0,34760184000.0,29178410000.0,36400525000.0
2211.0,34741854000.0,29050014000.0,36316434000.0
2212.0,34585370000.0,28923765000.0,36190966000.0
2213.0,34536030000.0,28856175000.0,36125786000.0
2214.0,34451153000.0,28719297000.0,36005577000.0
2215.0,34545144000.0,28590864000.0,35952520000.0
2216.0,34291898000.0,28419254000.0,35868156000.0
2217.0,34183674000.0,28450554000.0,35784135000.0
2218.0,34186807000.0,28252880000.0,35686000000.0
2219.0,34102921000.0,28125348000.0,35582650000.0
2220.0,34153011000.0,28038939000.0,35456040000.0
2221.0,33938002000.0,27949033000.0,35372315000.0
2222.0,34361586000.0,27903134000.0,35534190000.0
2223.0,33775501000.0,27836604000.0,35215094000.0
2224.0,34162074000.0,27726109000.0,35112567000.0
2225.0,34311800000.0,27528487000.0,35055215000.0
2226.0,33898404000.0,27428506000.0,34942040000.0
2227.0,33714203000.0,27343825000.0,34913170000.0
2228.0,33640489000.0,27223759000.0,34786110000.0
2229.0,33869470000.0,27191097000.0,34810350000.0
2230.0,33298700000.0,27041944000.0,34725806000.0
2231.0,33218128000.0,26942644000.0,34665013000.0
2232.0,33091641000.0,26801605000.0,34622517000.0
2233.0,33372969000.0,26728378000.0,34524705000.0
2234.0,33018737000.0,26630859000.0,34756465000.0
2235.0,33379290000.0,26502607000.0,34662180000.0
2236.0,33186984000.0,26473806000.0,34387616000.0
2237.0,32868436000.0,26351385000.0,34318510000.0
2238.0,32628386000.0,26379844000.0,34255960000.0
2239.0,32453601000.0,26200541000.0,34144373000.0
2240.0,32531773000.0,26043185000.0,34065983000.0
2241.0,32232903000.0,25933316000.0,34297400000.0
2242.0,32152273000.0,25785958000.0,33952588000.0
2243.0,32044454000.0,25681854000.0,33871340000.0
2244.0,32172356000.0,25625625000.0,33839602000.0
2245.0,32149217000.0,25522012000.0,33687892000.0
2246.0,31804938000.0,26087182000.0,33832999000.0
2247.0,31753961000.0,25346011000.0,33847867000.0
2248.0,31649796000.0,25220846000.0,33500815000.0
2249.0,31606827000.0,25166080000.0,34167180000.0
2250.0,31526183000.0,25006375000.0,33448276000.0
2251.0,31531400000.0,24899551000.0,33446672000.0
2252.0,31393837000.0,24845574000.0,33468197000.0
2253.0,31611322000.0,24746953000.0,33380555000.0
2254.0,31546700000.0,24658272000.0,33262836000.0
2255.0,31193246000.0,24557277000.0,33166762000.0
2256.0,31267383000.0,24421693000.0,33117123000.0
2257.0,31117728000.0,24652945000.0,33086736000.0
2258.0,31081224000.0,24370186000.0,32971940000.0
2259.0,30961930000.0,24279575000.0,32865217000.0
2260.0,30940762000.0,24143053000.0,32760097000.0
2261.0,30803337000.0,24051000000.0,32691931000.0
2262.0,30645127000.0,24015729000.0,32660140000.0
2263.0,30773907000.0,23845136000.0,32587753000.0
2264.0,30811950000.0,23724569000.0,32718301000.0
2265.0,30428295000.0,23722870000.0,32538804000.0
2266.0,30411573000.0,23606028000.0,32407260000.0
2267.0,30305581000.0,23573737000.0,32283795000.0
2268.0,30187758000.0,23409461000.0,32201368000.0
2269.0,30160835000.0,23248163000.0,32148074000.0
2270.0,30767819000.0,23117662000.0,32098476000.0
2271.0,30009774000.0,23047674000.0,32060586000.0
2272.0,30115944000.0,22955082000.0,31979092000.0
2273.0,30139974000.0,22855924000.0,31969083000.0
2274.0,29900499000.0,22830596000.0,31764224000.0
2275.0,29902970000.0,22714296000.0,31710960000.0
2276.0,29776957000.0,22654440000.0,31629644000.0
2277.0,29763453000.0,22805130000.0,31555000000.0
2278.0,29574625000.0,22801717000.0,31500450000.0
2279.0,29562600000.0,22652574000.0,31463475000.0
2280.0,29488665000.0,22414815000.0,31341705000.0
2281.0,29693389000.0,22333508000.0,31244956000.0
2282.0,29784973000.0,22320878000.0,31164525000.0
2283.0,29364523000.0,22193484000.0,31119942000.0
2284.0,29649312000.0,22126131000.0,31101708000.0
2285.0,29211875000.0,22069207000.0,31021080000.0
2286.0,29133068000.0,22000579000.0,31005923000.0
2287.0,29141934000.0,21952420000.0,30891370000.0
2288.0,29001804000.0,21888970000.0,30758586000.0
2289.0,28961229000.0,21769904000.0,30700382000.0
2290.0,28887568000.0,21712482000.0,30622202000.0
2291.0,29123047000.0,21641861000.0,30586214000.0
2292.0,28898374000.0,21574971000.0,30618737000.0
2293.0,28713472000.0,21497182000.0,30693153000.0
2294.0,28662475000.0,21419123000.0,30532286000.0
2295.0,28696685000.0,21356012000.0,30938505000.0
2296.0,28613558000.0,21312119000.0,30485076000.0
2297.0,28599237000.0,21179281000.0,30416822000.0
2298.0,28584915000.0,21097343000.0,30377638000.0
2299.0,28612055000.0,20994867000.0,30381660000.0
2300.0,28590510000.0,21060473000.0,30326557000.0
