time,NORESM1-M,CESM1-CAM5,CSIRO-MK3-6-0,MPI-ESM-LR
2254.0,17046018000.0,4341959000.0,32611460000.0,25347381000.0
2255.0,16932066000.0,4237181200.0,32503415000.0,25217686000.0
2256.0,16843616000.0,4205322800.0,32460351000.0,25139845000.0
2257.0,16722886000.0,4120142000.0,32369084000.0,25046210000.0
2258.0,16542335000.0,4063486200.0,32311990000.0,25041009000.0
2259.0,16411220000.0,4005778700.0,32261077000.0,24931183000.0
2260.0,16319611000.0,3957357300.0,32137875000.0,24841691000.0
2261.0,16259367000.0,3872790800.0,32030410000.0,24747094000.0
2262.0,16195661000.0,3834740000.0,31966659000.0,24715614000.0
2263.0,16035240000.0,3771515100.0,31889603000.0,24572955000.0
2264.0,15824418000.0,3722523600.0,31761613000.0,24479541000.0
2265.0,15751694000.0,3673081600.0,31677858000.0,24382763000.0
2266.0,15613782000.0,3607177700.0,31941308000.0,24301373000.0
2267.0,15492812000.0,3573278000.0,31619863000.0,24172845000.0
2268.0,15365599000.0,3489746700.0,31578993000.0,24057731000.0
2269.0,15257533000.0,3444669400.0,31478360000.0,23943858000.0
2270.0,15157623000.0,3370100500.0,31402172000.0,23832873000.0
2271.0,15092073000.0,3310978600.0,31355238000.0,23748067000.0
2272.0,15015660000.0,3266695000.0,31261080000.0,23644097000.0
2273.0,14910694000.0,3195805200.0,31159790000.0,23583756000.0
2274.0,14795505000.0,3162788400.0,31094622000.0,23526433000.0
2275.0,14670835000.0,3111016000.0,31035820000.0,23430087000.0
2276.0,14526170000.0,3059917300.0,30915043000.0,23347247000.0
2277.0,14426498000.0,2981905700.0,30842310000.0,23243055000.0
2278.0,14337361000.0,2890998800.0,30756469000.0,23169180000.0
2279.0,14232486000.0,2884160800.0,30672570000.0,23051756000.0
2280.0,14191735000.0,2832244700.0,30581836000.0,23014265000.0
2281.0,14131704000.0,2794408700.0,30444595000.0,22935732000.0
2282.0,14093540000.0,2769896000.0,30386668000.0,22834401000.0
2283.0,13951872000.0,2736135200.0,30320175000.0,22727883000.0
2284.0,13930585000.0,2702213400.0,30214270000.0,22695209000.0
2285.0,13796969000.0,2637033500.0,30164582000.0,22583964000.0
2286.0,13705205000.0,2594197800.0,30075339000.0,22535262000.0
2287.0,13636455000.0,2557697000.0,30133248000.0,22677953000.0
2288.0,13456676000.0,2524009200.0,30005977000.0,22442720000.0
2289.0,13362202000.0,2481019100.0,29917503000.0,22345470000.0
2290.0,13300387000.0,2470502000.0,29795760000.0,22257086000.0
2291.0,13238585000.0,2436927200.0,29757374000.0,22150361000.0
2292.0,13187377000.0,2414074000.0,29701014000.0,22071826000.0
2293.0,13134215000.0,2395116300.0,29595118000.0,21969168000.0
2294.0,13022527000.0,2337860000.0,29648132000.0,21837083000.0
2295.0,12991982000.0,2316751600.0,29442861000.0,21746145000.0
2296.0,12929245000.0,2301266200.0,29347246000.0,21665160000.0
2297.0,12860921000.0,2273732400.0,29247607000.0,21613728000.0
2298.0,12823372000.0,2242765000.0,29197324000.0,21527069000.0
2299.0,12823097000.0,2218437000.0,29134090000.0,21445399000.0
2300.0,12717268000.0,2181375200.0,29083330000.0,21380205000.0
