time,MPI-ESM1-2-HR,FGOALS-F3-L,MRI-ESM2-0,CESM2,BCC-CSM2-MR,INM-CM4-8,EC-EARTH3,EC-EARTH3-VEG,CAMS-CSM1-0,NORESM2-MM,INM-CM5-0,CESM2-WACCM,GFDL-ESM4
2028.0,997275600.0,976430700.0,954226900.0,972902000.0,977133200.0,1031504450.0,998871360.0,1031688400.0,997897700.0,997047740.0,990582460.0,1002144600.0,999267460.0
2029.0,990148200.0,948834050.0,931640800.0,953804100.0,947030460.0,1015788900.0,948175550.0,1020749440.0,985821700.0,1026937400.0,988084030.0,977274560.0,979959200.0
2030.0,963458500.0,929229200.0,900017500.0,931501200.0,931504300.0,985008200.0,905230850.0,1000657600.0,972477100.0,971365570.0,972137800.0,949563300.0,963617200.0
2031.0,968551900.0,913233700.0,891983000.0,932478700.0,941499800.0,973731800.0,885796740.0,982665700.0,959397800.0,944254340.0,953680500.0,951834700.0,941971600.0
2032.0,946636200.0,893341700.0,870711200.0,905944100.0,905104000.0,949591550.0,856213760.0,996232600.0,939021600.0,925993500.0,957980500.0,951270800.0,914763260.0
2033.0,931734300.0,870484400.0,843658750.0,881322300.0,884162370.0,932496060.0,836536450.0,985750660.0,911866400.0,908289900.0,955085100.0,908347650.0,886065700.0
2034.0,977539800.0,856196350.0,829536300.0,860270100.0,858345200.0,893626500.0,815508860.0,970219650.0,893502300.0,883378940.0,917197760.0,884978000.0,869143300.0
2035.0,950573630.0,836049500.0,803177900.0,847515460.0,841364030.0,932365060.0,796389570.0,952905860.0,889517300.0,865617860.0,899834100.0,869022500.0,855149900.0
2036.0,913247200.0,816263230.0,786943500.0,822112600.0,820060600.0,868418400.0,766809150.0,931287400.0,868591100.0,848346400.0,890369540.0,844360400.0,856472300.0
2037.0,894811800.0,814270700.0,758643260.0,800423400.0,794615900.0,853504600.0,747480800.0,952634240.0,850002940.0,845924540.0,878939970.0,827053760.0,819602240.0
2038.0,871220540.0,787138370.0,735706750.0,793070850.0,782762800.0,827311550.0,731007300.0,966813900.0,826536200.0,839492900.0,860555100.0,806066000.0,791141400.0
2039.0,855567700.0,765642500.0,724307500.0,770619100.0,852491700.0,807006460.0,713346000.0,908743100.0,814730000.0,821175400.0,853285200.0,780180030.0,773285200.0
2040.0,850623940.0,748631740.0,696401860.0,749753300.0,766747900.0,785823550.0,700521660.0,896930300.0,808138000.0,807010200.0,847576600.0,768936500.0,751255100.0
2041.0,883326300.0,719030200.0,686988400.0,737455600.0,734446300.0,764420000.0,676122240.0,898708030.0,787712830.0,783737660.0,831983600.0,746059260.0,735153300.0
2042.0,834507460.0,696029800.0,667945800.0,738016500.0,721263740.0,739636300.0,652210750.0,877687740.0,777752700.0,775954370.0,810801900.0,730521340.0,718775700.0
2043.0,814576700.0,683801340.0,710628300.0,711810100.0,706678000.0,718787700.0,635223200.0,868011400.0,753303360.0,765933900.0,795054500.0,720466500.0,694876350.0
2044.0,807917800.0,764123970.0,655251900.0,691297000.0,686388540.0,699698050.0,621830300.0,853297300.0,756716000.0,745281700.0,783883400.0,695076860.0,676896640.0
2045.0,802351400.0,662419650.0,630971840.0,668214600.0,676795000.0,675785540.0,598235600.0,837826560.0,725055040.0,725303200.0,765842900.0,675829300.0,652911400.0
2046.0,786538100.0,647535360.0,620032700.0,651437000.0,652693900.0,682406340.0,584790800.0,820818400.0,714663740.0,701837630.0,754793860.0,657829950.0,703419140.0
2047.0,777943040.0,626060400.0,595557250.0,635696100.0,638447600.0,632766500.0,572313400.0,809581200.0,705301800.0,678269300.0,732078700.0,649594100.0,629718850.0
2048.0,773892900.0,610834600.0,577172700.0,608123600.0,615087900.0,614344400.0,559304960.0,798197000.0,691147840.0,655166660.0,723905200.0,632822600.0,604664770.0
2049.0,756878140.0,594599040.0,562575900.0,586948300.0,589755140.0,596159000.0,540684860.0,784659650.0,676386750.0,636514600.0,708906800.0,624073150.0,590798200.0
2050.0,746279740.0,579203300.0,555416400.0,573369660.0,570965950.0,600386700.0,525171520.0,768840500.0,661400200.0,616539300.0,703487550.0,604471700.0,572616260.0
2051.0,740014100.0,571125700.0,541707400.0,558143040.0,550722940.0,587291800.0,530260400.0,762310600.0,647373900.0,603569800.0,737677630.0,586553150.0,553701400.0
2052.0,724041200.0,557886600.0,523937500.0,545028860.0,529938660.0,561513600.0,506305630.0,748106100.0,622713860.0,585930050.0,681849900.0,569099400.0,532608350.0
2053.0,712590660.0,557263900.0,514656130.0,528656900.0,499918430.0,549317100.0,492453150.0,734314200.0,655186500.0,563506750.0,666987460.0,555007500.0,522052860.0
2054.0,702888960.0,536619040.0,499792770.0,511634050.0,482751520.0,532319900.0,485122200.0,714150900.0,648748160.0,541452540.0,641011800.0,541498400.0,520990620.0
2055.0,684338940.0,522551840.0,489804380.0,493058500.0,462411500.0,512796600.0,471653920.0,689389200.0,677088100.0,513671230.0,625116100.0,523548220.0,503797950.0
2056.0,664868860.0,508297440.0,474898560.0,476900450.0,448951900.0,519598600.0,460806080.0,664342100.0,606352830.0,498229500.0,632963900.0,510965980.0,483081540.0
2057.0,654487550.0,489705660.0,462970080.0,466301380.0,433428960.0,500186020.0,447606880.0,649260860.0,575491140.0,472383650.0,601301200.0,496390620.0,462246180.0
2058.0,642647300.0,475298720.0,454308060.0,448158240.0,408498000.0,488274620.0,436487550.0,632625540.0,586932000.0,449959100.0,591837700.0,481177250.0,446553630.0
2059.0,623191500.0,493828600.0,433276200.0,429916900.0,390000860.0,477280960.0,426878270.0,609533000.0,572250600.0,439460770.0,568154750.0,467487680.0,431350820.0
2060.0,604655040.0,458759230.0,418624770.0,412899780.0,375480350.0,454195070.0,415440420.0,609421950.0,558654200.0,422064400.0,554603200.0,454344700.0,410253570.0
2061.0,588856060.0,464083100.0,403914460.0,401246240.0,368244400.0,448557100.0,405632640.0,579073700.0,572990140.0,406194800.0,543936830.0,433993920.0,396940830.0
2062.0,605445200.0,445875600.0,409293340.0,385690780.0,353790980.0,431355970.0,393043400.0,564579260.0,544682940.0,394024220.0,527870700.0,417734750.0,388417250.0
2063.0,569980900.0,434158100.0,391609120.0,371340800.0,339305820.0,438232000.0,384348960.0,539791740.0,535503300.0,381022500.0,515959550.0,407266430.0,374438900.0
2064.0,561085500.0,425084580.0,374945280.0,349459620.0,326319300.0,408735600.0,373732580.0,524059780.0,530506850.0,363453730.0,500174980.0,396287040.0,364094600.0
2065.0,541432400.0,429951400.0,362377380.0,342684220.0,316881760.0,398052100.0,366575700.0,511102000.0,519539460.0,355371200.0,489388030.0,378961600.0,352274430.0
2066.0,518650100.0,413334850.0,352172450.0,332601800.0,305234240.0,387055400.0,359738400.0,498973060.0,506519140.0,345104030.0,481984960.0,368111840.0,339540130.0
2067.0,505594940.0,397210600.0,339080960.0,320198240.0,304854240.0,379325280.0,347045440.0,484953820.0,499722400.0,327665250.0,472587900.0,364905950.0,327662980.0
2068.0,483362100.0,391202780.0,335552700.0,305604160.0,300262050.0,374861700.0,339983360.0,481651460.0,488535230.0,314463460.0,464137500.0,344272220.0,314115870.0
2069.0,468010300.0,373688540.0,324060130.0,288260900.0,284684830.0,370771900.0,330532740.0,462711500.0,541810300.0,303571100.0,450641570.0,334928770.0,297640130.0
2070.0,450604030.0,361195940.0,316022850.0,272273380.0,272681380.0,358782400.0,322806700.0,447995600.0,488252300.0,293210660.0,435000480.0,320740220.0,290258750.0
2071.0,426737000.0,351667400.0,309124320.0,260813230.0,264485310.0,343251170.0,329236800.0,428144670.0,472577540.0,278070240.0,426564580.0,305716400.0,275708300.0
2072.0,418416350.0,345575520.0,292279940.0,249619410.0,259817810.0,329260930.0,307030750.0,412330180.0,469974000.0,265437620.0,420045500.0,297561820.0,265071090.0
2073.0,408586780.0,338548800.0,278217920.0,242591090.0,250580510.0,321727550.0,297323100.0,398342600.0,458633920.0,255817230.0,409894820.0,279550820.0,256030900.0
2074.0,393636100.0,326654660.0,264744670.0,234087150.0,243340210.0,304306240.0,289821300.0,379914560.0,454405060.0,240993740.0,402666050.0,268734530.0,250327310.0
2075.0,393784800.0,315221220.0,255944770.0,225767460.0,234318220.0,299947330.0,278034900.0,363065600.0,447130400.0,232721180.0,394323900.0,260444200.0,233609490.0
2076.0,378103520.0,307714500.0,250584350.0,217870370.0,223684100.0,290223230.0,269825400.0,348958460.0,438461280.0,228647800.0,391073150.0,251308660.0,224850260.0
2077.0,370805900.0,303250200.0,243593580.0,204082450.0,215658850.0,282210500.0,260395630.0,339362460.0,431011900.0,222197060.0,376157380.0,238076220.0,218546050.0
2078.0,352552640.0,292879900.0,233586640.0,198485090.0,203264580.0,271852700.0,251225630.0,328995700.0,419220450.0,207144880.0,365360930.0,223638860.0,213012930.0
2079.0,339310370.0,278104000.0,227252140.0,199248660.0,196090660.0,262533840.0,244247550.0,311629400.0,404715300.0,199968800.0,356322660.0,216902380.0,205815090.0
2080.0,330130050.0,271142560.0,222496140.0,188785940.0,190791520.0,251795900.0,235033020.0,293220030.0,394947000.0,201584380.0,345197900.0,204550720.0,200442850.0
2081.0,316679800.0,262064100.0,211434560.0,183763200.0,185257220.0,243652640.0,221246100.0,287168860.0,395977700.0,198795500.0,334293980.0,196332830.0,196964350.0
2082.0,301844770.0,251509900.0,208633740.0,180133340.0,177130660.0,237398240.0,209457020.0,272450880.0,378147500.0,192136900.0,325280580.0,190411070.0,189717330.0
2083.0,293070500.0,243368130.0,203647660.0,175049120.0,173398000.0,227502300.0,200011820.0,266644740.0,370694200.0,193848740.0,316947400.0,184540300.0,187616480.0
2084.0,277835170.0,237587630.0,199463410.0,168839220.0,163497220.0,216775070.0,187025630.0,254193460.0,360554880.0,185447710.0,306709730.0,181153540.0,181396670.0
2085.0,265094080.0,226335150.0,198144780.0,163005740.0,156064750.0,206375890.0,176839230.0,240778800.0,349513150.0,174703250.0,296133220.0,181419890.0,176217140.0
2086.0,253570780.0,222450510.0,193308660.0,157746700.0,149668050.0,199063280.0,168864210.0,223081380.0,341392420.0,169294100.0,281280300.0,170381280.0,171439490.0
2087.0,239481710.0,220983330.0,188260300.0,150399100.0,144318290.0,190589710.0,156390240.0,212456910.0,334707900.0,164499090.0,269664060.0,165944660.0,165220030.0
2088.0,231399980.0,212513280.0,184655120.0,146520880.0,134690220.0,184669250.0,147608960.0,208280500.0,322292220.0,159658880.0,259500200.0,162923630.0,160508750.0
2089.0,219812600.0,202236480.0,182218690.0,141894180.0,129385130.0,179071440.0,142701120.0,194440380.0,312259840.0,154850480.0,248979700.0,157637060.0,157202430.0
2090.0,214944220.0,197828340.0,177773820.0,137569120.0,123186456.0,176325630.0,137421260.0,186981470.0,306470820.0,154759490.0,238498500.0,155591540.0,153751200.0
2091.0,198564690.0,192156270.0,173265280.0,131989360.0,115172230.0,172063380.0,132338500.0,180686940.0,299740600.0,146856290.0,230397580.0,151289440.0,151059420.0
2092.0,179983490.0,189039090.0,166652420.0,127863220.0,109680370.0,165983760.0,123123350.0,172214800.0,287383040.0,142430340.0,221730300.0,147125920.0,147947950.0
2093.0,171878260.0,186397710.0,164102220.0,126935950.0,98749144.0,158443730.0,115534776.0,164286800.0,279235420.0,134309150.0,212104880.0,139535380.0,142140640.0
2094.0,156774930.0,177443200.0,158520210.0,119864344.0,94438060.0,154819020.0,110832616.0,158400450.0,272895400.0,128955130.0,199545650.0,136466290.0,138841340.0
2095.0,142879040.0,169653070.0,154100910.0,113701224.0,90636120.0,154701940.0,103549370.0,151171570.0,264444450.0,123303470.0,193667600.0,133565820.0,131908440.0
2096.0,137815540.0,164710080.0,150992290.0,108928450.0,88052460.0,146621340.0,97466936.0,141269100.0,260406830.0,120096740.0,188022530.0,129440290.0,125989210.0
2097.0,133212350.0,159531980.0,147670940.0,103560344.0,81638520.0,142724320.0,92357944.0,136700740.0,250073540.0,113308940.0,181888210.0,130120050.0,120738900.0
2098.0,126707380.0,155282820.0,149629650.0,101469790.0,78029490.0,139594640.0,87825100.0,135306720.0,245346960.0,107549464.0,173127970.0,126331944.0,119499096.0
2099.0,125168456.0,151880370.0,143825630.0,96622990.0,72956100.0,139671040.0,84989940.0,124720296.0,241205680.0,105151410.0,179086770.0,123919020.0,116987170.0
2100.0,119334910.0,146303790.0,140973120.0,94792930.0,65208028.0,136287020.0,83268470.0,119407660.0,239575580.0,100138536.0,169565150.0,121911870.0,112215760.0
