time,NORESM2-MM,INM-CM5-0,ACCESS-CM2,CESM2-WACCM,GFDL-ESM4,CANESM5,ACCESS-ESM1-5,MPI-ESM1-2-HR,IPSL-CM6A-LR,FGOALS-F3-L,CESM2,CMCC-CM2-SR5,MRI-ESM2-0,BCC-CSM2-MR,INM-CM4-8,EC-EARTH3-VEG,EC-EARTH3,CAMS-CSM1-0,TAIESM1
2033.0,845459200.0,812117600.0,821790800.0,910030800.0,880756740.0,857011840.0,786954500.0,1004111200.0,924224000.0,859256260.0,816760300.0,895182340.0,827654800.0,816959360.0,866277800.0,912119550.0,921947000.0,944687170.0,867926600.0
2034.0,829680960.0,782315650.0,794165060.0,890764800.0,854173060.0,831182660.0,761629630.0,982257340.0,912815700.0,840414140.0,787620000.0,862324900.0,766054660.0,783801900.0,822821800.0,886910600.0,889049000.0,934483840.0,858898000.0
2035.0,794303740.0,765014900.0,765393660.0,873065600.0,831435970.0,810541760.0,730393200.0,963659200.0,902097150.0,871232400.0,759014400.0,827796030.0,733770200.0,762834370.0,801996700.0,856632700.0,857735100.0,949114240.0,837759900.0
2036.0,776258600.0,746819460.0,737436860.0,848560450.0,801687600.0,783685700.0,706150300.0,959476000.0,876311200.0,848034800.0,731580740.0,802948900.0,700262600.0,729129100.0,785110600.0,830108000.0,837754940.0,918658300.0,810181700.0
2037.0,761337300.0,720131000.0,702081860.0,856453200.0,773126100.0,756364700.0,681384100.0,957930100.0,850735300.0,815921400.0,688195460.0,783540500.0,678314050.0,715698200.0,769270140.0,807630000.0,827017900.0,906932900.0,785738750.0
2038.0,725199800.0,698550500.0,679002050.0,819798000.0,740773900.0,725849150.0,658021100.0,991708350.0,829163140.0,791900500.0,657022000.0,759689000.0,665705340.0,683647500.0,736144900.0,793727000.0,798343100.0,894759100.0,772641500.0
2039.0,702361000.0,676840260.0,645563300.0,795892200.0,720936960.0,713125060.0,639706900.0,983710340.0,807880260.0,782303200.0,633244800.0,734607740.0,644852800.0,655683300.0,714161860.0,766714240.0,777840830.0,880387400.0,736825540.0
2040.0,677654200.0,660221760.0,621894300.0,767575300.0,698587800.0,684648600.0,616652160.0,958930750.0,790873540.0,763308740.0,608603260.0,713918850.0,629465200.0,624580030.0,703309250.0,752139840.0,757744000.0,865086500.0,714007400.0
2041.0,662838600.0,642884860.0,600306800.0,739578750.0,689797100.0,658378500.0,594825200.0,934770050.0,777314940.0,748081900.0,576181700.0,702204700.0,607941300.0,600038460.0,679006300.0,716883140.0,741633800.0,862801000.0,683268300.0
2042.0,642174700.0,631613300.0,580014500.0,722512060.0,669920500.0,636540700.0,573982200.0,966066240.0,757002240.0,737068300.0,553414600.0,674888260.0,588862340.0,570225600.0,648690600.0,698873400.0,725799360.0,849731650.0,675407550.0
2043.0,612133100.0,619379300.0,546668600.0,705335740.0,653137540.0,614026300.0,558587840.0,919325060.0,727413950.0,708913500.0,527989950.0,653802400.0,571384060.0,542436900.0,618132300.0,684673000.0,707380300.0,831669760.0,654264260.0
2044.0,584527740.0,598602100.0,527720960.0,676277760.0,636134500.0,573024500.0,537317400.0,960451600.0,715505540.0,699324200.0,495561660.0,630550200.0,557492500.0,522022080.0,588911300.0,663481400.0,684467840.0,847617700.0,632286600.0
2045.0,586334400.0,580836500.0,511716350.0,644769540.0,621329900.0,566835260.0,521997860.0,919004100.0,697826900.0,678646700.0,468256030.0,605149800.0,539984800.0,519585820.0,566157630.0,673688400.0,652566700.0,809962700.0,614371100.0
2046.0,561161400.0,575517400.0,491967940.0,635694500.0,595575200.0,537671900.0,505015650.0,901416700.0,673807800.0,660344770.0,444699840.0,587667900.0,524353500.0,498890180.0,552093000.0,628961300.0,626861000.0,790439360.0,587611700.0
2047.0,546104400.0,549627000.0,471946200.0,594046660.0,576508900.0,511453760.0,485209400.0,900879170.0,646808770.0,648979840.0,429243620.0,571768260.0,524346140.0,483430240.0,535913950.0,602619700.0,618320100.0,777972350.0,560243000.0
2048.0,531415140.0,530715330.0,453868030.0,563147460.0,560364600.0,502563840.0,467890880.0,890037300.0,621581600.0,642575600.0,405970200.0,560474240.0,505574800.0,473250240.0,522242080.0,595296200.0,596686300.0,762546100.0,537021950.0
2049.0,509210370.0,521144130.0,434562370.0,557164200.0,548742340.0,477278800.0,454021150.0,876142200.0,588235840.0,626961860.0,388983100.0,526383580.0,491225600.0,447816860.0,499590750.0,574054500.0,577469950.0,749094850.0,510632600.0
2050.0,492456770.0,501628260.0,415372160.0,535489020.0,535069100.0,460761900.0,437720260.0,861335700.0,562400600.0,613238500.0,369810660.0,509341020.0,481994560.0,432565400.0,488075940.0,555587400.0,561712060.0,739086140.0,490427680.0
2051.0,475910180.0,492146980.0,402560960.0,509716380.0,516378340.0,441209760.0,421287550.0,841693760.0,541453100.0,603966200.0,364859330.0,484750820.0,482448100.0,416624580.0,481965340.0,532851870.0,542326900.0,724596400.0,472622300.0
2052.0,456760160.0,479723840.0,380803550.0,482547040.0,502139300.0,425489570.0,407595140.0,834109100.0,517568450.0,585472600.0,344087580.0,458817730.0,466378370.0,400104640.0,515866720.0,514009120.0,526535330.0,690869400.0,452385950.0
2053.0,447868740.0,462320540.0,359495700.0,452330800.0,482195400.0,409578180.0,395494720.0,822444800.0,499970370.0,573522400.0,332634750.0,441111100.0,458825900.0,375989950.0,471994400.0,495179500.0,508431680.0,667309950.0,432978240.0
2054.0,428447780.0,445963330.0,348448740.0,435896860.0,466736350.0,398556480.0,390966820.0,807608400.0,478963800.0,570138560.0,310916160.0,424722560.0,447784600.0,362752580.0,454885730.0,481081470.0,488613220.0,670114300.0,413955460.0
2055.0,412493950.0,431186300.0,337893400.0,418558050.0,459051550.0,391929570.0,373643800.0,793383040.0,456255200.0,548471400.0,297547000.0,405033400.0,437060100.0,346581100.0,447123360.0,469432500.0,469916450.0,622512450.0,406604350.0
2056.0,394433540.0,425048400.0,328263200.0,397285250.0,445101340.0,392662400.0,362056000.0,777971840.0,431603740.0,542882100.0,279398460.0,384666750.0,428584160.0,336368420.0,433552300.0,452159970.0,459176400.0,602819800.0,392883100.0
2057.0,379203300.0,415490560.0,313349500.0,373729150.0,427207460.0,365638100.0,352111070.0,759776450.0,409629000.0,522709630.0,271610980.0,381562600.0,419774100.0,325815650.0,412667840.0,441863170.0,460139300.0,644231300.0,376141820.0
2058.0,365606600.0,400766050.0,300567260.0,359827420.0,414639520.0,361432770.0,342006600.0,728384400.0,396538500.0,500688600.0,251464540.0,352949700.0,412290620.0,314734800.0,402347230.0,424954430.0,436591260.0,573143000.0,358929820.0
2059.0,357834430.0,384752580.0,281345600.0,336408480.0,399245400.0,342166800.0,328975870.0,709339970.0,374769760.0,488014180.0,241749920.0,331035840.0,406406850.0,303756700.0,385289730.0,412387330.0,419985150.0,544904900.0,342209600.0
2060.0,349519460.0,371135460.0,265582130.0,322935800.0,390024000.0,328589000.0,319892000.0,655728700.0,358992100.0,474042620.0,233393300.0,310781820.0,396032450.0,304686500.0,369749200.0,404602000.0,408641730.0,532583550.0,332873660.0
2061.0,336794880.0,359953820.0,255958990.0,309100500.0,378100600.0,319983170.0,312557800.0,640973950.0,343625470.0,456642660.0,216998420.0,292411300.0,388569280.0,287642140.0,359267620.0,391550340.0,401231330.0,516389200.0,315602700.0
2062.0,318656400.0,347364830.0,243172030.0,292854660.0,366343580.0,309863900.0,300432500.0,606678300.0,332191330.0,441546940.0,204978080.0,276239970.0,378067460.0,278459600.0,349108350.0,380944100.0,390839140.0,495286430.0,298536000.0
2063.0,308875460.0,343763800.0,235133400.0,277507780.0,355009100.0,299109250.0,286044830.0,590082370.0,318071140.0,432790980.0,193346450.0,259098190.0,368908640.0,275596770.0,350837280.0,361858800.0,370464160.0,473491330.0,279678460.0
2064.0,298311970.0,326187300.0,229031870.0,261824400.0,348074900.0,289680960.0,274219600.0,558718700.0,306028670.0,416790400.0,184428640.0,241892980.0,364790880.0,256721230.0,335863580.0,348252400.0,357332130.0,457110340.0,260930380.0
2065.0,290290020.0,317543420.0,214467180.0,248035970.0,339061280.0,277788600.0,264174340.0,535294080.0,286900350.0,408974800.0,180702180.0,225016880.0,357766460.0,247812180.0,326611100.0,341366500.0,347746720.0,466314560.0,245173180.0
2066.0,276299900.0,308860200.0,203624740.0,238500500.0,324490460.0,265893740.0,259281620.0,516367600.0,272342500.0,396512580.0,175840860.0,205097890.0,349410900.0,240287200.0,318613600.0,329696500.0,331184700.0,441563460.0,229802350.0
2067.0,262603900.0,300232740.0,192049940.0,228704140.0,307404380.0,254986700.0,243959100.0,485473400.0,256748400.0,379322140.0,169754180.0,193773460.0,334389470.0,232037680.0,310215230.0,323241630.0,315126460.0,430360320.0,215051900.0
2068.0,279586200.0,289174620.0,187196900.0,209645820.0,294073920.0,247324780.0,237970700.0,459449700.0,241445140.0,359347520.0,160097150.0,181892560.0,318023040.0,216376670.0,301281020.0,312402000.0,306862700.0,415603330.0,198919730.0
2069.0,254079490.0,274034400.0,182796200.0,198701330.0,273785120.0,238751550.0,230949220.0,432153700.0,230964320.0,340009250.0,155951040.0,183608000.0,307736030.0,206091500.0,288248030.0,299301540.0,295593760.0,399562530.0,194268270.0
2070.0,239831250.0,258091300.0,176256540.0,188379790.0,275696260.0,227387550.0,222664910.0,413605250.0,214445950.0,326897380.0,147631310.0,169217570.0,294748960.0,198973490.0,278285060.0,285248540.0,278765020.0,394239260.0,181329860.0
2071.0,231614850.0,249546350.0,164999570.0,178573540.0,260004030.0,219662380.0,211599890.0,393125150.0,202468130.0,311451800.0,144318640.0,156312000.0,283427260.0,188925380.0,269852060.0,269364130.0,265758030.0,378928060.0,168552300.0
2072.0,222387970.0,240872500.0,161179570.0,172396130.0,250273620.0,206310960.0,202334880.0,375226430.0,193437820.0,295337920.0,138240080.0,148278260.0,275401100.0,181219020.0,263587630.0,252080720.0,250250960.0,365287170.0,161398300.0
2073.0,207797390.0,235098780.0,157896820.0,163938140.0,244521360.0,190151550.0,194138620.0,362107000.0,181251570.0,290438140.0,128402840.0,137972540.0,260422510.0,172598780.0,254681330.0,243744460.0,235949060.0,353186200.0,153391780.0
2074.0,196739090.0,226379890.0,152521070.0,159668130.0,234230500.0,178122380.0,186529180.0,351384000.0,175339230.0,279471600.0,123604280.0,135819650.0,247468850.0,168352210.0,248297330.0,242254320.0,229370740.0,360132860.0,144629860.0
2075.0,190771420.0,214621440.0,149285500.0,154858720.0,221159980.0,167579550.0,179496200.0,334269150.0,168623310.0,261609340.0,119766880.0,125243920.0,240622780.0,156072240.0,240434080.0,233832690.0,218360450.0,440869340.0,137479630.0
2076.0,185029470.0,208711620.0,143281090.0,148360660.0,213716260.0,157804300.0,173954110.0,313132300.0,160362690.0,244960270.0,113845710.0,116607384.0,231549740.0,147351040.0,232736200.0,223295840.0,206175660.0,360816130.0,135587120.0
2077.0,175314980.0,206507700.0,139271740.0,139917800.0,203952370.0,145449780.0,166828430.0,301409250.0,148838270.0,226291570.0,107952450.0,111846620.0,219901170.0,144292770.0,219887760.0,208421620.0,189203740.0,342944350.0,128098560.0
2078.0,166105200.0,204998980.0,134369250.0,133814140.0,195323650.0,146664620.0,160506620.0,285112030.0,141153950.0,217192960.0,102094450.0,106022480.0,211514540.0,134137416.0,206366400.0,195332690.0,174830990.0,326073250.0,120619880.0
2079.0,156703550.0,200825620.0,129717290.0,123754110.0,190125360.0,138327540.0,151053440.0,266878220.0,134636560.0,212056590.0,95433464.0,100220950.0,199982500.0,131107496.0,199679200.0,187284210.0,164761950.0,320660900.0,116694890.0
2080.0,147147740.0,195821090.0,126737770.0,118887120.0,187420080.0,129334940.0,142621200.0,257655440.0,127765220.0,202020620.0,91504776.0,97212060.0,192523410.0,126091850.0,194648480.0,173882860.0,158332830.0,312831420.0,106988700.0
2081.0,138197550.0,187545650.0,122239430.0,113104190.0,181956770.0,124682020.0,133710760.0,240965550.0,119017610.0,188556160.0,86222330.0,93102520.0,186029060.0,117534700.0,186016910.0,166676100.0,146249230.0,304721900.0,100555340.0
2082.0,127701670.0,184189120.0,119341370.0,109877460.0,177766850.0,116288320.0,129129110.0,226870640.0,112097750.0,179095550.0,81382680.0,89389420.0,178290320.0,112460070.0,181420200.0,157415150.0,140557380.0,298434530.0,96820750.0
2083.0,118627896.0,182796590.0,116059544.0,101709790.0,172582190.0,109641656.0,122912090.0,220193170.0,105640050.0,170134540.0,76113760.0,80789620.0,170313660.0,101287010.0,175565800.0,144419000.0,129392650.0,290057200.0,95210080.0
2084.0,114172140.0,181254480.0,112190680.0,98641450.0,163606460.0,102669864.0,118422530.0,208017220.0,99681096.0,163954240.0,71133160.0,75598330.0,164051570.0,96926570.0,167158420.0,137761100.0,122169224.0,282861570.0,87203944.0
2085.0,107655240.0,174423470.0,104828170.0,92968830.0,160381970.0,102404790.0,114855940.0,198998850.0,90486480.0,154473120.0,68200970.0,73343496.0,157926420.0,90436990.0,155653260.0,130370950.0,116430420.0,275926980.0,83590060.0
2086.0,100909360.0,168737570.0,100329540.0,85571920.0,155281820.0,89781240.0,108247464.0,187043950.0,84852400.0,149403800.0,65030464.0,67490536.0,152731460.0,84915670.0,148043420.0,122197710.0,112137570.0,269690720.0,80910600.0
2087.0,94608670.0,162614380.0,95074230.0,78489840.0,150616940.0,80235864.0,105122800.0,176440770.0,76381450.0,139945740.0,62584320.0,63065580.0,147694140.0,80754690.0,142685810.0,114580136.0,105358240.0,260165280.0,78114140.0
2088.0,89445870.0,155373200.0,86994696.0,76700870.0,143888270.0,69382184.0,96958510.0,167551100.0,72176930.0,131515430.0,56702750.0,58841444.0,140074860.0,76147304.0,135932180.0,104962390.0,99163704.0,253614400.0,73383830.0
2089.0,86941820.0,152249660.0,82268110.0,73020616.0,140055470.0,67521460.0,94480824.0,159588640.0,66791650.0,128366930.0,51620360.0,56293904.0,134621090.0,71014660.0,131842570.0,101119360.0,87474904.0,248896900.0,69331060.0
2090.0,79361370.0,148319570.0,78443370.0,68321896.0,135744130.0,62010988.0,88192980.0,153529710.0,62705416.0,123414890.0,49686570.0,50344400.0,128406880.0,67054456.0,138791150.0,93711940.0,79580610.0,241814530.0,66235776.0
2091.0,85822890.0,146600100.0,71618776.0,63512292.0,134048984.0,56419870.0,83673140.0,145839630.0,56435264.0,116519350.0,42269028.0,47774630.0,125675380.0,65718340.0,128916376.0,85363144.0,79764024.0,235613570.0,66836520.0
2092.0,74886740.0,144791180.0,63446396.0,60398384.0,126635864.0,53187104.0,79717690.0,137479840.0,50701548.0,111220456.0,40191028.0,44904176.0,119528010.0,61985770.0,127722560.0,78549336.0,73092960.0,235336830.0,58513852.0
2093.0,69223380.0,137682700.0,59963916.0,56488830.0,123131990.0,50333980.0,75445800.0,131750520.0,47070864.0,102223910.0,38430624.0,42088500.0,115408310.0,61036970.0,121677860.0,69831170.0,69430820.0,226549800.0,53188028.0
2094.0,62427340.0,141525440.0,54880836.0,52419580.0,123327410.0,45787236.0,73332380.0,124940216.0,41165680.0,91273560.0,37346964.0,41297810.0,112475420.0,56131564.0,115852570.0,63094404.0,64500610.0,217240690.0,49281110.0
2095.0,59827400.0,131189890.0,49313544.0,47866100.0,114093020.0,34984184.0,72666820.0,119461270.0,36588150.0,82737500.0,36075320.0,38778100.0,104049790.0,52106548.0,109544184.0,60132470.0,60955570.0,206255780.0,46956576.0
2096.0,56743964.0,126051830.0,44685450.0,46500136.0,106989670.0,32526006.0,68961240.0,114153540.0,31172096.0,78697010.0,34653340.0,35818576.0,106230696.0,52706376.0,104538616.0,53389470.0,57701030.0,197138990.0,42622972.0
2097.0,55330400.0,118367300.0,40535220.0,42825100.0,102779210.0,31427086.0,64369372.0,110141010.0,29752340.0,74809144.0,30863244.0,34763916.0,100058060.0,50003110.0,98943400.0,49296764.0,52015624.0,190254480.0,39323140.0
2098.0,54815690.0,114194580.0,35421980.0,39432104.0,99452370.0,28677676.0,65237440.0,104445800.0,27735810.0,71991940.0,29272336.0,30854086.0,100642080.0,47491956.0,96703656.0,45300860.0,50256224.0,185356640.0,36766436.0
2099.0,48232796.0,107958460.0,34257296.0,37467910.0,96401830.0,27911606.0,63531136.0,100451256.0,23451808.0,69140230.0,27016580.0,29353484.0,97350136.0,46204252.0,91343490.0,42862840.0,46639390.0,176214300.0,33442276.0
2100.0,43556636.0,105168824.0,32688106.0,34437960.0,93031240.0,23249110.0,61895820.0,98029550.0,20427204.0,62816336.0,25595722.0,28944536.0,95192420.0,43009012.0,85207560.0,40842424.0,44296020.0,170444880.0,31013924.0
