time,EC-EARTH3-VEG,CAMS-CSM1-0,MRI-ESM2-0,GFDL-ESM4
2037.0,945713660.0,818239040.0,667408800.0,757514750.0
2038.0,966400960.0,804714600.0,641518400.0,726860300.0
2039.0,926766900.0,790433340.0,622821400.0,710112640.0
2040.0,910289340.0,820550100.0,603069630.0,694564900.0
2041.0,897758340.0,764615230.0,580117400.0,670634400.0
2042.0,911650200.0,747728640.0,558689200.0,653328960.0
2043.0,884349500.0,759335900.0,548571140.0,635707400.0
2044.0,874057150.0,734637440.0,533951740.0,615981250.0
2045.0,882366850.0,790138600.0,527055000.0,627262200.0
2046.0,863281400.0,737284700.0,515709470.0,634275700.0
2047.0,855828900.0,723832200.0,503938270.0,604537540.0
2048.0,846824200.0,715650050.0,489613440.0,592361400.0
2049.0,839895300.0,697634100.0,479576420.0,636417000.0
2050.0,843213700.0,692483460.0,468845600.0,575322560.0
2051.0,822501760.0,684514050.0,455760300.0,577446900.0
2052.0,812590660.0,669175900.0,452303700.0,561618240.0
2053.0,801018100.0,667466430.0,445908580.0,554949900.0
2054.0,909619400.0,797373060.0,432818720.0,563440640.0
2055.0,814476500.0,787700000.0,422578700.0,542042200.0
2056.0,783547700.0,693407550.0,429823360.0,540228000.0
2057.0,790839550.0,689893060.0,430145380.0,537462500.0
2058.0,774163600.0,666805900.0,448246340.0,530727200.0
2059.0,876481700.0,659414800.0,419128860.0,525960160.0
2060.0,826916500.0,675227700.0,424474050.0,537360060.0
2061.0,786849540.0,790801100.0,426272900.0,518999550.0
2062.0,762430460.0,839099140.0,409705700.0,526388100.0
2063.0,890542300.0,779309600.0,410519780.0,522951780.0
2064.0,771531260.0,762231550.0,418460130.0,517535550.0
2065.0,781800640.0,739082600.0,447492960.0,511615870.0
2066.0,767074300.0,714976200.0,432547680.0,507152900.0
2067.0,750864500.0,707327170.0,420371940.0,512001660.0
2068.0,739267700.0,715952960.0,402160960.0,523658980.0
2069.0,750727740.0,714798700.0,428452770.0,513123230.0
2070.0,743725300.0,968896400.0,416323740.0,518082020.0
2071.0,741113150.0,824110460.0,400626340.0,608551740.0
2072.0,739024500.0,825809300.0,406381730.0,544423940.0
2073.0,726597440.0,795621100.0,406125730.0,512643870.0
2074.0,721285440.0,815284600.0,471422560.0,523114750.0
2075.0,736434560.0,966629760.0,510126530.0,526206940.0
2076.0,718737800.0,978760640.0,439767260.0,518307140.0
2077.0,718232800.0,866679040.0,431058140.0,514203780.0
2078.0,711951300.0,822987260.0,420368600.0,507945500.0
2079.0,735048960.0,904465200.0,409439900.0,590970750.0
2080.0,710674800.0,901472700.0,402042140.0,539131800.0
2081.0,701352450.0,876937860.0,423801540.0,521575170.0
2082.0,750713540.0,856916000.0,402415600.0,552702500.0
2083.0,733865000.0,861196400.0,413119070.0,532674240.0
2084.0,715856600.0,842724300.0,412371420.0,520900770.0
2085.0,693026050.0,840820200.0,400994850.0,517272000.0
2086.0,693444100.0,842517700.0,398602530.0,514317000.0
2087.0,700274900.0,828180700.0,398628500.0,520233500.0
2088.0,715342700.0,837199040.0,513797900.0,515338850.0
2089.0,686207360.0,831114200.0,482721150.0,511465400.0
2090.0,684405500.0,913332350.0,421354600.0,527993470.0
2091.0,674729900.0,884787650.0,433921760.0,549062300.0
2092.0,681254850.0,832560100.0,485054800.0,531719040.0
2093.0,668810600.0,829727800.0,416496260.0,525046720.0
2094.0,673779600.0,824672000.0,417906620.0,527857860.0
2095.0,698668500.0,1066526100.0,470834020.0,515620960.0
2096.0,790464060.0,908229760.0,429912200.0,545226700.0
2097.0,679227300.0,853622400.0,452817900.0,521369540.0
2098.0,693907400.0,828284540.0,425422100.0,620288640.0
2099.0,667601800.0,905113300.0,420557920.0,616967550.0
2100.0,658586400.0,844241100.0,481800830.0,589228160.0
