time,INM-CM4-8,MPI-ESM1-2-HR,CESM2-WACCM,CESM2,EC-EARTH3,EC-EARTH3-VEG,MRI-ESM2-0,GFDL-ESM4,BCC-CSM2-MR,CAMS-CSM1-0,INM-CM5-0,NORESM2-MM,FGOALS-F3-L
2044.0,103204815000.0,103092314000.0,103281540000.0,102297470000.0,102381670000.0,102514310000.0,102938760000.0,103377630000.0,103422690000.0,103365026000.0,103239650000.0,103107310000.0,103081220000.0
2045.0,103177590000.0,103110620000.0,103212250000.0,102161520000.0,102310404000.0,102291186000.0,103117816000.0,103398010000.0,103425900000.0,103369900000.0,103256710000.0,103210690000.0,103005630000.0
2046.0,103091760000.0,103091760000.0,103131810000.0,101950730000.0,102185360000.0,102125990000.0,102863450000.0,103275210000.0,103257600000.0,103400600000.0,103117595000.0,103011525000.0,102915020000.0
2047.0,103046865000.0,102995984000.0,103069204000.0,101814390000.0,102007700000.0,101883880000.0,102729040000.0,103380540000.0,103149820000.0,103263160000.0,103055204000.0,102889890000.0,102840340000.0
2048.0,102935620000.0,102871150000.0,102963590000.0,101599890000.0,101784290000.0,101603240000.0,102524396000.0,103350450000.0,103093120000.0,103201595000.0,102957470000.0,102880880000.0,102717790000.0
2049.0,102838470000.0,102736750000.0,102925180000.0,101313410000.0,101509170000.0,101383094000.0,102380180000.0,103175676000.0,103003120000.0,103082600000.0,102879584000.0,102754075000.0,102629640000.0
2050.0,102715540000.0,102616230000.0,102728690000.0,101003930000.0,101260650000.0,101077220000.0,102912220000.0,103073400000.0,102869066000.0,103077460000.0,102834815000.0,102613524000.0,102508860000.0
2051.0,102739280000.0,102560910000.0,102621950000.0,100753970000.0,101056630000.0,100785130000.0,102314615000.0,103039930000.0,102730990000.0,102964280000.0,102715190000.0,102617650000.0,102421550000.0
2052.0,102583280000.0,102503050000.0,102468030000.0,100566450000.0,100812145000.0,100527040000.0,102107670000.0,102979560000.0,102692830000.0,102822110000.0,102671570000.0,102406640000.0,102260150000.0
2053.0,102467080000.0,102374140000.0,102472140000.0,100325550000.0,100511840000.0,100248110000.0,101908080000.0,102965354000.0,102535690000.0,102775790000.0,102559550000.0,102314090000.0,102110945000.0
2054.0,102378250000.0,102267230000.0,102449545000.0,99953420000.0,100040425000.0,99912204000.0,101735980000.0,102854110000.0,102415385000.0,102677830000.0,102399730000.0,102156150000.0,102006620000.0
2055.0,102289760000.0,102236410000.0,103034315000.0,99527790000.0,99600196000.0,99628620000.0,101514120000.0,102749610000.0,102306070000.0,102600500000.0,102352750000.0,101992700000.0,101841260000.0
2056.0,102237020000.0,102072480000.0,102196100000.0,99305450000.0,99244790000.0,99259210000.0,101281670000.0,102933770000.0,102122660000.0,102588230000.0,102236620000.0,102170550000.0,101787180000.0
2057.0,102181710000.0,101856035000.0,102011270000.0,99039410000.0,98749310000.0,98884624000.0,101333580000.0,102735710000.0,102120610000.0,102412510000.0,102176735000.0,101953720000.0,101695600000.0
2058.0,102030480000.0,101714090000.0,101773000000.0,98648830000.0,98343625000.0,98633870000.0,101341360000.0,102575440000.0,101987440000.0,102495764000.0,102002490000.0,101806630000.0,101557490000.0
2059.0,101851260000.0,101734015000.0,101766080000.0,98466170000.0,97960980000.0,98332070000.0,100955690000.0,102519010000.0,101845434000.0,102402120000.0,101914150000.0,101650560000.0,101442320000.0
2060.0,101823030000.0,101498446000.0,101607150000.0,97974610000.0,97599960000.0,98007245000.0,100892490000.0,102445570000.0,101664170000.0,102229975000.0,101752400000.0,101564110000.0,101373030000.0
2061.0,101664540000.0,101344800000.0,101733240000.0,97690850000.0,97183740000.0,97635100000.0,100640060000.0,102363150000.0,101629730000.0,102103530000.0,101682230000.0,101424005000.0,101226060000.0
2062.0,101515680000.0,101507030000.0,101251900000.0,97844160000.0,96732774000.0,97500900000.0,100573940000.0,102258890000.0,101481640000.0,102041035000.0,101520030000.0,101318190000.0,100970630000.0
2063.0,101397850000.0,101336780000.0,101071130000.0,96995870000.0,96189686000.0,97042506000.0,100295430000.0,102089140000.0,101291300000.0,101968780000.0,101394110000.0,101142080000.0,100767480000.0
2064.0,101268955000.0,101050960000.0,100850820000.0,96698340000.0,95843705000.0,96549820000.0,100069960000.0,102037880000.0,101177840000.0,101838780000.0,101183185000.0,100980875000.0,100656890000.0
2065.0,101122154000.0,101175435000.0,100684510000.0,96472180000.0,95371790000.0,96018780000.0,99912010000.0,101900470000.0,101017180000.0,101785740000.0,101095470000.0,100845180000.0,100451960000.0
2066.0,101087880000.0,101051330000.0,100511850000.0,96126070000.0,94688210000.0,95513575000.0,99771430000.0,101816150000.0,100860120000.0,101757125000.0,100907330000.0,100658540000.0,100331240000.0
2067.0,100925610000.0,100845020000.0,100277420000.0,95670305000.0,94074660000.0,95227450000.0,99650500000.0,101644460000.0,100733500000.0,101569320000.0,100736670000.0,100502540000.0,100155690000.0
2068.0,100704410000.0,100636566000.0,99926400000.0,95339240000.0,93466255000.0,94877730000.0,99284200000.0,101573620000.0,100610925000.0,101418680000.0,100611610000.0,100430370000.0,99897720000.0
2069.0,100585054000.0,100438260000.0,99701660000.0,94982230000.0,92874280000.0,94399320000.0,99360950000.0,101407260000.0,100344980000.0,101280160000.0,100522810000.0,100221034000.0,99668580000.0
2070.0,100403446000.0,100259500000.0,99331720000.0,94261450000.0,92239280000.0,93918260000.0,98862825000.0,101315560000.0,100165130000.0,101230790000.0,100374260000.0,100024530000.0,99428770000.0
2071.0,100254100000.0,100081810000.0,99051830000.0,93891920000.0,91604400000.0,93396020000.0,98577790000.0,101168010000.0,99966280000.0,101193890000.0,100209975000.0,99806630000.0,99346645000.0
2072.0,100083550000.0,99810050000.0,98903240000.0,93651640000.0,91157275000.0,92829120000.0,98303400000.0,101082850000.0,99760644000.0,101188810000.0,100145136000.0,99581846000.0,99203210000.0
2073.0,99938700000.0,99647594000.0,98344590000.0,93158560000.0,90468830000.0,92276300000.0,98294470000.0,101029650000.0,99491120000.0,100956996000.0,100080100000.0,99353320000.0,98965750000.0
2074.0,99756730000.0,99444570000.0,98138040000.0,92697210000.0,89856410000.0,91671160000.0,97924410000.0,100848400000.0,99359760000.0,100946715000.0,99807890000.0,99114050000.0,98758630000.0
2075.0,99560096000.0,99263480000.0,97801570000.0,92849850000.0,89317510000.0,91250820000.0,97768956000.0,100640400000.0,99007420000.0,101006650000.0,99721460000.0,98930426000.0,98482260000.0
2076.0,99363230000.0,99110070000.0,97386185000.0,91980276000.0,88623850000.0,90485410000.0,97516380000.0,100538974000.0,98743394000.0,100651390000.0,99538490000.0,98650960000.0,98283410000.0
2077.0,99143780000.0,98908590000.0,97153240000.0,91398620000.0,87967850000.0,89715384000.0,97348040000.0,100375536000.0,98496700000.0,100573230000.0,99309450000.0,98494140000.0,98145100000.0
2078.0,98929900000.0,98717140000.0,96755350000.0,91096260000.0,87218680000.0,89100870000.0,96974930000.0,100253430000.0,98276024000.0,100465260000.0,99117875000.0,98298450000.0,97924930000.0
2079.0,98692090000.0,98461245000.0,96482845000.0,90280755000.0,86585336000.0,88378440000.0,96656925000.0,100126240000.0,98122180000.0,100387500000.0,99050930000.0,98131034000.0,97665516000.0
2080.0,98513986000.0,98442000000.0,96018700000.0,89415400000.0,85510700000.0,87728144000.0,96397170000.0,99883680000.0,97886170000.0,100121846000.0,98929270000.0,98206245000.0,97531445000.0
2081.0,98286590000.0,98502770000.0,95525150000.0,88922490000.0,84870160000.0,86923770000.0,96108855000.0,99762045000.0,97660080000.0,99994390000.0,98919050000.0,97873396000.0,97277330000.0
2082.0,98138480000.0,98152200000.0,95109600000.0,88236220000.0,84060460000.0,86146200000.0,95887050000.0,99612420000.0,97519330000.0,99975970000.0,98643395000.0,97555870000.0,97021300000.0
2083.0,97893330000.0,97908650000.0,95392010000.0,87556520000.0,83406090000.0,85211730000.0,95609780000.0,99670200000.0,97183320000.0,99846780000.0,98355905000.0,97339210000.0,96775550000.0
2084.0,97680620000.0,97665870000.0,94397760000.0,86835190000.0,82670730000.0,84491200000.0,95337030000.0,99358980000.0,96884520000.0,99662864000.0,98160280000.0,97151450000.0,97003364000.0
2085.0,97480080000.0,97760290000.0,94088200000.0,86093185000.0,82036070000.0,83751010000.0,95039380000.0,99142820000.0,96587506000.0,99512640000.0,97965000000.0,96857390000.0,96531150000.0
2086.0,97246350000.0,97683866000.0,93484640000.0,85629650000.0,81230070000.0,82899255000.0,94713080000.0,99018000000.0,96299220000.0,99423130000.0,97712810000.0,96711500000.0,96298656000.0
2087.0,97003990000.0,97148490000.0,93011020000.0,84955020000.0,80502374000.0,82065375000.0,94526650000.0,98713360000.0,96399114000.0,99289104000.0,97475730000.0,96392176000.0,96045330000.0
2088.0,96806490000.0,97037500000.0,92557850000.0,84395835000.0,79768120000.0,81259860000.0,94102870000.0,98475030000.0,95694950000.0,99146130000.0,97290540000.0,96082670000.0,95739950000.0
2089.0,96462940000.0,96721125000.0,91798990000.0,83843940000.0,78813930000.0,80414700000.0,93875610000.0,98558304000.0,95339570000.0,98978260000.0,97075640000.0,95791710000.0,95565790000.0
2090.0,96181750000.0,96468460000.0,91164600000.0,82393965000.0,77730980000.0,79557980000.0,93437300000.0,100301100000.0,94912520000.0,98852580000.0,96839820000.0,95519540000.0,95280680000.0
2091.0,95975680000.0,96236540000.0,90580610000.0,81396556000.0,76935440000.0,78438630000.0,93228294000.0,98440370000.0,95035640000.0,98644430000.0,96623770000.0,95232780000.0,95009284000.0
2092.0,95697660000.0,96004630000.0,90854050000.0,80676995000.0,75932130000.0,77398160000.0,92708990000.0,98029126000.0,94483420000.0,98545810000.0,96416520000.0,94861030000.0,94617380000.0
2093.0,95473410000.0,95803875000.0,89578775000.0,79915590000.0,74117360000.0,76625590000.0,92102975000.0,97789380000.0,94150930000.0,98327300000.0,96242475000.0,94739650000.0,94317650000.0
2094.0,95182330000.0,95688470000.0,88649540000.0,79524750000.0,72841500000.0,75265270000.0,91798630000.0,97558225000.0,93820310000.0,98208604000.0,96042210000.0,94359930000.0,94113500000.0
2095.0,94852610000.0,95540700000.0,88220490000.0,79237330000.0,72107070000.0,74111844000.0,91318080000.0,97272620000.0,93379265000.0,98080020000.0,95841810000.0,94012875000.0,93798170000.0
2096.0,94636786000.0,95320810000.0,87555780000.0,78550890000.0,71163090000.0,72998390000.0,90737860000.0,97099990000.0,92879730000.0,97891670000.0,95814754000.0,93654794000.0,93461090000.0
2097.0,94402640000.0,95296980000.0,86869660000.0,77918495000.0,70014680000.0,71531315000.0,90344530000.0,96849780000.0,92819956000.0,97732980000.0,95590020000.0,93296310000.0,93159310000.0
2098.0,94095730000.0,94847615000.0,86148700000.0,76732700000.0,68984190000.0,69662564000.0,90000390000.0,96554760000.0,92292030000.0,97542550000.0,95372410000.0,92995480000.0,92850890000.0
2099.0,93849050000.0,94595965000.0,85421550000.0,76397030000.0,67539090000.0,68272900000.0,91096940000.0,96323125000.0,92088570000.0,97400430000.0,95315075000.0,92663360000.0,92566310000.0
2100.0,93574860000.0,94291165000.0,85718360000.0,75366370000.0,66109145000.0,67178373000.0,92506235000.0,96176270000.0,91489900000.0,97192575000.0,94910790000.0,92314350000.0,92220015000.0
