time,EC-EARTH3-VEG,CAMS-CSM1-0,MRI-ESM2-0,GFDL-ESM4
2047.0,37698370000.0,30620905000.0,19279985000.0,23396310000.0
2048.0,37016015000.0,30548652000.0,18609240000.0,23396817000.0
2049.0,36478042000.0,29818468000.0,17963120000.0,23806755000.0
2050.0,36188135000.0,29721720000.0,17675612000.0,23278109000.0
2051.0,35109175000.0,29344598000.0,17339922000.0,23446997000.0
2052.0,34685334000.0,28241058000.0,17212502000.0,23225910000.0
2053.0,33721403000.0,28145662000.0,17178469000.0,23131920000.0
2054.0,34611390000.0,29059213000.0,16840393000.0,23291507000.0
2055.0,34301321000.0,29611373000.0,16305923000.0,22875587000.0
2056.0,32829665000.0,29302958000.0,16476629000.0,22904044000.0
2057.0,32987918000.0,29778663000.0,16598331000.0,22911820000.0
2058.0,32578679000.0,29241352000.0,16788770000.0,22794932000.0
2059.0,33445499000.0,29264350000.0,16705510000.0,22671593000.0
2060.0,33584288000.0,29488007000.0,16800099000.0,22886360000.0
2061.0,33422550000.0,30411809000.0,16919457000.0,22707155000.0
2062.0,33038627000.0,31406721000.0,16624756000.0,22844568000.0
2063.0,34167083000.0,32041680000.0,16283729000.0,22747249000.0
2064.0,33737150000.0,32575916000.0,16390540000.0,22879152000.0
2065.0,34084452000.0,32983663000.0,16826649000.0,22808662000.0
2066.0,33710310000.0,33109813000.0,17097481000.0,22601992000.0
2067.0,33782966000.0,33249270000.0,17231333000.0,22734612000.0
2068.0,33066460000.0,33763977000.0,16898786000.0,23036135000.0
2069.0,33462653000.0,34112737000.0,17183400000.0,23034507000.0
2070.0,33574666000.0,36049160000.0,17331286000.0,23203793000.0
2071.0,33694341000.0,35943862000.0,17235227000.0,23785191000.0
2072.0,33466233000.0,36450394000.0,17372807000.0,23878808000.0
2073.0,32835992000.0,36923265000.0,17467933000.0,23517480000.0
2074.0,32300670000.0,37620875000.0,17925405000.0,23680610000.0
2075.0,32603760000.0,39265604000.0,18428832000.0,23831003000.0
2076.0,32181168000.0,40975540000.0,18412780000.0,23770098000.0
2077.0,32010166000.0,40304075000.0,18570770000.0,23566672000.0
2078.0,31673336000.0,39967797000.0,18564755000.0,22630120000.0
2079.0,31969567000.0,41199153000.0,18174108000.0,23147210000.0
2080.0,31774650000.0,42693550000.0,17724682000.0,23279667000.0
2081.0,31039377000.0,43442713000.0,18008728000.0,23074402000.0
2082.0,31662110000.0,43119358000.0,17770363000.0,23471720000.0
2083.0,31999582000.0,43394790000.0,17832143000.0,23488720000.0
2084.0,31856574000.0,42661704000.0,17902810000.0,23420602000.0
2085.0,30502273000.0,42569257000.0,17686570000.0,23398754000.0
2086.0,30162665000.0,42806596000.0,17571980000.0,23321436000.0
2087.0,29751773000.0,41425290000.0,17522422000.0,23485743000.0
2088.0,30064802000.0,41609904000.0,18108834000.0,23528862000.0
2089.0,29349493000.0,41432965000.0,18487493000.0,23422970000.0
2090.0,28615354000.0,41871843000.0,18374967000.0,23541928000.0
2091.0,28242108000.0,42565075000.0,18611007000.0,23816430000.0
2092.0,28190919000.0,41307492000.0,19079995000.0,23976163000.0
2093.0,27862569000.0,40994775000.0,18708318000.0,24071040000.0
2094.0,28040704000.0,40265638000.0,18779767000.0,24153473000.0
2095.0,28349082000.0,42137680000.0,19293639000.0,23716123000.0
2096.0,29144363000.0,41685590000.0,19381205000.0,23939803000.0
2097.0,28915147000.0,41224720000.0,19736834000.0,23585225000.0
2098.0,29262854000.0,40609220000.0,19539007000.0,24031255000.0
2099.0,29221194000.0,41333880000.0,19496360000.0,24508625000.0
2100.0,29024920000.0,41284450000.0,19886842000.0,24954001000.0
