time,CAMS-CSM1-0,ACCESS-ESM1-5,BCC-CSM2-MR,INM-CM4-8,FGOALS-F3-L,EC-EARTH3,TAIESM1,MRI-ESM2-0,INM-CM5-0,CESM2,CESM2-WACCM,EC-EARTH3-VEG,NORESM2-MM,CANESM5,CMCC-CM2-SR5,MPI-ESM1-2-HR,GFDL-ESM4,IPSL-CM6A-LR,ACCESS-CM2
2080.0,17342420000.0,16265127000.0,14172009000.0,17592224000.0,13290733000.0,14303772000.0,12011661000.0,16439291000.0,18146918000.0,13587623000.0,12956865000.0,13778552000.0,16512984000.0,13153511000.0,16252774000.0,18078590000.0,16565292000.0,14535262000.0,13234456000.0
2081.0,17234033000.0,16032479000.0,13992027000.0,17407963000.0,13085442000.0,14091253000.0,11813623000.0,16242383000.0,17947824000.0,13319967000.0,12814325000.0,13512175000.0,16327855000.0,12885760000.0,15989274000.0,17919050000.0,16417548000.0,14284140000.0,13009151000.0
2082.0,17126906000.0,15837053000.0,13792997000.0,17303747000.0,12833031000.0,13864972000.0,11682697000.0,16034240000.0,17738465000.0,13111190000.0,12523777000.0,13228244000.0,16156048000.0,12675732000.0,15812198000.0,17759949000.0,16252020000.0,14043572000.0,12853622000.0
2083.0,17040179000.0,15615353000.0,13664349000.0,17152857000.0,12586896000.0,13664703000.0,11452340000.0,15841509000.0,17618188000.0,12854754000.0,12299292000.0,12924887000.0,15995038000.0,12466150000.0,15662701000.0,17568928000.0,16122177000.0,13829191000.0,12647273000.0
2084.0,16899254000.0,15488059000.0,13483531000.0,17040249000.0,12351002000.0,13250611000.0,11247312000.0,15626041000.0,17462516000.0,12659885000.0,12076471000.0,12652272000.0,15819791000.0,12226047000.0,15444162000.0,17300365000.0,16004262000.0,13619345000.0,12386300000.0
2085.0,16812705000.0,15272693000.0,13294925000.0,16918513000.0,12138222000.0,13042760000.0,11038519000.0,15491417000.0,17307961000.0,12469139000.0,11789605000.0,12328041000.0,15617943000.0,11933435000.0,15258409000.0,17133970000.0,15872823000.0,13434952000.0,12135033000.0
2086.0,16637413000.0,15114583000.0,13095773000.0,16793822000.0,11915226000.0,12833695000.0,10819189000.0,15292561000.0,17166027000.0,12165362000.0,11483139000.0,12149116000.0,15402981000.0,11702252000.0,15068343000.0,17000518000.0,15687214000.0,13235140000.0,11918807000.0
2087.0,16489309000.0,14925577000.0,12936588000.0,16640687000.0,11728772000.0,12584331000.0,10593461000.0,15145327000.0,17046892000.0,11925905000.0,11347489000.0,11885584000.0,15263270000.0,11459302000.0,14898619000.0,16776382000.0,15575529000.0,13084805000.0,11734789000.0
2088.0,16390096000.0,14685972000.0,12890404000.0,16473014000.0,11547191000.0,12278225000.0,10404836000.0,15013954000.0,16924040000.0,11643874000.0,11042792000.0,11673997000.0,15059736000.0,11239892000.0,14770407000.0,16608970000.0,15393601000.0,12942989000.0,11575241000.0
2089.0,16273181000.0,14551620000.0,12613286000.0,16331770000.0,11397315000.0,12079204000.0,10242484000.0,14805339000.0,16723365000.0,11448439000.0,10878806000.0,11487915000.0,14850730000.0,11023510000.0,14605446000.0,16441947000.0,15400870000.0,12769989000.0,11383063000.0
2090.0,16154362000.0,14418446000.0,12447971000.0,16196800000.0,11198226000.0,11911112000.0,10063566000.0,14676317000.0,16511008000.0,11248473000.0,10653730000.0,11325841000.0,14709145000.0,10809566000.0,14380915000.0,16254004000.0,15020470000.0,12555228000.0,11163449000.0
2091.0,16034006000.0,14261420000.0,12321518000.0,16099824000.0,11020319000.0,11802160000.0,9839432000.0,14460300000.0,16370068000.0,11042737000.0,10415306000.0,11097072000.0,14489331000.0,10590943000.0,14181451000.0,16062476000.0,14841989000.0,12379852000.0,10946639000.0
2092.0,15885132000.0,14051537000.0,12194260000.0,15973477000.0,10807640000.0,11455631000.0,9616446000.0,14276977000.0,16236362000.0,10803200000.0,10106102000.0,10885859000.0,14316102000.0,10372896000.0,14018448000.0,15857812000.0,14687354000.0,12199136000.0,10706370000.0
2093.0,15775911000.0,13941326000.0,11996962000.0,15854434000.0,10637350000.0,11255406000.0,9365230000.0,14103892000.0,16076528000.0,10538716000.0,9862498000.0,10639734000.0,14156570000.0,10103298000.0,13834919000.0,15589113000.0,14514670000.0,11990153000.0,10524002000.0
2094.0,15637359000.0,13765111000.0,11870164000.0,15718144000.0,10428683000.0,11074015000.0,9182370000.0,13907102000.0,15909977000.0,10255114000.0,9679623000.0,10415635000.0,14013345000.0,9884886000.0,13669363000.0,15437092000.0,14388275000.0,11782824000.0,10313804000.0
2095.0,15513922000.0,13535297000.0,11720998000.0,15578866000.0,10304765000.0,10873575000.0,8864745000.0,13666955000.0,15780481000.0,10000181000.0,9432357000.0,10180366000.0,13755714000.0,9665278000.0,13548606000.0,15255142000.0,14245072000.0,11579944000.0,10074806000.0
2096.0,15435045000.0,13376620000.0,11578670000.0,15420986000.0,10118287000.0,10606690000.0,8584467500.0,13481128000.0,15621883000.0,9752373000.0,9188797000.0,9904751000.0,13609620000.0,9405131000.0,13380464000.0,15066752000.0,14336599000.0,11409231000.0,9745847000.0
2097.0,15315862000.0,13195209000.0,11484847000.0,15253138000.0,9961153000.0,10384061000.0,8361667600.0,13341215000.0,15510618000.0,9461121000.0,8852790000.0,9654797000.0,13506443000.0,9207800000.0,13198302000.0,14876689000.0,13900425000.0,11210937000.0,9445757000.0
