time,CANESM5,IPSL-CM6A-LR,MRI-ESM2-0,CESM2-WACCM
2080.0,15459952000.0,16204824000.0,19232740000.0,14570053000.0
2081.0,15374508000.0,16028038000.0,19061481000.0,14465592000.0
2082.0,15257270000.0,15918719000.0,18968228000.0,14517871000.0
2083.0,15108939000.0,15857886000.0,18853947000.0,14204190000.0
2084.0,14913317000.0,15712417000.0,18779572000.0,14063993000.0
2085.0,14833563000.0,15594186000.0,18628660000.0,13992803000.0
2086.0,15017599000.0,15434337000.0,18518983000.0,13890810000.0
2087.0,14776429000.0,15356145000.0,18956780000.0,13742990000.0
2088.0,14539897000.0,15318273000.0,18367508000.0,13694535000.0
2089.0,14489222000.0,15213902000.0,18444569000.0,13451410000.0
2090.0,14426374000.0,15078636000.0,18243040000.0,13519462000.0
2091.0,14369044000.0,15026106000.0,18188857000.0,13340981000.0
2092.0,14243842000.0,15117700000.0,18232316000.0,13232390000.0
2093.0,14137374000.0,15038978000.0,18067524000.0,13153951000.0
2094.0,14053716000.0,14956381000.0,18117861000.0,12913847000.0
2095.0,13965296000.0,14842380000.0,17919670000.0,13252262000.0
2096.0,13941896000.0,14798791000.0,17884981000.0,12781593000.0
2097.0,13825139000.0,14785620000.0,17807055000.0,12642876000.0
2098.0,13772698000.0,14726142000.0,17732037000.0,12609377000.0
2099.0,13736001000.0,14622524000.0,17644460000.0,12826001000.0
2100.0,13622361000.0,14591154000.0,17538521000.0,12449804000.0
