time,GFDL-ESM4,EC-EARTH3-VEG,MRI-ESM2-0,CAMS-CSM1-0
2080.0,22354821000.0,20098486000.0,22045330000.0,22954215000.0
2081.0,22212717000.0,19836674000.0,21780701000.0,22307664000.0
2082.0,22774026000.0,20374130000.0,21755190000.0,22213669000.0
2083.0,22316427000.0,21692973000.0,21793182000.0,22247041000.0
2084.0,22317828000.0,19985420000.0,21636024000.0,22237055000.0
2085.0,22190006000.0,19959415000.0,21547287000.0,22409488000.0
2086.0,22169502000.0,19843285000.0,21837005000.0,22128722000.0
2087.0,22072260000.0,19796865000.0,21832696000.0,21997531000.0
2088.0,22018394000.0,19984611000.0,21624926000.0,22226784000.0
2089.0,22084510000.0,19681489000.0,21564137000.0,22060595000.0
2090.0,22149540000.0,19760085000.0,21505305000.0,21972126000.0
2091.0,22267890000.0,19676820000.0,21461258000.0,21858791000.0
2092.0,22289210000.0,19955579000.0,21528353000.0,22046448000.0
2093.0,22451116000.0,19823600000.0,21407646000.0,22340830000.0
2094.0,22435176000.0,19680630000.0,21359602000.0,22099610000.0
2095.0,23913830000.0,19688622000.0,21379710000.0,21981094000.0
2096.0,23839599000.0,19670407000.0,21245495000.0,21977164000.0
2097.0,23017058000.0,19775482000.0,21161884000.0,22174070000.0
2098.0,22646956000.0,19530314000.0,21187064000.0,22072787000.0
2099.0,22520938000.0,19403112000.0,21154855000.0,21982917000.0
2100.0,22524256000.0,20916828000.0,21178034000.0,22079689000.0
