time,MRI-ESM2-0,IPSL-CM6A-LR,CANESM5,CESM2-WACCM
2029.0,6943744700000.0,7169995000000.0,6641225000000.0,7194974000000.0
2030.0,6887394000000.0,7135181000000.0,6564361500000.0,7184989600000.0
2031.0,6847603400000.0,7104928000000.0,6459281600000.0,7167359000000.0
2032.0,6803523400000.0,7081121300000.0,6376435000000.0,7155003400000.0
2033.0,6761178000000.0,7051405000000.0,6274663600000.0,7135851700000.0
2034.0,6714782400000.0,7038636000000.0,6181593500000.0,7121307000000.0
2035.0,6639902000000.0,7017213000000.0,6065120300000.0,7116756600000.0
2036.0,6595581300000.0,6989901000000.0,5960004300000.0,7092105000000.0
2037.0,6527382000000.0,6962192300000.0,5832959300000.0,7080118000000.0
2038.0,6460967000000.0,6948504700000.0,5697483300000.0,7053523300000.0
2039.0,6374674000000.0,6909186300000.0,5558921000000.0,7033473500000.0
2040.0,6264561000000.0,6863431000000.0,5430497500000.0,7012414000000.0
2041.0,6160061600000.0,6820386000000.0,5296788000000.0,6993451400000.0
2042.0,6051582700000.0,6788687000000.0,5170998000000.0,6978577400000.0
2043.0,5943848000000.0,6756813500000.0,5037448000000.0,6982510600000.0
2044.0,5864788300000.0,6721035600000.0,4906272400000.0,6963406600000.0
2045.0,5783880700000.0,6681276000000.0,4770153600000.0,6953122000000.0
2046.0,5695298000000.0,6632320300000.0,4613836000000.0,6928569000000.0
2047.0,5609725000000.0,6596685000000.0,4469335000000.0,6907876000000.0
2048.0,5503734000000.0,6537838300000.0,4307766200000.0,6882875400000.0
2049.0,5389075000000.0,6499668000000.0,4150116200000.0,6868169000000.0
2050.0,5319785700000.0,6454531000000.0,4005915800000.0,6841256000000.0
2051.0,5228668000000.0,6387174700000.0,3851387100000.0,6798649000000.0
2052.0,5099284000000.0,6336249600000.0,3716791700000.0,6735740300000.0
2053.0,5000662000000.0,6282607000000.0,3580023300000.0,6687313400000.0
2054.0,4893788000000.0,6230815000000.0,3439339000000.0,6620427000000.0
2055.0,4819606000000.0,6168900500000.0,3294798000000.0,6592993400000.0
2056.0,4730541000000.0,6114822000000.0,3157082000000.0,6544911000000.0
2057.0,4635870000000.0,6077201500000.0,3023212000000.0,6477687000000.0
2058.0,4555391000000.0,6020124000000.0,2896465800000.0,6460057000000.0
2059.0,4496593000000.0,5949880000000.0,2767280000000.0,6427879000000.0
2060.0,4440293000000.0,5887710700000.0,2635989300000.0,6380357000000.0
2061.0,4373783200000.0,5819690600000.0,2503346000000.0,6341689000000.0
2062.0,4301151500000.0,5760042000000.0,2390462800000.0,6292031000000.0
2063.0,4222501800000.0,5702027300000.0,2269639900000.0,6277625000000.0
2064.0,4153363000000.0,5637259000000.0,2151276300000.0,6257364700000.0
2065.0,4104350300000.0,5596864600000.0,2041414500000.0,6222714500000.0
2066.0,4031402000000.0,5542473000000.0,1932712300000.0,6177436500000.0
2067.0,3971534600000.0,5487224000000.0,1829409500000.0,6129509700000.0
2068.0,3896626000000.0,5433019300000.0,1728934200000.0,6106904500000.0
2069.0,3847062000000.0,5379298000000.0,1642519000000.0,6057642400000.0
2070.0,3762240400000.0,5321482300000.0,1557374000000.0,6026608000000.0
2071.0,3684294000000.0,5292267000000.0,1478235700000.0,5965391000000.0
2072.0,3622292200000.0,5238128000000.0,1408134800000.0,5935819000000.0
2073.0,3537648500000.0,5186125300000.0,1339388900000.0,5908928700000.0
2074.0,3490204600000.0,5131817500000.0,1271267900000.0,5886194000000.0
2075.0,3426959500000.0,5070774000000.0,1209669800000.0,5832212000000.0
2076.0,3356749200000.0,5018164000000.0,1151125400000.0,5764670000000.0
2077.0,3299039800000.0,4966327500000.0,1100918400000.0,5743656000000.0
2078.0,3226859700000.0,4928910700000.0,1053882300000.0,5686313000000.0
2079.0,3166592000000.0,4879265300000.0,1011895300000.0,5649180700000.0
2080.0,3108965000000.0,4819995000000.0,965510960000.0,5599603500000.0
2081.0,3057817500000.0,4778938000000.0,924211200000.0,5589872700000.0
2082.0,3011888000000.0,4709643000000.0,885095300000.0,5542210700000.0
2083.0,2963747000000.0,4646434000000.0,845092800000.0,5514610000000.0
2084.0,2920190000000.0,4597645600000.0,806211350000.0,5511790000000.0
2085.0,2871609300000.0,4564472000000.0,771515600000.0,5500346300000.0
2086.0,2819287200000.0,4514398600000.0,736914640000.0,5474513000000.0
2087.0,2764234800000.0,4460012600000.0,706663100000.0,5423924500000.0
2088.0,2723767600000.0,4406905400000.0,679250200000.0,5408534600000.0
2089.0,2679183200000.0,4354337700000.0,652206500000.0,5358255300000.0
2090.0,2636772800000.0,4289200400000.0,626903600000.0,5336047600000.0
2091.0,2599154600000.0,4222933500000.0,605963160000.0,5302592000000.0
2092.0,2550774600000.0,4167536700000.0,583153700000.0,5287724000000.0
2093.0,2511300700000.0,4104603300000.0,562250840000.0,5276712300000.0
2094.0,2475795200000.0,4053101400000.0,542542700000.0,5254069000000.0
2095.0,2430257900000.0,4012758500000.0,524803470000.0,5233293400000.0
2096.0,2404133400000.0,3958134300000.0,507638680000.0,5203463500000.0
2097.0,2362564400000.0,3907777200000.0,493545550000.0,5155231000000.0
2098.0,2319719300000.0,3875520400000.0,480865700000.0,5127169000000.0
2099.0,2292988800000.0,3838978600000.0,468954840000.0,5091899700000.0
2100.0,2258487200000.0,3785426000000.0,455896920000.0,5061494000000.0
2101.0,2233734800000.0,3761421000000.0,444248600000.0,5043818000000.0
2102.0,2217952100000.0,3719654500000.0,433376260000.0,5013029500000.0
2103.0,2192245000000.0,3684587300000.0,422502400000.0,5002928000000.0
2104.0,2166694700000.0,3647206300000.0,412501020000.0,4969849700000.0
2105.0,2150606700000.0,3617297800000.0,402602720000.0,4928455000000.0
2106.0,2125377200000.0,3588584000000.0,393017100000.0,4902413000000.0
2107.0,2108362500000.0,3566579700000.0,382980950000.0,4894352000000.0
2108.0,2089415700000.0,3540638000000.0,374684880000.0,4878753000000.0
2109.0,2079545100000.0,3502467000000.0,366226000000.0,4867043000000.0
2110.0,2060934700000.0,3469577800000.0,358478250000.0,4857688000000.0
2111.0,2044853900000.0,3448131300000.0,351044270000.0,4837475000000.0
2112.0,2025658500000.0,3429619000000.0,343803760000.0,4811454000000.0
2113.0,2021093500000.0,3414867800000.0,336529850000.0,4790505400000.0
2114.0,2007211000000.0,3395735500000.0,328406700000.0,4770275000000.0
2115.0,1996752000000.0,3368846600000.0,322278600000.0,4757162000000.0
2116.0,1986300200000.0,3348056500000.0,315351000000.0,4747776000000.0
2117.0,1981149600000.0,3317036700000.0,309223000000.0,4740199000000.0
2118.0,1976888700000.0,3294998000000.0,303503280000.0,4726364600000.0
2119.0,1966546500000.0,3265567400000.0,298444260000.0,4731445000000.0
2120.0,1962313900000.0,3235527000000.0,293913530000.0,4728200000000.0
2121.0,1951809800000.0,3207573500000.0,289155600000.0,4715908000000.0
2122.0,1946900200000.0,3176645000000.0,282883650000.0,4696684600000.0
2123.0,1942711800000.0,3157000700000.0,277123920000.0,4684040400000.0
2124.0,1944879500000.0,3139617700000.0,272825500000.0,4660172700000.0
2125.0,1935737700000.0,3122304400000.0,267415470000.0,4661272000000.0
2126.0,1923935000000.0,3111537300000.0,261264150000.0,4653177600000.0
2127.0,1926844800000.0,3087358200000.0,255879820000.0,4641800600000.0
2128.0,1927254100000.0,3061435900000.0,251662090000.0,4633133600000.0
2129.0,1926791800000.0,3040489200000.0,247002780000.0,4626292000000.0
2130.0,1921869800000.0,3024492400000.0,242709730000.0,4613818000000.0
2131.0,1910851000000.0,2990391000000.0,238178620000.0,4591218000000.0
2132.0,1907358700000.0,2979686000000.0,233749320000.0,4567929000000.0
2133.0,1905822000000.0,2959127000000.0,230165350000.0,4549383300000.0
2134.0,1903934200000.0,2929152500000.0,225350980000.0,4536888500000.0
2135.0,1906022800000.0,2908135400000.0,219970900000.0,4527340700000.0
2136.0,1907562100000.0,2891150800000.0,216518000000.0,4495508000000.0
2137.0,1912852300000.0,2879531000000.0,213324810000.0,4484858600000.0
2138.0,1913702600000.0,2858331100000.0,209266300000.0,4479583000000.0
2139.0,1911054800000.0,2838873000000.0,205039530000.0,4474615600000.0
2140.0,1907457000000.0,2824350500000.0,202093890000.0,4459373000000.0
2141.0,1910501000000.0,2803519500000.0,199254840000.0,4440054600000.0
2142.0,1912320600000.0,2781221700000.0,195632610000.0,4445022700000.0
2143.0,1914123500000.0,2767054700000.0,192401300000.0,4429171400000.0
2144.0,1906589800000.0,2752044600000.0,189288040000.0,4422853000000.0
2145.0,1899849400000.0,2730423200000.0,185900150000.0,4411300500000.0
2146.0,1901120500000.0,2726844000000.0,183418590000.0,4399718500000.0
2147.0,1905544900000.0,2721224300000.0,181957350000.0,4382647000000.0
2148.0,1907967900000.0,2708023800000.0,180500000000.0,4365807000000.0
2149.0,1907479200000.0,2703466700000.0,178458250000.0,4362029000000.0
2150.0,1906485500000.0,2687393600000.0,175881260000.0,4353164000000.0
2151.0,1907233900000.0,2677104700000.0,173696470000.0,4344458800000.0
2152.0,1906850900000.0,2668473600000.0,171320660000.0,4332363400000.0
2153.0,1902177700000.0,2655142500000.0,169480620000.0,4327503600000.0
2154.0,1903779400000.0,2652889000000.0,168173540000.0,4321517200000.0
2155.0,1901692000000.0,2642269000000.0,166748130000.0,4302835500000.0
2156.0,1906951800000.0,2630126000000.0,165359850000.0,4299307600000.0
2157.0,1909323000000.0,2619201300000.0,164072520000.0,4306611500000.0
2158.0,1915279100000.0,2604563200000.0,162349090000.0,4298960300000.0
2159.0,1909864900000.0,2585645000000.0,160665490000.0,4283429300000.0
2160.0,1915057600000.0,2575633200000.0,159165480000.0,4272079000000.0
2161.0,1913728000000.0,2562167400000.0,157446240000.0,4265127400000.0
2162.0,1915331400000.0,2552185200000.0,156312420000.0,4246949300000.0
2163.0,1913337200000.0,2545915300000.0,155040740000.0,4235582500000.0
2164.0,1912731900000.0,2535536500000.0,154464470000.0,4228746800000.0
2165.0,1918520900000.0,2526445800000.0,153808190000.0,4226182300000.0
2166.0,1923678700000.0,2517213000000.0,153127520000.0,4227576400000.0
2167.0,1928278400000.0,2510724300000.0,151951110000.0,4213246800000.0
2168.0,1928495100000.0,2505461200000.0,150800700000.0,4216285600000.0
2169.0,1933878000000.0,2501817000000.0,149955260000.0,4200047800000.0
2170.0,1933722400000.0,2490653200000.0,148988100000.0,4185505100000.0
2171.0,1944685100000.0,2482798000000.0,147754630000.0,4187662600000.0
2172.0,1949324100000.0,2478881600000.0,147873040000.0,4185123000000.0
2173.0,1950564400000.0,2482168100000.0,146837590000.0,4184110300000.0
2174.0,1959231900000.0,2475274800000.0,147074250000.0,4172331400000.0
2175.0,1961248000000.0,2471332000000.0,146244750000.0,4170348200000.0
2176.0,1967317000000.0,2465425800000.0,145397940000.0,4164200400000.0
2177.0,1972621500000.0,2458063200000.0,144968250000.0,4156315700000.0
2178.0,1976291400000.0,2454844300000.0,143870360000.0,4159267700000.0
2179.0,1977907400000.0,2446589200000.0,142826340000.0,4155770100000.0
2180.0,1987069000000.0,2438845000000.0,141959700000.0,4142204000000.0
2181.0,1997255100000.0,2426929000000.0,141078270000.0,4132412000000.0
2182.0,1999705900000.0,2416212700000.0,140160000000.0,4106181700000.0
2183.0,2003069400000.0,2410640800000.0,139882800000.0,4088408800000.0
2184.0,2003507900000.0,2405596000000.0,139005120000.0,4093261600000.0
2185.0,2005171000000.0,2403508200000.0,138027140000.0,4085690700000.0
2186.0,2010780000000.0,2398518200000.0,137601580000.0,4087844400000.0
2187.0,2019306000000.0,2393889600000.0,136559040000.0,4092550000000.0
2188.0,2023965300000.0,2387295900000.0,135757680000.0,4094868300000.0
2189.0,2028153300000.0,2379559000000.0,134865535000.0,4088860800000.0
2190.0,2036638200000.0,2373525200000.0,134055980000.0,4064262800000.0
2191.0,2038541000000.0,2361727000000.0,133320860000.0,4063653500000.0
2192.0,2040964600000.0,2352967300000.0,133212550000.0,4061219300000.0
2193.0,2044519300000.0,2352471600000.0,133133525000.0,4052633000000.0
2194.0,2048040500000.0,2346149500000.0,132200790000.0,4058206000000.0
2195.0,2054213600000.0,2345035400000.0,131598170000.0,4061835000000.0
2196.0,2060059700000.0,2341950200000.0,130740216000.0,4067398000000.0
2197.0,2063371900000.0,2335746300000.0,130722890000.0,4063903000000.0
2198.0,2066863000000.0,2327456500000.0,130940000000.0,4059333700000.0
2199.0,2072820200000.0,2321599000000.0,131332964000.0,4040211300000.0
2200.0,2080236500000.0,2316432000000.0,131001480000.0,4035614000000.0
2201.0,2082071200000.0,2305919000000.0,131327870000.0,4023920600000.0
2202.0,2088039600000.0,2308879000000.0,130998740000.0,4036632500000.0
2203.0,2094841000000.0,2307627000000.0,130530640000.0,4031535000000.0
2204.0,2102611500000.0,2302098000000.0,130247390000.0,4010238500000.0
2205.0,2105325400000.0,2294034500000.0,130283690000.0,3996187000000.0
2206.0,2110944800000.0,2288243200000.0,130402180000.0,3981480300000.0
2207.0,2117003500000.0,2289464000000.0,130030830000.0,3969721800000.0
2208.0,2117114900000.0,2285942000000.0,130170990000.0,3955206000000.0
2209.0,2120891600000.0,2285367000000.0,130518830000.0,3951664000000.0
2210.0,2124644700000.0,2285196800000.0,130816430000.0,3957657000000.0
2211.0,2130350200000.0,2283195300000.0,130609170000.0,3946526000000.0
2212.0,2135568700000.0,2274707000000.0,130225270000.0,3942455700000.0
2213.0,2138617000000.0,2271067000000.0,130010980000.0,3932035000000.0
2214.0,2143253700000.0,2258416200000.0,129829170000.0,3922431300000.0
2215.0,2151834000000.0,2257802500000.0,130027890000.0,3910458700000.0
2216.0,2156685000000.0,2254426000000.0,129229365000.0,3899226800000.0
2217.0,2162209800000.0,2245811500000.0,129309630000.0,3899569000000.0
2218.0,2168026700000.0,2249528200000.0,129021770000.0,3896792000000.0
2219.0,2176642200000.0,2245632700000.0,128108830000.0,3892032000000.0
2220.0,2185153300000.0,2234346000000.0,127628860000.0,3880104200000.0
2221.0,2192926600000.0,2229904300000.0,127784990000.0,3882190600000.0
2222.0,2199627500000.0,2228908700000.0,127490110000.0,3869297900000.0
2223.0,2209395800000.0,2227933300000.0,127861110000.0,3863883000000.0
2224.0,2213302200000.0,2225943600000.0,127766540000.0,3863154300000.0
2225.0,2212678000000.0,2222736800000.0,127809140000.0,3848944000000.0
2226.0,2218442400000.0,2220369000000.0,127925890000.0,3853341400000.0
2227.0,2224153200000.0,2223145500000.0,127417150000.0,3842799800000.0
2228.0,2230331600000.0,2220043500000.0,127088660000.0,3834476500000.0
2229.0,2234403000000.0,2219593000000.0,126563140000.0,3831838300000.0
2230.0,2242424000000.0,2218502700000.0,126250844000.0,3826810000000.0
2231.0,2246689200000.0,2216756800000.0,126241640000.0,3821758300000.0
2232.0,2256526000000.0,2211849700000.0,125857464000.0,3809048800000.0
2233.0,2259103000000.0,2215701000000.0,125460000000.0,3802671600000.0
2234.0,2266721700000.0,2210197700000.0,125051790000.0,3787187600000.0
2235.0,2270765000000.0,2207977800000.0,124640640000.0,3788927400000.0
2236.0,2275327600000.0,2203005700000.0,123851930000.0,3770746000000.0
2237.0,2279880500000.0,2198400900000.0,123511760000.0,3754951400000.0
2238.0,2285825700000.0,2199982400000.0,123524220000.0,3752811300000.0
2239.0,2295691000000.0,2196058100000.0,123208590000.0,3750042500000.0
2240.0,2304120500000.0,2194689400000.0,123251110000.0,3748458000000.0
2241.0,2312017500000.0,2190227300000.0,123129470000.0,3747470400000.0
2242.0,2323066400000.0,2184511100000.0,122696150000.0,3733168800000.0
2243.0,2339391100000.0,2186320000000.0,122604495000.0,3729373000000.0
2244.0,2349255000000.0,2187764800000.0,122204300000.0,3729408100000.0
2245.0,2356512600000.0,2184291800000.0,121927270000.0,3716654600000.0
2246.0,2362899400000.0,2183927800000.0,121603236000.0,3715389200000.0
2247.0,2374065000000.0,2186591200000.0,121423260000.0,3712036400000.0
2248.0,2384273000000.0,2192170800000.0,121504160000.0,3711619300000.0
2249.0,2389272400000.0,2184723600000.0,120818800000.0,3690953200000.0
2250.0,2398647000000.0,2179743600000.0,120585240000.0,3695154600000.0
2251.0,2410067800000.0,2181294000000.0,119961666000.0,3696557000000.0
2252.0,2417131000000.0,2178050000000.0,120029770000.0,3702530800000.0
2253.0,2427394500000.0,2179771300000.0,120387740000.0,3688943800000.0
2254.0,2442038600000.0,2174258500000.0,119420440000.0,3649860300000.0
2255.0,2448054600000.0,2173378100000.0,119351310000.0,3640752900000.0
2256.0,2453146700000.0,2168461900000.0,118834750000.0,3637254000000.0
2257.0,2465192200000.0,2166810500000.0,118457150000.0,3616143000000.0
2258.0,2473582100000.0,2162184800000.0,117713125000.0,3591332000000.0
2259.0,2481411900000.0,2159198000000.0,117450700000.0,3591223400000.0
2260.0,2488737000000.0,2157202900000.0,117556650000.0,3582363000000.0
2261.0,2498090200000.0,2163912000000.0,117152070000.0,3565212700000.0
2262.0,2504554000000.0,2163120400000.0,116835590000.0,3562778700000.0
2263.0,2518356000000.0,2164296800000.0,116413030000.0,3549393600000.0
2264.0,2523575600000.0,2159263400000.0,116603270000.0,3539064300000.0
2265.0,2534581200000.0,2154309100000.0,116177740000.0,3530067000000.0
2266.0,2541821400000.0,2156029700000.0,115868836000.0,3515553400000.0
2267.0,2554104000000.0,2155897700000.0,115362005000.0,3527954400000.0
2268.0,2563469000000.0,2148794400000.0,115773964000.0,3513448100000.0
2269.0,2572241300000.0,2149783400000.0,115407760000.0,3499470400000.0
2270.0,2581347400000.0,2145216000000.0,115002650000.0,3512442000000.0
2271.0,2588668900000.0,2143217400000.0,114529935000.0,3484012000000.0
2272.0,2598387300000.0,2144892700000.0,114203250000.0,3478084000000.0
2273.0,2610933500000.0,2148163600000.0,113489400000.0,3471174800000.0
2274.0,2621237600000.0,2142236700000.0,112475080000.0,3454478600000.0
2275.0,2632196800000.0,2145341100000.0,111369036000.0,3447020000000.0
2276.0,2644037600000.0,2137975700000.0,110946300000.0,3441347300000.0
2277.0,2652258200000.0,2134322600000.0,110209420000.0,3429689700000.0
2278.0,2661073300000.0,2137533600000.0,109487200000.0,3429735300000.0
2279.0,2668116300000.0,2136986600000.0,108725666000.0,3407197200000.0
2280.0,2671704000000.0,2135279700000.0,107932100000.0,3417118300000.0
2281.0,2679431200000.0,2130963100000.0,107581830000.0,3412982000000.0
2282.0,2686687000000.0,2131452900000.0,106854410000.0,3412196900000.0
2283.0,2692270800000.0,2125475900000.0,105828794000.0,3414594700000.0
2284.0,2700639700000.0,2122026500000.0,104981864000.0,3413467500000.0
2285.0,2699339200000.0,2117117700000.0,104241860000.0,3402684000000.0
2286.0,2706621900000.0,2114603700000.0,103662400000.0,3389338200000.0
2287.0,2715128700000.0,2118613700000.0,103184820000.0,3378043400000.0
2288.0,2719377500000.0,2118944300000.0,102588250000.0,3366840000000.0
2289.0,2728491200000.0,2117290600000.0,102129680000.0,3355478600000.0
2290.0,2734976400000.0,2112400500000.0,101050980000.0,3327360500000.0
2291.0,2738316000000.0,2111332700000.0,100130185000.0,3318604400000.0
2292.0,2746325400000.0,2107301400000.0,99507150000.0,3297523500000.0
2293.0,2750525700000.0,2109363500000.0,98576695000.0,3297429200000.0
2294.0,2755599800000.0,2106514300000.0,97912110000.0,3290311200000.0
2295.0,2761311000000.0,2106967700000.0,97267620000.0,3286608600000.0
2296.0,2771741300000.0,2104258900000.0,96764820000.0,3289242000000.0
2297.0,2780751200000.0,2103413700000.0,96126810000.0,3278994400000.0
2298.0,2784598000000.0,2108042500000.0,95804290000.0,3273892600000.0
2299.0,2784609200000.0,2107731000000.0,95722320000.0,3257666400000.0
2300.0,2785988000000.0,2109156100000.0,94938340000.0,3258488700000.0
