time,MRI-ESM2-0
2000.0,135756220000.0
2001.0,136164390000.0
2002.0,136301126000.0
2003.0,135762300000.0
2004.0,135809900000.0
2005.0,135577870000.0
2006.0,135391230000.0
2007.0,135219610000.0
2008.0,135262460000.0
2009.0,135167790000.0
2010.0,135027606000.0
2011.0,134893310000.0
2012.0,135043740000.0
2013.0,135577510000.0
2014.0,134959600000.0
2015.0,135629545000.0
2016.0,134959030000.0
2017.0,134652490000.0
2018.0,134775750000.0
2019.0,134728410000.0
2020.0,134715810000.0
2021.0,134563100000.0
2022.0,134323560000.0
2023.0,134155800000.0
2024.0,134281100000.0
2025.0,134355170000.0
2026.0,134330450000.0
2027.0,134018350000.0
2028.0,133612960000.0
2029.0,133593410000.0
2030.0,133473750000.0
2031.0,134090940000.0
2032.0,133429230000.0
2033.0,133165000000.0
2034.0,133283110000.0
2035.0,133071140000.0
2036.0,133297500000.0
2037.0,133026636000.0
2038.0,132886544000.0
2039.0,132600210000.0
2040.0,132512060000.0
2041.0,132498820000.0
2042.0,132284660000.0
2043.0,132279350000.0
2044.0,132071330000.0
2045.0,132947436000.0
2046.0,132086720000.0
2047.0,131806585000.0
2048.0,131657750000.0
2049.0,131438300000.0
2050.0,131327934000.0
2051.0,131298080000.0
2052.0,130913660000.0
2053.0,130860980000.0
2054.0,130719980000.0
2055.0,130559050000.0
2056.0,130934520000.0
2057.0,130970804000.0
2058.0,130498880000.0
2059.0,130107420000.0
2060.0,130125040000.0
2061.0,129768070000.0
2062.0,129619380000.0
2063.0,129318715000.0
2064.0,128893420000.0
2065.0,128702100000.0
2066.0,128504000000.0
2067.0,128198290000.0
2068.0,127808160000.0
2069.0,127607610000.0
2070.0,127207800000.0
2071.0,127302840000.0
2072.0,126677350000.0
2073.0,125964550000.0
2074.0,125898334000.0
2075.0,125727690000.0
2076.0,125463670000.0
2077.0,125194690000.0
2078.0,124816760000.0
2079.0,124923070000.0
2080.0,124425200000.0
2081.0,123980270000.0
2082.0,123700840000.0
2083.0,123334360000.0
2084.0,123075760000.0
2085.0,123050000000.0
2086.0,122224590000.0
2087.0,121433480000.0
2088.0,120993730000.0
2089.0,120688170000.0
2090.0,119946170000.0
2091.0,119617400000.0
2092.0,119151630000.0
2093.0,118874510000.0
2094.0,118232220000.0
2095.0,117739530000.0
2096.0,117189970000.0
2097.0,116734780000.0
2098.0,116210560000.0
2099.0,115893950000.0
2100.0,115165140000.0
