time,MRI-ESM2-0,UKESM1-0-LL,IPSL-CM6A-LR,GFDL-ESM4
2059.0,67455250000.0,57178046000.0,64263995000.0,68340240000.0
2060.0,66878472000.0,56469225000.0,63910715000.0,71847240000.0
2061.0,66744676000.0,55585450000.0,63382487000.0,68496585000.0
2062.0,66514040000.0,54737027000.0,62606287000.0,67291460000.0
2063.0,65836470000.0,54084650000.0,62320316000.0,66584318000.0
2064.0,66268873000.0,53436760000.0,62290450000.0,66091856000.0
2065.0,65442693000.0,52855263000.0,63912575000.0,65874150000.0
2066.0,65007990000.0,52105360000.0,66331783000.0,69142225000.0
2067.0,65540952000.0,51365806000.0,64691470000.0,66311200000.0
2068.0,65568520000.0,50780880000.0,62886710000.0,67045077000.0
2069.0,64529523000.0,50065980000.0,61194930000.0,65542330000.0
2070.0,63845892000.0,49392124000.0,60040430000.0,64664457000.0
2071.0,63358680000.0,48960670000.0,60317030000.0,64762730000.0
2072.0,65876980000.0,48415314000.0,66225582000.0,63802140000.0
2073.0,64844534000.0,47739412000.0,60106805000.0,63402340000.0
2074.0,63388670000.0,47228903000.0,59830837000.0,63088996000.0
2075.0,63330450000.0,46975513000.0,62222370000.0,62876475000.0
2076.0,63290200000.0,46053302000.0,60914295000.0,62892626000.0
2077.0,62251913000.0,45461836000.0,58207720000.0,62328734000.0
2078.0,62101170000.0,44888072000.0,57786786000.0,65427206000.0
2079.0,65375736000.0,44347896000.0,57572470000.0,62117237000.0
2080.0,61892768000.0,43940340000.0,57464545000.0,62184382000.0
2081.0,62238917000.0,43230425000.0,56827590000.0,61359840000.0
2082.0,62046460000.0,42702090000.0,56781644000.0,61435937000.0
2083.0,61352750000.0,42106370000.0,56039110000.0,60843733000.0
2084.0,63138963000.0,41749840000.0,55774080000.0,66702213000.0
2085.0,63180653000.0,41577402000.0,56592730000.0,61638910000.0
2086.0,62146773000.0,42177600000.0,55641407000.0,60624330000.0
2087.0,60539048000.0,41008427000.0,56181096000.0,60850950000.0
2088.0,60382820000.0,40626160000.0,57879024000.0,60217516000.0
2089.0,61227280000.0,45193105000.0,55494894000.0,59849675000.0
2090.0,63561420000.0,41594900000.0,56300970000.0,59807977000.0
2091.0,61935325000.0,39181607000.0,58059284000.0,60019925000.0
2092.0,60060103000.0,38964597000.0,57044546000.0,59147858000.0
2093.0,60516884000.0,38920155000.0,56023294000.0,59385720000.0
2094.0,60418570000.0,38069064000.0,54808900000.0,59104740000.0
2095.0,59482386000.0,37510560000.0,53650313000.0,58807890000.0
2096.0,59516700000.0,36899790000.0,55818883000.0,58542703000.0
2097.0,59753796000.0,36604690000.0,54063694000.0,58335592000.0
2098.0,58873530000.0,37579370000.0,53227614000.0,58592230000.0
2099.0,58962096000.0,36088330000.0,56009480000.0,58652905000.0
2100.0,62025732000.0,36295730000.0,53178687000.0,58952323000.0
