time,TAIESM1,IITM-ESM,UKESM1-0-LL,IPSL-CM6A-LR,KACE-1-0-G,MRI-ESM2-0,CESM2-WACCM,GFDL-ESM4,MPI-ESM1-2-HR
2028.0,82216804000.0,82888910000.0,80962690000.0,82447510000.0,78976280000.0,82302700000.0,80876280000.0,82224660000.0,83783400000.0
2029.0,81537350000.0,82366824000.0,81035680000.0,82087660000.0,78222565000.0,81927800000.0,80087770000.0,81603580000.0,83114870000.0
2030.0,80622550000.0,82866450000.0,79954440000.0,81511770000.0,77466170000.0,80989910000.0,79809730000.0,81292150000.0,82918285000.0
2031.0,80129960000.0,83729420000.0,78722875000.0,81152360000.0,77399180000.0,80998600000.0,80384780000.0,80827930000.0,83288920000.0
2032.0,80332186000.0,81578980000.0,77450970000.0,80984710000.0,76282770000.0,80388660000.0,79506820000.0,80500570000.0,82649310000.0
2033.0,79716380000.0,81190535000.0,75858500000.0,80223380000.0,75548100000.0,79798075000.0,78038210000.0,79886380000.0,82510380000.0
2034.0,78982390000.0,81110630000.0,75219760000.0,79838210000.0,74905936000.0,80093880000.0,77234864000.0,79395930000.0,82129740000.0
2035.0,78277840000.0,81608500000.0,74533690000.0,79248640000.0,73865440000.0,79112300000.0,76673950000.0,78892070000.0,81818300000.0
2036.0,77353394000.0,81966310000.0,73651480000.0,78887580000.0,72809830000.0,78587350000.0,75838500000.0,78503890000.0,81679655000.0
2037.0,76661100000.0,81241750000.0,72476450000.0,77983280000.0,72049705000.0,78269686000.0,75128980000.0,78068470000.0,81505120000.0
2038.0,75862340000.0,80426360000.0,71881690000.0,77003440000.0,71034580000.0,77309665000.0,74851230000.0,77849910000.0,81081065000.0
2039.0,75248665000.0,79864470000.0,71070420000.0,76268130000.0,70092260000.0,76726900000.0,73865630000.0,77028860000.0,81431550000.0
2040.0,74630550000.0,79533870000.0,69934310000.0,75803140000.0,69219254000.0,76018530000.0,74067900000.0,77030920000.0,81054360000.0
2041.0,73739380000.0,80083130000.0,69591780000.0,74662370000.0,68802945000.0,76155314000.0,72864555000.0,76338260000.0,80389145000.0
2042.0,72939390000.0,79017075000.0,68414220000.0,73784530000.0,67790700000.0,75031770000.0,73082200000.0,75534160000.0,80031880000.0
2043.0,72218560000.0,78515950000.0,67841240000.0,72856760000.0,67867943000.0,74256470000.0,72211210000.0,75264800000.0,79652340000.0
2044.0,71638350000.0,78381490000.0,67289678000.0,72228690000.0,66680050000.0,73746060000.0,71849570000.0,75746580000.0,80221010000.0
2045.0,70739430000.0,79520220000.0,66193752000.0,71680520000.0,65458700000.0,73245155000.0,70822430000.0,74381206000.0,79421500000.0
2046.0,70071345000.0,78396330000.0,65419960000.0,70567580000.0,64417657000.0,72526905000.0,69916270000.0,74110210000.0,79112600000.0
2047.0,69304840000.0,77441650000.0,64710566000.0,69531810000.0,63699177000.0,71803540000.0,68960580000.0,73725470000.0,78787850000.0
2048.0,68302810000.0,76917480000.0,63466316000.0,69180670000.0,62914736000.0,71163930000.0,67783512000.0,72964250000.0,78412870000.0
2049.0,67289444000.0,77221400000.0,62305903000.0,68388598000.0,61973210000.0,70298214000.0,67035820000.0,72382540000.0,78049260000.0
2050.0,66280296000.0,76343130000.0,61848973000.0,67233817000.0,61422520000.0,69714380000.0,66226074000.0,72146940000.0,77834430000.0
2051.0,65787466000.0,76094700000.0,61549670000.0,66490266000.0,60490502000.0,68983640000.0,65342775000.0,71560960000.0,78080565000.0
2052.0,65136940000.0,75825760000.0,60847200000.0,65468813000.0,59667366000.0,68511293000.0,64820326000.0,70941420000.0,77230916000.0
2053.0,64107626000.0,77140000000.0,59933467000.0,64743660000.0,58666377000.0,68309010000.0,64175880000.0,71216440000.0,76933775000.0
2054.0,63811097000.0,75375310000.0,59103617000.0,63681510000.0,57730530000.0,67365590000.0,63402510000.0,70038840000.0,76407440000.0
2055.0,62535074000.0,75802210000.0,57987154000.0,62458830000.0,57064000000.0,66891764000.0,62862885000.0,69445410000.0,76188620000.0
2056.0,61980450000.0,74782700000.0,57214018000.0,63082516000.0,56265376000.0,67053867000.0,62177456000.0,68996720000.0,76075230000.0
2057.0,61094430000.0,74301250000.0,56659456000.0,61574468000.0,55097385000.0,65918546000.0,61541732000.0,68556034000.0,77154670000.0
2058.0,60034000000.0,73504270000.0,55815060000.0,60461306000.0,54153753000.0,65413124000.0,60911040000.0,68130480000.0,75545820000.0
2059.0,59374014000.0,73192510000.0,55004045000.0,59464868000.0,53395382000.0,64505025000.0,60780483000.0,67581657000.0,75197240000.0
2060.0,58543694000.0,73124770000.0,53887013000.0,58637460000.0,52432290000.0,63682028000.0,59637354000.0,67134812000.0,75778720000.0
2061.0,57510896000.0,72586520000.0,52869595000.0,57938480000.0,51687576000.0,65541927000.0,59092750000.0,66569600000.0,75034200000.0
2062.0,57004663000.0,72605600000.0,52147913000.0,56992280000.0,51949015000.0,63048100000.0,58238427000.0,66129355000.0,74174415000.0
2063.0,55838257000.0,71794530000.0,51203944000.0,56195236000.0,51257330000.0,62249670000.0,58015187000.0,65700794000.0,73910470000.0
2064.0,54668247000.0,71553610000.0,50470326000.0,55408880000.0,50153740000.0,61627280000.0,57356968000.0,65455430000.0,73485690000.0
2065.0,53736030000.0,70723670000.0,51584213000.0,54742610000.0,48814383000.0,61115294000.0,56816255000.0,64830185000.0,73300220000.0
2066.0,53418270000.0,70156616000.0,50081788000.0,53945287000.0,48075444000.0,60476797000.0,56182784000.0,64393700000.0,72910250000.0
2067.0,52497347000.0,70216120000.0,49933200000.0,53311830000.0,47586700000.0,59809450000.0,55659995000.0,64102765000.0,72687520000.0
2068.0,51731410000.0,71473350000.0,48414786000.0,52573925000.0,46918762000.0,60603675000.0,54810180000.0,63770685000.0,72350260000.0
2069.0,50965100000.0,70849440000.0,47659810000.0,51742523000.0,46178930000.0,59277394000.0,54146230000.0,63198320000.0,72018890000.0
2070.0,50109706000.0,70096490000.0,46797950000.0,51092464000.0,45709830000.0,58523116000.0,53566747000.0,62723820000.0,72160035000.0
2071.0,49300857000.0,69315250000.0,45974470000.0,51276034000.0,44620607000.0,57902113000.0,53555500000.0,62319690000.0,71488800000.0
2072.0,48357640000.0,68781560000.0,45324726000.0,49861775000.0,43976630000.0,57664344000.0,52629955000.0,62495420000.0,71107790000.0
2073.0,47427117000.0,68989380000.0,44789084000.0,49108546000.0,43142330000.0,57069236000.0,52337254000.0,61465910000.0,71192570000.0
2074.0,46371496000.0,72447400000.0,43966620000.0,48211060000.0,42347803000.0,56430740000.0,51532390000.0,62055190000.0,71016915000.0
2075.0,45401910000.0,69643490000.0,43396230000.0,47641210000.0,41495458000.0,56035020000.0,51199000000.0,61185850000.0,70405310000.0
2076.0,44425740000.0,67918940000.0,42743034000.0,47301943000.0,41093620000.0,55472270000.0,50565132000.0,60494795000.0,70292990000.0
2077.0,43905670000.0,67083150000.0,42121343000.0,46485324000.0,41458880000.0,54857916000.0,50462270000.0,60169413000.0,69607080000.0
2078.0,42820076000.0,66684277000.0,41524500000.0,46149448000.0,40142852000.0,54501820000.0,51010978000.0,59648520000.0,69137060000.0
2079.0,41704780000.0,66240890000.0,40909920000.0,45912834000.0,39634362000.0,54121984000.0,49911718000.0,59325596000.0,68788070000.0
2080.0,40819585000.0,65924264000.0,40070103000.0,45046910000.0,39542256000.0,53755093000.0,52605310000.0,60670243000.0,68495905000.0
2081.0,40091955000.0,65436160000.0,39032582000.0,44473864000.0,38619197000.0,53304880000.0,48755760000.0,59978973000.0,67978280000.0
2082.0,39541660000.0,64616080000.0,38196600000.0,43623416000.0,38037324000.0,53291012000.0,48039375000.0,58592457000.0,67843383000.0
2083.0,38741150000.0,64227484000.0,37081793000.0,44154500000.0,37437600000.0,52354736000.0,47693468000.0,57989660000.0,67115610000.0
2084.0,38063264000.0,63785415000.0,36336740000.0,42883310000.0,36937855000.0,51859860000.0,46889110000.0,57497160000.0,67549110000.0
2085.0,37178335000.0,63274684000.0,35398730000.0,42221298000.0,36604396000.0,51327150000.0,46457537000.0,57088872000.0,66877657000.0
2086.0,36357410000.0,63753077000.0,34569834000.0,41548538000.0,36032926000.0,51509252000.0,46272578000.0,56738170000.0,66180130000.0
2087.0,35844910000.0,62793360000.0,33763658000.0,41396367000.0,35492413000.0,50961250000.0,45776613000.0,56768848000.0,65843106000.0
2088.0,35035714000.0,62288896000.0,33482607000.0,40584750000.0,35007197000.0,52100050000.0,44657990000.0,56185905000.0,65553890000.0
2089.0,34485630000.0,61840196000.0,32349592000.0,40501610000.0,34306908000.0,50099204000.0,44080464000.0,55597470000.0,65169605000.0
2090.0,33570705000.0,61349147000.0,31725588000.0,39705997000.0,33927887000.0,49735934000.0,44507150000.0,55057252000.0,64738464000.0
2091.0,32832470000.0,61219610000.0,31214820000.0,39303890000.0,34805928000.0,49130705000.0,43040514000.0,54922252000.0,64306080000.0
2092.0,31901366000.0,60717847000.0,30539608000.0,38624195000.0,33228898000.0,48722887000.0,42805973000.0,54498566000.0,64054116000.0
2093.0,31805846000.0,60263834000.0,30042000000.0,38200607000.0,32972070000.0,49278940000.0,41907350000.0,54525178000.0,64487002000.0
2094.0,30981216000.0,61762500000.0,29542488000.0,37957624000.0,32583470000.0,48238723000.0,41383444000.0,54593370000.0,63318420000.0
2095.0,30271732000.0,60596340000.0,28931790000.0,37933100000.0,31861625000.0,47949365000.0,41023360000.0,53711913000.0,62855487000.0
2096.0,29470826000.0,59534710000.0,28247951000.0,37177720000.0,31541596000.0,47683880000.0,40350536000.0,53266047000.0,62402564000.0
2097.0,28913594000.0,60147640000.0,27808825000.0,36604930000.0,31128290000.0,47187580000.0,39914918000.0,53017133000.0,62371100000.0
2098.0,27951590000.0,59184440000.0,27209333000.0,36487750000.0,31509287000.0,46947275000.0,39531626000.0,52978990000.0,61853340000.0
2099.0,27295152000.0,59084095000.0,26729718000.0,36280005000.0,30692035000.0,46586618000.0,39004990000.0,52529870000.0,61786140000.0
2100.0,26917052000.0,58689410000.0,26582645000.0,35534850000.0,30115523000.0,46545293000.0,38737617000.0,52858020000.0,61237096000.0
