time,CAMS-CSM1-0,ACCESS-ESM1-5,BCC-CSM2-MR,INM-CM4-8,FGOALS-F3-L,EC-EARTH3,TAIESM1,MRI-ESM2-0,INM-CM5-0,CESM2,CESM2-WACCM,EC-EARTH3-VEG,NORESM2-MM,CANESM5,CMCC-CM2-SR5,MPI-ESM1-2-HR,GFDL-ESM4,IPSL-CM6A-LR,ACCESS-CM2
2085.0,2986764100000.0,2675885700000.0,2296781500000.0,3029535300000.0,2035059800000.0,2213238800000.0,1873426300000.0,2783665000000.0,3022750000000.0,2089352800000.0,1978647000000.0,2086947400000.0,2672937400000.0,1979171300000.0,2745573000000.0,3086093000000.0,2810487200000.0,2395951900000.0,2056045900000.0
2086.0,2962410000000.0,2649058400000.0,2262053200000.0,3007719000000.0,1988421000000.0,2180335700000.0,1818360700000.0,2740450500000.0,3000595000000.0,2039792300000.0,1923787000000.0,2049849600000.0,2633021300000.0,1930769500000.0,2704196800000.0,3068553000000.0,2783332500000.0,2360236300000.0,2009335900000.0
2087.0,2936445600000.0,2600733200000.0,2233408200000.0,2983560500000.0,1953379500000.0,2140773500000.0,1776506100000.0,2708574300000.0,2980025700000.0,1984791000000.0,1881356500000.0,2001621200000.0,2599646400000.0,1887236000000.0,2678348800000.0,3031525500000.0,2758987200000.0,2326457000000.0,1974983500000.0
2088.0,2918990700000.0,2561765000000.0,2214254300000.0,2951972700000.0,1927825000000.0,2090065600000.0,1742457900000.0,2683339000000.0,2955190000000.0,1932331500000.0,1824646200000.0,1967043800000.0,2554325600000.0,1838895900000.0,2651375300000.0,3002188000000.0,2733807800000.0,2289985700000.0,1940222200000.0
2089.0,2887676600000.0,2534782300000.0,2182311700000.0,2918066700000.0,1889250400000.0,2051158400000.0,1697915100000.0,2645165900000.0,2925581600000.0,1891060200000.0,1782831600000.0,1931190000000.0,2515697000000.0,1799658100000.0,2616240600000.0,2969797700000.0,2703747700000.0,2248386300000.0,1900092900000.0
2090.0,2868368600000.0,2510700400000.0,2154834000000.0,2893036400000.0,1835583700000.0,2022532300000.0,1662891700000.0,2622861300000.0,2878100000000.0,1846903300000.0,1731852900000.0,1900654500000.0,2485922800000.0,1748522200000.0,2578314200000.0,2941882700000.0,2657357100000.0,2199509300000.0,1855887200000.0
2091.0,2846473000000.0,2475890300000.0,2128397200000.0,2880236700000.0,1798911000000.0,1974444900000.0,1611854400000.0,2576049500000.0,2854566800000.0,1801963300000.0,1684292500000.0,1855011600000.0,2441628400000.0,1696119300000.0,2539435300000.0,2905857900000.0,2621050500000.0,2155542500000.0,1809107400000.0
2092.0,2810845600000.0,2429651300000.0,2101674500000.0,2861673500000.0,1765477700000.0,1920420400000.0,1568532100000.0,2539432700000.0,2824660600000.0,1759942100000.0,1633498200000.0,1816609700000.0,2411566000000.0,1650487000000.0,2512049700000.0,2875780000000.0,2598347700000.0,2117167200000.0,1762447600000.0
2093.0,2795236800000.0,2405010500000.0,2055736100000.0,2844552300000.0,1723425800000.0,1882610500000.0,1529507700000.0,2498273500000.0,2801197400000.0,1700678600000.0,1578651600000.0,1779023900000.0,2390200400000.0,1603912300000.0,2475353000000.0,2833944400000.0,2564672500000.0,2072358300000.0,1731344300000.0
2094.0,2770808300000.0,2375611800000.0,2027329300000.0,2818045000000.0,1689499200000.0,1849243600000.0,1493067500000.0,2458792000000.0,2776340400000.0,1649090200000.0,1545527100000.0,1740991900000.0,2359584000000.0,1561797600000.0,2445297000000.0,2809851000000.0,2543782000000.0,2031767100000.0,1687379100000.0
2095.0,2749380000000.0,2322146300000.0,1994234700000.0,2792188500000.0,1663353700000.0,1805747700000.0,1453960900000.0,2406114400000.0,2760537800000.0,1605616800000.0,1496993500000.0,1702402200000.0,2298500600000.0,1520767900000.0,2420981000000.0,2776134800000.0,2521078200000.0,1993134400000.0,1659214200000.0
2096.0,2731009600000.0,2290715200000.0,1962964000000.0,2756134300000.0,1625362000000.0,1759003300000.0,1414706800000.0,2370191500000.0,2735897800000.0,1561918700000.0,1458715200000.0,1662371500000.0,2272163300000.0,1484126200000.0,2385727000000.0,2753645800000.0,2492192500000.0,1956989100000.0,1617547200000.0
2097.0,2713275900000.0,2254968500000.0,1944631400000.0,2727467500000.0,1595590200000.0,1719856800000.0,1366627200000.0,2340044000000.0,2712080500000.0,1511103100000.0,1414340100000.0,1632938400000.0,2253980200000.0,1449340700000.0,2344251600000.0,2720923400000.0,2461189300000.0,1915636500000.0,1565592500000.0
2098.0,2679584800000.0,2221277400000.0,1930919500000.0,2691128000000.0,1564006300000.0,1681211500000.0,1333732600000.0,2283211300000.0,2677289000000.0,1473267400000.0,1383672600000.0,1599247700000.0,2190906100000.0,1416709300000.0,2306992200000.0,2677150300000.0,2437757000000.0,1881078400000.0,1532845400000.0
2099.0,2651410400000.0,2202918500000.0,1907551000000.0,2665150200000.0,1520925700000.0,1652871500000.0,1305490500000.0,2244500500000.0,2643335600000.0,1433526500000.0,1341794200000.0,1562721600000.0,2169780000000.0,1378547500000.0,2264441600000.0,2635828000000.0,2419708000000.0,1847216600000.0,1496040700000.0
2100.0,2632783000000.0,2164997600000.0,1880346700000.0,2638349300000.0,1497604000000.0,1609191900000.0,1263079100000.0,2223512500000.0,2601233200000.0,1398849800000.0,1310769500000.0,1525302600000.0,2144221700000.0,1333896500000.0,2222305800000.0,2590685000000.0,2382007000000.0,1810402100000.0,1454251300000.0
