time,CANESM5,IPSL-CM6A-LR,MRI-ESM2-0,CESM2-WACCM
2072.0,2927602000000.0,3039270800000.0,3538995600000.0,2749037300000.0
2073.0,2893343000000.0,3019574000000.0,3512858600000.0,2720155600000.0
2074.0,2870934000000.0,3002762300000.0,3496778700000.0,2692652200000.0
2075.0,2841361300000.0,2973539800000.0,3479824800000.0,2659938000000.0
2076.0,2810654000000.0,2959810200000.0,3456587300000.0,2617346600000.0
2077.0,2793848200000.0,2942345000000.0,3448832300000.0,2599524800000.0
2078.0,2771269200000.0,2915944400000.0,3413390000000.0,2566438800000.0
2079.0,2754845300000.0,2899613300000.0,3374142000000.0,2536163500000.0
2080.0,2737679600000.0,2890655600000.0,3367128500000.0,2507516400000.0
2081.0,2724676500000.0,2874143400000.0,3351044000000.0,2484597000000.0
2082.0,2710632100000.0,2851209500000.0,3334008200000.0,2458818700000.0
2083.0,2679750500000.0,2828332200000.0,3314941400000.0,2417907200000.0
2084.0,2629781400000.0,2803606000000.0,3302258000000.0,2395931100000.0
2085.0,2616660300000.0,2776127000000.0,3270764400000.0,2378196300000.0
2086.0,2610986500000.0,2753440800000.0,3254530300000.0,2355918300000.0
2087.0,2591413800000.0,2732009500000.0,3256539200000.0,2321074600000.0
2088.0,2554323800000.0,2721275700000.0,3241883500000.0,2306569000000.0
2089.0,2541929400000.0,2710216600000.0,3233621000000.0,2271834300000.0
2090.0,2529918500000.0,2687941200000.0,3225945400000.0,2260117500000.0
2091.0,2503523000000.0,2675058400000.0,3212026600000.0,2235578400000.0
2092.0,2485798000000.0,2667599600000.0,3201392200000.0,2223978000000.0
2093.0,2467140500000.0,2659754200000.0,3191560000000.0,2199504300000.0
2094.0,2451544000000.0,2651773000000.0,3185254000000.0,2170844200000.0
2095.0,2428592700000.0,2640202000000.0,3161037000000.0,2142064600000.0
2096.0,2408758000000.0,2631825600000.0,3141999500000.0,2104208900000.0
2097.0,2394324200000.0,2624274300000.0,3129200000000.0,2085763300000.0
2098.0,2372633600000.0,2603564000000.0,3120980800000.0,2067857400000.0
2099.0,2355179600000.0,2586298800000.0,3109370200000.0,2064912600000.0
2100.0,2336080300000.0,2575569800000.0,3085717500000.0,2046835000000.0
