time,ACCESS-CM2,CANESM5,CMCC-CM2-SR5,GFDL-ESM4,NORESM2-MM,IPSL-CM6A-LR,CESM2-WACCM,INM-CM5-0,ACCESS-ESM1-5,CESM2,MRI-ESM2-0,MPI-ESM1-2-HR,TAIESM1,EC-EARTH3,INM-CM4-8,FGOALS-F3-L,BCC-CSM2-MR,CAMS-CSM1-0,EC-EARTH3-VEG
2030.0,63909732000.0,68538380000.0,75549350000.0,71332710000.0,64197964000.0,68423602000.0,71338040000.0,57851105000.0,68663296000.0,71119840000.0,61420900000.0,72171520000.0,60538204000.0,55669563000.0,66039650000.0,67004420000.0,73084520000.0,84208525000.0,64564937000.0
2031.0,62586417000.0,68032630000.0,72302985000.0,72755480000.0,62469984000.0,64788360000.0,68631888000.0,55740998000.0,65391297000.0,69103160000.0,55683090000.0,70377910000.0,58818720000.0,52882290000.0,64473997000.0,64878486000.0,71495610000.0,83535970000.0,63930790000.0
2032.0,60290314000.0,67747607000.0,66688516000.0,70766264000.0,59413058000.0,65543197000.0,63744086000.0,54776357000.0,62698360000.0,70293955000.0,52818400000.0,69373550000.0,58663610000.0,50962612000.0,62949786000.0,63318480000.0,69157680000.0,84477080000.0,60625826000.0
2033.0,57936617000.0,63994827000.0,65139850000.0,71182880000.0,54611630000.0,63095120000.0,62437966000.0,53690454000.0,61172957000.0,66986270000.0,48621527000.0,67957290000.0,56174014000.0,46600913000.0,62521530000.0,61145182000.0,65834880000.0,84557816000.0,59564835000.0
2034.0,57391497000.0,60139168000.0,61702790000.0,70629750000.0,52110086000.0,59091464000.0,61322265000.0,52785100000.0,58540980000.0,64348370000.0,47141356000.0,65538273000.0,53881577000.0,45645308000.0,60419514000.0,57749733000.0,66542490000.0,84193620000.0,57268314000.0
2035.0,53583413000.0,55677690000.0,55975465000.0,68243026000.0,51846275000.0,56816296000.0,61794742000.0,48351904000.0,57175855000.0,62864520000.0,45340803000.0,65911726000.0,50623090000.0,45279855000.0,58279637000.0,56286233000.0,63797584000.0,84073880000.0,55694828000.0
2036.0,52080185000.0,53699870000.0,52163750000.0,68350992000.0,49691484000.0,53761954000.0,59716817000.0,46424785000.0,53565686000.0,57563496000.0,42702110000.0,63087020000.0,49204412000.0,41815410000.0,57521754000.0,52795280000.0,61425123000.0,81101460000.0,55803720000.0
2037.0,49443650000.0,52292180000.0,50867550000.0,66481570000.0,46884573000.0,50173837000.0,57663955000.0,43036950000.0,50507860000.0,54029935000.0,38655970000.0,64094940000.0,47218156000.0,41123103000.0,55905370000.0,50336780000.0,58780217000.0,78849170000.0,54881923000.0
2038.0,45980647000.0,48936915000.0,49206456000.0,65600426000.0,44866130000.0,47809490000.0,54614217000.0,41168040000.0,47369120000.0,52987000000.0,36078432000.0,61096583000.0,44604540000.0,38338204000.0,56316600000.0,48271397000.0,52732576000.0,79984140000.0,53725024000.0
2039.0,44817654000.0,46897990000.0,47972290000.0,64254587000.0,42816393000.0,44760870000.0,50960330000.0,39023720000.0,43824574000.0,52371370000.0,32885750000.0,58449854000.0,42984673000.0,37051347000.0,52385595000.0,46549012000.0,49771070000.0,80017830000.0,51171295000.0
2040.0,42964420000.0,45147230000.0,46135810000.0,64417680000.0,40285032000.0,42969465000.0,48741440000.0,35424362000.0,41021284000.0,51132637000.0,30439733000.0,58478875000.0,41582960000.0,34781184000.0,48901420000.0,45381255000.0,46426610000.0,81111050000.0,49746100000.0
2041.0,41532720000.0,41650300000.0,43099470000.0,62593663000.0,38227770000.0,40623755000.0,45855924000.0,33962380000.0,38908563000.0,48021316000.0,29102133000.0,55166430000.0,39675600000.0,32675832000.0,45829890000.0,43966415000.0,43037930000.0,80460840000.0,48762175000.0
2042.0,37886562000.0,41087627000.0,39809230000.0,61849862000.0,35809972000.0,38179130000.0,44843420000.0,31179600000.0,35735750000.0,45346046000.0,27158948000.0,51541840000.0,37661876000.0,29696696000.0,45968940000.0,42565325000.0,41456490000.0,81014390000.0,47652856000.0
2043.0,36078120000.0,37490930000.0,37148550000.0,61740483000.0,33249726000.0,37382967000.0,43201278000.0,30044355000.0,32830667000.0,41256970000.0,25557490000.0,51130905000.0,33961101000.0,26781559000.0,43818693000.0,39958130000.0,38307766000.0,77821240000.0,45054153000.0
2044.0,35396686000.0,37232837000.0,35964334000.0,60452483000.0,32087194000.0,33647614000.0,42607088000.0,27478964000.0,29258007000.0,38619783000.0,24877440000.0,49914370000.0,31779158000.0,23683734000.0,41423577000.0,38152380000.0,34264166000.0,75753020000.0,44617040000.0
2045.0,33841721000.0,35967630000.0,34497950000.0,58188448000.0,31057994000.0,31015731000.0,40905384000.0,25739686000.0,25911122000.0,36606520000.0,23030241000.0,47811400000.0,28413560000.0,22027528000.0,38904390000.0,37012423000.0,32799216000.0,72180920000.0,44190724000.0
2046.0,32778600000.0,34092143000.0,31393729000.0,56952450000.0,29355917000.0,27809698000.0,39435820000.0,23568150000.0,24019114000.0,33532002000.0,22183844000.0,47481623000.0,25627064000.0,20881732000.0,36936106000.0,35003957000.0,30316745000.0,70868220000.0,42492285000.0
2047.0,31995337000.0,31460176000.0,29890950000.0,53689130000.0,27646517000.0,25747570000.0,37299306000.0,23756806000.0,21471957000.0,30488918000.0,20331536000.0,46605677000.0,24214946000.0,19049834000.0,34668490000.0,34247514000.0,27468952000.0,67554796000.0,41759056000.0
2048.0,29317165000.0,29916555000.0,27667165000.0,52062605000.0,25931796000.0,24085543000.0,35573540000.0,21647026000.0,19195976000.0,28425050000.0,19854543000.0,44982590000.0,22785384000.0,16807705000.0,31032259000.0,31659475000.0,25002312000.0,64832590000.0,39855223000.0
2049.0,27430107000.0,28436337000.0,27545516000.0,49865675000.0,24178827000.0,22541416000.0,33648520000.0,18456690000.0,17193978000.0,25763797000.0,19153689000.0,43390255000.0,21649578000.0,14826958000.0,29897468000.0,30353342000.0,22331298000.0,63417094000.0,38286540000.0
2050.0,26476853000.0,27507245000.0,24976347000.0,49231340000.0,21933890000.0,21298465000.0,30644984000.0,17375846000.0,15530013000.0,22983039000.0,18182791000.0,42967806000.0,20647653000.0,13275387000.0,27372773000.0,29344852000.0,21517142000.0,61876433000.0,35099880000.0
2051.0,24632984000.0,25207845000.0,22474330000.0,47827366000.0,21131040000.0,20078336000.0,28582877000.0,16578866000.0,13606673000.0,21082288000.0,17192045000.0,41751577000.0,20092164000.0,12183588000.0,25428046000.0,28542870000.0,19529390000.0,60661600000.0,34324236000.0
2052.0,23903529000.0,24352092000.0,21234772000.0,44951966000.0,20697070000.0,19174742000.0,27105944000.0,15791777000.0,12351306000.0,19478987000.0,16249644000.0,39498040000.0,18471650000.0,11377846000.0,22732853000.0,27883639000.0,17209463000.0,59900936000.0,32701862000.0
2053.0,22477089000.0,22626030000.0,19189520000.0,44735610000.0,19547120000.0,17483856000.0,26106714000.0,14777725000.0,12283320000.0,19178666000.0,15814828000.0,35509776000.0,17116283000.0,11481362000.0,22102702000.0,26029994000.0,15831348000.0,57800524000.0,31726762000.0
2054.0,20424935000.0,21143032000.0,18310871000.0,42338950000.0,18232893000.0,16123819000.0,23808653000.0,14054620000.0,11551922000.0,18487572000.0,15136415000.0,31943942000.0,16424594000.0,10724001000.0,20354198000.0,24259217000.0,14868697000.0,56943833000.0,29714670000.0
2055.0,18618405000.0,19709598000.0,17304795000.0,40130687000.0,16305604000.0,15246442000.0,23046265000.0,13336174000.0,11486445000.0,17032943000.0,14023557000.0,29305348000.0,15870427000.0,10605057000.0,18821014000.0,24274543000.0,13793303000.0,52962075000.0,27603137000.0
2056.0,16621282000.0,19108856000.0,15645182000.0,38013202000.0,15400907000.0,14278238000.0,20989286000.0,11894779000.0,10326780000.0,15232479000.0,13510906000.0,28772835000.0,14300975000.0,9322802000.0,17877025000.0,22742182000.0,12348962000.0,52803903000.0,25176578000.0
2057.0,15537199000.0,17730589000.0,14318640000.0,36569600000.0,14775917000.0,12599157000.0,19936846000.0,10798129000.0,10282009000.0,14274511000.0,13217689000.0,27667480000.0,12088877000.0,8968866000.0,16204721000.0,21951870000.0,11418089000.0,50957410000.0,23656830000.0
2058.0,13568268000.0,16902760000.0,11954695000.0,34068060000.0,14168093000.0,11243206000.0,18762490000.0,9923848000.0,9486057000.0,13563533000.0,13359896000.0,26228337000.0,11224028000.0,8555755000.0,15491611000.0,21504637000.0,9862270000.0,47418946000.0,21933250000.0
2059.0,12019063000.0,14905837000.0,10996687000.0,32794590000.0,13115002000.0,10012708000.0,17690462000.0,8780603000.0,8402649600.0,12833423000.0,12426050000.0,24746174000.0,10005360000.0,8745382000.0,15574690000.0,20636600000.0,9254425000.0,46711520000.0,20127336000.0
2060.0,11286076000.0,13653073000.0,10402921000.0,30627326000.0,11507966000.0,9166100000.0,17402984000.0,8583031000.0,7074214000.0,12472008000.0,12423027000.0,24396669000.0,9374606000.0,8435164700.0,15120778000.0,18541943000.0,8477367300.0,44592240000.0,19728690000.0
2061.0,10155559000.0,12864042000.0,9516739000.0,30822742000.0,10330343000.0,8283689500.0,15815242000.0,7415319000.0,6395114500.0,11191876000.0,11965975000.0,23806430000.0,8768204000.0,7907699700.0,13907353000.0,17606630000.0,7864292400.0,41352590000.0,18139597000.0
2062.0,9341539000.0,11739037000.0,8706137000.0,30176223000.0,9655190000.0,7438290400.0,14180224000.0,6664864300.0,6082162700.0,10791491000.0,11432797000.0,22952140000.0,8170392000.0,7190130000.0,12839316000.0,16068466000.0,7577147000.0,39052374000.0,15718822000.0
2063.0,8389507600.0,10631979000.0,8020097000.0,28020302000.0,9271412000.0,6763547600.0,13357828000.0,6285864400.0,5768106500.0,9881103000.0,11081369000.0,21206884000.0,7305795000.0,6744494000.0,11578923000.0,14469337000.0,7087470600.0,38485983000.0,14754166000.0
2064.0,7439834600.0,9846094000.0,7319852500.0,27134466000.0,8873862000.0,6075528700.0,12543145000.0,6156773000.0,5611531000.0,9277255000.0,10672373000.0,19935037000.0,6791055400.0,6326109000.0,10335964000.0,13164723000.0,6280443400.0,37504844000.0,13469007000.0
2065.0,6639978500.0,8979886000.0,7077182000.0,25697683000.0,8140147700.0,5608221000.0,11157692000.0,5924170000.0,5050364400.0,9264016000.0,10055123000.0,18587335000.0,6038045000.0,6090295000.0,9837022000.0,12053529000.0,5656383000.0,36443144000.0,12357203000.0
2066.0,6430789000.0,8475621400.0,6534910500.0,23677508000.0,7665940000.0,4892420000.0,10534516000.0,5636197400.0,4464278000.0,8920148000.0,9403513000.0,16947371000.0,5418745300.0,5502226000.0,8986189000.0,10784024000.0,5093066000.0,34461577000.0,11222167000.0
2067.0,6325293600.0,7768411000.0,5723209000.0,22371727000.0,7339125000.0,4396740000.0,9909004000.0,5196833000.0,4406536700.0,8253929000.0,9034679000.0,15612800000.0,4752969700.0,5356735000.0,7949408000.0,10426899000.0,4596316000.0,32822559000.0,10533807000.0
2068.0,6135877600.0,7255246000.0,5607684600.0,20419746000.0,7161524000.0,4231779600.0,9340495000.0,4572240000.0,4057927400.0,8048135700.0,8339220000.0,14629492000.0,4352496000.0,5292641000.0,7485981700.0,8844925000.0,4375756000.0,31904078000.0,9808123000.0
2069.0,6013912000.0,6522785000.0,5297183000.0,19305110000.0,6865359400.0,3674047700.0,8675619000.0,4158276600.0,3915775700.0,7254765600.0,7613107700.0,14071434000.0,3905063000.0,4984069600.0,7306776000.0,8192557000.0,3893089000.0,31162830000.0,9053579000.0
2070.0,5208961500.0,5743535000.0,4798318000.0,17916625000.0,6394226000.0,3219370200.0,8059074600.0,3774764000.0,4026718000.0,6505585000.0,7291918300.0,13694596000.0,3483524900.0,4552790500.0,6728443400.0,7896343000.0,3465537500.0,29391915000.0,8591308000.0
2071.0,4847110000.0,5476519000.0,4623730000.0,16522592000.0,6184340000.0,3138266400.0,7420963300.0,3629927200.0,3787339300.0,6009582000.0,7086909400.0,12857391000.0,3102774500.0,4521859600.0,6229861000.0,7653509600.0,3431604700.0,28560458000.0,7910236700.0
2072.0,4388402700.0,4732989400.0,3845394700.0,15648842000.0,5695797000.0,2870982400.0,6404359000.0,3371455000.0,3616994000.0,5435168000.0,6869023000.0,12464266000.0,2885252400.0,4143182800.0,5699341300.0,7594833400.0,3313860400.0,27249519000.0,7498434600.0
2073.0,3862650000.0,4127876900.0,3705892600.0,14905636000.0,5038632400.0,2528440300.0,5883538400.0,3298935800.0,3212572200.0,5136040400.0,6793395700.0,11710496000.0,2564299500.0,3930329300.0,5016443400.0,6502399500.0,3014991000.0,26527582000.0,7070963000.0
2074.0,3657698600.0,3680884200.0,3564292900.0,13641794000.0,4762520000.0,2159958500.0,5268556000.0,3170590200.0,3103149000.0,4585328000.0,6449731000.0,10995157000.0,2444362200.0,3642034700.0,4605265400.0,6151427000.0,2789929700.0,25876632000.0,6086504000.0
2075.0,3253379800.0,3471761400.0,3290536700.0,12977533000.0,4337138700.0,1957588700.0,4704937500.0,2931080000.0,2796678000.0,4208796400.0,6151928300.0,9854313000.0,2193633800.0,3548595500.0,4061541600.0,5549072400.0,2587367200.0,25671066000.0,5576304000.0
2076.0,3045332500.0,2944782000.0,2878048000.0,12297049000.0,3846176500.0,1855730200.0,4054904800.0,2938236000.0,2427563000.0,3895015400.0,5668814300.0,9195708000.0,2111465900.0,3442558000.0,3857395500.0,5173851600.0,2524534800.0,24810160000.0,5643514000.0
2077.0,2954212600.0,2663166700.0,2406337800.0,11493571000.0,3802097400.0,1748533900.0,3584881200.0,2919549200.0,2267579000.0,3498975500.0,5529459700.0,8984807000.0,1864987500.0,3157449200.0,3445461500.0,5027203600.0,2402392800.0,23883794000.0,5268054000.0
2078.0,2818983000.0,2351230700.0,2085867300.0,10805864000.0,3199965200.0,1521401300.0,3415441000.0,2803398400.0,2133253800.0,3166742300.0,5294542300.0,8786591000.0,1574284900.0,2669788200.0,3316047600.0,4729501000.0,2267189500.0,22699626000.0,5196891600.0
2079.0,2589376000.0,2169452300.0,1922704800.0,10373828000.0,2763600600.0,1481128700.0,3047106300.0,2801665300.0,2097256000.0,2836318500.0,5131437000.0,8985997000.0,1426329200.0,2402543900.0,3239845000.0,4328562700.0,2172397000.0,21827297000.0,4414747600.0
2080.0,2427646700.0,2060901600.0,1819578800.0,10043607000.0,2479010300.0,1291267100.0,2796766200.0,2514240000.0,1931612700.0,2685588500.0,5035135000.0,8409215500.0,1244661900.0,2187903700.0,2794766300.0,3763739100.0,1910576100.0,22135298000.0,4236810000.0
2081.0,2224696000.0,1910463400.0,1866770800.0,9725349000.0,2218765000.0,1193008500.0,2244530000.0,2354403800.0,1790804200.0,2541435600.0,4664492500.0,8486157300.0,1073611100.0,1729991400.0,2734605800.0,3593580800.0,1666967800.0,20666106000.0,3950969600.0
2082.0,2010613200.0,1804751600.0,1554287900.0,8554523600.0,1997559900.0,1127602000.0,1976839600.0,2226679300.0,1515141600.0,2195304400.0,4045228300.0,7913810400.0,970587140.0,1528983000.0,2571000800.0,3639114200.0,1550086300.0,19882211000.0,3703212300.0
2083.0,1738125800.0,1560950500.0,1437842000.0,8284823000.0,1810062700.0,1084285300.0,1762420000.0,2111929700.0,1345346600.0,2038716500.0,3648561700.0,7583521000.0,793923400.0,1529183100.0,2581492500.0,3338441700.0,1449680100.0,18052078000.0,3679408400.0
2084.0,1610822100.0,1512057500.0,1334804400.0,8047691300.0,1693036400.0,940324160.0,1735290500.0,1966690600.0,1170630400.0,1912275600.0,3440614700.0,7094011400.0,738846700.0,1291588000.0,2450761700.0,2984346000.0,1399827500.0,16749105000.0,3346744000.0
2085.0,1329309200.0,1364777700.0,1273720700.0,6983814700.0,1560712400.0,902939900.0,1727165600.0,1917098800.0,1097008600.0,1708393900.0,3233056800.0,6233405400.0,620142400.0,1276590300.0,2256891400.0,2828103400.0,1285998700.0,16337493000.0,3013358800.0
2086.0,1218088700.0,1270284800.0,1085721100.0,6875139600.0,1482284200.0,820528260.0,1611039900.0,1938483000.0,1094830500.0,1597210400.0,3036837000.0,5757400000.0,574354400.0,1150989400.0,2135370200.0,2593740500.0,1252547300.0,15171853000.0,2503206400.0
2087.0,1092421200.0,1171141200.0,936770050.0,6539429400.0,1422077400.0,765232000.0,1537034600.0,1828382300.0,1050151800.0,1474370400.0,2711275300.0,5103993300.0,473596300.0,1065715460.0,1912145300.0,2472643800.0,1233885400.0,14826121000.0,2206484000.0
2088.0,974006500.0,1075700200.0,867830400.0,6203201000.0,1202255500.0,678533950.0,1398986100.0,1637794700.0,1002983100.0,1292975500.0,2599836700.0,4836124000.0,442989300.0,949721860.0,1836566900.0,2381559800.0,1122324000.0,14293159000.0,1973008300.0
2089.0,829171600.0,994153340.0,831736450.0,6208155000.0,1105444900.0,584741000.0,1152581600.0,1488622500.0,939092800.0,1120154600.0,2551486500.0,4459232000.0,373840740.0,848996500.0,1798393500.0,2194534100.0,1055040600.0,14155675000.0,1635260300.0
2090.0,747087600.0,823463800.0,734991100.0,5521685500.0,1007464640.0,533356640.0,1103078300.0,1545109900.0,900652740.0,991667400.0,2427940000.0,3786970000.0,357658200.0,845319360.0,1715338000.0,2024168000.0,985040260.0,13884813000.0,1381721600.0
2091.0,705764700.0,726829400.0,660456640.0,5265232000.0,957660500.0,471221060.0,1073416450.0,1563491600.0,832504800.0,931520600.0,2255516000.0,3539835400.0,329768220.0,846650940.0,1604676200.0,2064995000.0,894245100.0,13559160000.0,1299026700.0
2092.0,642434240.0,682203900.0,575325400.0,5073116000.0,926585660.0,428097340.0,986383400.0,1461709000.0,815950700.0,875703000.0,2091184900.0,3163750400.0,295739620.0,802762940.0,1506969500.0,2052957400.0,812700540.0,12749446000.0,1173059600.0
2093.0,577320700.0,629281800.0,528610560.0,5235862500.0,863704700.0,402260400.0,911359300.0,1331270400.0,764104960.0,809396800.0,1952401500.0,2975247000.0,259579820.0,667623300.0,1396551800.0,2119316700.0,765174000.0,11787939000.0,1061839740.0
2094.0,545655700.0,576831900.0,522682530.0,5020283400.0,829687740.0,334568130.0,850311500.0,1243899600.0,700285060.0,709420740.0,1922329000.0,2721103600.0,229661540.0,623017200.0,1310126600.0,2010477700.0,741921400.0,11201167000.0,994596030.0
2095.0,465590800.0,528668600.0,466261200.0,4626242600.0,791399940.0,304574850.0,786420500.0,1130680800.0,643780400.0,660297150.0,1895463200.0,2315522800.0,202751620.0,623307200.0,1223185800.0,1859944300.0,660047360.0,10093045000.0,980725440.0
2096.0,421681340.0,496579700.0,450775400.0,4432515000.0,703291970.0,282654400.0,757050430.0,1024566660.0,599891840.0,621302400.0,1700934900.0,2050605300.0,188068720.0,590382700.0,1126156500.0,1825361300.0,612170600.0,9311662000.0,894069800.0
2097.0,377084700.0,417019230.0,441684640.0,4154716700.0,661084160.0,254302480.0,677731500.0,936178400.0,581824830.0,612334200.0,1615381500.0,1778219900.0,170773740.0,577741200.0,1089570400.0,1695614500.0,570704400.0,8592326000.0,789641400.0
2098.0,346030900.0,383543170.0,446165100.0,3856263700.0,621004740.0,232207580.0,666684800.0,912173400.0,622206700.0,565878800.0,1520012300.0,1703249400.0,165320460.0,504757920.0,1063299800.0,1498118100.0,554396600.0,7800759000.0,662939840.0
