time,EC-EARTH3-VEG,CAMS-CSM1-0,MRI-ESM2-0,GFDL-ESM4
2000.0,127060490000.0,127060490000.0,127060490000.0,127060490000.0
2001.0,126535980000.0,126535980000.0,126535980000.0,126535980000.0
2002.0,125861310000.0,125861310000.0,125861310000.0,125861310000.0
2003.0,126739180000.0,126739180000.0,126739180000.0,126739180000.0
2004.0,121760830000.0,121760830000.0,121760830000.0,121760830000.0
2005.0,120207500000.0,120207500000.0,120207500000.0,120207500000.0
2006.0,117569870000.0,117569870000.0,117569870000.0,117569870000.0
2007.0,114309005000.0,114309005000.0,114309005000.0,114309005000.0
2008.0,113466230000.0,113466230000.0,113466230000.0,113466230000.0
2009.0,113532060000.0,113532060000.0,113532060000.0,113532060000.0
2010.0,110938250000.0,110938250000.0,110938250000.0,110938250000.0
2011.0,110245000000.0,110245000000.0,110245000000.0,110245000000.0
2012.0,107330700000.0,107330700000.0,107330700000.0,107330700000.0
2013.0,105662300000.0,105662300000.0,105662300000.0,105662300000.0
2014.0,104576040000.0,104576040000.0,104576040000.0,104576040000.0
2015.0,103936450000.0,103936450000.0,103936450000.0,103936450000.0
2016.0,100363020000.0,100363020000.0,100363020000.0,100363020000.0
2017.0,98438950000.0,98438950000.0,98438950000.0,98438950000.0
2018.0,95559836000.0,95559836000.0,95559836000.0,95559836000.0
2019.0,92063570000.0,92063570000.0,92063570000.0,92063570000.0
2020.0,89709720000.0,89709720000.0,89709720000.0,89709720000.0
2021.0,87259850000.0,89006870000.0,87611510000.0,88244930000.0
2022.0,81289180000.0,90997120000.0,81892080000.0,87745400000.0
2023.0,77147330000.0,88954120000.0,78540825000.0,87500990000.0
2024.0,76674870000.0,86443610000.0,74438615000.0,85124210000.0
2025.0,72254850000.0,87545690000.0,71148670000.0,83923200000.0
2026.0,70963130000.0,84991754000.0,65840902000.0,82797020000.0
2027.0,68747665000.0,84253600000.0,63118500000.0,80202195000.0
2028.0,65228940000.0,83135380000.0,59206468000.0,79027760000.0
2029.0,63410330000.0,83917150000.0,55789200000.0,77108810000.0
2030.0,60128410000.0,82660870000.0,53856285000.0,74865205000.0
2031.0,59607466000.0,82100330000.0,52309420000.0,73269035000.0
2032.0,58113573000.0,81698950000.0,50370847000.0,69896640000.0
2033.0,56088695000.0,79261720000.0,47845840000.0,67162972000.0
2034.0,54901950000.0,77431540000.0,43909108000.0,65537860000.0
2035.0,52305580000.0,78908015000.0,42234982000.0,64841105000.0
2036.0,50603210000.0,80002860000.0,39186887000.0,63729280000.0
2037.0,48577184000.0,77687290000.0,36478410000.0,62595813000.0
2038.0,48539610000.0,78782490000.0,35644630000.0,61883798000.0
2039.0,47093730000.0,78339710000.0,33531505000.0,60338282000.0
2040.0,47098225000.0,77660370000.0,31570852000.0,58328293000.0
2041.0,45809800000.0,76364170000.0,29895240000.0,56394924000.0
2042.0,46518743000.0,77451936000.0,28167248000.0,56355926000.0
2043.0,44919435000.0,76814205000.0,27575958000.0,54779020000.0
2044.0,43860360000.0,76117060000.0,26776312000.0,53421630000.0
2045.0,43464350000.0,74987900000.0,26830868000.0,49660514000.0
2046.0,41803985000.0,74810500000.0,25370935000.0,48891425000.0
2047.0,40734960000.0,73441124000.0,25520853000.0,47480640000.0
2048.0,39467820000.0,71522570000.0,24921016000.0,47332640000.0
2049.0,39004897000.0,71359400000.0,23660108000.0,46239140000.0
2050.0,38940697000.0,70047430000.0,22848280000.0,46105190000.0
2051.0,38529257000.0,69360450000.0,22194788000.0,44948220000.0
2052.0,37817030000.0,69437000000.0,22464188000.0,44342915000.0
2053.0,37687206000.0,69748910000.0,21799250000.0,42307570000.0
2054.0,37588770000.0,69593420000.0,23045988000.0,41603047000.0
2055.0,36576645000.0,71827325000.0,22600837000.0,42870833000.0
2056.0,34735440000.0,71653250000.0,21852424000.0,42467090000.0
2057.0,33795412000.0,69785790000.0,21031956000.0,42249404000.0
2058.0,34350186000.0,68894690000.0,20580495000.0,42735084000.0
2059.0,33763060000.0,69484530000.0,19977755000.0,42160500000.0
2060.0,32682983000.0,69193700000.0,20369525000.0,41098600000.0
2061.0,30562435000.0,68773610000.0,19722858000.0,40734850000.0
2062.0,30210159000.0,68116365000.0,19393595000.0,39585546000.0
2063.0,29791904000.0,67426718000.0,19804731000.0,39526347000.0
2064.0,28911968000.0,64687395000.0,19237575000.0,40034922000.0
2065.0,29055302000.0,63285228000.0,18833440000.0,39664734000.0
2066.0,29542754000.0,64244208000.0,18184045000.0,39216180000.0
2067.0,27692650000.0,63900115000.0,17900003000.0,39632527000.0
2068.0,27922987000.0,63629450000.0,17767596000.0,39241970000.0
2069.0,28006476000.0,62469760000.0,17272790000.0,39441424000.0
2070.0,27529417000.0,62094500000.0,17099610000.0,39968248000.0
2071.0,26936035000.0,63903140000.0,17411254000.0,38754270000.0
2072.0,26160220000.0,63948860000.0,17333914000.0,39332016000.0
2073.0,26574273000.0,62947830000.0,18308760000.0,38710710000.0
2074.0,26282110000.0,66604120000.0,18046091000.0,37713160000.0
2075.0,26949490000.0,65956820000.0,17652378000.0,37564494000.0
2076.0,27067940000.0,65633860000.0,17519602000.0,37468254000.0
2077.0,26822814000.0,65088676000.0,17676999000.0,37054390000.0
2078.0,26940303000.0,65801343000.0,18172572000.0,38186058000.0
2079.0,26428373000.0,65768743000.0,18040960000.0,37840876000.0
2080.0,26600358000.0,65589522000.0,18276934000.0,38122540000.0
2081.0,25440328000.0,64480110000.0,18149106000.0,38269970000.0
2082.0,23840540000.0,64421257000.0,18739646000.0,37284663000.0
2083.0,24094420000.0,64076080000.0,18990610000.0,36588683000.0
2084.0,24668850000.0,64933446000.0,19465583000.0,36278070000.0
2085.0,26015656000.0,67966910000.0,19234818000.0,36153328000.0
2086.0,25193020000.0,65379717000.0,19872074000.0,36160600000.0
2087.0,26438360000.0,65616343000.0,19990598000.0,35662586000.0
2088.0,27544578000.0,68005560000.0,19607077000.0,37609996000.0
2089.0,27372546000.0,70439220000.0,19619630000.0,37693240000.0
2090.0,26941784000.0,69384370000.0,19977212000.0,36892148000.0
2091.0,26951477000.0,70375470000.0,19998065000.0,36382400000.0
2092.0,27307444000.0,67516862000.0,20439515000.0,36269040000.0
2093.0,26715083000.0,67892937000.0,19928710000.0,36357177000.0
2094.0,26466497000.0,68512780000.0,20620660000.0,36420940000.0
2095.0,26748963000.0,68939860000.0,20813859000.0,36214465000.0
2096.0,26784790000.0,69048820000.0,21666560000.0,36476514000.0
2097.0,27519023000.0,70503060000.0,21727638000.0,37398820000.0
2098.0,26936500000.0,70144720000.0,22982610000.0,37334753000.0
2099.0,26973796000.0,72352350000.0,23628710000.0,37469250000.0
2100.0,27092734000.0,75922030000.0,23684422000.0,37653574000.0
