time,MRI-ESM2-0,IPSL-CM6A-LR
2000.0,15416121000.0,15416121000.0
2001.0,14969346000.0,14969346000.0
2002.0,14923514000.0,14923514000.0
2003.0,14822442000.0,14822442000.0
2004.0,14758252000.0,14758252000.0
2005.0,14744956000.0,14744956000.0
2006.0,14864852000.0,14864852000.0
2007.0,14713094000.0,14713094000.0
2008.0,15021565000.0,15021565000.0
2009.0,14801224000.0,14801224000.0
2010.0,14661983000.0,14661983000.0
2011.0,14740180000.0,14740180000.0
2012.0,14747525000.0,14747525000.0
2013.0,14613520000.0,14613520000.0
2014.0,14402971000.0,14402971000.0
2015.0,14329986000.0,14329986000.0
2016.0,14229366000.0,14229366000.0
2017.0,14186502000.0,14186502000.0
2018.0,14113355000.0,14113355000.0
2019.0,14035911000.0,14035911000.0
2020.0,13948543000.0,13948543000.0
2021.0,13747497000.0,13757552000.0
2022.0,13655389000.0,13628648000.0
2023.0,13423796000.0,13811856000.0
2024.0,13380608000.0,13592230000.0
2025.0,13093530000.0,13341101000.0
2026.0,12856532000.0,13245112000.0
2027.0,12703749000.0,12992322000.0
2028.0,12394536000.0,12845403000.0
2029.0,12241633000.0,13185962000.0
2030.0,12031014000.0,12741629000.0
2031.0,11741191000.0,12392911000.0
2032.0,11504808000.0,12077145000.0
2033.0,11147539000.0,11857912000.0
2034.0,10939748000.0,11759342000.0
2035.0,10604506000.0,11263132000.0
2036.0,10222712000.0,10847000000.0
2037.0,9848986000.0,10604052000.0
2038.0,9554850000.0,10213497000.0
2039.0,9226098000.0,9817232000.0
2040.0,8786866000.0,9617129000.0
2041.0,8339330000.0,9383956000.0
2042.0,8080503300.0,8764709000.0
2043.0,7813753300.0,8406532000.0
2044.0,7515636700.0,7916872000.0
2045.0,7232873500.0,7747341000.0
2046.0,6783441000.0,7646216000.0
2047.0,6558125000.0,7231581000.0
2048.0,6296026000.0,6790055400.0
2049.0,6046964700.0,6480052000.0
2050.0,5764584000.0,6235914000.0
2051.0,5536930000.0,5876851700.0
2052.0,5281967600.0,5459707400.0
2053.0,5305865700.0,5250873300.0
2054.0,5095400000.0,5096611000.0
2055.0,4840652300.0,4741793000.0
2056.0,4710857000.0,4501810000.0
2057.0,4566990000.0,4357550600.0
2058.0,4418108400.0,4119318800.0
2059.0,4284065500.0,3862157300.0
2060.0,4453069300.0,3706551000.0
2061.0,4289384200.0,3419783700.0
2062.0,3959540200.0,3280660500.0
2063.0,3772247000.0,3082034000.0
2064.0,3587466200.0,2914787000.0
2065.0,3470664400.0,2717591800.0
2066.0,3380086500.0,2602041900.0
2067.0,3252567600.0,2447924700.0
2068.0,3247627000.0,2357410300.0
2069.0,3080791000.0,2226928400.0
2070.0,3000645600.0,2145596400.0
2071.0,2822860500.0,2017355000.0
2072.0,2625706800.0,1962743300.0
2073.0,2551846400.0,1849200500.0
2074.0,2463274500.0,1693766800.0
2075.0,2450418700.0,1634803000.0
2076.0,2363146000.0,1511356800.0
2077.0,2351808000.0,1416843000.0
2078.0,2178888700.0,1270151200.0
2079.0,2100100900.0,1175132800.0
2080.0,1937835500.0,1063235460.0
2081.0,1885615200.0,984442100.0
2082.0,1818042200.0,887048400.0
2083.0,1859482800.0,906151800.0
2084.0,1745493900.0,786677700.0
2085.0,1662522200.0,704926100.0
2086.0,1612711700.0,653335300.0
2087.0,1597464400.0,612519230.0
2088.0,1448815700.0,574460160.0
2089.0,1409604600.0,539993000.0
2090.0,1334846300.0,516723970.0
2091.0,1315104800.0,486264160.0
2092.0,1243111800.0,442786430.0
2093.0,1173514900.0,425581630.0
2094.0,1360167600.0,393728100.0
2095.0,1106534400.0,359983970.0
2096.0,1094741900.0,338872700.0
2097.0,1200784500.0,284299740.0
2098.0,1032218200.0,270933300.0
2099.0,989127200.0,246586220.0
2100.0,1026668000.0,228139600.0
