time,BCC-CSM2-MR,CAMS-CSM1-0,EC-EARTH3,NORESM2-MM,FGOALS-F3-L,INM-CM4-8,MPI-ESM1-2-HR,CESM2-WACCM,CESM2,INM-CM5-0,MRI-ESM2-0,EC-EARTH3-VEG,GFDL-ESM4
2014.0,701659224300.0,701659224300.0,701659224300.0,701659224300.0,701659224300.0,701659224300.0,701659224300.0,701659224300.0,701659224300.0,701659224300.0,701659224300.0,701659224300.0,701659224300.0
2015.0,699827862200.0,699827862200.0,699827862200.0,699827862200.0,699827862200.0,699827862200.0,699827862200.0,699827862200.0,699827862200.0,699827862200.0,699827862200.0,699827862200.0,699827862200.0
2016.0,700572181200.0,700572181200.0,700572181200.0,700572181200.0,700572181200.0,700572181200.0,700572181200.0,700572181200.0,700572181200.0,700572181200.0,700572181200.0,700572181200.0,700572181200.0
2017.0,697064400000.0,697064400000.0,697064400000.0,697064400000.0,697064400000.0,697064400000.0,697064400000.0,697064400000.0,697064400000.0,697064400000.0,697064400000.0,697064400000.0,697064400000.0
2018.0,696760410800.0,696760410800.0,696760410800.0,696760410800.0,696760410800.0,696760410800.0,696760410800.0,696760410800.0,696760410800.0,696760410800.0,696760410800.0,696760410800.0,696760410800.0
2019.0,697854300100.0,697854300100.0,697854300100.0,697854300100.0,697854300100.0,697854300100.0,697854300100.0,697854300100.0,697854300100.0,697854300100.0,697854300100.0,697854300100.0,697854300100.0
2020.0,695208106800.0,695208106800.0,695208106800.0,695208106800.0,695208106800.0,695208106800.0,695208106800.0,695208106800.0,695208106800.0,695208106800.0,695208106800.0,695208106800.0,695208106800.0
2021.0,693078740600.0,694628799800.0,692893145100.0,693824701100.0,694668307200.0,693666433700.0,693800789600.0,693976371400.0,693936967700.0,694539474800.0,693781971300.0,696788534400.0,693840957500.0
2022.0,692458885200.0,692365423340.0,691421847400.0,692002603200.0,692319079100.0,692708217000.0,694498013400.0,693321634500.0,692746823600.0,692863582400.0,692404132600.0,693101665500.0,693020223200.0
2023.0,691716480160.0,690488321860.0,689901779100.0,691096498040.0,691540135700.0,692722645800.0,692368219300.0,691501390000.0,691125960560.0,691799160400.0,691318664100.0,691714209200.0,691510222760.0
2024.0,691106987100.0,690805162100.0,687794002300.0,689820193840.0,689540044640.0,690449477750.0,690551707140.0,690805949850.0,690195598900.0,690177017600.0,689611081400.0,690283901200.0,690003245100.0
2025.0,688499272560.0,688078907050.0,686699217460.0,688270656800.0,688062360540.0,689558731700.0,689624847700.0,688068792300.0,687505800200.0,688678532750.0,689115908000.0,689269979200.0,688211991650.0
2026.0,687251064400.0,686827804140.0,685729882760.0,686598027760.0,686195361700.0,687634528300.0,688430651540.0,686301716300.0,686794550360.0,688156042500.0,686798677560.0,690291576700.0,686919174350.0
2027.0,686038638800.0,685877421140.0,682872028740.0,685749509900.0,684054619440.0,686491387960.0,687086053950.0,685248550040.0,684443291060.0,687253276260.0,685020040760.0,686773584200.0,685066838100.0
2028.0,683044058700.0,684134263050.0,680895936630.0,685049763860.0,682381887790.0,684564026360.0,685169384000.0,683442410240.0,682560587820.0,685354545250.0,683692006000.0,684283753400.0,684309445600.0
2029.0,682336769350.0,683440729500.0,678171660420.0,681998569140.0,681408199040.0,682659500600.0,684064586670.0,681406038900.0,680772060000.0,683536696800.0,680797842340.0,682656708000.0,683563258500.0
2030.0,679610833000.0,682190803600.0,675920482620.0,680658651140.0,679763006760.0,680670793400.0,683191006760.0,679179544910.0,678817441910.0,680974629400.0,679639587100.0,680516643200.0,680748258300.0
2031.0,678200607760.0,680516922300.0,673898882730.0,678864203740.0,676750066270.0,678760360900.0,681377321900.0,677469536360.0,676701393730.0,679600551000.0,676501720900.0,679220589060.0,678829100100.0
2032.0,675125314240.0,680149190600.0,670862230460.0,677135497300.0,674088370860.0,677328750840.0,680019533760.0,675696304900.0,674592672500.0,677833109740.0,674810141000.0,677850834860.0,677182525960.0
2033.0,672397896940.0,679760080700.0,668719380700.0,676691565640.0,674075190200.0,676241923800.0,677811748940.0,673014618000.0,671884421050.0,675562725500.0,673248669000.0,676961911300.0,676751009900.0
2034.0,670067922960.0,676422485800.0,664800714460.0,675287832760.0,670625872460.0,674083765200.0,676756099700.0,671149923360.0,669386569140.0,673448082700.0,670576295500.0,673140461520.0,674302366860.0
2035.0,667332320030.0,675761953200.0,662343243590.0,672950503200.0,668310782700.0,672557007960.0,675053413840.0,669999283360.0,666782739440.0,671469525860.0,668055255500.0,671030226000.0,673010569550.0
2036.0,664603826300.0,674774065300.0,658923139900.0,670789903600.0,665404610580.0,671183528400.0,673617309200.0,667539518200.0,664187075400.0,669091451630.0,665886010100.0,669543612360.0,669880583200.0
2037.0,661651498640.0,672236024660.0,655300296560.0,669651906160.0,662304561550.0,669984817390.0,670844638800.0,665108503700.0,661970192900.0,666874630250.0,663219268930.0,667605571450.0,668345216300.0
2038.0,658675233240.0,669254645160.0,651966522850.0,666682512900.0,659824611840.0,667421523950.0,669184038490.0,663921533560.0,659349524800.0,664469621800.0,660624292140.0,664130102000.0,665573444500.0
2039.0,656005635740.0,668105957140.0,648979359860.0,664171110060.0,656842153760.0,665151037450.0,667649029090.0,660786447700.0,656265313590.0,662080614000.0,658530670900.0,661651117570.0,663081388140.0
2040.0,654930141060.0,667201188770.0,645164588640.0,662026571840.0,653991788500.0,662802492650.0,666708295310.0,658146152200.0,653950422300.0,659182138400.0,655572259360.0,659116441160.0,661379306950.0
2041.0,651516831300.0,664626203930.0,641230889850.0,659436660240.0,650985450700.0,660682333200.0,664045743900.0,655218667200.0,650892628930.0,656577048770.0,653485703060.0,657734795200.0,659455192400.0
2042.0,647709067700.0,662940057800.0,638407905460.0,657239006300.0,648269383750.0,658474517440.0,661515767800.0,651954639940.0,648066507540.0,654043345850.0,653701106590.0,654153251940.0,658057141540.0
2043.0,644425267280.0,660173388930.0,633876190900.0,654495365010.0,644918176200.0,656588937300.0,658946161930.0,649164858650.0,644986606180.0,651478604760.0,647108951390.0,651850919600.0,654886008100.0
2044.0,641164278100.0,658080721500.0,629423040300.0,652179546790.0,641342972040.0,654199821100.0,657615098440.0,646611335500.0,642723196460.0,649824834900.0,644315007890.0,649193289200.0,652516530950.0
2045.0,638379197110.0,657873667160.0,625932869560.0,650513160980.0,638260399950.0,651876931240.0,655333087250.0,643383299310.0,639130892590.0,646486110340.0,641251132300.0,645199211760.0,651001154160.0
2046.0,634985299800.0,656956541500.0,622212530080.0,647505396940.0,635599518760.0,649906534830.0,652985988060.0,640645042640.0,636250735320.0,643291845250.0,638320841800.0,641877081450.0,647399892980.0
2047.0,631487500740.0,652944110050.0,617143239700.0,644961249400.0,631294567040.0,646779353700.0,650460735200.0,638028612810.0,632835588890.0,640106460840.0,635461109900.0,638130994300.0,645216835200.0
2048.0,628217271040.0,650669569720.0,612730472250.0,642406718480.0,628947602340.0,644144377390.0,648442798850.0,634529829740.0,629723457950.0,637375469930.0,631608719750.0,634449543600.0,642605824010.0
2049.0,625280322360.0,648654638900.0,608133297580.0,639210580520.0,625533358160.0,641813407580.0,645142277900.0,631671425740.0,626287065060.0,634254590460.0,628748687000.0,630640180480.0,641085838400.0
2050.0,621449005420.0,645956102770.0,603816468700.0,637931125200.0,622016346380.0,640430127900.0,642831033400.0,628005441800.0,623016815810.0,631579313650.0,626511872520.0,626890690130.0,638062203000.0
2051.0,618272513850.0,643434298100.0,599308177440.0,634210897040.0,619266898930.0,637577145000.0,641019755250.0,624476321000.0,619026273910.0,629262079000.0,622119826700.0,623018340410.0,635394780500.0
2052.0,615239104300.0,641141329900.0,594435491350.0,631115051800.0,614614832760.0,634682492240.0,637575845650.0,621665147650.0,615975254600.0,626222839600.0,618500490660.0,619688060320.0,633026484510.0
2053.0,611332647430.0,639586330100.0,589661554640.0,627562589900.0,610788688680.0,632071293650.0,634237664960.0,619433823580.0,612250421200.0,623403660820.0,614671126530.0,615264244400.0,629991597680.0
2054.0,607370114100.0,637340824150.0,585028241100.0,624186872040.0,609995851670.0,628976723210.0,631445598620.0,616998640110.0,608412841610.0,620369127560.0,611085855620.0,610013004680.0,626774661330.0
2055.0,603492272440.0,636362531800.0,579303978720.0,620748736680.0,604093728240.0,626840429750.0,628149361760.0,613738793900.0,604517996690.0,617095210230.0,607124993830.0,604766161640.0,623598112810.0
2056.0,599695093130.0,632391363770.0,574326761480.0,618071864270.0,600357079700.0,624520942260.0,624845162420.0,608657549630.0,601681957640.0,615062956140.0,603582465520.0,600199389950.0,621545902040.0
2057.0,595616818630.0,629496690160.0,568762389880.0,614540344050.0,596770590960.0,620848529340.0,621718715000.0,604775824940.0,597620244510.0,612276044020.0,599619844020.0,595952254880.0,619084204600.0
2058.0,590872959080.0,626869865960.0,563478291670.0,610572331800.0,592941755420.0,617660613100.0,618150535060.0,600225929380.0,594176253980.0,608990691300.0,595930049020.0,591048728610.0,615815546330.0
2059.0,586370637960.0,625085909200.0,557897298170.0,607005152020.0,588881814870.0,614468243920.0,614592666640.0,596630003760.0,590989625360.0,605658131170.0,591991021540.0,586283158740.0,612343831240.0
2060.0,581068711750.0,621937539330.0,552181254620.0,603818963920.0,585698092560.0,611899433360.0,610399874160.0,592979379500.0,586795612340.0,602592391200.0,589018052530.0,583560556510.0,609856920460.0
2061.0,576585250510.0,620005041910.0,546394686190.0,601105384790.0,581901265180.0,608747354360.0,607325901340.0,589006768680.0,583027564230.0,599823120760.0,584265758970.0,577164553810.0,605668965150.0
2062.0,572023058940.0,617114644700.0,541080768580.0,597158053730.0,577827748110.0,605383715460.0,604340071600.0,585064856150.0,579186520770.0,596498858650.0,581093815550.0,571373709350.0,603042477590.0
2063.0,567036408740.0,613951014720.0,534691780260.0,593755468000.0,573563872850.0,602307872890.0,601431896350.0,580659796600.0,575221044280.0,593369555590.0,576784904100.0,565581906040.0,599099543980.0
2064.0,562789118890.0,611109075100.0,529439868380.0,590450360180.0,569666907870.0,599822010500.0,598330687560.0,576597190040.0,570883703410.0,590281239440.0,574602675700.0,559860924390.0,595469676140.0
2065.0,558704565400.0,608761936920.0,524252570310.0,586954935740.0,566042635120.0,595933209350.0,594480219010.0,571659278840.0,566596219700.0,586979316370.0,569260194800.0,554043972820.0,592135945580.0
2066.0,554078966580.0,607923401200.0,518156336090.0,582716785830.0,562230457710.0,593291735100.0,591030202190.0,567504436710.0,562574999000.0,585581373810.0,565354245640.0,548026076200.0,588457605960.0
2067.0,549686598220.0,603661864160.0,512172518360.0,578544225720.0,559234680540.0,589578559410.0,587766625640.0,563469737190.0,557824384640.0,581502178600.0,561050195750.0,542267923830.0,584908081900.0
2068.0,545404474240.0,600123014940.0,506326481360.0,575368906800.0,555708667170.0,586064492400.0,584410178310.0,558838747660.0,553549235720.0,578503670170.0,556648924840.0,536341943710.0,582453390220.0
2069.0,540844295520.0,598357882220.0,500706826990.0,571645704550.0,551276643510.0,583304815420.0,580840697220.0,555133637330.0,549320722450.0,576178112180.0,553338767960.0,530122961000.0,578508057250.0
2070.0,536670658650.0,596082625540.0,494856263510.0,567529405110.0,547645202010.0,579591609460.0,576914787880.0,549899275820.0,544300989280.0,573285385210.0,548457312590.0,524171460470.0,575332347860.0
2071.0,531670070940.0,593114915800.0,489192596140.0,564065717280.0,543493996040.0,575806403020.0,572958985150.0,545290694720.0,540035993340.0,571643748170.0,543441564580.0,518207361290.0,573163872320.0
2072.0,528675936490.0,589711592530.0,483849067730.0,559903298610.0,538792950860.0,572767466200.0,569561945950.0,540460023440.0,535435093270.0,568186189920.0,538664155720.0,511305648820.0,568989392590.0
2073.0,522498297550.0,587248185700.0,477761288550.0,556176086970.0,535961788930.0,569613286660.0,566321119110.0,535663518740.0,530710520380.0,564862934240.0,534771067130.0,504784142630.0,565584612530.0
2074.0,517550614820.0,584930131450.0,472224708450.0,552666453380.0,530478027560.0,565602541140.0,563062799470.0,530752357340.0,525885717830.0,562237490080.0,530176287980.0,498040196180.0,561202453980.0
2075.0,513109506510.0,583657388770.0,466996176840.0,548682223650.0,526300420230.0,561908765600.0,559637606670.0,526349960520.0,521880404600.0,559950868940.0,525981771890.0,492203762340.0,557266308820.0
2076.0,508443510210.0,579147218270.0,461060601750.0,544367447120.0,522423023500.0,558471082430.0,556073972060.0,521278173590.0,516676652310.0,555956635680.0,521138077730.0,484875755950.0,557400938540.0
2077.0,503855972250.0,576263057420.0,455273902670.0,540338889910.0,518013445370.0,554490476900.0,552490834990.0,517117591220.0,511618110070.0,552428708360.0,516567176230.0,478141192390.0,550931957270.0
2078.0,499868932790.0,573580997250.0,448962724020.0,537214154480.0,513728829230.0,551056821080.0,549321305560.0,512331373160.0,507357937230.0,549351128610.0,511650340590.0,471183922700.0,547261011150.0
2079.0,495609035200.0,572384530410.0,442316602730.0,533339892190.0,510003435110.0,547857144790.0,545553101430.0,507509656680.0,501543215740.0,547140614690.0,507313005080.0,464352195720.0,543794984300.0
2080.0,490928635950.0,569312047720.0,435364024726.0,530029395120.0,505922913910.0,543877573790.0,542098743360.0,502581761120.0,495370655390.0,544023021520.0,503215232000.0,457878240680.0,540187126240.0
2081.0,486197764950.0,565270107520.0,428773710710.0,527040272720.0,502066197310.0,540037493850.0,539182126790.0,497813857510.0,490327723530.0,541163321270.0,498775989090.0,450238798020.0,536346555150.0
2082.0,482112100840.0,563065109520.0,422421787440.0,522529583140.0,497977240590.0,536922729480.0,537270413450.0,493514650550.0,485020033810.0,538359927540.0,493908457800.0,442823935490.0,532743182160.0
2083.0,476874601490.0,560393179060.0,416761488770.0,518385386140.0,493404399540.0,533365365290.0,532641963040.0,488890466300.0,479387105090.0,535039097870.0,489401040760.0,435491150250.0,529241229420.0
2084.0,472003865680.0,556314258570.0,410682947150.0,514140642190.0,489482187600.0,529108159980.0,529665999400.0,483031246540.0,473734224480.0,531810187080.0,485319995400.0,428820370830.0,525646418680.0
2085.0,467053455000.0,553742666720.0,404566524420.0,509615236314.0,485250062830.0,525468088670.0,527002248540.0,478321115340.0,468253667610.0,528612665660.0,480854861470.0,421252611630.0,521617847020.0
2086.0,462397394960.0,551253211310.0,397886615040.0,505359265974.0,481010337820.0,522347253920.0,523599139390.0,472274462350.0,462710891620.0,525148026440.0,476246451020.0,413705691810.0,519791241770.0
2087.0,458136430010.0,548008418050.0,391811975896.0,500795354560.0,477214617760.0,518971045250.0,519579342340.0,467002586720.0,457184868960.0,521328056220.0,471376914390.0,406274252100.0,514788902780.0
2088.0,453101303420.0,545338891350.0,385827704896.0,496755054750.0,472928688070.0,515306840600.0,516228320160.0,461802041530.0,451653757750.0,520084120440.0,466575296620.0,398901378576.0,511701074070.0
2089.0,448445534060.0,542224457580.0,379335323410.0,492960162060.0,468838754960.0,512292281700.0,512542234050.0,456342337470.0,445674593350.0,516021707490.0,462703454060.0,391575458420.0,508108836800.0
2090.0,444139640456.0,540175124060.0,372201162230.0,487648445514.0,464823980570.0,508759942550.0,509306396640.0,450774186970.0,439685017980.0,512763760620.0,458090299290.0,384994276720.0,506168085740.0
2091.0,440204371260.0,536330058700.0,365516516508.0,482983437370.0,461196897660.0,506140828800.0,506757596900.0,444947250300.0,433409427690.0,509404326640.0,454151449970.0,377623235950.0,500993244040.0
2092.0,435440034450.0,533242105320.0,358373069506.0,478695223980.0,457052542790.0,501479112490.0,502683502720.0,440184604210.0,427788899850.0,505969340040.0,449674588880.0,370087921780.0,498123875170.0
2093.0,431618561026.0,529445284830.0,350494981880.0,474546101210.0,452759063940.0,497938541390.0,499145255620.0,433928583130.0,421743670140.0,502876200460.0,444000204550.0,363480548170.0,493848110850.0
2094.0,426894878648.0,526260941640.0,342848735208.0,470565743506.0,449256906930.0,493747167070.0,495464747370.0,428448722604.0,416174539600.0,499112042470.0,439580439550.0,355417913676.0,490374455310.0
2095.0,421904483564.0,525261307440.0,336525288330.0,465728174982.0,445794389700.0,490156089120.0,492525057810.0,422738109716.0,410949671130.0,496079435850.0,435213799450.0,347913714910.0,486207921950.0
2096.0,416876568296.0,522142475320.0,330095075208.0,461242869770.0,441303132490.0,486510171430.0,488521474800.0,417352533410.0,404818242112.0,492846500764.0,430046959020.0,340427060430.0,483032215540.0
2097.0,412864797790.0,518037250170.0,322986801324.0,456878639490.0,437600318720.0,482968513770.0,485542605350.0,411492094660.0,398985059584.0,490124050956.0,425562093430.0,333173548192.0,479541899540.0
2098.0,408076571050.0,514695731600.0,316269063606.0,452789033980.0,432841605470.0,480759464140.0,481339502720.0,406119342690.0,392824185466.0,486831260080.0,421151518770.0,324448574530.0,475943127530.0
2099.0,404216188476.0,511545344930.0,308821558282.0,448437272196.0,429146257150.0,475480812770.0,477988140340.0,400400048960.0,387082647370.0,484000299800.0,418194996220.0,317088647396.0,472360340850.0
2100.0,399512070460.0,509375646540.0,301875916646.0,444105289292.0,425005294950.0,472471218510.0,475383749170.0,395792999250.0,380986288050.0,481902149850.0,415642848080.0,310259472236.0,468644050940.0
