time,MRI-ESM2-0
2000.0,707243351700.0
2001.0,707207321400.0
2002.0,706239784800.0
2003.0,705755904700.0
2004.0,706146876500.0
2005.0,705380858700.0
2006.0,705326299100.0
2007.0,704339903600.0
2008.0,703388792800.0
2009.0,703493567600.0
2010.0,701774614000.0
2011.0,702707051100.0
2012.0,701077266900.0
2013.0,700883436100.0
2014.0,701659224300.0
2015.0,699827862200.0
2016.0,700572181200.0
2017.0,697064400000.0
2018.0,696760410800.0
2019.0,697854300100.0
2020.0,695208106800.0
2021.0,693264671800.0
2022.0,691537371800.0
2023.0,689844285500.0
2024.0,688783584740.0
2025.0,687030257700.0
2026.0,685191064200.0
2027.0,684025092200.0
2028.0,681092166100.0
2029.0,678785064100.0
2030.0,677562319000.0
2031.0,675837923250.0
2032.0,672962942250.0
2033.0,670603271700.0
2034.0,668943918040.0
2035.0,666462481140.0
2036.0,664044680860.0
2037.0,661148878000.0
2038.0,658766826390.0
2039.0,655674372850.0
2040.0,653063079390.0
2041.0,650888808240.0
2042.0,647724372000.0
2043.0,644998666000.0
2044.0,641788698340.0
2045.0,640197828780.0
2046.0,638035273740.0
2047.0,633305796670.0
2048.0,629440710210.0
2049.0,625785895570.0
2050.0,623641653100.0
2051.0,619974741700.0
2052.0,616724860580.0
2053.0,613600131330.0
2054.0,609864596010.0
2055.0,607798900770.0
2056.0,604325820370.0
2057.0,602857459960.0
2058.0,597200293100.0
2059.0,593164537850.0
2060.0,589565019700.0
2061.0,586648891020.0
2062.0,584063657440.0
2063.0,580554978230.0
2064.0,576791936960.0
2065.0,573428379470.0
2066.0,569598454690.0
2067.0,565961688060.0
2068.0,562506034110.0
2069.0,559429781260.0
2070.0,555761280050.0
2071.0,552909756100.0
2072.0,549157090870.0
2073.0,546093770570.0
2074.0,542864451920.0
2075.0,539973434150.0
2076.0,536324853410.0
2077.0,533718316140.0
2078.0,531759850620.0
2079.0,527845193730.0
2080.0,525189668350.0
2081.0,524402330860.0
2082.0,520726790830.0
2083.0,515547144580.0
2084.0,512703615070.0
2085.0,510581130470.0
2086.0,507136110400.0
2087.0,505343156430.0
2088.0,505075549330.0
2089.0,498583284160.0
2090.0,494982256470.0
2091.0,492324388300.0
2092.0,489067841880.0
2093.0,486684300750.0
2094.0,483224397020.0
2095.0,480873088850.0
2096.0,479006369330.0
2097.0,476438038620.0
2098.0,473693387970.0
2099.0,471710677880.0
2100.0,471445314780.0
