time,CAMS-CSM1-0,BCC-CSM2-MR,NORESM2-MM,ACCESS-ESM1-5,FGOALS-F3-L,INM-CM4-8,ACCESS-CM2,EC-EARTH3,IPSL-CM6A-LR,INM-CM5-0,MPI-ESM1-2-HR,CESM2-WACCM,CESM2,EC-EARTH3-VEG,CANESM5,GFDL-ESM4,MRI-ESM2-0
2018.0,696760410800.0,696760410800.0,696760410800.0,696760410800.0,696760410800.0,696760410800.0,696760410800.0,696760410800.0,696760410800.0,696760410800.0,696760410800.0,696760410800.0,696760410800.0,696760410800.0,696760410800.0,696760410800.0,696760410800.0
2019.0,697854300100.0,697854300100.0,697854300100.0,697854300100.0,697854300100.0,697854300100.0,697854300100.0,697854300100.0,697854300100.0,697854300100.0,697854300100.0,697854300100.0,697854300100.0,697854300100.0,697854300100.0,697854300100.0,697854300100.0
2020.0,695208106800.0,695208106800.0,695208106800.0,695208106800.0,695208106800.0,695208106800.0,695208106800.0,695208106800.0,695208106800.0,695208106800.0,695208106800.0,695208106800.0,695208106800.0,695208106800.0,695208106800.0,695208106800.0,695208106800.0
2021.0,694568444400.0,693476529900.0,694321001500.0,693290433200.0,693064520500.0,693600676500.0,693808233100.0,692871635100.0,694967337700.0,693203665300.0,693707199500.0,693160581300.0,693461795300.0,693663630100.0,693125571760.0,695688244800.0,692675774200.0
2022.0,693585711800.0,692403542340.0,692778683000.0,691505387900.0,692073179000.0,691660716200.0,691905830600.0,692018325900.0,692691017100.0,692562404300.0,694300709500.0,692419564900.0,692028256400.0,693168543700.0,694357675900.0,692115992200.0,691786677900.0
2023.0,693009622400.0,691146675960.0,691029152300.0,690531773000.0,690608507900.0,691608537300.0,690489225450.0,690207163300.0,691631012440.0,691846454000.0,693473387200.0,692348834360.0,690525040300.0,691180375600.0,690863886730.0,690391875460.0,690117436200.0
2024.0,691365140900.0,690633331700.0,689400512400.0,689673789900.0,689276468280.0,689221615400.0,689960371100.0,688599887470.0,690656378560.0,689660165900.0,691024881900.0,689016107300.0,688178691500.0,689298795100.0,689265236300.0,689362480000.0,688652788940.0
2025.0,689180974200.0,689198559450.0,688742356900.0,688112329800.0,687022696950.0,687751892900.0,687795423300.0,686584487100.0,688450727950.0,688177905700.0,689163841000.0,687012789440.0,686743296740.0,688439364840.0,686463522740.0,689239984700.0,686720346100.0
2026.0,688320238800.0,687186906360.0,686955285960.0,686103542600.0,686435125700.0,686480903200.0,686086551060.0,684467021200.0,687191438360.0,687181252300.0,687478028200.0,684492105900.0,685562111300.0,686379860900.0,684570281200.0,687892072940.0,685564259100.0
2027.0,687464535700.0,686367086500.0,684535333500.0,684342984660.0,684346244900.0,685445172240.0,684053971540.0,682109722450.0,686327772270.0,686090540260.0,685792421800.0,682473584100.0,683539422200.0,685411264600.0,682586224200.0,685198178740.0,683072330800.0
2028.0,686164039400.0,684441029640.0,682755385300.0,681764522600.0,684805764870.0,683623508500.0,681242670560.0,680585381300.0,684484950000.0,684416967640.0,683994424840.0,680572467400.0,681929947600.0,682625461700.0,680372970800.0,683384771940.0,681672165250.0
2029.0,687058055340.0,683455225630.0,680634623400.0,679781467460.0,681788038300.0,681974377800.0,679118146680.0,677838575650.0,683675878570.0,681791968800.0,682152157760.0,678349165040.0,680148049600.0,680528253970.0,677675523370.0,682029142400.0,679266700840.0
2030.0,686474301000.0,681375527360.0,679718197100.0,677933002860.0,679414877250.0,680474703100.0,676922493700.0,674935092000.0,681585866000.0,680350479050.0,680144435900.0,676390568540.0,677017616000.0,678580637100.0,675142460040.0,679758057100.0,677409744200.0
2031.0,683051030140.0,679262583700.0,677026063620.0,675740394070.0,677450266400.0,679035533900.0,673821378040.0,672853429090.0,679951923300.0,678331096100.0,678655466400.0,674377712200.0,674393099640.0,676995911900.0,673084498000.0,678982773260.0,675189509530.0
2032.0,680429274850.0,677816566740.0,676248897260.0,673751253900.0,675502012400.0,676910562410.0,671303481420.0,670134957940.0,677583740760.0,676542770300.0,677936486840.0,671987867440.0,672251961260.0,674819889250.0,671043390640.0,677302250650.0,672800206760.0
2033.0,679257517090.0,675692756960.0,674270931930.0,671503436500.0,672641768460.0,676181582760.0,670009937700.0,667226958700.0,674842163660.0,674061836440.0,675792803440.0,669998972900.0,670237225700.0,672391155340.0,666398315400.0,674937744900.0,671263557500.0
2034.0,678519829300.0,674528155660.0,672628574200.0,669432141100.0,671508053200.0,673538262960.0,667183824100.0,663905339540.0,672673742100.0,672484308800.0,673737379860.0,667040938000.0,667463012040.0,670046403900.0,662778481900.0,673642401390.0,668486573660.0
2035.0,676844041240.0,671871376660.0,669891193600.0,666576148900.0,669158042200.0,673795864550.0,664117601400.0,660701344900.0,669786386500.0,670393663370.0,672903496660.0,664299581690.0,665042885000.0,668311534860.0,659194287130.0,670242620680.0,665260677400.0
2036.0,675265104410.0,669389362100.0,668339039400.0,663615124550.0,667131472330.0,670936295970.0,661602818050.0,658655173940.0,666424964500.0,669003585500.0,673791039990.0,661142971460.0,662187971700.0,665528799960.0,655632461500.0,668427824100.0,662964203250.0
2037.0,674355767640.0,667729629550.0,665626064400.0,661608123400.0,664730474000.0,669179692800.0,659378675760.0,654873300960.0,664595200400.0,666088210600.0,670571995400.0,658568357350.0,659488917300.0,663311839740.0,653400315440.0,667492098500.0,660520418440.0
2038.0,672408445250.0,665660658100.0,663350261300.0,659373219330.0,662766679100.0,667294340600.0,656193913700.0,651250916700.0,661756823000.0,664332366400.0,668174286160.0,655603531700.0,656875333010.0,661247431900.0,649188902700.0,665001042170.0,656717893060.0
2039.0,670589451150.0,663218890100.0,661010038640.0,657330768150.0,659667881600.0,665181443340.0,652295126150.0,647612271310.0,659116027560.0,661552213740.0,666640773150.0,652630387860.0,653493858850.0,659269082640.0,645295544340.0,662318900610.0,654788444750.0
2040.0,669681111300.0,661432800060.0,659979791440.0,654472212940.0,656763427400.0,664173793940.0,649255644890.0,644027064640.0,654957885820.0,659610465600.0,665146451040.0,649530048240.0,650084246800.0,656784442600.0,641475845700.0,659596869960.0,651464095560.0
2041.0,666778633460.0,659940187940.0,657459758800.0,651737455500.0,655194109560.0,661244832770.0,645544080050.0,639750467900.0,653097953300.0,657809132260.0,663683897650.0,646521423160.0,648024227540.0,655200280640.0,637213511600.0,659300897960.0,648150325770.0
2042.0,665565474900.0,658187725700.0,654605241200.0,648856765830.0,652547897350.0,659465750290.0,642431798240.0,636008089840.0,649795449700.0,655392674540.0,660869231760.0,644055689320.0,644555836700.0,653207282000.0,633231126900.0,657680135800.0,645661272050.0
2043.0,664664470000.0,654333820500.0,651248452300.0,646438561200.0,649686503060.0,657519020030.0,639750590800.0,633247737450.0,646455054000.0,653206522600.0,659256849400.0,640178434050.0,640859285250.0,649823497360.0,629324836700.0,655768093750.0,644791354710.0
2044.0,662921105100.0,652024463300.0,649192633100.0,642729876900.0,646975611290.0,655656260660.0,635959081550.0,628895345180.0,643494228990.0,650808294160.0,657669353860.0,638445515850.0,637146770200.0,647994394540.0,625397051500.0,652720489100.0,640926839860.0
2045.0,661874256100.0,650928510260.0,645800802300.0,639798074760.0,644402759160.0,653358116500.0,632874170140.0,625389570600.0,640388468340.0,648516943500.0,655863290100.0,634432511160.0,634830861380.0,645477262100.0,620858214810.0,650673903800.0,637451181840.0
2046.0,658871331200.0,647583167100.0,643476124040.0,639353380650.0,642838810400.0,651100960000.0,629098824970.0,620345793560.0,637804551500.0,645974063250.0,655052484700.0,631209184400.0,631093687540.0,643204354000.0,617052040750.0,648140416730.0,633713276440.0
2047.0,657796029800.0,645400683100.0,641154363300.0,634994005840.0,639499817140.0,649086991540.0,625828124510.0,616038016470.0,636194956480.0,643815076480.0,654126932690.0,628228033240.0,628056016300.0,640516254370.0,612001305300.0,646466277320.0,630439903400.0
2048.0,656810066800.0,641823881150.0,639478182600.0,632338427350.0,636995780540.0,646795362330.0,621835695710.0,611165715160.0,631111356360.0,641568501840.0,650530110000.0,625254433800.0,624122738200.0,638259626650.0,607239253550.0,643858411800.0,627543484100.0
2049.0,655189224960.0,638930901790.0,636018118700.0,630142588700.0,634396527250.0,644493095960.0,618122597300.0,607480399360.0,627488568140.0,639953065740.0,648842330840.0,621988438410.0,621312903340.0,635983959520.0,603991593760.0,642983197260.0,624760673630.0
2050.0,657784522700.0,636351636350.0,633473261550.0,627365602660.0,634124906000.0,642611527670.0,614167649450.0,603821181660.0,624906604320.0,637748051040.0,647948455660.0,619270316960.0,617545544600.0,632914397850.0,601034538830.0,640946529750.0,622054816800.0
2051.0,652869726400.0,634433154700.0,630602996940.0,624115874490.0,630318170000.0,641661126540.0,610963096930.0,599943062610.0,620906648600.0,635403107600.0,644884037040.0,616552864860.0,614368801180.0,629934080230.0,595800037650.0,638595116790.0,618641137870.0
2052.0,650900241150.0,631138366800.0,628249728550.0,621718141020.0,627959540360.0,638806714200.0,607584964790.0,596986704820.0,618973163040.0,632704115160.0,643196335960.0,614571004710.0,610774125780.0,628635829310.0,591947276790.0,636789248660.0,616162967330.0
2053.0,648583635880.0,627922296540.0,625509797500.0,618632702600.0,626915661290.0,636780076320.0,603348767770.0,592602001540.0,616392217100.0,631145658000.0,642932468570.0,610569570250.0,606924862860.0,625835335960.0,588113032250.0,633869990700.0,613079796570.0
2054.0,647009957770.0,625083348100.0,623245323650.0,618481505800.0,624006994270.0,635553752650.0,599904963010.0,588349626340.0,613114279550.0,628745707450.0,640233888930.0,608663028990.0,603665627960.0,624826099340.0,583764058810.0,632748829940.0,609821141440.0
2055.0,646879274800.0,622851785200.0,620524178200.0,615112236700.0,620442421960.0,632802428140.0,596475589100.0,584629078760.0,611709894260.0,626138443970.0,638902079830.0,605449162740.0,599970618240.0,619914655790.0,580029057480.0,630319216580.0,607831203160.0
2056.0,645031096040.0,621199999700.0,619322130420.0,612615488400.0,618077044190.0,630498425960.0,593404906350.0,582133962680.0,608900828170.0,624194671860.0,636947593750.0,601750380850.0,596444158470.0,618852773060.0,575869026680.0,629119260230.0,604434250170.0
2057.0,643169774700.0,618043900370.0,615859185050.0,610544549920.0,618031195800.0,630119039000.0,590364218510.0,578389810650.0,604196032130.0,622048112200.0,634586610800.0,598535133050.0,594092753200.0,616631823400.0,571812718370.0,625506687200.0,601932825240.0
2058.0,640354742000.0,615312233800.0,613542098660.0,607691141440.0,613524143860.0,627880403650.0,586840174310.0,573933027670.0,600789603690.0,620186759900.0,632963431140.0,596160313840.0,590601370430.0,613169123260.0,569018068930.0,623304774990.0,598472246960.0
2059.0,638350730560.0,612679261140.0,610543770150.0,604914909630.0,612275686180.0,624545229860.0,583511085950.0,570766354440.0,598473106510.0,617829840300.0,630159276340.0,592699705560.0,586404676820.0,609517719550.0,563372579450.0,620900944030.0,595889911580.0
2060.0,636949288050.0,611011791340.0,608470728360.0,602426313770.0,609999808720.0,622805758710.0,581438966040.0,567990759730.0,593470862920.0,616031604130.0,629189243470.0,589005264510.0,583965088940.0,606944771470.0,558670809580.0,619515713270.0,593792073690.0
2061.0,635081022000.0,608621505140.0,606893847610.0,600698793190.0,606320055560.0,620700736140.0,577338421180.0,565448506250.0,592480980580.0,615016247940.0,626244239010.0,586278396360.0,579012173960.0,604891490950.0,556812560820.0,616491494560.0,591140140850.0
2062.0,633266704680.0,605120819020.0,603733879760.0,598622505080.0,605215588160.0,619661149140.0,573794890290.0,565262487680.0,586494038160.0,614049039080.0,624719783850.0,583273330370.0,575813298970.0,601628416790.0,552242704220.0,614341584200.0,591296988010.0
2063.0,630738541900.0,602347726300.0,601167089490.0,595873735450.0,602358883110.0,617908219000.0,570517705700.0,559523411780.0,584385017200.0,609392613350.0,622417624380.0,580072115580.0,573043961450.0,597662750800.0,547957396760.0,613047754440.0,586225242860.0
2064.0,629195240060.0,599541352700.0,598631358060.0,593140985070.0,599585360370.0,615747050130.0,567394531780.0,556627877410.0,579442575220.0,607417594710.0,622321826000.0,578165092290.0,568940332640.0,595449977300.0,545149486830.0,611407804160.0,588361469610.0
2065.0,629174617940.0,597990843980.0,596299231560.0,590759208080.0,602276830920.0,614149734550.0,564311625440.0,553552668370.0,576645177840.0,607114541410.0,619556590900.0,575917426320.0,566391025600.0,593016518820.0,543057424840.0,608651991000.0,581662539780.0
2066.0,626566659400.0,595997317950.0,593365280370.0,589686224190.0,596830786910.0,611980234550.0,561455701550.0,550117026280.0,572581892350.0,605983904860.0,617108535800.0,572180976560.0,562977809750.0,592841455600.0,537909119580.0,606524517010.0,578398390320.0
2067.0,629168163600.0,593511761960.0,591529191900.0,587064151290.0,595023065670.0,608426794440.0,557696139610.0,546726683540.0,570191670480.0,602861593360.0,616704475860.0,568521842220.0,560492310170.0,588767177390.0,533716769900.0,605120089690.0,575749021370.0
2068.0,623777614340.0,590569068800.0,589415000240.0,584625563350.0,592088046800.0,606756230910.0,554314630530.0,542411575490.0,567180522150.0,600551457540.0,614557987710.0,566105928190.0,557389699540.0,584794293800.0,529971929330.0,602711287840.0,574461162460.0
2069.0,623537826800.0,586417290880.0,587318297890.0,581314090410.0,589661988610.0,605054919800.0,551945563730.0,539183219560.0,563853084240.0,598706765380.0,612718385740.0,563319915760.0,554246823730.0,582081208050.0,526462511010.0,601477527710.0,570137910620.0
2070.0,623151793780.0,584074081240.0,584286266460.0,579210942130.0,587070731750.0,601654715140.0,548615230390.0,535750327710.0,560604592360.0,596828711860.0,611442548910.0,560382158690.0,552443743930.0,580965513580.0,523060849300.0,599064729260.0,567803239210.0
2071.0,619577213540.0,582334003660.0,582066874500.0,577187614390.0,585252876200.0,601192000800.0,546070526530.0,532647741800.0,556504104350.0,593914930130.0,608615624590.0,558607246280.0,551782986940.0,579948364400.0,522207889980.0,597348884940.0,566289673810.0
2072.0,617660325860.0,579248904360.0,579181798200.0,574004977680.0,582862516420.0,599115011170.0,542892594690.0,528639397640.0,553524552630.0,594005066300.0,607375087910.0,556276445000.0,546116619520.0,575127668800.0,516474103970.0,594646764290.0,567655963630.0
2073.0,615510702440.0,576694648600.0,577160264050.0,571800994620.0,580045064300.0,596454279360.0,540207347300.0,525008339080.0,552189593220.0,592024689500.0,606241229700.0,553684458710.0,543075754440.0,572581475060.0,512527954000.0,593418228840.0,564869167710.0
2074.0,614129226500.0,573470983830.0,575059394820.0,570107622190.0,578515332800.0,595353556740.0,537298497780.0,522986840700.0,549402693500.0,589251637300.0,603926326140.0,550315949040.0,540213908540.0,569094880980.0,509405202890.0,591522739140.0,560212649340.0
2075.0,612050331360.0,574115910930.0,573437153850.0,567618800470.0,578484106800.0,592484994100.0,534409897650.0,519345548080.0,546128280750.0,587254724830.0,604022645050.0,547627547440.0,537642895060.0,566213492680.0,507370742630.0,590281708630.0,557946875780.0
2076.0,610663487340.0,568732197250.0,571513312990.0,565579596220.0,578407239460.0,590249059360.0,532266129710.0,515837243620.0,542176116030.0,587099642300.0,600898264060.0,545672593400.0,536374968250.0,565225568600.0,503362068490.0,588160260020.0,559004487160.0
2077.0,610177905970.0,567231974290.0,569520448450.0,562449248500.0,576060748390.0,588872809900.0,529947251690.0,512287754740.0,538924720510.0,584343178500.0,600496067630.0,543878891160.0,531915739170.0,562812005470.0,499938726430.0,587181066380.0,555701753660.0
2078.0,608147710140.0,564604597660.0,566691759840.0,561449145840.0,574826807280.0,588098553210.0,526848493780.0,509638917170.0,536222520750.0,583004636000.0,599381466460.0,540857085550.0,529405949370.0,558470786790.0,496109789080.0,586899277410.0,555366989200.0
2079.0,606321741050.0,562552281600.0,564875716310.0,557927083770.0,570853444210.0,586822811300.0,523799620470.0,505740761740.0,533390963020.0,580592287500.0,596788277240.0,538469294310.0,526972853620.0,555622107190.0,492593504870.0,584304590740.0,550540742580.0
2080.0,605603302240.0,559255470660.0,563692566460.0,556352389500.0,568684533740.0,583791174550.0,520801445700.0,504084975010.0,531037203990.0,578167588670.0,594862211380.0,534692863790.0,524197336970.0,553347244360.0,489793730720.0,581974920820.0,547890952220.0
2081.0,605514760450.0,557264246360.0,560248248800.0,553796085540.0,568590103650.0,582276346420.0,518431949750.0,500097922510.0,526994860010.0,577404930900.0,593035501550.0,531431074540.0,521585492590.0,549788452120.0,487191273030.0,583522605300.0,546677248430.0
2082.0,604255843900.0,554881421220.0,560416126430.0,552207233900.0,566276715960.0,581712318350.0,517876827170.0,496556502300.0,524575737510.0,576076929120.0,591915397010.0,531472363520.0,518498055760.0,547012600670.0,484411673200.0,579782426940.0,544990894080.0
2083.0,602011955740.0,554362785440.0,557581420220.0,550780632960.0,564390761400.0,581418313220.0,514168234460.0,496563822170.0,520926657000.0,573421530040.0,589783170450.0,527515075200.0,515901510610.0,545167312140.0,481367757260.0,576688388850.0,540578519540.0
2084.0,600753465240.0,551331167530.0,555455470310.0,547470205070.0,562692790870.0,578028203490.0,510981085030.0,491330974770.0,518750306840.0,572625855920.0,587196611620.0,524945836750.0,513258975660.0,541102334500.0,477826026160.0,574701693010.0,538858036420.0
2085.0,599286399470.0,549030642540.0,554579095140.0,545587530370.0,562010406580.0,575450827700.0,507855333800.0,489353768020.0,515849346590.0,573279676490.0,585644085860.0,521159640110.0,512374355090.0,538770092040.0,476415852600.0,574450161850.0,537247883510.0
2086.0,597618747110.0,546708521390.0,551364739030.0,544072290590.0,559887554170.0,573849108050.0,506854983660.0,485006544650.0,514421830640.0,569746086640.0,585730445650.0,519572233290.0,509144806890.0,534859784740.0,476582626460.0,571897403210.0,535864213370.0
2087.0,595751542070.0,544510050950.0,550275954020.0,540993429010.0,556862973140.0,572476830110.0,502914225510.0,484171537870.0,511173391060.0,566889317820.0,583719281540.0,515201226720.0,506363311330.0,532106947520.0,474510588180.0,570129479620.0,533128072450.0
2088.0,593017781800.0,541644914010.0,547695471810.0,538232873880.0,555633338340.0,570263285550.0,499357523950.0,480168886930.0,507910771070.0,565663968830.0,582110650400.0,512772767740.0,502604110540.0,528755707440.0,468174992830.0,569020212420.0,530731544260.0
2089.0,592615747280.0,541084729310.0,545563949670.0,537500936470.0,555505752950.0,567775979790.0,496661328590.0,478409658080.0,505402989930.0,565466095460.0,578661470200.0,509513863130.0,500575214720.0,525643685220.0,465693213210.0,568617429640.0,529131640010.0
2090.0,590683211570.0,538001627900.0,543539091130.0,536615259420.0,551704281560.0,566543699340.0,495218877820.0,477526694370.0,503090849840.0,566311747730.0,578984429910.0,507974556000.0,497902426820.0,522521140210.0,464415498330.0,566049055700.0,529520680050.0
2091.0,588551646560.0,536649582270.0,541443052040.0,533348568370.0,552018270640.0,565060713280.0,491622048710.0,473382930190.0,500520830970.0,562070854150.0,579324152830.0,505739895780.0,495838233550.0,519476215190.0,460173000020.0,564721896550.0,526301676630.0
2092.0,587803474700.0,537085768000.0,539163905720.0,532633918080.0,549534543350.0,563174691780.0,488751772060.0,471088498910.0,498548830740.0,559964199160.0,575783320800.0,505223540310.0,491684557390.0,518862220810.0,457625972370.0,561340066990.0,526798753020.0
2093.0,586586146100.0,533972829670.0,538373987840.0,530080229680.0,547508054130.0,561219571090.0,488074217970.0,469024953300.0,495329978060.0,560699114280.0,573742798320.0,500938449110.0,488280973830.0,517794995530.0,456889111950.0,561098736060.0,523242784300.0
2094.0,587902234100.0,531510392220.0,535267963740.0,527678113010.0,549291511130.0,560893580760.0,484202415680.0,465917692720.0,493807374090.0,559637166820.0,574797315120.0,497780362400.0,485127517890.0,514477466320.0,456020785450.0,560216045370.0,521643602040.0
2095.0,588152319600.0,529178648770.0,533583672540.0,525931212170.0,545066113550.0,559818612880.0,480524578150.0,462967869860.0,491034750800.0,557025890800.0,574936959780.0,494997313150.0,483783272010.0,510257196990.0,451354796000.0,558288086080.0,525186515410.0
2096.0,584360295960.0,528323675290.0,532489255730.0,529812607940.0,545513351760.0,557123897070.0,478591650860.0,461971226880.0,493367530490.0,554749011340.0,572222844240.0,491173464240.0,480815510490.0,505927073130.0,449516185120.0,557475548660.0,519966439730.0
2097.0,581951849000.0,526065926660.0,529434094510.0,525170025240.0,542862651830.0,558260082050.0,475503186780.0,458811806760.0,489432975820.0,555718704230.0,569699204060.0,488326314060.0,479102148450.0,503338962990.0,450751824180.0,559771151750.0,524647238860.0
2098.0,579581653600.0,525261989280.0,532243791600.0,522374423930.0,540613435750.0,555394982210.0,475653593950.0,456349038800.0,488911822780.0,557399502630.0,568192661870.0,486236769460.0,473849826500.0,498775613360.0,445814248000.0,553400718520.0,519107818900.0
2099.0,579399759060.0,526380233970.0,526121325980.0,520739408840.0,539055174310.0,556919639650.0,472527556560.0,454270209010.0,483228242620.0,551769426870.0,567027214030.0,482436885300.0,471166801950.0,499926957380.0,443431785470.0,552479033540.0,518181333920.0
2100.0,581310408370.0,523549386400.0,524075272720.0,518091958340.0,538356942280.0,554133901960.0,469252552550.0,454510024140.0,481890559710.0,552386614170.0,565668042460.0,480223746820.0,469214343100.0,493642440060.0,441133205700.0,552413648640.0,517930477930.0
