time,CESM2-WACCM,MRI-ESM2-0,IPSL-CM6A-LR,CANESM5
2081.0,4185241700000.0,4475574000000.0,3840375500000.0,3570757300000.0
2082.0,4130824300000.0,4416123400000.0,3764266500000.0,3504507000000.0
2083.0,4072170000000.0,4370973300000.0,3677031800000.0,3434511900000.0
2084.0,4011545600000.0,4327638000000.0,3588008200000.0,3366431500000.0
2085.0,3954567000000.0,4274214700000.0,3476328800000.0,3290623400000.0
2086.0,3903893500000.0,4226208800000.0,3384543500000.0,3234026000000.0
2087.0,3850823800000.0,4191590800000.0,3306268000000.0,3169615000000.0
2088.0,3788087000000.0,4154744600000.0,3229982700000.0,3114252600000.0
2089.0,3723128000000.0,4113045000000.0,3149455200000.0,3055839300000.0
2090.0,3669671500000.0,4075412500000.0,3065440000000.0,2994564000000.0
2091.0,3617136600000.0,4029457000000.0,2999821000000.0,2941886000000.0
2092.0,3568871700000.0,3987618700000.0,2922215400000.0,2897400300000.0
2093.0,3520529400000.0,3958003200000.0,2851370700000.0,2844923500000.0
2094.0,3462941600000.0,3914083000000.0,2762665400000.0,2794650900000.0
2095.0,3420223700000.0,3875710700000.0,2703583300000.0,2744530500000.0
2096.0,3369622600000.0,3850286700000.0,2649456600000.0,2692280500000.0
2097.0,3329871300000.0,3838884000000.0,2586726400000.0,2644985200000.0
2098.0,3287614200000.0,3812415200000.0,2517639400000.0,2606470500000.0
2099.0,3244641700000.0,3778584200000.0,2453632200000.0,2558601000000.0
2100.0,3217523500000.0,3754296600000.0,2393566300000.0,2513427200000.0
2101.0,3173439200000.0,3726642200000.0,2324333000000.0,2472828500000.0
2102.0,3129725700000.0,3700374600000.0,2252389500000.0,2421229400000.0
2103.0,3086033600000.0,3681702600000.0,2199707700000.0,2380943300000.0
2104.0,3058027500000.0,3657106700000.0,2140340100000.0,2351285000000.0
2105.0,3031586800000.0,3640470800000.0,2078233200000.0,2318022000000.0
2106.0,2997305500000.0,3621903000000.0,2026883300000.0,2268304500000.0
2107.0,2969094800000.0,3605034000000.0,1976128000000.0,2232509500000.0
2108.0,2935517000000.0,3584219200000.0,1928170300000.0,2191694400000.0
2109.0,2902723000000.0,3558575700000.0,1884510000000.0,2157503200000.0
2110.0,2866377400000.0,3540133600000.0,1847276600000.0,2128217200000.0
2111.0,2835837600000.0,3524929300000.0,1802104200000.0,2092271100000.0
2112.0,2796416100000.0,3498568000000.0,1756541900000.0,2061473300000.0
2113.0,2770579000000.0,3482463000000.0,1715287100000.0,2025765200000.0
2114.0,2740218500000.0,3466021800000.0,1667442900000.0,1991314100000.0
2115.0,2709472100000.0,3451309300000.0,1625871400000.0,1958957200000.0
2116.0,2677526800000.0,3429769200000.0,1594276600000.0,1931101900000.0
2117.0,2650758200000.0,3415417600000.0,1556407000000.0,1904452800000.0
2118.0,2624660200000.0,3394237600000.0,1518909500000.0,1876817700000.0
2119.0,2597168300000.0,3380138200000.0,1482085200000.0,1851017700000.0
2120.0,2569437400000.0,3359007600000.0,1450751700000.0,1821031300000.0
2121.0,2539000700000.0,3333965000000.0,1417729100000.0,1793243700000.0
2122.0,2512629800000.0,3321417400000.0,1391039500000.0,1771434400000.0
2123.0,2482567000000.0,3294537700000.0,1362891500000.0,1744832400000.0
2124.0,2464257000000.0,3272215000000.0,1332869600000.0,1715983000000.0
2125.0,2444065200000.0,3251789400000.0,1303051400000.0,1693666000000.0
2126.0,2420189400000.0,3236646600000.0,1277739100000.0,1667417100000.0
2127.0,2401064700000.0,3220321300000.0,1247819600000.0,1640818100000.0
2128.0,2373935700000.0,3203982700000.0,1220855500000.0,1614253900000.0
2129.0,2353974200000.0,3187409000000.0,1192213100000.0,1585528800000.0
2130.0,2333844200000.0,3175537200000.0,1168708500000.0,1559238300000.0
2131.0,2309710000000.0,3156725500000.0,1143835700000.0,1525781500000.0
2132.0,2293102000000.0,3145802700000.0,1122179400000.0,1506743500000.0
2133.0,2281542000000.0,3130241300000.0,1099370100000.0,1484260600000.0
2134.0,2263033800000.0,3117239000000.0,1077365600000.0,1460083900000.0
2135.0,2250042200000.0,3107931300000.0,1059231900000.0,1438629600000.0
2136.0,2240113500000.0,3097261200000.0,1041674800000.0,1414441600000.0
2137.0,2220152300000.0,3082377200000.0,1023545000000.0,1396248700000.0
2138.0,2202749400000.0,3077028200000.0,1006165360000.0,1375892400000.0
2139.0,2193653000000.0,3071804200000.0,990559200000.0,1357722400000.0
2140.0,2175143400000.0,3066192200000.0,970827300000.0,1329920300000.0
2141.0,2158028900000.0,3055714600000.0,949891040000.0,1307190100000.0
2142.0,2141503200000.0,3050736200000.0,933761650000.0,1289459500000.0
2143.0,2126430600000.0,3048972200000.0,921047140000.0,1274998200000.0
2144.0,2109695100000.0,3049456000000.0,906912860000.0,1258610900000.0
2145.0,2093099900000.0,3047095300000.0,891424900000.0,1240295400000.0
2146.0,2081237600000.0,3043591200000.0,873484000000.0,1224864400000.0
2147.0,2067766200000.0,3035972200000.0,855932700000.0,1203710700000.0
2148.0,2052871300000.0,3031668400000.0,839466500000.0,1184618400000.0
2149.0,2038347700000.0,3027774000000.0,825904100000.0,1164648300000.0
2150.0,2026322900000.0,3027850000000.0,807680700000.0,1148432000000.0
2151.0,2013172000000.0,3023291300000.0,798114800000.0,1134918500000.0
2152.0,2004446000000.0,3017197700000.0,786706700000.0,1117627400000.0
2153.0,1987972800000.0,3019208000000.0,773025600000.0,1101017800000.0
2154.0,1974600700000.0,3009574000000.0,759241440000.0,1082934800000.0
2155.0,1955736800000.0,3002354000000.0,748841860000.0,1063769100000.0
2156.0,1940404000000.0,2993348100000.0,738004100000.0,1046845650000.0
2157.0,1928292900000.0,2992319200000.0,727315800000.0,1029496440000.0
2158.0,1911969300000.0,2995229600000.0,720859040000.0,1020798800000.0
2159.0,1897839200000.0,2995020000000.0,715104000000.0,1006504500000.0
2160.0,1884871700000.0,2986540500000.0,707455900000.0,991668540000.0
2161.0,1874897000000.0,2982708500000.0,700551300000.0,978519400000.0
2162.0,1858455300000.0,2976999800000.0,693045560000.0,965122400000.0
2163.0,1844735900000.0,2972154600000.0,684802700000.0,951607950000.0
2164.0,1836285800000.0,2975047000000.0,675370700000.0,939684000000.0
2165.0,1826622100000.0,2973080700000.0,668351100000.0,929392160000.0
2166.0,1812951700000.0,2976333400000.0,662781360000.0,918995600000.0
2167.0,1799177000000.0,2978285600000.0,656695300000.0,905373400000.0
2168.0,1786295200000.0,2981077700000.0,652989200000.0,888745750000.0
2169.0,1777729900000.0,2988542300000.0,647687440000.0,873376700000.0
2170.0,1768033400000.0,3001191500000.0,640093260000.0,861326150000.0
2171.0,1758278500000.0,3003497600000.0,633658740000.0,852270800000.0
2172.0,1745846500000.0,3009847200000.0,629464240000.0,844994000000.0
2173.0,1734900400000.0,3018611200000.0,626542200000.0,835592260000.0
2174.0,1724065100000.0,3015060200000.0,624297500000.0,823920900000.0
2175.0,1711901100000.0,3019677600000.0,621125570000.0,812585000000.0
2176.0,1693698000000.0,3042134700000.0,615860670000.0,805096400000.0
2177.0,1687090200000.0,3047077000000.0,611994570000.0,793103100000.0
2178.0,1679403100000.0,3053126700000.0,606214200000.0,781911650000.0
2179.0,1667934700000.0,3068092700000.0,602573800000.0,772353360000.0
2180.0,1653385200000.0,3069442800000.0,599468800000.0,765181500000.0
2181.0,1643302200000.0,3075800300000.0,594031100000.0,756615740000.0
2182.0,1631336300000.0,3083717800000.0,590709060000.0,749657200000.0
2183.0,1621471100000.0,3092296500000.0,586099400000.0,742414700000.0
2184.0,1603378300000.0,3110706300000.0,582809800000.0,732466840000.0
2185.0,1594089100000.0,3121097700000.0,579125900000.0,723738100000.0
2186.0,1582072900000.0,3126141600000.0,576281250000.0,713660400000.0
2187.0,1570817200000.0,3120342000000.0,572034700000.0,704139950000.0
2188.0,1560841800000.0,3123123000000.0,567825600000.0,698633550000.0
2189.0,1548381600000.0,3127735000000.0,565036840000.0,691948100000.0
2190.0,1544062100000.0,3142333000000.0,562619740000.0,686913700000.0
2191.0,1540570300000.0,3141002000000.0,558924200000.0,683593240000.0
2192.0,1530886800000.0,3154906200000.0,555674200000.0,678240450000.0
2193.0,1524818200000.0,3156771300000.0,552171300000.0,670743100000.0
2194.0,1518936700000.0,3167515800000.0,549732220000.0,663036000000.0
2195.0,1514069400000.0,3176463900000.0,547646370000.0,658799300000.0
2196.0,1506853300000.0,3169258000000.0,544351650000.0,652693340000.0
2197.0,1496628300000.0,3180073800000.0,542698470000.0,647405400000.0
2198.0,1488376700000.0,3189532000000.0,542436520000.0,642130050000.0
2199.0,1483179000000.0,3198621800000.0,539449500000.0,633657500000.0
2200.0,1473773000000.0,3203849800000.0,535926700000.0,626381300000.0
2201.0,1466458800000.0,3208407200000.0,534242030000.0,618130900000.0
2202.0,1463668400000.0,3216495300000.0,532438120000.0,609062900000.0
2203.0,1455873000000.0,3221592700000.0,530114740000.0,601366500000.0
2204.0,1452330500000.0,3240867700000.0,529533100000.0,595850600000.0
2205.0,1441687400000.0,3246890200000.0,528683760000.0,591731560000.0
2206.0,1431158100000.0,3266521600000.0,524836080000.0,586934700000.0
2207.0,1426522900000.0,3279779800000.0,522612180000.0,581488500000.0
2208.0,1421218200000.0,3284734800000.0,521219960000.0,579365200000.0
2209.0,1415052000000.0,3284191700000.0,518725860000.0,573259300000.0
2210.0,1409008100000.0,3291575700000.0,515590780000.0,565853900000.0
2211.0,1398440500000.0,3302557500000.0,513166570000.0,559019800000.0
2212.0,1386188400000.0,3308650800000.0,511170840000.0,552829600000.0
2213.0,1381327600000.0,3309657700000.0,509426430000.0,546134460000.0
2214.0,1372359000000.0,3313600600000.0,508606580000.0,541190460000.0
2215.0,1360901200000.0,3320825500000.0,507137850000.0,536310300000.0
2216.0,1355330900000.0,3318433700000.0,504666420000.0,537384300000.0
2217.0,1345486600000.0,3318589000000.0,502497440000.0,531459600000.0
2218.0,1334803000000.0,3317768700000.0,500645920000.0,525844770000.0
2219.0,1326183600000.0,3311587000000.0,498377520000.0,522471180000.0
2220.0,1315620900000.0,3312967000000.0,497463900000.0,518325760000.0
2221.0,1302266100000.0,3316642700000.0,495868100000.0,513047100000.0
2222.0,1295876800000.0,3320579000000.0,494175320000.0,509593260000.0
2223.0,1287281000000.0,3314601400000.0,494553500000.0,506053200000.0
2224.0,1276437300000.0,3321889600000.0,490606660000.0,501422230000.0
2225.0,1269673400000.0,3312992600000.0,487632080000.0,499178900000.0
2226.0,1262140100000.0,3313060500000.0,485427050000.0,493614240000.0
2227.0,1250870000000.0,3314717300000.0,483398450000.0,488450300000.0
2228.0,1239034200000.0,3315695000000.0,480543100000.0,483856420000.0
2229.0,1227745400000.0,3318629800000.0,478717120000.0,477864620000.0
2230.0,1219064200000.0,3323095700000.0,478160420000.0,475109900000.0
2231.0,1212875900000.0,3328139000000.0,477524160000.0,471239460000.0
2232.0,1201645800000.0,3337524600000.0,477038250000.0,468289400000.0
2233.0,1196830500000.0,3346991200000.0,476391600000.0,462047020000.0
2234.0,1187908700000.0,3354639200000.0,475066040000.0,457763800000.0
2235.0,1179941200000.0,3352741800000.0,474677480000.0,453833000000.0
2236.0,1171101200000.0,3367629000000.0,474049600000.0,451209760000.0
2237.0,1161982100000.0,3360521200000.0,473942100000.0,449483640000.0
2238.0,1154149900000.0,3371058600000.0,471745720000.0,444799030000.0
2239.0,1148446800000.0,3380545300000.0,469987600000.0,441831720000.0
2240.0,1143658300000.0,3380173300000.0,469155870000.0,439817700000.0
2241.0,1136292700000.0,3394373700000.0,467721160000.0,437524270000.0
2242.0,1130062200000.0,3407433200000.0,466172440000.0,430876200000.0
2243.0,1122591700000.0,3414207200000.0,465562440000.0,430318420000.0
2244.0,1113757200000.0,3424158000000.0,463336340000.0,426744940000.0
2245.0,1104615400000.0,3429520000000.0,462680650000.0,423390150000.0
2246.0,1096343750000.0,3435520600000.0,460817400000.0,420806820000.0
2247.0,1085002900000.0,3441013300000.0,459578930000.0,417230060000.0
2248.0,1074925340000.0,3458783200000.0,456889660000.0,412852550000.0
2249.0,1065682100000.0,3463158700000.0,455670600000.0,412610200000.0
2250.0,1060629000000.0,3477243400000.0,452980180000.0,409717300000.0
2251.0,1051183150000.0,3483025300000.0,452431840000.0,405904360000.0
2252.0,1041883400000.0,3494232000000.0,451175150000.0,401378540000.0
2253.0,1032115400000.0,3502904400000.0,450356380000.0,398876340000.0
2254.0,1025444740000.0,3501114500000.0,449984820000.0,397130660000.0
2255.0,1015761400000.0,3510183000000.0,448971200000.0,394940320000.0
2256.0,1005484900000.0,3518013400000.0,447642200000.0,392887340000.0
2257.0,993965400000.0,3522591000000.0,446871730000.0,388552400000.0
2258.0,982989730000.0,3525292600000.0,444259400000.0,386490930000.0
2259.0,972028900000.0,3529625300000.0,443638550000.0,383276400000.0
2260.0,965547460000.0,3546424800000.0,443087360000.0,381300900000.0
2261.0,958133240000.0,3552198800000.0,441980700000.0,378380580000.0
2262.0,946026840000.0,3559726000000.0,441054070000.0,375260100000.0
2263.0,939124650000.0,3562544000000.0,438602500000.0,374784600000.0
2264.0,933393100000.0,3563691200000.0,437347520000.0,371541570000.0
2265.0,920971600000.0,3571239600000.0,437255540000.0,369397000000.0
2266.0,912902000000.0,3578158000000.0,437386740000.0,367982100000.0
2267.0,905943600000.0,3583962300000.0,437409940000.0,366702800000.0
2268.0,896651900000.0,3593301400000.0,436912900000.0,363348030000.0
2269.0,888260300000.0,3600916200000.0,436308640000.0,360270360000.0
2270.0,881881600000.0,3607391600000.0,435072800000.0,356720930000.0
2271.0,874767300000.0,3612139300000.0,433515230000.0,354321960000.0
2272.0,868178200000.0,3630400300000.0,432325920000.0,354534200000.0
2273.0,859430260000.0,3637162800000.0,430918900000.0,353735870000.0
2274.0,852591900000.0,3646117400000.0,430783370000.0,351469670000.0
2275.0,847307740000.0,3646350000000.0,429452920000.0,349884680000.0
2276.0,840689650000.0,3652794700000.0,429086600000.0,349039850000.0
2277.0,837517800000.0,3652142500000.0,428117700000.0,346720170000.0
2278.0,831854200000.0,3655395000000.0,427476120000.0,344233000000.0
2279.0,827359300000.0,3658074800000.0,427069370000.0,342248230000.0
2280.0,824593100000.0,3662449500000.0,426440030000.0,341167830000.0
2281.0,818088050000.0,3664480800000.0,425264580000.0,340969850000.0
2282.0,811085860000.0,3676776700000.0,424174500000.0,338208300000.0
2283.0,805276600000.0,3683809200000.0,424463560000.0,335986720000.0
2284.0,799639600000.0,3679327000000.0,423204620000.0,334432370000.0
2285.0,795712550000.0,3678177900000.0,421640570000.0,334132300000.0
2286.0,785093950000.0,3674989000000.0,422718700000.0,329305720000.0
2287.0,776936400000.0,3666692000000.0,423812560000.0,324362570000.0
2288.0,769555700000.0,3668830000000.0,423101730000.0,319889000000.0
2289.0,764282200000.0,3663001300000.0,422609520000.0,317923130000.0
2290.0,761587800000.0,3652371300000.0,423511600000.0,316739060000.0
2291.0,754397000000.0,3648299700000.0,423218970000.0,315278520000.0
2292.0,749722800000.0,3653177400000.0,422240500000.0,313263850000.0
2293.0,740880940000.0,3647685000000.0,421733600000.0,314728780000.0
2294.0,731822700000.0,3641424500000.0,420670280000.0,313506530000.0
2295.0,727861950000.0,3632297000000.0,419493050000.0,311526100000.0
2296.0,722199700000.0,3632674600000.0,418376480000.0,309826680000.0
2297.0,713916350000.0,3635476000000.0,417706770000.0,308213350000.0
2298.0,707135600000.0,3636220400000.0,416235980000.0,307111850000.0
2299.0,703620500000.0,3637601000000.0,415276040000.0,304705570000.0
2300.0,698311840000.0,3634337000000.0,413982820000.0,302799520000.0
