time,CESM1-CAM5,CCSM4
2000.0,33893410000.0,33893410000.0
2001.0,33927487000.0,33927487000.0
2002.0,33902645000.0,33902645000.0
2003.0,33882184000.0,33882184000.0
2004.0,33875892000.0,33875892000.0
2005.0,33864671000.0,33864671000.0
2006.0,33850233000.0,33850233000.0
2007.0,33844380000.0,33844380000.0
2008.0,33835747000.0,33835747000.0
2009.0,33826460000.0,33826460000.0
2010.0,33819498000.0,33819498000.0
2011.0,33791295000.0,33791295000.0
2012.0,33766679000.0,33766679000.0
2013.0,33791175000.0,33791175000.0
2014.0,33743743000.0,33743743000.0
2015.0,33746754000.0,33746754000.0
2016.0,33743130000.0,33743130000.0
2017.0,33737015000.0,33737015000.0
2018.0,33723025000.0,33723025000.0
2019.0,33755607000.0,33755607000.0
2020.0,33708114000.0,33708114000.0
2021.0,33695707000.0,33697145000.0
2022.0,33682528000.0,33689473000.0
2023.0,33672716000.0,33680345000.0
2024.0,33656885000.0,33673992000.0
2025.0,33642433000.0,33649486000.0
2026.0,33621447000.0,33631144000.0
2027.0,33626542000.0,33620287000.0
2028.0,33615456000.0,33610926000.0
2029.0,33594462000.0,33591410000.0
2030.0,33561465000.0,33558610000.0
2031.0,33553908000.0,33529498000.0
2032.0,33539267000.0,33511746000.0
2033.0,33507363000.0,33492840000.0
2034.0,33497442000.0,33460314000.0
2035.0,33468865000.0,33418856000.0
2036.0,33392208000.0,33386076000.0
2037.0,33360456000.0,33351500000.0
2038.0,33333023000.0,33323358000.0
2039.0,33303462000.0,33259035000.0
2040.0,33271140000.0,33207947000.0
2041.0,33239470000.0,33170225000.0
2042.0,33160684000.0,33140695000.0
2043.0,33104351000.0,33109414000.0
2044.0,33048121000.0,33058130000.0
2045.0,32991875000.0,32998275000.0
2046.0,32840196000.0,32943129000.0
2047.0,32785504000.0,32827406000.0
2048.0,32783350000.0,32799797000.0
2049.0,32705421000.0,32736586000.0
2050.0,32618201000.0,32672258000.0
2051.0,32516112000.0,32610595000.0
2052.0,32452692000.0,32534383000.0
2053.0,32385790000.0,32439833000.0
2054.0,32283640000.0,32308662000.0
2055.0,32231776000.0,32239577000.0
2056.0,32110295000.0,32168722000.0
2057.0,32032823000.0,32054338000.0
2058.0,31957023000.0,31983160000.0
2059.0,31862931000.0,31918268000.0
2060.0,31729123000.0,31825703000.0
2061.0,31623500000.0,31667909000.0
2062.0,31515492000.0,31562834000.0
2063.0,31319962000.0,31468472000.0
2064.0,31195462000.0,31346600000.0
2065.0,31016067000.0,31274963000.0
2066.0,30883625000.0,31221256000.0
2067.0,30711260000.0,31091315000.0
2068.0,30584080000.0,30886134000.0
2069.0,30411842000.0,30745460000.0
2070.0,30208332000.0,30543739000.0
2071.0,30022984000.0,30326270000.0
2072.0,29791414000.0,30179222000.0
2073.0,29469280000.0,30039740000.0
2074.0,29248130000.0,29823754000.0
2075.0,29009040000.0,29715600000.0
2076.0,28735410000.0,29554910000.0
2077.0,28457550000.0,29383205000.0
2078.0,28191100000.0,29190621000.0
2079.0,27815758000.0,29019605000.0
2080.0,27443495000.0,28726303000.0
2081.0,27064828000.0,28490635000.0
2082.0,26715863000.0,28251589000.0
2083.0,26262649000.0,27980860000.0
2084.0,25773322000.0,27787033000.0
2085.0,25310138000.0,27635763000.0
2086.0,24727417000.0,27420187000.0
2087.0,24240849000.0,27171891000.0
2088.0,23838425000.0,26932154000.0
2089.0,23420990000.0,26646872000.0
2090.0,22959503000.0,26406430000.0
2091.0,22507428000.0,26186662000.0
2092.0,21912881000.0,25896604000.0
2093.0,21505257000.0,25693405000.0
2094.0,21067491000.0,25469966000.0
2095.0,20586744000.0,25263708000.0
2096.0,20073662000.0,24910506000.0
2097.0,19559143000.0,24571744000.0
2098.0,19171355000.0,24248290000.0
2099.0,18800069000.0,23916382000.0
2100.0,18475842000.0,23607610000.0
2101.0,18093267000.0,23314504000.0
2102.0,17677113000.0,23048718000.0
2103.0,17250360000.0,22761431000.0
2104.0,16870201000.0,22445593000.0
2105.0,16485268000.0,22156081000.0
2106.0,16030105000.0,21914090000.0
2107.0,15669754000.0,21606947000.0
2108.0,15300606000.0,21399690000.0
2109.0,14873149000.0,21055451000.0
2110.0,14455681000.0,20774609000.0
2111.0,14019342000.0,20525347000.0
2112.0,13615906000.0,20182230000.0
2113.0,13136862000.0,19865498000.0
2114.0,12738627000.0,19428442000.0
2115.0,12395935000.0,19122092000.0
2116.0,11961924000.0,18858390000.0
2117.0,11499816000.0,18547802000.0
2118.0,11062440000.0,18245040000.0
2119.0,10676320000.0,17836919000.0
2120.0,10183942000.0,17565702000.0
2121.0,9828045000.0,17262428000.0
2122.0,9444905000.0,16933522000.0
2123.0,8949051000.0,16652555000.0
2124.0,8594130000.0,16252169000.0
2125.0,8099551700.0,15898502000.0
2126.0,7727406000.0,15699400000.0
2127.0,7383232000.0,15448071000.0
2128.0,7071053000.0,15158075000.0
2129.0,6818268000.0,14983706000.0
2130.0,6485554700.0,14680646000.0
2131.0,6215412000.0,14380939000.0
2132.0,5961954300.0,14125496000.0
2133.0,5786992000.0,13873872000.0
2134.0,5616310300.0,13677118000.0
2135.0,5394672600.0,13361913000.0
2136.0,5129873400.0,13041363000.0
2137.0,5015369700.0,12829451000.0
2138.0,4896188000.0,12501886000.0
2139.0,4733639700.0,12277156000.0
2140.0,4625022500.0,12070173000.0
2141.0,4488731000.0,11706013000.0
2142.0,4398835000.0,11325930000.0
2143.0,4288838700.0,11133770000.0
2144.0,4177218800.0,10999245000.0
2145.0,4075036200.0,10678748000.0
2146.0,3972138000.0,10389244000.0
2147.0,3842032600.0,10230803000.0
2148.0,3650479600.0,10091057000.0
2149.0,3522463500.0,9918256000.0
2150.0,3407193600.0,9605607000.0
2151.0,3292914200.0,9408854000.0
2152.0,3150492200.0,9192911000.0
2153.0,3058638300.0,9090338000.0
2154.0,2936419300.0,8955037000.0
2155.0,2820046800.0,8756657000.0
2156.0,2751356400.0,8566113300.0
2157.0,2685134300.0,8332072400.0
2158.0,2598244900.0,8162278000.0
2159.0,2534578200.0,7955668000.0
2160.0,2485704200.0,7782931500.0
2161.0,2417436700.0,7667408000.0
2162.0,2327403500.0,7462056400.0
2163.0,2261124600.0,7197848000.0
2164.0,2175786800.0,7060077000.0
2165.0,2117817700.0,6915037000.0
2166.0,2033148000.0,6769952300.0
2167.0,1981447300.0,6685911000.0
2168.0,1931703200.0,6622295000.0
2169.0,1884826500.0,6476116500.0
2170.0,1824195600.0,6340174000.0
2171.0,1776416800.0,6162653000.0
2172.0,1720027600.0,6013841400.0
2173.0,1674151400.0,5845651500.0
2174.0,1601764600.0,5698334700.0
2175.0,1558745100.0,5570009000.0
2176.0,1499324200.0,5466731000.0
2177.0,1443594400.0,5364919300.0
2178.0,1360421200.0,5277335600.0
2179.0,1294029800.0,5151811000.0
2180.0,1236678300.0,5010408000.0
2181.0,1203257100.0,4915009500.0
2182.0,1143185700.0,4852091400.0
2183.0,1093422500.0,4712196600.0
2184.0,963273000.0,4624575500.0
2185.0,913753540.0,4528350700.0
2186.0,764207000.0,4471219700.0
2187.0,712681340.0,4400091000.0
2188.0,657801900.0,4258384600.0
2189.0,625242100.0,4177468200.0
2190.0,601224400.0,4099011300.0
2191.0,587974340.0,4019979500.0
2192.0,553064000.0,3948010000.0
2193.0,539841400.0,3923060500.0
2194.0,527595000.0,3889991400.0
2195.0,509991870.0,3827201000.0
2196.0,493766800.0,3801818600.0
2197.0,486555940.0,3726974700.0
2198.0,451077380.0,3625995800.0
2199.0,424923800.0,3573351400.0
2200.0,388435970.0,3511314400.0
2201.0,370804100.0,3495016700.0
2202.0,346165700.0,3436651000.0
2203.0,332234780.0,3388570400.0
2204.0,321609820.0,3362502100.0
2205.0,311201760.0,3312711700.0
2206.0,292341900.0,3254186800.0
2207.0,272712800.0,3201343000.0
2208.0,264502260.0,3138679300.0
2209.0,254703940.0,3112544300.0
2210.0,244761390.0,3084200700.0
2211.0,225811150.0,3028245800.0
2212.0,218601660.0,2974961700.0
2213.0,206250100.0,2946418400.0
2214.0,196835740.0,2924153900.0
2215.0,187817100.0,2898595300.0
2216.0,180893840.0,2850901800.0
2217.0,172028430.0,2816726500.0
2218.0,163407380.0,2775364400.0
2219.0,152218000.0,2760761000.0
2220.0,130328640.0,2712754700.0
2221.0,122576150.0,2679670800.0
2222.0,112582130.0,2623326700.0
2223.0,104008330.0,2560667400.0
2224.0,88410320.0,2510103000.0
2225.0,84254100.0,2468891600.0
2226.0,78505550.0,2411796700.0
2227.0,72287070.0,2341230800.0
2228.0,70294550.0,2263810600.0
2229.0,69868820.0,2203823600.0
2230.0,67803170.0,2185711400.0
2231.0,65786990.0,2159947000.0
2232.0,61943984.0,2108755300.0
2233.0,59938276.0,2091971100.0
2234.0,57696932.0,2050447600.0
2235.0,55763428.0,2001141400.0
2236.0,49566532.0,1943342000.0
2237.0,47732964.0,1883613400.0
2238.0,41775036.0,1843585800.0
2239.0,40035692.0,1803199400.0
2240.0,35736784.0,1783553400.0
2241.0,30434352.0,1738831700.0
2242.0,22039600.0,1691959600.0
2243.0,20357824.0,1613910100.0
2244.0,18818426.0,1581526700.0
2245.0,17228338.0,1533305500.0
2246.0,16896330.0,1468789200.0
2247.0,16608748.0,1449355300.0
2248.0,15725756.0,1430212200.0
2249.0,14850036.0,1394735600.0
2250.0,14543268.0,1385892700.0
2251.0,14321698.0,1334937500.0
2252.0,14182307.0,1316620200.0
2253.0,14037891.0,1294916600.0
2254.0,14108684.0,1265490400.0
2255.0,14030457.0,1260458500.0
2256.0,14005136.0,1237310100.0
2257.0,11473292.0,1216222200.0
2258.0,11359267.0,1197211900.0
2259.0,10889921.0,1195933400.0
2260.0,10900925.0,1180113300.0
2261.0,10852915.0,1153890000.0
2262.0,10869021.0,1145931300.0
2263.0,10786892.0,1127924100.0
2264.0,10598539.0,1108193900.0
2265.0,10582134.0,1101028100.0
2266.0,10521886.0,1103071100.0
2267.0,10485740.0,1069967740.0
2268.0,10481155.0,1063277600.0
2269.0,10467502.0,1037283140.0
2270.0,9675633.0,1005600100.0
2271.0,9662612.0,999677060.0
2272.0,9581006.0,991004900.0
2273.0,9558546.0,967983200.0
2274.0,9437485.0,953871500.0
2275.0,9405645.0,944935740.0
2276.0,9397311.0,926933100.0
2277.0,9366828.0,919503200.0
2278.0,9341247.0,896051140.0
2279.0,9324013.0,888971200.0
2280.0,9159233.0,876916800.0
2281.0,9156335.0,858285800.0
2282.0,8975113.0,847623800.0
2283.0,8847797.0,830046400.0
2284.0,8813942.0,820291800.0
2285.0,8807109.0,809457540.0
2286.0,8737281.0,779504060.0
2287.0,8490561.0,767897860.0
2288.0,8408218.0,758322750.0
2289.0,8200818.5,744603460.0
2290.0,8216636.0,736001300.0
2291.0,8155633.0,720248500.0
2292.0,8069815.5,695386750.0
2293.0,8024646.0,689639700.0
2294.0,7991796.0,672879000.0
2295.0,7972431.5,668858560.0
2296.0,7868949.5,667274600.0
2297.0,7871892.5,649938200.0
2298.0,7853941.0,644750600.0
2299.0,7329170.0,632615040.0
2300.0,7339754.0,618554240.0
