time,CSIRO-MK3-6-0,CESM1-CAM5,NORESM1-M,MPI-ESM-LR
2077.0,29670324000.0,20330656000.0,27963906000.0,29647497000.0
2078.0,29572559000.0,19816800000.0,27728083000.0,29506476000.0
2079.0,29489308000.0,19368524000.0,27477307000.0,29380880000.0
2080.0,29355975000.0,18917376000.0,27202507000.0,29249276000.0
2081.0,29248788000.0,18542356000.0,26975232000.0,29124856000.0
2082.0,29111108000.0,18124958000.0,26750300000.0,28960068000.0
2083.0,29081467000.0,17530954000.0,26521190000.0,28821084000.0
2084.0,29027164000.0,16921681000.0,26300400000.0,28678337000.0
2085.0,28843270000.0,16338854000.0,26039912000.0,28591820000.0
2086.0,28748755000.0,15837153000.0,25828583000.0,28405377000.0
2087.0,28655393000.0,15308216000.0,25651114000.0,28261360000.0
2088.0,28568175000.0,14885264000.0,25466515000.0,28075725000.0
2089.0,28402751000.0,14487868000.0,25210540000.0,27968670000.0
2090.0,28242119000.0,13857360000.0,24939112000.0,27765742000.0
2091.0,28108845000.0,13387821000.0,24696893000.0,27657148000.0
2092.0,27961217000.0,12920439000.0,24445948000.0,27488750000.0
2093.0,27842775000.0,12458469000.0,24122208000.0,27301350000.0
2094.0,27689955000.0,11900452000.0,23789122000.0,27129768000.0
2095.0,27550800000.0,11461076000.0,23551767000.0,26945170000.0
2096.0,27424502000.0,11024884000.0,23314577000.0,26869242000.0
2097.0,27276850000.0,10528376000.0,23061637000.0,26653729000.0
2098.0,27137819000.0,10244656000.0,22726877000.0,26504700000.0
2099.0,27016763000.0,9985434000.0,22412653000.0,26289960000.0
2100.0,26923764000.0,9728092000.0,22141237000.0,26207980000.0
2101.0,26760729000.0,9364402000.0,21835377000.0,26007368000.0
2102.0,26606300000.0,9048790000.0,21504874000.0,25804386000.0
2103.0,26440157000.0,8643238000.0,21245116000.0,25664170000.0
2104.0,26364490000.0,8421057000.0,20934780000.0,25480307000.0
2105.0,26223639000.0,8133396000.0,20694338000.0,25319090000.0
2106.0,26092696000.0,7868653000.0,20452418000.0,25172280000.0
2107.0,25913293000.0,7631373000.0,20198736000.0,25028096000.0
2108.0,25649443000.0,7410433000.0,19909196000.0,24882890000.0
2109.0,25521545000.0,7193153500.0,19588030000.0,24714052000.0
2110.0,25288792000.0,7020024000.0,19322307000.0,24604203000.0
2111.0,25140865000.0,6759868400.0,19019850000.0,24445682000.0
2112.0,25048312000.0,6545900500.0,18760157000.0,24236542000.0
2113.0,24926431000.0,6365688000.0,18424170000.0,24111878000.0
2114.0,24809316000.0,6132259300.0,18171904000.0,23944313000.0
2115.0,24643570000.0,6044100600.0,18073090000.0,23861596000.0
2116.0,24419535000.0,5925295600.0,17890263000.0,23714636000.0
2117.0,24211900000.0,5815293400.0,17509181000.0,23578862000.0
2118.0,24076284000.0,5667973000.0,17289716000.0,23462154000.0
2119.0,23912188000.0,5497477600.0,17075895000.0,23284814000.0
2120.0,23713733000.0,5380826000.0,16751277000.0,23094692000.0
2121.0,23589353000.0,5262498000.0,16486091000.0,22983803000.0
2122.0,23457653000.0,5146918400.0,16272728000.0,22816692000.0
2123.0,23347108000.0,5045341000.0,16065181000.0,22697998000.0
2124.0,23195412000.0,4847520000.0,15820397000.0,22531977000.0
2125.0,22954360000.0,4713236500.0,15509656000.0,22441214000.0
2126.0,22861281000.0,4609153500.0,15257787000.0,22353885000.0
2127.0,22764263000.0,4492067000.0,15019852000.0,22182470000.0
2128.0,22909309000.0,4398746000.0,14750729000.0,22055401000.0
2129.0,22584648000.0,4312969700.0,14518326000.0,21950810000.0
2130.0,22413111000.0,4218968300.0,14247678000.0,21820316000.0
2131.0,22378566000.0,4082657800.0,13933662000.0,21648337000.0
2132.0,22259567000.0,3984655000.0,13732604000.0,21478547000.0
2133.0,22125080000.0,3911964200.0,13452822000.0,21338830000.0
2134.0,22010739000.0,3775652400.0,13194394000.0,21176443000.0
2135.0,21889310000.0,3709074400.0,12951330000.0,21000320000.0
2136.0,21802562000.0,3632394000.0,12638682000.0,20830435000.0
2137.0,21683323000.0,3467489500.0,12359007000.0,20975294000.0
2138.0,21530888000.0,3383243800.0,12190280000.0,20591210000.0
2139.0,21411342000.0,3274659800.0,11967151000.0,20482892000.0
2140.0,21361981000.0,3140218000.0,11757696000.0,20303534000.0
2141.0,21251113000.0,3050450200.0,11598533000.0,20129792000.0
2142.0,21134545000.0,2983943400.0,11365225000.0,19998685000.0
2143.0,20999530000.0,2928670200.0,11170883000.0,19823964000.0
2144.0,20799320000.0,2818547500.0,10948980000.0,19784047000.0
2145.0,20607195000.0,2746348500.0,10718048000.0,19573895000.0
2146.0,20436173000.0,2665078500.0,10536461000.0,19417276000.0
2147.0,20253151000.0,2581915600.0,10354875000.0,19310010000.0
2148.0,20091568000.0,2447478300.0,10234249000.0,19174806000.0
2149.0,19986024000.0,2353688800.0,10085235000.0,19008487000.0
2150.0,19857246000.0,2287031300.0,9969285000.0,18786482000.0
2151.0,19724136000.0,2229400800.0,9717985000.0,18625264000.0
2152.0,19582896000.0,2190914000.0,9587792000.0,18506068000.0
2153.0,19455398000.0,2123006600.0,9494591000.0,18377535000.0
2154.0,19321590000.0,2084074200.0,9238013000.0,18224580000.0
2155.0,19210883000.0,2036372200.0,9092814000.0,18142396000.0
2156.0,19068380000.0,1968899700.0,8885468000.0,18007738000.0
2157.0,18955321000.0,1912049400.0,8794708000.0,17878410000.0
2158.0,18871642000.0,1870566100.0,8693734000.0,17779755000.0
2159.0,19341814000.0,1821695200.0,8553504300.0,17662534000.0
2160.0,18735900000.0,1793786000.0,8387404000.0,17594952000.0
2161.0,18533214000.0,1762487300.0,8200231400.0,17468113000.0
2162.0,18407223000.0,1734058000.0,8078457000.0,17393040000.0
2163.0,18284550000.0,1689093800.0,7970006000.0,17294094000.0
2164.0,18240993000.0,1662970800.0,7879790000.0,17192176000.0
2165.0,18142007000.0,1635715000.0,7801989000.0,17083537000.0
2166.0,17972244000.0,1580859800.0,7680679000.0,16952030000.0
2167.0,17840087000.0,1517114500.0,7583587000.0,16883378000.0
2168.0,17758183000.0,1474741500.0,7484448000.0,16760500000.0
2169.0,17645165000.0,1427337000.0,7363573000.0,16673022000.0
2170.0,17496003000.0,1368288300.0,7290659000.0,16553543000.0
2171.0,17398997000.0,1312710800.0,7234200600.0,16405075000.0
2172.0,17277612000.0,1255821300.0,7031928000.0,16290932000.0
2173.0,17170510000.0,1176572400.0,6927383000.0,16247335000.0
2174.0,17057049000.0,1143542900.0,6850060000.0,16105378000.0
2175.0,16925890000.0,1112516900.0,6751659500.0,15979233000.0
2176.0,16784052000.0,1090013300.0,6657024000.0,15903591000.0
2177.0,16563335000.0,1013846100.0,6656060000.0,15791405000.0
2178.0,16413536000.0,945573060.0,6542765600.0,15717096000.0
2179.0,16320898000.0,810173060.0,6468946400.0,15627585000.0
2180.0,16101493000.0,737634600.0,6378239500.0,15528509000.0
2181.0,15974539000.0,667785100.0,6329747000.0,15429765000.0
2182.0,15830050000.0,607312600.0,6294214700.0,15295299000.0
2183.0,15677588000.0,582435840.0,6247651000.0,15210059000.0
2184.0,15575255000.0,568550660.0,6171539500.0,15102413000.0
2185.0,15478127000.0,549230500.0,6082270700.0,15007147000.0
2186.0,15304308000.0,533491680.0,6017346600.0,15000006000.0
2187.0,15155769000.0,502910460.0,5963735600.0,14923846000.0
2188.0,15063743000.0,491592100.0,5864218000.0,14793979000.0
2189.0,14964045000.0,472131940.0,5809052000.0,14717146000.0
2190.0,14775433000.0,454191400.0,5777662000.0,14647500000.0
2191.0,14610353000.0,425315000.0,5738650600.0,14600012000.0
2192.0,14617076000.0,417412100.0,5651126000.0,14512600000.0
2193.0,14466233000.0,382930850.0,5580527000.0,14411678000.0
2194.0,14329674000.0,372261860.0,5534191000.0,14433487000.0
2195.0,14162331000.0,337203330.0,5445394000.0,14291775000.0
2196.0,14109534000.0,330653660.0,5362149000.0,14220381000.0
2197.0,14031451000.0,316034240.0,5298629600.0,14147823000.0
2198.0,13930034000.0,288208030.0,5175162400.0,14077452000.0
2199.0,13739439000.0,279797220.0,5059944400.0,14020420000.0
2200.0,13651283000.0,272180450.0,4991684600.0,14003055000.0
2201.0,13541235000.0,262240720.0,4903808500.0,13895668000.0
2202.0,13434560000.0,244270350.0,4823390700.0,13802392000.0
2203.0,13324888000.0,228860320.0,4775411000.0,13716880000.0
2204.0,13288239000.0,215479490.0,4675774000.0,13653732000.0
2205.0,13218919000.0,206122260.0,4584386000.0,13561695000.0
2206.0,13129462000.0,195982510.0,4505136000.0,13491569000.0
2207.0,13023429000.0,184264530.0,4425912000.0,13431360000.0
2208.0,12965931000.0,165732560.0,4380192000.0,13564842000.0
2209.0,12910277000.0,154511420.0,4305071000.0,13371537000.0
2210.0,13011557000.0,146419860.0,4246910000.0,13362130000.0
2211.0,12749660000.0,139085470.0,4213340000.0,13248484000.0
2212.0,12624537000.0,123693064.0,4158140200.0,13193460000.0
2213.0,12539472000.0,109825430.0,4089512000.0,13115489000.0
2214.0,12373650000.0,105265400.0,4035681300.0,13155711000.0
2215.0,12297522000.0,100674480.0,3970080800.0,13060762000.0
2216.0,12190142000.0,94714904.0,3900373200.0,12963319000.0
2217.0,12165347000.0,90654960.0,3864364000.0,12889619000.0
2218.0,12060420000.0,86704040.0,3842357000.0,12815814000.0
2219.0,12114859000.0,84653860.0,3799541000.0,12736023000.0
2220.0,11912157000.0,82598570.0,3776227800.0,12725933000.0
2221.0,11859946000.0,77902910.0,3723397000.0,12629590000.0
2222.0,11768637000.0,75630650.0,3665737000.0,12984851000.0
2223.0,11785175000.0,60735500.0,3605440800.0,12647822000.0
2224.0,11673453000.0,59024350.0,3556002000.0,12476374000.0
2225.0,11566851000.0,55700852.0,3523907600.0,12383426000.0
2226.0,11500799000.0,49123828.0,3488710700.0,12339579000.0
2227.0,11437068000.0,47827544.0,3437689000.0,12289912000.0
2228.0,11379460000.0,48002304.0,3411351300.0,12306637000.0
2229.0,11299268000.0,77926310.0,3381310700.0,12141162000.0
2230.0,11196958000.0,40881856.0,3339701800.0,12077078000.0
2231.0,11081508000.0,39604016.0,3292691000.0,12007890000.0
2232.0,11026750000.0,38214930.0,3273573400.0,11946610000.0
2233.0,10994398000.0,38295330.0,3264184000.0,11898547000.0
2234.0,10914488000.0,38286292.0,3210847500.0,11826760000.0
2235.0,10782781000.0,38360964.0,3149784600.0,11780149000.0
2236.0,10729027000.0,38422180.0,3112210700.0,11693638000.0
2237.0,10620819000.0,38442930.0,3069350100.0,11654839000.0
2238.0,10742927000.0,41169490.0,2958115600.0,11563920000.0
2239.0,10723043000.0,38465436.0,2905731800.0,11577566000.0
2240.0,10519559000.0,38162996.0,2832910800.0,11462274000.0
2241.0,10465241000.0,38513096.0,2796900000.0,11399035000.0
2242.0,10391236000.0,37743224.0,2857068800.0,11338687000.0
2243.0,10328277000.0,37400544.0,2778767400.0,11301122000.0
2244.0,10280840000.0,37400590.0,2748041200.0,11211256000.0
2245.0,10256927000.0,37388676.0,2705947000.0,11160028000.0
2246.0,10202984000.0,37384084.0,2684398600.0,11143630000.0
2247.0,10241698000.0,37698730.0,2699220700.0,11125562000.0
2248.0,10109382000.0,37715716.0,2672942000.0,11061281000.0
2249.0,10074054000.0,37666110.0,2634472200.0,11007998000.0
2250.0,9993612000.0,37662450.0,2586791200.0,10979250000.0
2251.0,9938386000.0,33866524.0,2575117800.0,10913752000.0
2252.0,9908921000.0,34128880.0,2554696700.0,10863752000.0
2253.0,9823527000.0,34109972.0,2529924400.0,10824525000.0
2254.0,9786455000.0,34648744.0,2516671700.0,10788148000.0
2255.0,9756073000.0,34271330.0,2513010700.0,10730324000.0
2256.0,9703907000.0,34200516.0,2478175500.0,10661905000.0
2257.0,9616424000.0,34131436.0,2454846000.0,10641662000.0
2258.0,9546450000.0,34117292.0,2452792300.0,10606394000.0
2259.0,9500902000.0,33829076.0,2417318400.0,10558637000.0
2260.0,9421903000.0,33784804.0,2408186600.0,10562072000.0
2261.0,9364802000.0,33686996.0,2381443600.0,10464997000.0
2262.0,9287557000.0,30907032.0,2369247700.0,10410847000.0
2263.0,9208986000.0,30735040.0,2348856000.0,10384471000.0
2264.0,9169432000.0,30666240.0,2336622600.0,10730179000.0
2265.0,9131568000.0,30657494.0,2326373600.0,10346708000.0
2266.0,9110511000.0,30532210.0,2294706700.0,10275728000.0
2267.0,9038609000.0,30512946.0,2279518000.0,10228428000.0
2268.0,9067837000.0,30462222.0,2256414500.0,10198461000.0
2269.0,9013519000.0,30470290.0,2249163000.0,10176083000.0
2270.0,8965414000.0,30482646.0,2246197200.0,10173733000.0
2271.0,8898280000.0,30204844.0,2217629700.0,10303174000.0
2272.0,8855482000.0,30239210.0,2216498400.0,10059380000.0
2273.0,8820801000.0,32838630.0,2224792000.0,9999246000.0
2274.0,8771077000.0,30017950.0,2205524000.0,9984962000.0
2275.0,8738703000.0,30027038.0,2190853600.0,9932296000.0
2276.0,8710399000.0,29904892.0,2154781000.0,9877605000.0
2277.0,8611759000.0,29773700.0,2122935800.0,9865079000.0
2278.0,8553003000.0,29697204.0,2117285800.0,9810763000.0
2279.0,8515885600.0,29759466.0,2109629200.0,9769630000.0
2280.0,8492215300.0,29844142.0,2110226000.0,9740701000.0
2281.0,8406369000.0,29930310.0,2098316200.0,9711650000.0
2282.0,8349315600.0,29984584.0,2082149400.0,9685026000.0
2283.0,8310426000.0,29980608.0,2053870500.0,9664387000.0
2284.0,8210963500.0,30001596.0,2051644900.0,9621747000.0
2285.0,8131095000.0,22667576.0,2040455300.0,9568845000.0
2286.0,8021909000.0,22645572.0,2006370400.0,9520541000.0
2287.0,7964643300.0,22616920.0,1982961200.0,9508880000.0
2288.0,7930903600.0,22732078.0,1957474800.0,9485464000.0
2289.0,7858302000.0,22691968.0,1950940700.0,9457411000.0
2290.0,7826645500.0,22681222.0,1949284600.0,9445083000.0
2291.0,7754871000.0,22691024.0,1943658200.0,9419444000.0
2292.0,7705134000.0,22816082.0,1929882900.0,9382663000.0
2293.0,7630624000.0,22722472.0,1917224100.0,9339811000.0
2294.0,7484493300.0,22676584.0,1899095900.0,9298439000.0
2295.0,7416288000.0,22595090.0,1980877800.0,9292500000.0
2296.0,7326394400.0,22625490.0,1878608500.0,9260694000.0
2297.0,7236910000.0,22535094.0,1852370000.0,9243896000.0
2298.0,7163551000.0,21762046.0,1830063600.0,9253461000.0
2299.0,7135233500.0,21763366.0,1827326600.0,9177392000.0
2300.0,7066538000.0,21807408.0,1826734800.0,9151331000.0
