time,CSIRO-MK3-6-0,MPI-ESM-LR,CCSM4
2070.0,30262090000.0,29341413000.0,30175541000.0
2071.0,30098151000.0,29145266000.0,30020405000.0
2072.0,29691937000.0,28950546000.0,29803373000.0
2073.0,29382216000.0,28788976000.0,29601683000.0
2074.0,28921813000.0,28524448000.0,29373506000.0
2075.0,28583375000.0,28307388000.0,29069152000.0
2076.0,28117432000.0,28094423000.0,28857686000.0
2077.0,27783465000.0,27890379000.0,28516360000.0
2078.0,27463043000.0,27655487000.0,28217055000.0
2079.0,27066677000.0,27463301000.0,27783436000.0
2080.0,26675790000.0,27232063000.0,27281690000.0
2081.0,26228750000.0,27014205000.0,26876154000.0
2082.0,25865759000.0,26778724000.0,26443467000.0
2083.0,25359995000.0,26539315000.0,25987238000.0
2084.0,24782258000.0,26309816000.0,25571828000.0
2085.0,24314740000.0,26044885000.0,25194197000.0
2086.0,23768723000.0,25765616000.0,24832090000.0
2087.0,23271068000.0,25490438000.0,24200694000.0
2088.0,22835710000.0,25232390000.0,23473950000.0
2089.0,22371635000.0,25007940000.0,22873412000.0
2090.0,21908244000.0,24754098000.0,22332916000.0
2091.0,21389208000.0,24555140000.0,21803313000.0
2092.0,20659808000.0,24304550000.0,21305833000.0
2093.0,20078146000.0,23998170000.0,20661062000.0
2094.0,19582896000.0,23754895000.0,20140997000.0
2095.0,19114994000.0,23505400000.0,19725525000.0
2096.0,18584566000.0,23284244000.0,19243756000.0
2097.0,18083506000.0,23061697000.0,18734561000.0
2098.0,17636852000.0,22790095000.0,18270317000.0
2099.0,17182340000.0,22478612000.0,17679966000.0
2100.0,16708123000.0,22216200000.0,17112954000.0
2101.0,16281620000.0,21928860000.0,16505770000.0
2102.0,15700694000.0,21694091000.0,16018746000.0
2103.0,15189462000.0,21432234000.0,15513076000.0
2104.0,14656683000.0,21197072000.0,15082437000.0
2105.0,14128205000.0,20952310000.0,14623805000.0
2106.0,13631544000.0,20661455000.0,14078608000.0
2107.0,13069087000.0,20376120000.0,13587711000.0
2108.0,12553612000.0,20095826000.0,13162511000.0
2109.0,12073354000.0,19809940000.0,12672046000.0
2110.0,11549984000.0,19556050000.0,12208925000.0
2111.0,10958236000.0,19230800000.0,11689538000.0
2112.0,10283344000.0,18819363000.0,11171372000.0
2113.0,9815038000.0,18429495000.0,10737170000.0
2114.0,9205164000.0,18066395000.0,10270411000.0
2115.0,8753403000.0,17710815000.0,9752471000.0
2116.0,8254777300.0,17389440000.0,9331709000.0
2117.0,7771201500.0,17116588000.0,8963984000.0
2118.0,7109498400.0,16870395000.0,8571266600.0
2119.0,6295584300.0,16624237000.0,8161134600.0
2120.0,5568166000.0,16319311000.0,7821976600.0
2121.0,5133476000.0,16079332000.0,7364289500.0
2122.0,4670048000.0,15819758000.0,6970046000.0
2123.0,4372987000.0,15614684000.0,6598424000.0
2124.0,4061897700.0,15373324000.0,6225527300.0
2125.0,3721938400.0,15125379000.0,5828737000.0
2126.0,3258783000.0,14874372000.0,5489829000.0
2127.0,2958475500.0,14591418000.0,5301951000.0
2128.0,2727507000.0,14352478000.0,5105006600.0
2129.0,2419488300.0,14104887000.0,4938297000.0
2130.0,2039748500.0,13798224000.0,4795169300.0
2131.0,1841410600.0,13525416000.0,4589904000.0
2132.0,1553664500.0,13313740000.0,4412709000.0
2133.0,1341818900.0,13090536000.0,4240782800.0
2134.0,1182549800.0,12879078000.0,3988108300.0
2135.0,965063300.0,12632456000.0,3775881200.0
2136.0,807159040.0,12385191000.0,3630223600.0
2137.0,726959900.0,12163978000.0,3467434000.0
2138.0,664003900.0,11956044000.0,3351185700.0
2139.0,574979460.0,11733575000.0,3253994000.0
2140.0,504087230.0,11505273000.0,3169155600.0
2141.0,409364800.0,11237689000.0,3058042400.0
2142.0,373423360.0,10995998000.0,2909825800.0
2143.0,338504500.0,10813677000.0,2775184000.0
2144.0,294435330.0,10631216000.0,2630418700.0
2145.0,241971220.0,10396500000.0,2525680400.0
2146.0,160903330.0,10199141000.0,2444140500.0
2147.0,109782780.0,9974820000.0,2347304700.0
2148.0,86267670.0,9789881000.0,2237340200.0
2149.0,75726500.0,9613918000.0,2157563100.0
2150.0,65762530.0,9380678000.0,2075875600.0
2151.0,56047436.0,9222242000.0,1973310500.0
2152.0,42633828.0,9035903000.0,1889303400.0
2153.0,7366663.0,8860481000.0,1746765000.0
2154.0,7147854.0,8622521000.0,1619508200.0
2155.0,6738908.0,8397973000.0,1423811000.0
2156.0,6492668.5,8214879000.0,1256930400.0
2157.0,6189554.0,8025518000.0,1172106900.0
2158.0,5891730.0,7848687600.0,1127872100.0
2159.0,5553068.0,7640008000.0,1014981200.0
2160.0,5211527.5,7569179600.0,952751300.0
2161.0,4776170.5,7361718000.0,884540900.0
2162.0,4474939.5,7151462400.0,837662000.0
2163.0,4160725.0,7027211000.0,788483900.0
2164.0,3844507.2,6896041000.0,745403400.0
2165.0,3597725.5,6785384400.0,707333200.0
2166.0,3463391.5,6700456000.0,669284160.0
2167.0,3241810.8,6572982300.0,636811500.0
2168.0,3064217.5,6494785000.0,608204540.0
2169.0,3026717.0,6310991000.0,584527550.0
2170.0,2964731.0,6237049000.0,558183000.0
2171.0,2744402.0,6099147000.0,531641250.0
2172.0,2722365.5,5997699600.0,490061300.0
2173.0,2604825.0,5883627000.0,460855400.0
2174.0,2507574.8,5777258500.0,438480450.0
2175.0,2498201.8,5659225000.0,421627900.0
2176.0,2430826.2,5535654000.0,398037660.0
2177.0,2254451.2,5457164000.0,379022300.0
2178.0,2151236.5,5372227000.0,362846050.0
2179.0,2078870.8,5290005000.0,351362020.0
2180.0,2022551.1,5181505500.0,339249380.0
2181.0,1603907.6,5099859500.0,324778800.0
2182.0,1445754.0,5023612000.0,311292900.0
2183.0,1323546.4,4958344700.0,297325860.0
2184.0,951977.3,4880722000.0,285800800.0
2185.0,738035.9,4829969000.0,271535360.0
2186.0,510934.2,4750023000.0,257717970.0
2187.0,373496.75,4704712000.0,249508430.0
2188.0,365294.0,4662182400.0,238529440.0
2189.0,96032.33,4591479300.0,218777630.0
2190.0,91944.59,4552723500.0,207893900.0
2191.0,86445.87,4501293600.0,194811950.0
2192.0,66307.24,4445410000.0,181613650.0
2193.0,54082.977,4382181000.0,163210690.0
2194.0,20869.516,4317203500.0,152976590.0
2195.0,20869.516,4281868300.0,138834670.0
2196.0,20869.516,4229145900.0,132155560.0
2197.0,20869.516,4177212200.0,122185200.0
2198.0,20869.516,4132720000.0,115514790.0
2199.0,16300.148,4083561700.0,107086770.0
2200.0,16300.148,4029721600.0,97976350.0
2201.0,0.0,3985685000.0,92124504.0
2202.0,0.0,3920475600.0,80708640.0
2203.0,0.0,3950456300.0,68274240.0
2204.0,0.0,3834102000.0,61720600.0
2205.0,0.0,3801822700.0,53262210.0
2206.0,0.0,3753884000.0,48751812.0
2207.0,0.0,3707978000.0,43833970.0
2208.0,0.0,3664742000.0,41665216.0
2209.0,0.0,3629992200.0,37765770.0
2210.0,0.0,3673496600.0,33492144.0
2211.0,0.0,3570535700.0,29935086.0
2212.0,0.0,3534088200.0,26533602.0
2213.0,0.0,3511731500.0,22225710.0
2214.0,0.0,3574874000.0,18115388.0
2215.0,0.0,3502205000.0,13653147.0
2216.0,0.0,3399129600.0,13493849.0
2217.0,0.0,3381061000.0,13278139.0
2218.0,0.0,3351427300.0,12948716.0
2219.0,0.0,3323378200.0,12844557.0
2220.0,0.0,3299797200.0,12647475.0
2221.0,0.0,3270505000.0,12474137.0
2222.0,0.0,3223776500.0,12361038.0
2223.0,0.0,3213517000.0,12197620.0
2224.0,0.0,3177340000.0,12010538.0
2225.0,0.0,3185810200.0,11795481.0
2226.0,0.0,3142852400.0,11582837.0
2227.0,0.0,3116428000.0,11412202.0
2228.0,0.0,3089576000.0,11396011.0
2229.0,0.0,3068181200.0,10989357.0
2230.0,0.0,3021809700.0,10655847.0
2231.0,0.0,3002173400.0,10412941.0
2232.0,0.0,2981046000.0,10314707.0
2233.0,0.0,2965761800.0,10235482.0
2234.0,0.0,2948557000.0,10117693.0
2235.0,0.0,2916980200.0,9550026.0
2236.0,0.0,2908361200.0,9558200.0
2237.0,0.0,2881903600.0,9279653.0
2238.0,0.0,2878315000.0,9281392.0
2239.0,0.0,2863694000.0,9259007.0
2240.0,0.0,2834510800.0,9235495.0
2241.0,0.0,2816537000.0,9090209.0
2242.0,0.0,2788947200.0,8791572.0
2243.0,0.0,2760256300.0,8706113.0
2244.0,0.0,2761916700.0,8520169.0
2245.0,0.0,2764937000.0,8393262.0
2246.0,0.0,2723270100.0,8290176.0
2247.0,0.0,2706573600.0,8238607.5
2248.0,0.0,2692871000.0,8204629.0
2249.0,0.0,2672581600.0,8102554.5
2250.0,0.0,2653984000.0,7837394.0
2251.0,0.0,2624955000.0,7810730.0
2252.0,0.0,2615939300.0,7662184.5
2253.0,0.0,2597507800.0,7634420.0
2254.0,0.0,2596120800.0,7514686.0
2255.0,0.0,2573555500.0,7364936.0
2256.0,0.0,2570113300.0,7341660.5
2257.0,0.0,2566116000.0,7077045.5
2258.0,0.0,2586085000.0,7067173.5
2259.0,0.0,2553549300.0,7013489.0
2260.0,0.0,2532420400.0,6963399.5
2261.0,0.0,2523974000.0,6886642.0
2262.0,0.0,2524507000.0,6888878.5
2263.0,0.0,2501444400.0,6706733.5
2264.0,0.0,2587895600.0,6708798.0
2265.0,0.0,2500112400.0,6640429.5
2266.0,0.0,2470600400.0,6549293.0
2267.0,0.0,2467546400.0,6449877.5
2268.0,0.0,2455518500.0,6451476.5
2269.0,0.0,2425825300.0,6404935.0
2270.0,0.0,2424717300.0,6359446.5
2271.0,0.0,2414905000.0,6238534.0
2272.0,0.0,2402940000.0,6193428.0
2273.0,0.0,2404096300.0,6174659.5
2274.0,0.0,2389974000.0,6121145.0
2275.0,0.0,2372729300.0,5968135.5
2276.0,0.0,2369443300.0,5911451.0
2277.0,0.0,2368835300.0,5791908.0
2278.0,0.0,2443891700.0,5789665.5
2279.0,0.0,2354061800.0,5633533.5
2280.0,0.0,2390295300.0,5632816.0
2281.0,0.0,2318188300.0,5623755.5
2282.0,0.0,2311553500.0,5609220.0
2283.0,0.0,2308213800.0,5608735.0
2284.0,0.0,2386690600.0,5597980.5
2285.0,0.0,2304054500.0,5598426.0
2286.0,0.0,2274398200.0,5595486.0
2287.0,0.0,2259279000.0,5588901.5
2288.0,0.0,2257923600.0,5549108.0
2289.0,0.0,2249482200.0,5366809.5
2290.0,0.0,2234443000.0,5285468.0
2291.0,0.0,2223478500.0,5262418.0
2292.0,0.0,2220605000.0,5265673.0
2293.0,0.0,2206995200.0,5180320.0
2294.0,0.0,2206666800.0,5168915.0
2295.0,0.0,2205248800.0,5110598.0
2296.0,0.0,2204065500.0,5102550.5
2297.0,0.0,2199305700.0,5097265.5
2298.0,0.0,2193330400.0,5088656.0
2299.0,0.0,2190944300.0,5100647.0
2300.0,0.0,2164322600.0,5100646.0
