time,CSIRO-MK3-6-0,MPI-ESM-LR,CCSM4
2053.0,619622698120.0,622696300060.0,612396410440.0
2054.0,615069141220.0,619029333840.0,608896265200.0
2055.0,611799835150.0,618581281510.0,606509406970.0
2056.0,607259382170.0,612500721360.0,602541956030.0
2057.0,604441762320.0,608017623470.0,598631766000.0
2058.0,599461304840.0,604370541910.0,594991219800.0
2059.0,596480071980.0,600454619310.0,591293178810.0
2060.0,592670415010.0,596546160470.0,587441221110.0
2061.0,589091893040.0,592201246450.0,584118168850.0
2062.0,584548185630.0,587594357190.0,579339925540.0
2063.0,580966829660.0,583448250790.0,575300219160.0
2064.0,577290975330.0,578926688100.0,570852139380.0
2065.0,572923803580.0,575116505260.0,566368926260.0
2066.0,568964958050.0,570670995120.0,561974285440.0
2067.0,564188265640.0,565831580190.0,558507652830.0
2068.0,560210691660.0,561273016030.0,553903581070.0
2069.0,555745658430.0,557062469260.0,549606240500.0
2070.0,553313183700.0,552922556170.0,545408064120.0
2071.0,547670117000.0,547886914280.0,540403462750.0
2072.0,543441757090.0,543225424370.0,536157537680.0
2073.0,539176880462.0,539480590110.0,531777289580.0
2074.0,534471603886.0,534885993710.0,527304957930.0
2075.0,529788985380.0,530269843950.0,523808923010.0
2076.0,525457173106.0,525898395280.0,518344799540.0
2077.0,520841985794.0,521157914290.0,513484624360.0
2078.0,516440571550.0,516873145520.0,508803456730.0
2079.0,511674826050.0,512401921850.0,503818541980.0
2080.0,506636391246.0,507496281950.0,498520776350.0
2081.0,502264256146.0,502856116310.0,493352600600.0
2082.0,497073654650.0,498444778320.0,488210020960.0
2083.0,492808019932.0,494112119330.0,483479199280.0
2084.0,487633237888.0,489471605220.0,478251416140.0
2085.0,482765717316.0,485733725090.0,473310991620.0
2086.0,478488222236.0,480503178980.0,468678866450.0
2087.0,473323282088.0,475856498480.0,462806006240.0
2088.0,468649066942.0,470739396860.0,457450922530.0
2089.0,463872102864.0,466001984040.0,451718153440.0
2090.0,458245832058.0,461155514214.0,446155808680.0
2091.0,452956508516.0,456854834770.0,440343651536.0
2092.0,446617821584.0,452106678760.0,434986645070.0
2093.0,441448989410.0,447982101570.0,429546152874.0
2094.0,435425230310.0,443577985620.0,423820880862.0
2095.0,429855739804.0,439248233752.0,418575698520.0
2096.0,423823958354.0,434504825958.0,413139130450.0
2097.0,417514329110.0,430362177694.0,408065328180.0
2098.0,412135016055.0,425963481694.0,402734493076.0
2099.0,407345583132.0,421369010180.0,396936345384.0
2100.0,400571586926.0,417270132036.0,392090839226.0
2101.0,394210376984.5,413274935546.0,386249301938.0
2102.0,387878006339.5,409252316092.0,379873305876.0
2103.0,381291246583.5,404805664564.0,375140282344.0
2104.0,375229714906.5,400937060046.0,369245105394.0
2105.0,368871264902.0,396813952192.0,362606490100.0
2106.0,361781265332.0,392317115440.0,356826565326.0
2107.0,355387105134.0,388686403804.0,351198687702.0
2108.0,348756290416.0,383904518334.0,345455775948.0
2109.0,342707327029.2,380292384468.0,338969242442.0
2110.0,336163911180.2,376074163166.0,333426149626.0
2111.0,329293206906.8,371653767862.0,327306939174.0
2112.0,322147532562.2,367190595571.0,321850239778.0
2113.0,315838672769.2,362336381134.0,316855741822.0
2114.0,308662354915.2,357989050512.0,311638915000.0
2115.0,302537409160.5,353787739125.0,306006972628.0
2116.0,296754085042.0,349522381527.0,300413258394.0
2117.0,290542448949.0,345753690282.0,295261799212.0
2118.0,285989206773.0,341568695353.0,290353167980.0
2119.0,279372216399.5,337855599326.0,285715675216.0
2120.0,274516013108.2,333212941323.0,280950826614.0
2121.0,269085666392.3,329239914450.0,276064324044.0
2122.0,263490707225.7,325227291946.0,271704966894.0
2123.0,259324893490.2,320720225564.0,267317938862.0
2124.0,254524044884.7,316667435838.0,263911629560.0
2125.0,249114580500.9,312705583460.0,259717798222.0
2126.0,243994296896.4,308362686122.0,255070100618.0
2127.0,238980524061.1,304809431072.0,250937707364.0
2128.0,234827809885.0,300035480255.0,246588824146.0
2129.0,230296228155.0,296507769239.5,242289721630.0
2130.0,224987074144.2,292524214317.0,238858623415.0
2131.0,220241300417.9,288214498094.0,234856872834.0
2132.0,215397885113.0,284704296846.0,230990773902.0
2133.0,211261215710.1,280533121016.5,226865762200.0
2134.0,207455502109.3,276794093417.0,223494403134.0
2135.0,204299299673.9,272643163716.0,219412422437.0
2136.0,199923148145.1,268865721390.3,214987996867.0
2137.0,195700847297.6,265403384046.3,210839238128.0
2138.0,191610185392.0,261339268270.3,206888313402.0
2139.0,187608334502.6,257513622328.3,203047735400.0
2140.0,184049298635.75,253788648603.3,199402792997.0
2141.0,179864278145.8,250422537207.7,195653595260.0
2142.0,176701443070.9,246951096682.8,192279501608.0
2143.0,173245397953.05,243162240209.7,188941403550.0
2144.0,169808879648.1,239832263490.0,185622348263.5
2145.0,165577146490.75,236582831440.5,181930169697.5
2146.0,161927745912.56,233279100470.7,178469836496.0
2147.0,158848046457.25,230235726492.3,174783869430.5
2148.0,154682595455.84,227137956405.3,171670706894.0
2149.0,151444282702.66998,223985311299.8,168649119755.0
2150.0,146807340296.8,221200490291.5,165888610029.5
2151.0,142629184771.83002,217948193411.2,162733299734.0
2152.0,138732913440.66998,214459046811.5,159778035700.0
2153.0,134598575366.54999,211180633554.1,157135670771.5
2154.0,130666700029.59999,207997980566.69998,153814081840.0
2155.0,126699411644.27,204961060645.6,151856317837.0
2156.0,123231128031.03998,202208701196.19998,148531705501.5
2157.0,119618927923.40001,199077775717.4,145533910326.5
2158.0,116190948580.62001,196147592645.40002,142876144508.5
2159.0,113265573403.00002,192833190231.40002,140352949598.0
2160.0,109675803664.88,189805819213.5,138025629835.0
2161.0,106673232126.96,186985367012.5,135718430298.5
2162.0,102733895903.18,183969654862.3,133304599443.5
2163.0,99684597957.39,181324459189.2,136385324834.5
2164.0,96011080833.22,178932645798.64,130391362310.5
2165.0,92152467459.22,176380916648.96,126722071816.5
2166.0,88066306380.22,173463910393.45,124309932409.5
2167.0,84523925387.34999,171125846613.86,122497401525.5
2168.0,81739540608.84,168926218082.96002,119486012217.0
2169.0,78642009328.45999,165944942665.94,116953700352.5
2170.0,75869675791.72499,163724008517.40002,114431895655.3
2171.0,72553175342.576,161516582702.94,111738422139.0
2172.0,70168197984.16,159782056540.3,108713816330.3
2173.0,67861312957.67,157676812830.13,106686056230.3
2174.0,65092544505.936,155739959425.51,104804103806.5
2175.0,62409523224.17,154005391151.27,103023929110.7
2176.0,59863628642.11,151691624516.27997,101197096759.0
2177.0,58006395925.45999,150092943830.74,99548773977.8
2178.0,55476769529.78,148015481092.47998,97848020457.8
2179.0,53339630841.36,145965825942.65997,96166164389.2
2180.0,52628376849.450005,143947758285.12,94262419589.5
2181.0,49783423962.76,141981297485.03,92532014278.0
2182.0,47371576609.38501,140287282755.11,91023917644.6
2183.0,45351705419.94501,138440902429.785,89853254264.7
2184.0,43205813214.67,136646696502.734,88165113795.5
2185.0,41595772902.490005,135037837679.23001,86228739348.90001
2186.0,39843761173.25,133346828252.71,84472959206.0
2187.0,38092142427.600006,131752704189.83699,82842021995.3
2188.0,36593740167.29,129802939033.94998,81516303453.0
2189.0,34651862562.37,128311220893.39699,79954186230.7
2190.0,33126456623.879997,126734930116.525,78886853741.5
2191.0,31485955189.13,124947252822.995,77807452504.2
2192.0,29248482207.75,123677451298.93001,76188676349.7
2193.0,27564184808.917,122235625754.03,74854494894.79999
2194.0,25944748898.786,120732915787.75,73699140005.5
2195.0,24605472919.666,119301585379.142,72238179467.20001
2196.0,23349606876.916,118049665529.99,70787586746.5
2197.0,22170177850.546,116296378738.42,69583778873.0
2198.0,21012444926.316,115164932842.22,68440317661.899994
2199.0,19646061685.418,113915953761.08,67119737265.94
2200.0,18054223177.988,112223569854.18999,65621406269.76
2201.0,16787906278.44,110864102643.37,64545100133.340004
2202.0,15829576947.8,109477070577.58,63790298514.0
2203.0,14863383180.939999,108519685284.06999,62088869100.8
2204.0,14164150706.039999,107109028973.92,61165518147.96
2205.0,13726174455.939999,105248408716.22499,60073571926.94
2206.0,13014657923.349998,104079320884.285,59054597487.700005
2207.0,12424391502.849998,103153531227.00499,57694818417.9
2208.0,11960557387.9,101974402147.84,56570734544.9
2209.0,11528327795.41,100927792500.16,55578946508.450005
2210.0,11233979828.32,99893273607.56001,54144348612.7
2211.0,10803221183.5,98700184959.2,53294527666.54
2212.0,10427297092.18,97583668900.78,52450843493.95999
2213.0,10134628356.54,96687406859.28,51437471782.5
2214.0,9793912284.189999,96029407957.48,50722893151.0
2215.0,9356806728.2,95078660075.66,49486184323.9
2216.0,9088000389.895,94285817163.358,48303309318.00001
2217.0,8837850318.029999,93183146788.65001,47199909647.0
2218.0,8662433620.82,92344120959.89,46321416962.9
2219.0,8352831827.309999,91514152851.38,45376655151.159996
2220.0,8156012756.809999,90799773788.48001,44675314327.85
2221.0,7947265583.51,89981856804.03,43840618764.55
2222.0,7759191997.450001,89004906746.26001,43127025276.15
2223.0,7599314846.65,88473872427.69,42255728575.0
2224.0,7395657243.35,88092633796.63,41482557406.96
2225.0,7259538106.71,87299335215.08,40621932651.649994
2226.0,7148455441.9,86655413616.09,39717543980.26
2227.0,7034045174.889999,85926864037.4,38919403357.3
2228.0,6924745825.21,85398091889.02,38035454983.86
2229.0,6937183996.5,84747624940.6,37316835255.28
2230.0,6717215880.59,84156886677.48001,36591519735.75
2231.0,6532957730.96,83457060935.72,35863738374.24
2232.0,6400315488.265,83049667364.94,35238191009.28
2233.0,6268134691.15,82701590111.66,34410867381.55
2234.0,6182821308.153,82049105996.19,33594739681.960003
2235.0,6120327436.296,81455619503.9,33002987508.199997
2236.0,6058564413.246,81119562885.84,32220211139.24
2237.0,5977304245.860001,80501766218.20999,31686368770.56
2238.0,5912285843.719999,80108220235.82,31034487078.88
2239.0,5760489902.096001,80015353790.51001,30466431060.54
2240.0,5658116666.941999,79473657241.9,29875375780.14
2241.0,5605521301.246,79049038212.31,29322387850.86
2242.0,5445270801.261,78490387101.51999,28773212538.64
2243.0,5344208914.726,77969577310.34,28184775932.5
2244.0,5293702187.106001,77627121365.41,27676408873.18
2245.0,5212082396.035999,77277727705.62,27226895113.17
2246.0,5086739512.406,77051065194.71,26777676887.62
2247.0,5025375468.955999,76828202204.66,26250950509.829998
2248.0,4959980425.146,76220645720.88,25629210736.300003
2249.0,4910066000.426001,75994418934.18,25316066349.600002
2250.0,4835855797.426001,75590051945.31,24869676529.15
2251.0,4741183496.1,75303844066.56,24438191212.02
2252.0,4701578379.436,75063146658.12,23627022287.04
2253.0,4671382475.144,74689662013.62,23037823925.35
2254.0,4627937961.934,74356104482.73999,22673901530.36
2255.0,4542907298.174,74095397138.22,22294584578.08
2256.0,4614009002.089001,74261672320.48,21864479802.29
2257.0,4393085592.499001,73672726397.88,21480739557.23
2258.0,4338914132.394,73450527511.54001,21180194904.866
2259.0,4340554309.389,72973694255.82,20808680947.05
2260.0,4226922444.396,72708216200.06,20487956442.34
2261.0,4187675475.018,72555331826.6,20127351710.76
2262.0,4139964307.859,72291627413.59999,19949839864.214
2263.0,4122451906.944,72076499904.67,19398082329.649998
2264.0,4094034413.994,71904253939.4,19107569767.694
2265.0,4080119838.394,71637656060.14,18756505974.99
2266.0,4004547776.7440004,71295114339.92,18467387749.670002
2267.0,3976417846.4539995,71061853546.70999,18139687856.43
2268.0,3989361263.664,71041107283.86,17901989344.675003
2269.0,3932680775.974,70782970052.9,17645640425.600002
2270.0,3874514332.884,70568700121.19,17364204696.955
2271.0,3873734380.454,70329875435.31,16982359485.267002
2272.0,3847430830.4509993,70091747738.0,16714561499.673002
2273.0,3751850325.7749996,70022922905.52,16381202966.812998
2274.0,3737046886.0669994,69912920492.07999,16164403123.649998
2275.0,3794332358.384,69615366735.54,15641788986.896
2276.0,3702536720.497,69490273934.32,15360106714.962
2277.0,3617835850.605,69321765397.01001,15019959488.706
2278.0,3594241215.381,69402550064.22,14759462045.397999
2279.0,3563614176.7170005,69060252143.53,14433234872.7
2280.0,3537870411.762,69089995815.49,14066591619.966002
2281.0,3519393354.4560003,68645451361.54,13825358282.46
2282.0,3473759742.116,68605581545.149994,13585039344.01
2283.0,3425700388.6720004,68293889360.46001,13330680222.150002
2284.0,3380696077.266,68304210368.259995,13177102505.369997
2285.0,3365150597.7159996,68109075590.740005,12882790128.326
2286.0,3344019583.316,67836897923.95,12425793653.723
2287.0,3318480301.9859996,67794473172.729996,12054061169.24
2288.0,3564713334.326,67792062712.729996,11808510944.564999
2289.0,3254510131.12,67601004065.049995,11503078220.514
2290.0,3184227406.2559996,67423312435.700005,11318282027.829998
2291.0,3157901409.436,67307593481.85,11118796802.960001
2292.0,3091371601.217,67311874960.81999,10864159249.25
2293.0,3049060212.367,67212652166.52,10717099426.436
2294.0,3008097522.732,67001273012.84999,10578771803.62
2295.0,2999581548.436,66914077548.08,10434497282.624
2296.0,3004230332.576,66822578729.34001,10294909700.16
2297.0,2952826429.8960004,66583335325.28999,10027491751.400002
2298.0,2885728567.0859995,66593372498.82001,9876572505.57
2299.0,2837430831.5360003,66510851405.439995,9702692948.36
2300.0,2818174974.3459997,66379143269.51999,9500396432.93
