time,GFDL-ESM4,BCC-CSM2-MR,CAMS-CSM1-0,INM-CM5-0,NORESM2-MM,TAIESM1,ACCESS-ESM1-5,IPSL-CM6A-LR,ACCESS-CM2,FGOALS-F3-L,CMCC-CM2-SR5,INM-CM4-8,MPI-ESM1-2-HR,CESM2,CESM2-WACCM,EC-EARTH3,CANESM5,MRI-ESM2-0,EC-EARTH3-VEG
2030.0,26365336000000.0,26195008000000.0,26288170000000.0,26266480000000.0,26331786000000.0,25958485000000.0,26393168000000.0,26226545000000.0,26204489000000.0,26293037000000.0,26115203000000.0,26246163000000.0,26405503000000.0,26248068000000.0,26472058000000.0,26256620000000.0,26209606000000.0,26508924000000.0,25844068000000.0
2031.0,26274599000000.0,26131063000000.0,26227065000000.0,26226120000000.0,26249334000000.0,25827448000000.0,26364038000000.0,26167619000000.0,26183790000000.0,26268980000000.0,26106204000000.0,26214370000000.0,26385584000000.0,26191930000000.0,26471520000000.0,26117398000000.0,26161866000000.0,26503755000000.0,25758513000000.0
2032.0,26157972000000.0,26048004000000.0,26209474000000.0,26148977000000.0,26160761000000.0,25650277000000.0,26356031000000.0,26103000000000.0,26140175000000.0,26179954000000.0,26048285000000.0,26178576000000.0,26353018000000.0,26170414000000.0,26436098000000.0,26020166000000.0,26091861000000.0,26441680000000.0,25684510000000.0
2033.0,26095563000000.0,26009089000000.0,26141770000000.0,26074516000000.0,26144515000000.0,25536934000000.0,26293614000000.0,26068004000000.0,26130875000000.0,26122490000000.0,25995558000000.0,26125296000000.0,26295800000000.0,26093942000000.0,26349245000000.0,25852172000000.0,26029255000000.0,26458200000000.0,25537150000000.0
2034.0,26073673000000.0,25983910000000.0,26097266000000.0,26022586000000.0,26106570000000.0,25386620000000.0,26197096000000.0,25992840000000.0,26044843000000.0,26097190000000.0,25894886000000.0,26081933000000.0,26277965000000.0,26012285000000.0,26293895000000.0,25738426000000.0,25938070000000.0,26381193000000.0,25451855000000.0
2035.0,26036016000000.0,25915200000000.0,26053430000000.0,26011975000000.0,26047022000000.0,25165438000000.0,26173092000000.0,25980448000000.0,25941854000000.0,26062168000000.0,25740832000000.0,26071917000000.0,26279173000000.0,25962872000000.0,26253042000000.0,25619763000000.0,25851322000000.0,26346856000000.0,25359391000000.0
2036.0,26023675000000.0,25906056000000.0,25995743000000.0,25958862000000.0,26000331000000.0,25032045000000.0,26145820000000.0,25944872000000.0,25850140000000.0,26046643000000.0,25640152000000.0,26054274000000.0,26263040000000.0,25888865000000.0,26226979000000.0,25535309000000.0,25755707000000.0,26343213000000.0,25284164000000.0
2037.0,26010194000000.0,25856448000000.0,25923299000000.0,25937517000000.0,25957734000000.0,24839811000000.0,26069118000000.0,25888278000000.0,25802802000000.0,26000086000000.0,25508457000000.0,25965877000000.0,26250781000000.0,25856787000000.0,26206762000000.0,25443026000000.0,25718252000000.0,26243870000000.0,25253300000000.0
2038.0,25931144000000.0,25794263000000.0,25858360000000.0,25885007000000.0,25980826000000.0,24613206000000.0,26014833000000.0,25829285000000.0,25745462000000.0,25979340000000.0,25328955000000.0,25902822000000.0,26157817000000.0,25764689000000.0,26124323000000.0,25319633000000.0,25606647000000.0,26259300000000.0,25120077000000.0
2039.0,25905678000000.0,25773428000000.0,25870752000000.0,25821276000000.0,25943680000000.0,24518716000000.0,25960764000000.0,25802507000000.0,25702905000000.0,25908264000000.0,25231784000000.0,25845912000000.0,26116392000000.0,25717030000000.0,26024081000000.0,25263688000000.0,25499638000000.0,26198294000000.0,24935452000000.0
2040.0,25830722000000.0,25711044000000.0,25884665000000.0,25815966000000.0,25894670000000.0,24378434000000.0,25932470000000.0,25758740000000.0,25597015000000.0,25904663000000.0,25137114000000.0,25780646000000.0,26020676000000.0,25550127000000.0,25932838000000.0,25133658000000.0,25437814000000.0,26184547000000.0,24859235000000.0
2041.0,25762179000000.0,25670673000000.0,25855443000000.0,25721657000000.0,25827900000000.0,24153130000000.0,25912062000000.0,25686503000000.0,25578952000000.0,25872180000000.0,25148960000000.0,25714842000000.0,25964860000000.0,25523688000000.0,25913085000000.0,25035912000000.0,25375126000000.0,26081229000000.0,24761210000000.0
2042.0,25689743000000.0,25595373000000.0,25836349000000.0,25621044000000.0,25793464000000.0,23886404000000.0,25850366000000.0,25654586000000.0,25492105000000.0,25835036000000.0,25125844000000.0,25661750000000.0,25905819000000.0,25440629000000.0,25759737000000.0,24892530000000.0,25314952000000.0,25988937000000.0,24676162000000.0
2043.0,25657753000000.0,25517880000000.0,25793713000000.0,25557805000000.0,25701609000000.0,23674800000000.0,25879625000000.0,25593398000000.0,25377754000000.0,25779568000000.0,24939298000000.0,25578013000000.0,25916020000000.0,25341773000000.0,25699312000000.0,24779734000000.0,25253135000000.0,25895610000000.0,24562283000000.0
2044.0,25571700000000.0,25486527000000.0,25771951000000.0,25485920000000.0,25661356000000.0,23461085000000.0,25834440000000.0,25535800000000.0,25287500000000.0,25711120000000.0,24833610000000.0,25545956000000.0,25880538000000.0,25246088000000.0,25534176000000.0,24658055000000.0,25121356000000.0,25721777000000.0,24441432000000.0
2045.0,25480609000000.0,25467103000000.0,25764735000000.0,25468565000000.0,25545748000000.0,23306080000000.0,25752794000000.0,25482458000000.0,25248896000000.0,25705214000000.0,24747696000000.0,25468649000000.0,25819780000000.0,25101458000000.0,25485097000000.0,24571944000000.0,25059790000000.0,25598850000000.0,24357072000000.0
2046.0,25364313000000.0,25431212000000.0,25729343000000.0,25432515000000.0,25463339000000.0,23051723000000.0,25735647000000.0,25355358000000.0,25164155000000.0,25631681000000.0,24603534000000.0,25410161000000.0,25827431000000.0,24985148000000.0,25372123000000.0,24295653000000.0,25023243000000.0,25484572000000.0,24227158000000.0
2047.0,25278330000000.0,25312253000000.0,25702880000000.0,25393150000000.0,25386428000000.0,22793446000000.0,25583463000000.0,25279911000000.0,25069050000000.0,25572126000000.0,24532526000000.0,25361031000000.0,25849108000000.0,24841527000000.0,25312434000000.0,24020427000000.0,24907323000000.0,25307585000000.0,24073598000000.0
2048.0,25225868000000.0,25228919000000.0,25634010000000.0,25379708000000.0,25232495000000.0,22602857000000.0,25498355000000.0,25208316000000.0,24961420000000.0,25474244000000.0,24345208000000.0,25299975000000.0,25751770000000.0,24720370000000.0,25312010000000.0,23850734000000.0,24821470000000.0,25058246000000.0,23929213000000.0
2049.0,25183455000000.0,25201205000000.0,25610076000000.0,25363952000000.0,25129810000000.0,22323078000000.0,25476639000000.0,25025732000000.0,24893674000000.0,25431053000000.0,24224735000000.0,25258602000000.0,25704656000000.0,24666958000000.0,25237182000000.0,23635704000000.0,24716620000000.0,25027982000000.0,23751029000000.0
2050.0,25072260000000.0,25148237000000.0,25571048000000.0,25321978000000.0,25114366000000.0,22011074000000.0,25472054000000.0,24916114000000.0,24779071000000.0,25392872000000.0,24015893000000.0,25158002000000.0,25737449000000.0,24566433000000.0,25084930000000.0,23433121000000.0,24638577000000.0,24887333000000.0,23639890000000.0
2051.0,25048585000000.0,25067319000000.0,25567257000000.0,25216829000000.0,24989735000000.0,21725276000000.0,25445825000000.0,24816915000000.0,24679538000000.0,25269400000000.0,23989469000000.0,25078887000000.0,25614826000000.0,24295649000000.0,24897718000000.0,23214766000000.0,24525668000000.0,24693908000000.0,23513358000000.0
2052.0,24967420000000.0,24972051000000.0,25505560000000.0,25193035000000.0,24958936000000.0,21491104000000.0,25374390000000.0,24715400000000.0,24618794000000.0,25205087000000.0,23769062000000.0,25028330000000.0,25609783000000.0,24119720000000.0,24842600000000.0,22967608000000.0,24449212000000.0,24666820000000.0,23385342000000.0
2053.0,24904350000000.0,24905794000000.0,25444305000000.0,25113267000000.0,24853847000000.0,21225357000000.0,25286884000000.0,24649110000000.0,24504204000000.0,25131410000000.0,23685176000000.0,24986073000000.0,25567152000000.0,23918344000000.0,24733668000000.0,22753541000000.0,24321989000000.0,24603393000000.0,23215846000000.0
2054.0,24861930000000.0,24783685000000.0,25419472000000.0,25072300000000.0,24697547000000.0,20882676000000.0,25267001000000.0,24558730000000.0,24391738000000.0,25084102000000.0,23454900000000.0,24970021000000.0,25505710000000.0,23779495000000.0,24669443000000.0,22476604000000.0,24229278000000.0,24455143000000.0,22960056000000.0
2055.0,24755824000000.0,24713422000000.0,25340909000000.0,25025273000000.0,24654943000000.0,20549625000000.0,25173450000000.0,24483662000000.0,24334540000000.0,25034022000000.0,23266549000000.0,24907590000000.0,25470200000000.0,23589292000000.0,24521847000000.0,22182180000000.0,24115420000000.0,24315066000000.0,22758216000000.0
2056.0,24678563000000.0,24697108000000.0,25263686000000.0,24955048000000.0,24620206000000.0,20297309000000.0,25117988000000.0,24367172000000.0,24155120000000.0,24967123000000.0,23040637000000.0,24775752000000.0,25382623000000.0,23458346000000.0,24453604000000.0,21972980000000.0,24029790000000.0,24163576000000.0,22538717000000.0
2057.0,24588468000000.0,24556213000000.0,25276556000000.0,24906794000000.0,24513782000000.0,19918402000000.0,25050133000000.0,24174997000000.0,24046090000000.0,24927227000000.0,22831760000000.0,24704810000000.0,25341347000000.0,23263718000000.0,24361226000000.0,21802514000000.0,23962906000000.0,23952804000000.0,22347229000000.0
2058.0,24469895000000.0,24505982000000.0,25213746000000.0,24868337000000.0,24461290000000.0,19760836000000.0,24956030000000.0,24088697000000.0,23911457000000.0,24862900000000.0,22694244000000.0,24614680000000.0,25280125000000.0,23117456000000.0,24218457000000.0,21570542000000.0,23908638000000.0,23890158000000.0,22124459000000.0
2059.0,24395133000000.0,24349533000000.0,25172858000000.0,24802998000000.0,24359261000000.0,19522914000000.0,24909353000000.0,23959360000000.0,23779254000000.0,24767996000000.0,22517719000000.0,24494123000000.0,25222003000000.0,22972327000000.0,24006151000000.0,21300846000000.0,23809474000000.0,23812328000000.0,21878920000000.0
2060.0,24323495000000.0,24243392000000.0,25163570000000.0,24785170000000.0,24350010000000.0,19327418000000.0,24829678000000.0,23808036000000.0,23666262000000.0,24673980000000.0,22425809000000.0,24376754000000.0,25168135000000.0,22756480000000.0,23843836000000.0,21090036000000.0,23707255000000.0,23678452000000.0,21665340000000.0
2061.0,24271074000000.0,24047910000000.0,25127473000000.0,24710618000000.0,24301797000000.0,19031854000000.0,24775934000000.0,23752490000000.0,23575803000000.0,24622897000000.0,22413480000000.0,24310616000000.0,25024516000000.0,22742024000000.0,23650497000000.0,20874400000000.0,23685212000000.0,23545220000000.0,21436878000000.0
2062.0,24138790000000.0,23939288000000.0,25067795000000.0,24652300000000.0,24243670000000.0,18759457000000.0,24698918000000.0,23593312000000.0,23477824000000.0,24571172000000.0,22274166000000.0,24271036000000.0,24965586000000.0,22485202000000.0,23468007000000.0,20666626000000.0,23577118000000.0,23426860000000.0,21283310000000.0
2063.0,24065123000000.0,23888438000000.0,25037399000000.0,24615986000000.0,24214386000000.0,18486605000000.0,24599998000000.0,23487419000000.0,23348352000000.0,24567502000000.0,22036196000000.0,24174683000000.0,24842823000000.0,22264907000000.0,23266542000000.0,20512360000000.0,23373237000000.0,23416950000000.0,21196110000000.0
2064.0,24086997000000.0,23864455000000.0,24948383000000.0,24578890000000.0,24121363000000.0,18151117000000.0,24511754000000.0,23310545000000.0,23248731000000.0,24517300000000.0,21794298000000.0,24075183000000.0,24784964000000.0,22093950000000.0,23148578000000.0,20158345000000.0,23276960000000.0,23380791000000.0,21052994000000.0
2065.0,23949268000000.0,23764941000000.0,24942628000000.0,24525960000000.0,24113953000000.0,17810638000000.0,24383760000000.0,23174390000000.0,23077994000000.0,24461217000000.0,21532265000000.0,23969812000000.0,24697420000000.0,21862996000000.0,23064216000000.0,19864850000000.0,23112643000000.0,23372308000000.0,20830970000000.0
2066.0,23890580000000.0,23649317000000.0,24942286000000.0,24438255000000.0,23980570000000.0,17481188000000.0,24339886000000.0,23010136000000.0,23015193000000.0,24357865000000.0,21353321000000.0,23915104000000.0,24601923000000.0,21600726000000.0,22899530000000.0,19660165000000.0,22980710000000.0,23289840000000.0,20587188000000.0
2067.0,23811878000000.0,23495088000000.0,24894510000000.0,24330166000000.0,23910058000000.0,17259322000000.0,24238212000000.0,22823599000000.0,22927886000000.0,24268110000000.0,21113933000000.0,23854859000000.0,24515434000000.0,21378936000000.0,22739855000000.0,19428815000000.0,22864164000000.0,23228083000000.0,20340963000000.0
2068.0,23712892000000.0,23388460000000.0,24829047000000.0,24255322000000.0,23769077000000.0,16964127000000.0,24206710000000.0,22674456000000.0,22788507000000.0,24230630000000.0,20863114000000.0,23733574000000.0,24444863000000.0,21172274000000.0,22610669000000.0,19172728000000.0,22698168000000.0,23102342000000.0,20077477000000.0
2069.0,23606948000000.0,23311988000000.0,24757532000000.0,24201935000000.0,23689565000000.0,16600876000000.0,24102866000000.0,22560029000000.0,22634222000000.0,24155905000000.0,20535203000000.0,23667872000000.0,24341760000000.0,20813860000000.0,22413195000000.0,18818270000000.0,22533498000000.0,23025860000000.0,19736874000000.0
2070.0,23519075000000.0,23211102000000.0,24766830000000.0,24174613000000.0,23641890000000.0,16328830000000.0,23989536000000.0,22484693000000.0,22471265000000.0,24127004000000.0,20328881000000.0,23610170000000.0,24274253000000.0,20547040000000.0,22176883000000.0,18471650000000.0,22440032000000.0,22930388000000.0,19564828000000.0
2071.0,23408453000000.0,23043064000000.0,24721817000000.0,24115940000000.0,23522435000000.0,16071166000000.0,23898198000000.0,22257846000000.0,22404424000000.0,24004824000000.0,20219366000000.0,23538862000000.0,24230433000000.0,20286452000000.0,22115380000000.0,18154760000000.0,22344918000000.0,22754814000000.0,19243221000000.0
2072.0,23318602000000.0,22877233000000.0,24668294000000.0,24028228000000.0,23409195000000.0,15738695000000.0,23801237000000.0,22018265000000.0,22196926000000.0,23941425000000.0,19963794000000.0,23479175000000.0,24215053000000.0,20094776000000.0,21872878000000.0,17955000000000.0,22145445000000.0,22611984000000.0,18898650000000.0
2073.0,23247091000000.0,22831782000000.0,24600677000000.0,23975218000000.0,23284253000000.0,15443594000000.0,23694622000000.0,21849797000000.0,22021080000000.0,23851338000000.0,19673385000000.0,23398630000000.0,24126106000000.0,19721896000000.0,21577704000000.0,17691646000000.0,22092830000000.0,22501879000000.0,18636180000000.0
2074.0,23206734000000.0,22650129000000.0,24529225000000.0,23956917000000.0,23183028000000.0,15116897000000.0,23614424000000.0,21679570000000.0,21982414000000.0,23723883000000.0,19368906000000.0,23292990000000.0,24068440000000.0,19463743000000.0,21314773000000.0,17407259000000.0,21822817000000.0,22300357000000.0,18366798000000.0
2075.0,23090638000000.0,22551219000000.0,24511863000000.0,23898899000000.0,23071262000000.0,14733034000000.0,23477694000000.0,21480128000000.0,21845238000000.0,23682300000000.0,19112437000000.0,23150719000000.0,24030277000000.0,19157173000000.0,20980276000000.0,17022798000000.0,21676432000000.0,22257695000000.0,18083119000000.0
2076.0,22992359000000.0,22455300000000.0,24469446000000.0,23825066000000.0,22984117000000.0,14463437000000.0,23435623000000.0,21385169000000.0,21684568000000.0,23551097000000.0,18819330000000.0,23037078000000.0,23959678000000.0,18880794000000.0,20682012000000.0,16659361000000.0,21512046000000.0,22199826000000.0,17754644000000.0
2077.0,22929480000000.0,22392785000000.0,24441338000000.0,23778596000000.0,22916975000000.0,14065933000000.0,23410418000000.0,21106027000000.0,21502720000000.0,23425158000000.0,18592148000000.0,22934990000000.0,23853349000000.0,18657336000000.0,20453442000000.0,16273347000000.0,21377225000000.0,21920035000000.0,17411787000000.0
2078.0,22863038000000.0,22270620000000.0,24382427000000.0,23755695000000.0,22827185000000.0,13762791000000.0,23314892000000.0,20811004000000.0,21390414000000.0,23341331000000.0,18216015000000.0,22868037000000.0,23740312000000.0,18335152000000.0,20260124000000.0,15963686000000.0,21264618000000.0,21778433000000.0,17025079000000.0
2079.0,22725958000000.0,22122617000000.0,24360977000000.0,23702196000000.0,22691134000000.0,13415856000000.0,23273110000000.0,20659350000000.0,21216117000000.0,23242115000000.0,17884363000000.0,22754940000000.0,23644386000000.0,18037336000000.0,20043025000000.0,15647137000000.0,21071214000000.0,21638964000000.0,16669592000000.0
2080.0,22609723000000.0,22029150000000.0,24381577000000.0,23653060000000.0,22575426000000.0,13125095000000.0,23159586000000.0,20482762000000.0,21057197000000.0,23136181000000.0,17506572000000.0,22719905000000.0,23590240000000.0,17761175000000.0,19744644000000.0,15249810000000.0,20942487000000.0,21459693000000.0,16313204000000.0
2081.0,22498517000000.0,21937422000000.0,24375152000000.0,23566104000000.0,22495180000000.0,12770540000000.0,23122590000000.0,20231510000000.0,20914893000000.0,22969905000000.0,17278617000000.0,22629673000000.0,23485095000000.0,17418682000000.0,19445780000000.0,14921509000000.0,20752510000000.0,21155394000000.0,15918958000000.0
2082.0,22421852000000.0,21815817000000.0,24286847000000.0,23492410000000.0,22364731000000.0,12432308000000.0,23075679000000.0,19936733000000.0,20692746000000.0,22837576000000.0,17026304000000.0,22570445000000.0,23393650000000.0,17184196000000.0,18972790000000.0,14587203000000.0,20531412000000.0,20933142000000.0,15556808000000.0
2083.0,22351626000000.0,21604516000000.0,24170071000000.0,23401723000000.0,22244212000000.0,12120462000000.0,22924734000000.0,19708904000000.0,20491117000000.0,22706834000000.0,16746212000000.0,22410852000000.0,23309765000000.0,16843757000000.0,18627485000000.0,14258466000000.0,20359405000000.0,20861440000000.0,15310552000000.0
2084.0,22196892000000.0,21488703000000.0,24154114000000.0,23366990000000.0,22154507000000.0,11793614000000.0,22786918000000.0,19487418000000.0,20351587000000.0,22525122000000.0,16435653000000.0,22286220000000.0,23216907000000.0,16565562000000.0,18284234000000.0,13866327000000.0,20146683000000.0,20624544000000.0,14872539000000.0
2085.0,22055676000000.0,21417962000000.0,24100217000000.0,23294816000000.0,22069935000000.0,11538384000000.0,22650433000000.0,19284170000000.0,20204755000000.0,22384590000000.0,16107769000000.0,22195797000000.0,23182705000000.0,16197794000000.0,18075584000000.0,13451875000000.0,20043144000000.0,20447098000000.0,14517143000000.0
